,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553386691.jpg,The Whole-Brain Child,Daniel J Siegel,Paperback,4.0,12.71,$,21.1,9780553386691,Health,dataset/Health/0000011.jpg,"In this pioneering, practical book for parents, neuroscientist Daniel J. Siegel and parenting expert Tina Payne Bryson explain the new science of how a child's brain is wired and how it matures. Different parts of a child's brain develop at different speeds and understanding these differences can help you turn any outburst, argument, or fear into a chance to integrate your child's brain and raise calmer, happier children. Featuring clear explanations, age-appropriate strategies and illustrations that will help you explain these concepts to your child, The Whole-Brain Child will help your children to lead balanced, meaningful, and connected lives using twelve key strategies, including: Name It to Tame It: Corral raging right-brain behavior through left-brain storytelling, appealing to the left brain's affinity for words and reasoning to calm emotional storms and bodily tension. Engage, Don't Enrage: Keep your child thinking and listening, instead of purely reacting. Move It or Lose It: Use physical activities to shift your child's emotional state. Let the Clouds of Emotion Roll By: Guide your children when they are stuck on a negative emotion, and help them understand that feelings come and go. SIFT: Help children pay attention to the Sensations, Images, Feelings, and Thoughts within them so that they can make better decisions and be more flexible. Connect Through Conflict: Use discord to encourage empathy and greater social success."
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718157807.jpg,Jamie's 15-Minute Meals,Jamie Oliver,Hardback,4.0,27.3,$,31.5,9780718157807,Health,dataset/Health/0000012.jpg,"Jamie’s 15 Minute Meals is a classic cookbook meant to arm readers with the skills to create great meals quickly. In Jamie’s trademark style, the recipes are methodical, clever and fun-drawing on inspiration from all over the world; embracing the tastes that we all love; playing on classic chicken, steak and pasta dishes; looking at Asian-inspired street food and brilliant Moroccan flavours; putting together great salads and so much more. These are some of the quickest and easiest meals Jamie’s ever done."
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8024/9780802412706.jpg,Five Love Languages Revised Edition,Gary Chapman,Paperback,4.0,11.61,$,15.0,9780802412706,Health,dataset/Health/0000013.jpg,"Over 20 million copies sold! A perennial New York Times bestseller for over a decade! Falling in love is easy. Staying in love—that’s the challenge. How can you keep your relationship fresh and growing amid the demands, conflicts, and just plain boredom of everyday life? In the #1 New York Times international bestseller The 5 Love Languages, you’ll discover the secret that has transformed millions of relationships worldwide. Whether your relationship is flourishing or failing, Dr. Gary Chapman’s proven approach to showing and receiving love will help you experience deeper and richer levels of intimacy with your partner—starting today. The 5 Love Languages is as practical as it is insightful. Updated to reflect the complexities of relationships today, this new edition reveals intrinsic truths and applies relevant, actionable wisdom in ways that work. Includes the Couple's Personal Profile assessment so you can discover your love language and that of your loved one."
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8567/9781856753531.jpg,The Little Book of Mindfulness,Dr. Patrizia Collard,Paperback,4.0,5.88,$,8.8,9781856753531,Health,dataset/Health/0000014.jpg,"More and more of us are suffering from the stresses and strains of modern life. Mindfulness is an increasingly popular discipline that can not only help alleviate the symptoms of stress, anxiety and depression brought on by the pressures of our daily existence but can actually bring calm, joy and happiness into our lives. In The Little Book of Mindfulness Tiddy Rowan, herself a practitioner for over 30 years, has gathered together a seminal collection of over 150 techniques, tips, exercises, advice and guided meditations that will enable people at every level to follow the breath, still the mind and relax the body, whilst generating and boosting a feeling of well-being and contentment that will permeate every aspect of everyday life. The perfect little gift to bring lasting happiness and peace for friends and family."
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7807/9781780722405.jpg,The 8-week Blood Sugar Diet,Michael Mosley,Paperback,4.0,8.85,$,11.3,9781780722405,Health,dataset/Health/0000015.jpg,"Discover the groundbreaking method to defeat diabetes without drugs using the step-by-step diet plans and recipes from #1 New York Times bestselling author Dr. Michael Mosley. The 8-Week Blood Sugar Diet is a radical new approach to the biggest health epidemic threatening us today... Our modern diet, high in low-quality carbohydrates, is damaging our bodies—producing a constant overload of sugar in our bloodstream that clogs up our arteries and piles hidden fat into our internal organs. The result has been a doubling in the number of type 2 diabetics, as well as a surge in those with a potentially hazardous condition—prediabetes. It is now known that even moderately elevated blood sugar levels can trigger heart disease, stroke, dementia, and cancer. But scientists have recently demonstrated that you can prevent and even reverse type 2 diabetes with a simple change in diet and lifestyle. Drawing on the work of Dr. Roy Taylor—one of the UK’s foremost diabetes experts—and his own experience as a one-time diabetic, Dr. Michael Mosley presents a groundbreaking, science-based, 8-week plan for diabetics who want to reverse their condition (and then stay off medication). He also offers a more flexible regime for people interested in the extensive health benefits to be gained from lowering their blood sugar levels and shedding dangerous fat. As Dr. Mosley says, it is never too late to act."
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612680194.jpg,Rich Dad Poor Dad,Robert T. Kiyosaki,Paperback,4.0,7.34,$,,9781612680194,Health,dataset/Health/0000016.jpg,"Although we have been successful in our careers, they have not turned out quite as we expected. We both have changed positions several times-for all the right reasons-but there are no pension plans vesting on our behalf. Our retirement funds are growing only through our individual contributions. Michael and I have a wonderful marriage with three great children. As I write this, two are in college and one is just beginning high school. We have spent a fortune making sure our children have received the best education available. One day in 1996, one of my children came home disillusioned with school. He was bored and tired of studying. “Why should I put time into studying subjects I will never use in real life?” he protested. Without thinking, I responded, “Because if you don't get good grades, you won't get into college.” “Regardless of whether I go to college,” he replied, “I'm going to be rich.”"
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7807/9781780723044.jpg,The Clever Guts Diet,Michael Mosley,Paperback,4.0,8.92,$,11.3,9781780723044,Health,dataset/Health/0000017.jpg,"""From #1 New York Times bestselling author of The Fast Diet and The 8-Week Blood Sugar Diet comes a groundbreaking new book about your gut--known as the ""second brain"" of the body--that explains how taking care of its good bacteria can lead to optimal health and weight loss. People often joke about ""going with their gut"" but the truth is that this part of your body exercises an astonishing degree of control over your mood, hunger, and general health. Written with the latest research on the microbiome--the alien bacteria that lives in our guts--The Clever Gut Diet also clearly explains what goes on inside your stomach and intestines every day. Discover up-to-the-date science on hunger hormones and learn how our ""second brain"" communicates with the rest of the body, shaping our appetite and immune system. Although this is primarily a how-to book, Dr. Mosley uses his own body and experiences as a narrative, sharing his own personal journey of discovery. He explores prebiotics, probiotics, and the impact of antibiotics. The book also includes a comprehensive and delicious menu plan, provided by a leading dietician, which ensures that you will grow only the finest plants in your own internal garden. Finally, you can discover once and for all how to lead a life of optimal weight maintenance, improved physical health, and an overwhelming sense of balance and calm""--"
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349142920.jpg,Little Fires Everywhere,Celeste Ng,Paperback,4.0,8.14,$,11.4,9780349142920,Health,dataset/Health/0000018.jpg,"The #1 New York Times bestseller! “Witty, wise, and tender. It's a marvel.” —Paula Hawkins, author of The Girl on the Train and A Slow Fire Burning “To say I love this book is an understatement. It’s a deep psychological mystery about the power of motherhood, the intensity of teenage love, and the danger of perfection. It moved me to tears.” —Reese Witherspoon From the bestselling author of Everything I Never Told You and Our Missing Hearts comes a riveting novel that traces the intertwined fates of the picture-perfect Richardson family and the enigmatic mother and daughter who upend their lives. In Shaker Heights, a placid, progressive suburb of Cleveland, everything is planned—from the layout of the winding roads, to the colors of the houses, to the successful lives its residents will go on to lead. And no one embodies this spirit more than Elena Richardson, whose guiding principle is playing by the rules. Enter Mia Warren—an enigmatic artist and single mother—who arrives in this idyllic bubble with her teenaged daughter Pearl, and rents a house from the Richardsons. Soon Mia and Pearl become more than tenants: all four Richardson children are drawn to the mother-daughter pair. But Mia carries with her a mysterious past and a disregard for the status quo that threatens to upend this carefully ordered community. When old family friends of the Richardsons attempt to adopt a Chinese-American baby, a custody battle erupts that dramatically divides the town—and puts Mia and Elena on opposing sides. Suspicious of Mia and her motives, Elena is determined to uncover the secrets in Mia’s past. But her obsession will come at unexpected and devastating costs. Little Fires Everywhere explores the weight of secrets, the nature of art and identity, and the ferocious pull of motherhood—and the danger of believing that following the rules can avert disaster. Named a Best Book of the Year by: People, The Washington Post, Bustle, Esquire, Southern Living, The Daily Beast, GQ, Entertainment Weekly, NPR, Amazon, Barnes & Noble, iBooks, Audible, Goodreads, Library Reads, Book of the Month, Paste, Kirkus Reviews, St. Louis Post-Dispatch, and many more... Perfect for book clubs! Visit celesteng.com for discussion guides and more."
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141039411.jpg,A New Earth,Eckhart Tolle,Paperback,4.0,9.72,$,11.4,9780141039411,Health,dataset/Health/0000019.jpg,"The 10th anniversary edition of A New Earth with a new preface by Eckhart Tolle. With his bestselling spiritual guide The Power of Now, Eckhart Tolle inspired millions of readers to discover the freedom and joy of a life lived “in the now.” In A New Earth, Tolle expands on these powerful ideas to show how transcending our ego-based state of consciousness is not only essential to personal happiness, but also the key to ending conflict and suffering throughout the world. Tolle describes how our attachment to the ego creates the dysfunction that leads to anger, jealousy, and unhappiness, and shows readers how to awaken to a new state of consciousness and follow the path to a truly fulfilling existence. Illuminating, enlightening, and uplifting, A New Earth is a profoundly spiritual manifesto for a better way of life—and for building a better world."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091929503.jpg,Save Our Sleep,Tizzie Hall,Paperback,3.5,13.09,$,16.0,9780091929503,Health,dataset/Health/0000020.jpg,"The bestselling parents' guide towards happy, sleeping babies from birth to two years, from the international baby whisperer Tizzie Hall LAST UPDATED 2021 Tizzie Hall has gained an international reputation as a baby whisperer and miracle worker. Even from an early age, Tizzie knew how to read babies' body language and cries, and from that auspicious beginning she has developed a series of sleep routines that have provided parents and babies with a good night's sleep the world over. Save Our Sleep is the book that parents asked Tizzie to write, and with over 270,000 copies sold it has become the only book parents need to cure their own sleep deprivation! New material includes new routines, integrated feedback on routines, dummy use, express feeding, dealing with premature babies and twins, more information on teaching your baby to self-settle and brand new case studies and tips. Visit Tizzie's website Save Our Sleep for more products and information."
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091924850.jpg,Annabel Karmel's New Complete Baby & Toddler Meal Planner - 4th Edition,Annabel Karmel,Hardback,4.0,17.11,$,19.1,9780091924850,Health,dataset/Health/0000021.jpg,"A new edition of the meal planner that has helped many parents to create tempting and nutritious food for their young children, from weaning onward. As well as recipes, it includes advice on nutrition, time-saving tips and menu charts."
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447277668.jpg,What I Know for Sure,Oprah Winfrey,Hardback,4.0,11.1,$,20.1,9781447277668,Health,dataset/Health/0000022.jpg,"As a creative force, student of the human heart and soul, and champion of living the life you want, Oprah Winfrey stands alone. Over the years, she has made history with a legendary talk show - the highest-rated program of its kind, launched her own television network, become the nation's only African-American billionaire, and been awarded both an honorary degree by Harvard University and the Presidential Medal of Freedom. From all her experiences, she has gleaned life lessons—which, for fourteen years, she's shared in O, The Oprah Magazine's widely popular ""What I Know For Sure"" column, a monthly source of inspiration and revelation. Now, for the first time, these thoughtful gems have been revised, updated, and collected in What I Know For Sure, a beautiful cloth bound book with a ribbon marker, packed with insight and revelation from Oprah Winfrey. Organized by theme—joy, resilience, connection, gratitude, possibility, awe, clarity, and power—these essays offer a rare, powerful and intimate glimpse into the heart and mind of one of the world's most extraordinary women—while providing readers a guide to becoming their best selves. Candid, moving, exhilarating, uplifting, and frequently humorous, the words Oprah shares in What I Know For Sure shimmer with the sort of truth that readers will turn to again and again."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7522/9780752265629.jpg,The Mindfulness Colouring Book,Emma Farrarons,Paperback,4.0,6.8,$,10.5,9780752265629,Health,dataset/Health/0000023.jpg,"The bestselling adult colouring book!Working with your hands is one of the best ways to soothe anxiety and eliminate stress. This stunning, pocket-sized colouring book offers a practical exercise in mindfulness that draws on your creativity and hones your focus.Beautifully illustrated, The Mindfulness Colouring Book is filled with templates for exquisite scenes and intricate, sophisticated patterns, prompting you to meditate on your artwork as you mindfully and creatively fill these pages with colour. Take a few minutes out of your day, wherever you are, and colour your way to peace and calm."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3991/9780399160288.jpg,"Peaceful Parent, Happy Kids",Laura Markham,Paperback,4.5,13.65,$,16.49,9780399160288,Health,dataset/Health/0000024.jpg,
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846685828.jpg,Being Mortal,Atul Gawande,Paperback,4.5,9.03,$,11.5,9781846685828,Health,dataset/Health/0000025.jpg,"A prominent surgeon argues against modern medical practices that extend life at the expense of quality of life while isolating the dying, outlining suggestions for freer, more fulfilling approaches to death that enable more dignified and comfortable choices."
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9252/9781925228601.jpg,Gut,Giulia Enders,Paperback,4.0,10.49,$,11.4,9781925228601,Health,dataset/Health/0000026.jpg,"Our gut is almost as important to us as our brain and yet we know very little about how it works. Gut: The Inside Story is an entertaining, informative tour of the digestive system from the moment we raise a tasty morsel to our lips until the moment our body surrenders the remnants to the toilet bowl. No topic is too lowly for the author’s wonder and admiration, from the careful choreography of breaking wind to the precise internal communication required for a cleansing vomit. Along the way, the author provides practical advice such as the best ways to sit on the toilet to have a comfortable bowel movement, how clean your kitchen should be for optimum gut health, and how different laxatives work. She tells stories of gut bacteria that can lead to obesity, autoimmune diseases, or even suicide, and she discusses the benefits of dietary supplements such as probiotics. This book is a fascinating primer for anyone interested in how our ideas about the gut are changing in the light of cutting-edge scientific research. In the words of the author, “We live in an era in which we are just beginning to understand just how complex the connections are between us, our food, our pets and the microscopic world in, on, and around us. We are gradually decoding processes that we used to believe were part of our inescapable destiny.”"
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401954406.jpg,Medical Medium Liver Rescue,Anthony William,Hardback,4.0,23.76,$,32.5,9781401954406,Health,dataset/Health/0000027.jpg,"The #1 New York Times best-selling author and beloved healing authority reveals how taking your liver off overload can help resolve a wide range of symptoms and conditions--and transform your health in ways you've never imagined. What if you could focus on one aspect of your well-being to transform all the others--and at the same time prevent health problems you didn't even know were lurking beneath the surface? In today's world, we have no idea how many symptoms, conditions, and diseases are rooted in an overloaded liver. It's not only about liver cancer, cirrhosis, and hepatitis. Nearly every challenge--from pesky general health complaints to digestive issues to emotional struggles to weight gain to high blood pressure to heart problems to brain fog to skin conditions to autoimmune and other chronic illnesses--has an origin in an overloaded liver and can improve and heal when you harness the force of this humble organ. Medical Medium Liver Rescue offers the answers you should have had all along. With his signature compassion, Anthony William, the Medical Medium, shares unparalleled insights into undiscovered functions of our life-saving livers, explains what's behind dozens of health issues that hold us back, and offers detailed guidance on how to move forward so we can live our best lives. Find out for yourself what liver rescue is all about: being clearer-headed, more peaceful, happier, and better able to adapt to our fast-changing times. Learn how to sleep well, balance blood sugar, lower blood pressure, lose weight, and look and feel younger. A healthy liver is the ultimate de-stressor, anti-aging ally, and safeguard against a threatening world--if we give it the right support."
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405916363.jpg,Big Little Lies,Liane Moriarty,Paperback,4.5,9.55,$,9.8,9781405916363,Health,dataset/Health/0000028.jpg,"DON’T MISS SEASON 2 OF THE GOLDEN GLOBE AND EMMY AWARD-WINNING HBO® SERIES STARRING REESE WITHERSPOON, NICOLE KIDMAN, SHAILENE WOODLEY, LAURA DERN, ZOË KRAVITZ, AND MERYL STREEP From the author of Nine Perfect Strangers, Apples Never Fall, and The Husband’s Secret comes the #1 New York Times bestselling novel about the dangerous little lies we tell ourselves just to survive. A murder...A tragic accident...Or just parents behaving badly? What’s indisputable is that someone is dead. Madeline is a force to be reckoned with. She’s funny, biting, and passionate; she remembers everything and forgives no one. Celeste is the kind of beautiful woman who makes the world stop and stare but she is paying a price for the illusion of perfection. New to town, single mom Jane is so young that another mother mistakes her for a nanny. She comes with a mysterious past and a sadness beyond her years. These three women are at different crossroads, but they will all wind up in the same shocking place. Big Little Lies is a brilliant take on ex-husbands and second wives, mothers and daughters, schoolyard scandal, and the little lies that can turn lethal."
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7499/9780749953089.jpg,Mindfulness,J. Mark G. Williams,Paperback,4.0,12.72,$,18.0,9780749953089,Health,dataset/Health/0000029.jpg,"Meditation: it's not just a way to relax, or to deal with life's problems. Done correctly, it can be a way to radically encounter bliss and to begin - and sustain - real transformation in ourselves. In Mindfulness, Bliss, and Beyond, self-described meditation junkie Ajahn Brahm shares his knowledge and experience of the jhanas - a core part of the Buddha's original meditation teaching. Never before has this material been approached in such an empowering way, by a teacher of such authority and popularity. Full of surprises, delightfully goofy humor, and entertaining stories that inspire, instruct, and illuminate, Mindfulness, Bliss, and Beyond will encourage those new to meditation, and give a shot in the arm to more experienced practitioners as well."
