,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9252/9781925228601.jpg,Gut,Giulia Enders,Paperback,4.0,10.49,$,11.4,9781925228601,Medical,dataset/Medical/0000011.jpg,"Our gut is almost as important to us as our brain and yet we know very little about how it works. Gut: The Inside Story is an entertaining, informative tour of the digestive system from the moment we raise a tasty morsel to our lips until the moment our body surrenders the remnants to the toilet bowl. No topic is too lowly for the author’s wonder and admiration, from the careful choreography of breaking wind to the precise internal communication required for a cleansing vomit. Along the way, the author provides practical advice such as the best ways to sit on the toilet to have a comfortable bowel movement, how clean your kitchen should be for optimum gut health, and how different laxatives work. She tells stories of gut bacteria that can lead to obesity, autoimmune diseases, or even suicide, and she discusses the benefits of dietary supplements such as probiotics. This book is a fascinating primer for anyone interested in how our ideas about the gut are changing in the light of cutting-edge scientific research. In the words of the author, “We live in an era in which we are just beginning to understand just how complex the connections are between us, our food, our pets and the microscopic world in, on, and around us. We are gradually decoding processes that we used to believe were part of our inescapable destiny.”"
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141038872.jpg,The Brain That Changes Itself,Norman Doidge,Paperback,4.0,11.03,$,13.9,9780141038872,Medical,dataset/Medical/0000012.jpg,"“Fascinating. Doidge’s book is a remarkable and hopeful portrait of the endless adaptability of the human brain.”—Oliver Sacks, MD, author of The Man Who Mistook His Wife for a Hat What is neuroplasticity? Is it possible to change your brain? Norman Doidge’s inspiring guide to the new brain science explains all of this and more An astonishing new science called neuroplasticity is overthrowing the centuries-old notion that the human brain is immutable, and proving that it is, in fact, possible to change your brain. Psychoanalyst, Norman Doidge, M.D., traveled the country to meet both the brilliant scientists championing neuroplasticity, its healing powers, and the people whose lives they’ve transformed—people whose mental limitations, brain damage or brain trauma were seen as unalterable. We see a woman born with half a brain that rewired itself to work as a whole, blind people who learn to see, learning disorders cured, IQs raised, aging brains rejuvenated, stroke patients learning to speak, children with cerebral palsy learning to move with more grace, depression and anxiety disorders successfully treated, and lifelong character traits changed. Using these marvelous stories to probe mysteries of the body, emotion, love, sex, culture, and education, Dr. Doidge has written an immensely moving, inspiring book that will permanently alter the way we look at our brains, human nature, and human potential."
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401954406.jpg,Medical Medium Liver Rescue,Anthony William,Hardback,4.0,23.76,$,32.5,9781401954406,Medical,dataset/Medical/0000013.jpg,"The #1 New York Times best-selling author and beloved healing authority reveals how taking your liver off overload can help resolve a wide range of symptoms and conditions--and transform your health in ways you've never imagined. What if you could focus on one aspect of your well-being to transform all the others--and at the same time prevent health problems you didn't even know were lurking beneath the surface? In today's world, we have no idea how many symptoms, conditions, and diseases are rooted in an overloaded liver. It's not only about liver cancer, cirrhosis, and hepatitis. Nearly every challenge--from pesky general health complaints to digestive issues to emotional struggles to weight gain to high blood pressure to heart problems to brain fog to skin conditions to autoimmune and other chronic illnesses--has an origin in an overloaded liver and can improve and heal when you harness the force of this humble organ. Medical Medium Liver Rescue offers the answers you should have had all along. With his signature compassion, Anthony William, the Medical Medium, shares unparalleled insights into undiscovered functions of our life-saving livers, explains what's behind dozens of health issues that hold us back, and offers detailed guidance on how to move forward so we can live our best lives. Find out for yourself what liver rescue is all about: being clearer-headed, more peaceful, happier, and better able to adapt to our fast-changing times. Learn how to sleep well, balance blood sugar, lower blood pressure, lose weight, and look and feel younger. A healthy liver is the ultimate de-stressor, anti-aging ally, and safeguard against a threatening world--if we give it the right support."
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141976143.jpg,Wreck This Journal,Keri Smith,Paperback,4.0,9.59,$,12.9,9780141976143,Medical,dataset/Medical/0000014.jpg,"“Not gonna lie, this is probably the coolest journal you’ll ever see. . . . Wreck This Journal is here to inspire you.” —Buzzfeed A spectacular coloring and painting edition of the incredible journal that started it all, in celebration of the tenth anniversary of the 10-million-copy international bestseller Perhaps you're a seasoned Wreck-er, having made your way through one or more copies of Wreck This Journal. Or maybe you're new to the phenomenon (little do you know, this experience might just change your life). Whatever the case, you've found the perfect book to destroy... Welcome to an all new-edition of Wreck This Journal, now in spectacular full color! Inside, you'll find prompts for painting, shredding, transforming, and unleashing your creativity. With a mix of new, altered, and favorite prompts, Wreck This Journal: Now in Color invites you to wreck with color: mixing colors to make mud, letting chance dictate your color choice, weaving with brightly colored strips of paper, and more. What colors will you use to you wreck your journal? “A conceptual artist and author luring kids into questioning the world and appreciating every smell, texture and mystery in it.” —TIME Magazine “Keri Smith may well be the self-help guru this DIY generation deserves.” —The Believer"
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241351635.jpg,12 Rules for Life,Jordan B. Peterson,Hardback,4.0,20.99,$,25.2,9780241351635,Medical,dataset/Medical/0000015.jpg,"""What does everyone in the modern world need to know? [The author's] answer to this most difficult of questions uniquely combines the hard-won truths of ancient tradition with the stunning revelations of cutting-edge scientific research. [The author discusses] discussing discipline, freedom, adventure and responsibility, distilling the world's wisdom into 12 practical and profound rules for life""--"
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141988511.jpg,12 Rules for Life,Jordan B. Peterson,Paperback,4.0,10.26,$,12.9,9780141988511,Medical,dataset/Medical/0000016.jpg,"""What does everyone in the modern world need to know? [The author's] answer to this most difficult of questions uniquely combines the hard-won truths of ancient tradition with the stunning revelations of cutting-edge scientific research. [The author discusses] discussing discipline, freedom, adventure and responsibility, distilling the world's wisdom into 12 practical and profound rules for life""--"
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9548/9780954852023.jpg,Gut and Psychology Syndrome,Dr Natasha Campbell-McBride,Paperback,4.0,19.48,$,26.5,9780954852023,Medical,dataset/Medical/0000017.jpg,"Dr. Natasha Campbell-McBride set up The Cambridge Nutrition Clinic in 1998. As a parent of a child diagnosed with learning disabilities, she is acutely aware of the difficulties facing other parents like her, and she has devoted much of her time to helping these families. She realized that nutrition played a critical role in helping children and adults to overcome their disabilities, and has pioneered the use of probiotics in this field. Her willingness to share her knowledge has resulted in her contributing to many publications, as well as presenting at numerous seminars and conferences on the subjects of learning disabilities and digestive disorders. Her book Gut and Psychology Syndrome captures her experience and knowledge, incorporating her most recent work. She believes that the link between learning disabilities, the food and drink that we take, and the condition of our digestive system is absolute, and the results of her work have supported her position on this subject. In her clinic, parents discuss all aspects of their child's condition, confident in the knowledge that they are not only talking to a professional but to a parent who has lived their experience. Her deep understanding of the challenges they face puts her advice in a class of its own."
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401948368.jpg,Medical Medium Thyroid Healing,Anthony William,Hardback,4.0,17.26,$,26.5,9781401948368,Medical,dataset/Medical/0000018.jpg,"From the #1 New York Times best-selling author of the Medical Medium series, a revised and expanded edition of the book that started a health revolution. Anthony William, the Medical Medium, has helped millions of people heal from ailments that have been misdiagnosed or ineffectively treated or that doctors can't resolve on their own. Now he returns with an elevated and expanded edition of the book where he first opened the door to healing knowledge from over 30 years of bringing people's lives back. With a massive amount of healing information that science won't discover for decades, Anthony gets to the root of people's pain or illness and what they need to do to restore their health now--which has never been more important. His tools and protocols achieve spectacular results, even for those who have spent years and many thousands of dollars on all forms of medicine before turning to him. They are the answers to rising from the ashes. Medical Medium reveals the true causes of chronic symptoms, conditions, and diseases that medical communities continue to misunderstand or struggle to understand at all. It explores the solutions for dozens of the illnesses that plague us, including Lyme disease, fibromyalgia, adrenal fatigue, ME/CFS, hormonal imbalances, Hashimoto's disease, MS, RA, depression, neurological conditions, chronic inflammation, autoimmune disease, blood sugar imbalances, colitis and other digestive disorders, and more. This elevated and expanded edition also offers further immune support, brand-new recipes, and even more solutions for restoring the soul and spirit after illness or life events have torn at our emotional fabric. Whether you've been given a diagnosis you don't understand, or you have symptoms you don't know how to heal, or someone you love is sick, or you're a doctor who wants to care for your own patients better, Medical Medium offers the answers you need. It's also a guidebook for everyone seeking the secrets to living longer, healthier lives. Discover the reasons we suffer and how to finally heal from more than two dozen common conditions: ACHES & PAINS ADHD ADRENAL FATIGUE AGING ALZHEIMER'S AUTISM AUTOIMMUNE DISEASE BELL'S PALSY BRAIN FOG CANDIDA CHRONIC FATIGUE SYNDROME COLITIS DEPRESSION & ANXIETY DIABETES & HYPOGLYCEMIA DIGESTIVE DISORDERS DIZZINESS EPSTEIN-BARR VIRUS FIBROMYALGIA FROZEN SHOULDER INFLAMMATION LEAKY GUT SYNDROME LUPUS LYME DISEASE MENOPAUSAL SYMPTOMS MIGRAINES & HEADACHES MULTIPLE SCLEROSIS NEUROLOGICAL SYMPTOMS PMS POSTPARTUM FATIGUE PTSD RHEUMATOID ARTHRITIS SHINGLES THYROID DISORDERS TINGLES & NUMBNESS TMJ & JAW PAIN VERTIGO & TINNITUS ""The truth about the world, ourselves, life, purpose--it all comes down to healing,"" Anthony William writes. ""And the truth about healing is now in your hands."""
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7611/9780761169253.jpg,Steal Like an Artist,Austin Kleon,Paperback,4.0,8.81,$,11.95,9780761169253,Medical,dataset/Medical/0000019.jpg,"You don’t need to be a genius, you just need to be yourself. That’s the message from Austin Kleon, a young writer and artist who knows that creativity is everywhere, creativity is for everyone. A manifesto for the digital age, Steal Like an Artist is a guide whose positive message, graphic look and illustrations, exercises, and examples will put readers directly in touch with their artistic side. When Mr. Kleon was asked to address college students in upstate New York, he shaped his speech around the ten things he wished someone had told him when he was starting out. The talk went viral, and its author dug deeper into his own ideas to create Steal Like an Artist, the book. The result is inspiring, hip, original, practical, and entertaining. And filled with new truths about creativity: Nothing is original, so embrace influence, collect ideas, and remix and re-imagine to discover your own path. Follow your interests wherever they take you. Stay smart, stay out of debt, and risk being boring—the creative you will need to make room to be wild and daring in your imagination."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6118/9781611800586.jpg,Sitting Still Like A Frog,Eline Snel,Paperback,4.0,10.4,$,15.0,9781611800586,Medical,dataset/Medical/0000020.jpg,"Simple mindfulness practices to help your child (ages 5-12) deal with anxiety, improve concentration, and handle difficult emotions—with a 60-minute audio CD of guided exercises read by Myla Kabat-Zinn. Mindfulness—the quality of attention that combines full awareness with acceptance of each moment, just as it is—is gaining broad acceptance among mental health professionals as an adjunct to treatment. This little book is a very appealing introduction to mindfulness meditation for children and their parents. In a simple and accessible way, it describes what mindfulness is and how mindfulness-based practices can help children calm down, become more focused, fall asleep more easily, alleviate worry, manage anger, and generally become more patient and aware. The book contains eleven practices that focus on just these scenarios, along with short examples and anecdotes throughout. Included with purchase is an audio CD with guided meditations, voiced by Myla Kabat-Zinn, who along with her husband, Jon Kabat-Zinn, popularized mindfulness-based stress reduction (MBSR) as a therapeutic approach. Continue your mindfulness practice with Eline Snel through her other mindfulness meditation titles, including Sitting Still Like a Frog Activity Book, which offers 75 fun mindfulness games and activities for children, and The Little Frog Awakes, which offers tools and advice for mindfully responding to younger children ages 18 months to 4 years."
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509852505.jpg,How Not To Die,Michael Greger,Paperback,4.5,10.33,$,12.4,9781509852505,Medical,dataset/Medical/0000021.jpg,"From the physician behind the wildly popular NutritionFacts website, How Not to Die reveals the groundbreaking scientific evidence behind the only diet that can prevent and reverse many of the causes of disease-related death. The vast majority of premature deaths can be prevented through simple changes in diet and lifestyle. In How Not to Die, Dr. Michael Greger, the internationally-renowned nutrition expert, physician, and founder of NutritionFacts.org, examines the fifteen top causes of premature death in America-heart disease, various cancers, diabetes, Parkinson's, high blood pressure, and more-and explains how nutritional and lifestyle interventions can sometimes trump prescription pills and other pharmaceutical and surgical approaches, freeing us to live healthier lives. The simple truth is that most doctors are good at treating acute illnesses but bad at preventing chronic disease. The fifteen leading causes of death claim the lives of 1.6 million Americans annually. This doesn't have to be the case. By following Dr. Greger's advice, all of it backed up by strong scientific evidence, you will learn which foods to eat and which lifestyle changes to make to live longer. History of prostate cancer in your family? Put down that glass of milk and add flaxseed to your diet whenever you can. Have high blood pressure? Hibiscus tea can work better than a leading hypertensive drug-and without the side effects. Fighting off liver disease? Drinking coffee can reduce liver inflammation. Battling breast cancer? Consuming soy is associated with prolonged survival. Worried about heart disease (the number 1 killer in the United States)? Switch to a whole-food, plant-based diet, which has been repeatedly shown not just to prevent the disease but often stop it in its tracks. In addition to showing what to eat to help treat the top fifteen causes of death, How Not to Die includes Dr. Greger's Daily Dozen -a checklist of the twelve foods we should consume every day.Full of practical, actionable advice and surprising, cutting edge nutritional science, these doctor's orders are just what we need to live longer, healthier lives."
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7803/9781780338378.jpg,The Whole-Brain Child,Tina Payne Bryson,Paperback,4.0,11.23,$,17.0,9781780338378,Medical,dataset/Medical/0000022.jpg,"In this pioneering, practical book for parents, neuroscientist Daniel J. Siegel and parenting expert Tina Payne Bryson explain the new science of how a child's brain is wired and how it matures. Different parts of a child's brain develop at different speeds and understanding these differences can help you turn any outburst, argument, or fear into a chance to integrate your child's brain and raise calmer, happier children. Featuring clear explanations, age-appropriate strategies and illustrations that will help you explain these concepts to your child, The Whole-Brain Child will help your children to lead balanced, meaningful, and connected lives using twelve key strategies, including: Name It to Tame It: Corral raging right-brain behavior through left-brain storytelling, appealing to the left brain's affinity for words and reasoning to calm emotional storms and bodily tension. Engage, Don't Enrage: Keep your child thinking and listening, instead of purely reacting. Move It or Lose It: Use physical activities to shift your child's emotional state. Let the Clouds of Emotion Roll By: Guide your children when they are stuck on a negative emotion, and help them understand that feelings come and go. SIFT: Help children pay attention to the Sensations, Images, Feelings, and Thoughts within them so that they can make better decisions and be more flexible. Connect Through Conflict: Use discord to encourage empathy and greater social success."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091922146.jpg,Birth Skills,Juju Sundin,Paperback,4.0,17.03,$,21.1,9780091922146,Medical,dataset/Medical/0000023.jpg,This series ensures that students learn necessary reading skills by offering a variety of texts combined with targeted lessons to practice and reinforce comprehension and fluency. The fiction and nonfiction passages prepare students for the type of reading found on most standardized tests.
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8904/9780890425558.jpg,Diagnostic and Statistical Manual of Mental Disorders (DSM-5),American Psychiatric Association,Paperback,4.0,95.94,$,144.5,9780890425558,Medical,dataset/Medical/0000024.jpg,
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401957650.jpg,Medical Medium Celery Juice,Anthony William,Hardback,4.0,14.01,$,18.0,9781401957650,Medical,dataset/Medical/0000025.jpg,"Celery juice is everywhere for a reason: because it's saving lives as it restores people's health one symptom at a time. From celebrities posting about their daily celery juice routines to people from all walks of life sharing pictures and testimonials of their dramatic recovery stories, celery juice is revealing itself to ignite healing when all odds seem against it. What began decades ago as a quiet movement has become a global healing revolution. In Celery Juice: The Most Powerful Medicine of Our Time Healing Millions Worldwide, Anthony William, the originator of the global celery juice movement, introduces you to celery juice's incredible ability to create sweeping improvements on every level of our health: • Healing the gut and relieving digestive disorders • Balancing blood sugar, blood pressure, weight, and adrenal function • Neutralizing and flushing toxins from the liver and brain • Restoring health in people who suffer from a vast range of chronic and mystery illnesses and symptoms, among them fatigue, brain fog, acne, eczema, addiction, ADHD, thyroid disorders, diabetes, SIBO, eating disorders, autoimmune disorders, Lyme disease, and eye problems After revealing exactly how celery juice does its anti-inflammatory, alkalizing, life-changing work to provide these benefits and many more, he gives you the powerful, definitive guidelines to do your own celery juice cleanse correctly and successfully. You'll get instructions on how to make the juice, how much to drink, when to drink it, and what to expect as your body begins to detox, plus answers to FAQs such as ""Is it safe to drink celery juice while pregnant or breastfeeding?"", ""Is blending better than juicing?"", and ""Can I take my medications with it?"" Here is everything you need to know--from the original source--to receive the full gift of what Anthony calls ""one of the greatest healing tonics of all time."""
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241250990.jpg,The Book You Wish Your Parents Had Read (and Your Children Will Be Glad That You Did),Philippa Perry,Hardback,4.0,13.03,$,16.0,9780241250990,Medical,dataset/Medical/0000026.jpg,"This is a parenting book for people who don't buy parenting books With straight-talking advice from renowned Psychotherapist Philippa Perry, How to be a Parent is the definitive guide for any parent looking to navigate their past, avoid repeating mistakes, and ensure they don't land their own kids in therapy. Through the combination of case studies, and therapeutic insight gained from over 20 years of working directly with clients, Perry tackles the wider issues of what it actually means to be a parent, rather than getting bogged down in the little details. This isn't a book about meeting developmental milestones, training your child to have enviable manners, or how to get the much idealised 'perfect' family, it's about creating functional relationships with your children so that they grow up feeling secure, knowing who they are and what they want - giving both them and you a shot at real happiness. Full of refreshing, sage and sane advice on the bigger picture of parenthood, How to be a Parent is the only book you'll ever really need to ensure you don't mess your kids up."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4338/9781433805615.jpg,Publication Manual of the American Psychological Association,American Psychological Association,Paperback,3.5,30.49,$,,9781433805615,Medical,dataset/Medical/0000027.jpg,"The Publication Manual of the American Psychological Association is the style manual of choice for writers, editors, students, and educators in the social and behavioral sciences, nursing, education, business, and related disciplines."
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451695199.jpg,Proof of Heaven,Dr. Eben Alexander,Paperback,3.5,13.01,$,17.0,9781451695199,Medical,dataset/Medical/0000028.jpg,"Shares an account of his religiously transformative near-death experience and revealing week-long coma, describing his scientific study of near-death phenomena while explaining what he learned about the nature of human consciousness."
