,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509800667.jpg,Lean in 15 - The Shift Plan,Joe Wicks,Paperback,4.0,16.44,$,21.1,9781509800667,Food-Drink,dataset/Food-Drink/0000011.jpg,"Do you want to write a non-fiction book but don't know where to start? Or perhaps you worry that you're not ‘the expert' or have enough authority in your niche to write a book on it? Are you ready to help other people and change your own life with your words? The first non-fiction book I wrote changed my life. Sure, it helped other people, but mostly it altered the course of my life – so much so that 10 years later, I make a living with my writing. I've written seven other non-fiction books and co-written two more and built a multi-six-figure income around my non-fiction eco-system. In this book, I'll share everything I've learned along the way and save you time, effort and frustration on your author journey. The book includes: PART 1. Before You Write: Mindset Why write a non-fiction book? Can I write a book if I'm not the expert? Originality. Or, there are so many other books on this topic Who are you? Personal stories and the writer's voice The day a non-fiction book changed my life Fear and self-doubt PART 2. Before You Write: Business Types of non-fiction books Business models for non-fiction books Who is your book for? Identify your target market Decide on the topic for your book Decide on your book title Your author name and pseudonyms How long does your book have to be? How long will it take to write the book? Your perspective on time Writing a book proposal PART 3. Writing and Editing Gather and organize existing material Research, interviews, surveys, and social listening Structure and organize the book How to write the first draft How to dictate your book Turn your blog/podcasts/videos/talks into a book Speed and quality Focus and shiny object syndrome Writer's block Co-writing a non-fiction book How to turn a boring book into an engaging read Elements of fiction in non-fiction Truth and perfectionism Legal issues: Using real people, quotes, lyrics, images, and citing sources Self-editing a book How to find and work with professional editors PART 4. Publishing and Product Creation Your publishing options The different formats for your book Non-fiction book covers Book formatting for non-fiction Pricing your book Your book sales description Categories and keywords Turn your non-fiction book into a multimedia course Updating your books over time PART 5. Marketing Non-Fiction Two models of marketing and the importance of mindset Book-centered marketing Paid advertising for non-fiction books Author-centered marketing. The power of a personal brand Build your author website Build an email list Integrate email marketing with your book Content marketing for non-fiction books My non-fiction marketing journey Conclusion and your next steps. It's time to (finally) write your non-fiction book. Download a sample or buy now and start writing."
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401948320.jpg,Medical Medium Life-Changing Foods,Anthony William,Hardback,4.5,20.3,$,27.5,9781401948320,Food-Drink,dataset/Food-Drink/0000012.jpg,"Celery juice is everywhere for a reason: because it's saving lives as it restores people's health one symptom at a time. From celebrities posting about their daily celery juice routines to people from all walks of life sharing pictures and testimonials of their dramatic recovery stories, celery juice is revealing itself to ignite healing when all odds seem against it. What began decades ago as a quiet movement has become a global healing revolution. In Celery Juice: The Most Powerful Medicine of Our Time Healing Millions Worldwide, Anthony William, the originator of the global celery juice movement, introduces you to celery juice's incredible ability to create sweeping improvements on every level of our health: • Healing the gut and relieving digestive disorders • Balancing blood sugar, blood pressure, weight, and adrenal function • Neutralizing and flushing toxins from the liver and brain • Restoring health in people who suffer from a vast range of chronic and mystery illnesses and symptoms, among them fatigue, brain fog, acne, eczema, addiction, ADHD, thyroid disorders, diabetes, SIBO, eating disorders, autoimmune disorders, Lyme disease, and eye problems After revealing exactly how celery juice does its anti-inflammatory, alkalizing, life-changing work to provide these benefits and many more, he gives you the powerful, definitive guidelines to do your own celery juice cleanse correctly and successfully. You'll get instructions on how to make the juice, how much to drink, when to drink it, and what to expect as your body begins to detox, plus answers to FAQs such as ""Is it safe to drink celery juice while pregnant or breastfeeding?"", ""Is blending better than juicing?"", and ""Can I take my medications with it?"" Here is everything you need to know--from the original source--to receive the full gift of what Anthony calls ""one of the greatest healing tonics of all time."""
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751555516.jpg,Thug Kitchen,Thug Kitchen,Hardback,4.0,17.98,$,23.0,9780751555516,Food-Drink,dataset/Food-Drink/0000013.jpg,"Thug Kitchen started their wildly popular website to inspire people to eat some Goddamn vegetables and adopt a healthier lifestyle. Beloved by Gwyneth Paltrow ('This might be my favorite thing ever') and with half a million Facebook fans and counting, Thug Kitchen wants to show everyone how to take charge of their plates and cook up some real f*cking food. Yeah, plenty of blogs and cookbooks preach about how to eat more kale, why ginger fights inflammation, and how to cook with microgreens and nettles. But they are dull or pretentious as hell - and most people can't afford the hype. Thug Kitchen lives in the real world. In their first cookbook, they're throwing down more than 100 recipes for their best-loved meals, snacks and sides for beginning cooks to home chefs. (Roasted Beer and Lime Cauliflower Tacos? Pumpkin Chili? Grilled Peach Salsa? Believe that sh*t.) Plus they're going to arm you with all the info and techniques you need to shop on a budget and go and kick a bunch of ass on your own. This book is an invitation to everyone who wants to do better to elevate their kitchen game. No more ketchup and pizza counting as vegetables. No more drive-thru lines. No more avoiding the produce corner of the supermarket. Sh*t is about to get real."
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529014068.jpg,Pinch of Nom,Kay Featherstone,Hardback,4.5,19.54,$,25.2,9781529014068,Food-Drink,dataset/Food-Drink/0000014.jpg,"The must-have cookbook from the UK's most popular food blog, Americanized for a US audience! For breakfast, lunch, dinner, and desserts, Kate Allinson and Kay Featherstone's pinchofnom.com has helped millions of people cook delicious food and lose weight. With over 100 incredible recipes, the Pinch of Nom cookbook can help beginner and experienced home-cooks alike enjoy exciting, flavorful, and satisfying meals. From Chicken Fajita Pie and Vegetable Tagine to Cheesecake Stuffed Strawberries and Tiramisu, this food is so good you’ll never guess the calorie count. Each recipe is labeled with icons to guide you toward the ones to eat tonight—whether you’re looking for a vegetarian dish, hoping to create a takeout meal, want to feed a family of four or more, or have limited time to shop, prep, and cook. Pinch of Nom is the go-to home cookbook for mouthwatering meals that work for readers on diet plans like Weight Watchers, counting carbs and calories, or following any other goal-oriented eating program."
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9670/9780967089737.jpg,Nourishing Traditions,Sally Fallon,Paperback,4.0,20.59,$,26.99,9780967089737,Food-Drink,dataset/Food-Drink/0000015.jpg,
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091922344.jpg,Ottolenghi: The Cookbook,Yotam Ottolenghi,Hardback,4.5,29.7,$,31.99,9780091922344,Food-Drink,dataset/Food-Drink/0000016.jpg,"The New York Times bestselling author of Plenty joins up with the Ottolenghi Test Kitchen's Ixta Belfrage to reveal how flavor is amplified in more than 100 innovative, super-delicious plant-based recipes. Yotam Ottolenghi--the beloved chef and influencer who has captured the hearts of home cooks looking for inspiration and great-tasting vegetable cooking--is back. In Ottolenghi Flavor, Yotam collaborates with longtime colleague Ixta Belfrage to identify the principles behind his stylish, innovative brand of cooking with a new collection of revolutionary plant-based recipes. Yotam and Ixta build on the vegetarian cooking that made Plenty and Plenty More phenomenal bestsellers, this time adding Italian and Mexican influences and revealing how to understand, build, and amplify flavor through more than 100 vegetarian recipes (half are also vegan). In essence, Yotam and Ixta show how to evolve creatively, be intuitive in the kitchen, and become ever-better cooks through the ""three P's"": * Process: Key reactions that happen when vegetables or supporting ingredients are cooked. * Pairing: Matching vegetables with flavorings to accentuate their qualities. * Produce: Identifying key ingredients that make vegetables shine. With surefire hits, such as Stuffed Eggplant in Curry and Coconut Dal, Spicy Mushroom Lasagna, and Vegetable Schnitzel, plus stunning photographs of nearly every recipe, Ottolenghi Flavor is the exciting, next-level approach to vegetable cooking that Yotam's fans, home cooks of all levels, and vegetable lovers everywhere have been craving."
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718187736.jpg,Jamie Cooks Italy,Jamie Oliver,Hardback,4.0,24.88,$,32.5,9780718187736,Food-Drink,dataset/Food-Drink/0000017.jpg,"'If you think that Julie Jones's beautiful creations are beyond you, think again. This is as clear and approachable a cookbook as you could wish for. Jones shares all her tips and tricks as she gently walks you through ten different pastries and gorgeous recipes for sweet and savoury pies and tarts. It's worth buying the book for the chicken and chorizo pie recipe alone. Absolutely inspiring.' Diana Henry 'Julie Jones has a way with dough' Martha Stewart Magazine 'This really is a bible for baking' BBC Good Food Magazine A masterclass in preparing, baking and decorating pastry, from delicate tarts to comforting pies. Julie Jones is renowned for her highly decorative bakes packed with bold layers of flavour and texture. She is leading the pastry revival, believing that with a bit of patience and a love for food, anyone can create delicious, beautiful bakes. A comprehensive Pastry Recipes & Methods section guides you through 10 different types of pastry with step-by-step instructions. These include loved classics such as Shortcrust and Hot Water, as well as a versatile Vegan and Gluten-free, that can be swapped in or out of recipes with a helpful Alternative Pastry Key. Chapters include Fruit, Cream & Cheese, Nuts, Vegetables, Meat & Fish and Crunch & Crumb, featuring more than 50 sweet and savoury recipes ranging from a crowd-pleasing Vegetable Patch(work) Tart to stunning Vanilla Slices. Dive in and be inspired by Julie's delicate decorations and full-on flavours - these bakes are fun and achievable, with swaps and creativity encouraged."
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579657185.jpg,The Noma Guide to Fermentation (Foundations of Flavor),René Redzepi,Hardback,4.5,25.75,$,35.95,9781579657185,Food-Drink,dataset/Food-Drink/0000018.jpg,"New York Times Bestseller A New York Times Best Cookbook of Fall 2018​ “An indispensable manual for home cooks and pro chefs.” —Wired At Noma—four times named the world’s best restaurant—every dish includes some form of fermentation, whether it’s a bright hit of vinegar, a deeply savory miso, an electrifying drop of garum, or the sweet intensity of black garlic. Fermentation is one of the foundations behind Noma’s extraordinary flavor profiles. Now René Redzepi, chef and co-owner of Noma, and David Zilber, the chef who runs the restaurant’s acclaimed fermentation lab, share never-before-revealed techniques to creating Noma’s extensive pantry of ferments. And they do so with a book conceived specifically to share their knowledge and techniques with home cooks. With more than 500 step-by-step photographs and illustrations, and with every recipe approachably written and meticulously tested, The Noma Guide to Fermentation takes readers far beyond the typical kimchi and sauerkraut to include koji, kombuchas, shoyus, misos, lacto-ferments, vinegars, garums, and black fruits and vegetables. And—perhaps even more important—it shows how to use these game-changing pantry ingredients in more than 100 original recipes. Fermentation is already building as the most significant new direction in food (and health). With The Noma Guide to Fermentation, it’s about to be taken to a whole new level."
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447264286.jpg,I Quit Sugar,Sarah Wilson,Paperback,3.5,16.44,$,21.1,9781447264286,Food-Drink,dataset/Food-Drink/0000019.jpg,"NEW YORK TIMES BESTSELLER • A week-by-week guide to quitting sugar to lose weight, boost energy, and improve your mood and overall health, with 108 sugarfree recipes. “Life without sugar is much sweeter than I ever imagined it would be.”—Shauna Ahern, Gluten-Free Girl Sarah Wilson thought of herself as a relatively healthy eater. She didn’t realize how much sugar was hidden in her diet, or how much it was affecting her well-being. When she learned that her sugar consumption could be the source of a lifetime of mood swings, fluctuating weight, sleep problems, and thyroid disease, she knew she had to make a change. What started as an experiment to eliminate sugar—both the obvious and the hidden kinds—soon became a way of life, and now Sarah shows you how you can quit sugar too: • Follow a flexible and very doable 8-week plan. • Overcome cravings. • Make food you’re excited to eat with these 108 recipes for detox meals, savory snacks, and sweet treats from Sarah Wilson and contributors including Gwyneth Paltrow, Curtis Stone, Dr. Robert Lustig (The Fat Chance Cookbook), Sarma Melngailis (Raw Food/Real World), Joe “the Juicer” Cross, and Angela Liddon (Oh She Glows). I Quit Sugar makes it easy to kick the habit for good, lose weight, and feel better than ever before. When you are nourished with delicious meals and treats, you won’t miss the sugar for an instant."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718181239.jpg,Everyday Super Food,Jamie Oliver,Hardback,4.0,27.63,$,32.5,9780718181239,Food-Drink,dataset/Food-Drink/0000020.jpg,"For everyone interested in introducing healthy superfoods into their diet, our title will be the most accessible, easy-to-use and visually-appealing cookbook for integrating Quinoa into their diet. It will make Quinoa a kitchen staple with these 150 delicious gluten-free recipes that anyone can enjoy."
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7807/9781780721873.jpg,The Fast Diet Recipe Book,Mimi Spencer,Paperback,3.5,17.17,$,18.0,9781780721873,Food-Drink,dataset/Food-Drink/0000021.jpg,"The indispensable companion to the #1 New York Times bestselling diet book The FastDiet became an instant international bestseller with a powerful, life-changing message: that it’s possible to lose weight, reduce your risk of diabetes, cardiovascular disease, and cancer, all while eating what you normally eat five days a week. You simply cut your caloric intake two days a week—500 calories for women, 600 for men. But as author Dr. Michael Mosely said, ""It’s not really fasting. It’s just a break from your normal routine."" This fabulous new cookbook offers over 150 carefully crafted, nutritious, low-calorie recipes to enable you to incorporate the FastDiet into your daily life. Ranging from simple breakfasts to leisurely suppers, the recipes are all expertly balanced and calorie-counted by FastDiet co-author Mimi Spencer (a devotee of the diet herself!) and nutritionist Dr. Sarah Schenker. From soups to meat dishes to delicious fish-based meals, the recipes designed to fill you up and stave off hunger—even though none are over 500 calories. There are also detailed menu plans and plenty of encouraging tips, including kitchen-cupboard essentials, the latest nutritional advice and a whole section of speedy meals for busy days. With an introduction to the diet itself—detailing its many scientifically-backed health benefits and the transformative results it’s already given to hundreds of thousands of readers—this book is an essential follow-up companion guide to The FastDiet. With The FastDiet Cookbook you will never have to worry about planning your Fast Days again!"
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747599777.jpg,The Flavour Thesaurus,Niki Segnit,Hardback,4.0,18.68,$,25.2,9780747599777,Food-Drink,dataset/Food-Drink/0000022.jpg,"Ever wondered why one flavour works with another? Or lacked inspiration for what to do with a bundle of beetroot? The Flavour Thesaurusis the first book to examine what goes with what, pair by pair. The book is divided into flavour themes including Meaty, Cheesy, Woodland and Floral Fruity. Within these sections it follows the form of Roget's Thesaurus, listing 99 popular ingredients alphabetically, and for each one suggesting flavour matchings that range from the classic to the bizarre. You can expect to find traditional pairings such as pork & apple, lamb & apricot, and cucumber & dill; contemporary favourites like chocolate & chilli, and goat's cheese & beetroot; and interesting but unlikely-sounding couples including black pudding & chocolate, lemon & beef, blueberry & mushroom, and watermelon & oyster. There are nearly a thousand entries in all, with 200 recipes and suggestions embedded in the text. Beautifully packaged, The Flavour Thesaurusis not only a highly useful, and covetable, reference book for cooking - it might keep you up at night reading."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452101248.jpg,Plenty,Yotam Ottolenghi,Hardback,4.5,26.47,$,34.5,9781452101248,Food-Drink,dataset/Food-Drink/0000023.jpg,"“A welcome new account of Stuart’s fateful ride during the 1863 Pennsylvania campaign . . . well researched, vividly written, and shrewdly argued.” —Mark Grimsley, author of And Keep Moving On June 1863. The Gettysburg Campaign is in its opening hours. Harness jingles and hoofs pound as Confederate cavalryman James Ewell Brown (JEB) Stuart leads his three brigades of veteran troopers on a ride that triggers one of the Civil War’s most bitter and enduring controversies. Instead of finding glory and victory-two objectives with which he was intimately familiar, Stuart reaped stinging criticism and substantial blame for one of the Confederacy’s most stunning and unexpected battlefield defeats. In Plenty of Blame to Go Around: Jeb Stuart’s Controversial Ride to Gettysburg, Eric J. Wittenberg and J. David Petruzzi objectively investigate the role Stuart’s horsemen played in the disastrous campaign. It is the first book ever written on this important and endlessly fascinating subject. Did the plumed cavalier disobey General Robert E. Lee’s orders by stripping the army of its “eyes and ears?” Was Stuart to blame for the unexpected combat that broke out at Gettysburg on July 1? Authors Wittenberg and Petruzzi, widely recognized for their study and expertise of Civil War cavalry operations, have drawn upon a massive array of primary sources, many heretofore untapped, to fully explore Stuart’s ride, its consequences, and the intense debate among participants shortly after the battle, through early post-war commentators, and among modern scholars. The result is a richly detailed study jammed with incisive tactical commentary, new perspectives on the strategic role of the Southern cavalry, and fresh insights on every horse engagement, large and small, fought during the campaign."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7821/9781782112303.jpg,"Salt, Fat, Acid, Heat",Samin Nosrat,Hardback,4.5,30.65,$,30.9,9781782112303,Food-Drink,dataset/Food-Drink/0000024.jpg,"Whether you've never picked up a knife or you're an accomplished chef, there are only four basic factors that determine how good your food will taste. Salt, Fat, Acid, and Heat are the four cardinal directions of cooking, and they will guide you as you choose which ingredients to use and how to cook them, and they will tell you why last minute adjustments will ensure that food tastes exactly as it should. This book will change the way you think about cooking and eating, and help you find your bearings in any kitchen, with any ingredients, while cooking any meal. --"
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6035/9781603582865.jpg,The Art of Fermentation,Sandor Ellix Katz,Hardback,4.5,28.86,$,37.1,9781603582865,Food-Drink,dataset/Food-Drink/0000025.jpg,"Winner of the 2013 James Beard Foundation Book Award for Reference and Scholarship, and a New York Times bestseller, The Art of Fermentation is the most comprehensive guide to do-it-yourself home fermentation ever published. Sandor Katz presents the concepts and processes behind fermentation in ways that are simple enough to guide a reader through their first experience making sauerkraut or yogurt, and in-depth enough to provide greater understanding and insight for experienced practitioners. While Katz expertly contextualizes fermentation in terms of biological and cultural evolution, health and nutrition, and even economics, this is primarily a compendium of practical information--how the processes work; parameters for safety; techniques for effective preservation; troubleshooting; and more. With two-color illustrations and extended resources, this book provides essential wisdom for cooks, homesteaders, farmers, gleaners, foragers, and food lovers of any kind who want to develop a deeper understanding and appreciation for arguably the oldest form of food preservation, and part of the roots of culture itself. Readers will find detailed information on fermenting vegetables; sugars into alcohol (meads, wines, and ciders); sour tonic beverages; milk; grains and starchy tubers; beers (and other grain-based alcoholic beverages); beans; seeds; nuts; fish; meat; and eggs, as well as growing mold cultures, using fermentation in agriculture, art, and energy production, and considerations for commercial enterprises. Sandor Katz has introduced what will undoubtedly remain a classic in food literature, and is the first--and only--of its kind."
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785031144.jpg,Sweet,Yotam Ottolenghi,Hardback,4.5,31.3,$,34.5,9781785031144,Food-Drink,dataset/Food-Drink/0000026.jpg,
