,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3250/9780325074337.jpg,The Reading Strategies Book,Jennifer Serravallo,Paperback,4.5,43.95,$,,9780325074337,Dictionaries-Languages,dataset/Dictionaries-Languages/0000016.jpg,"With hit books that support strategic reading through conferring, small groups, and assessment, Jen Serravallo gets emails almost daily asking, ""Isn't there a book of the strategies themselves?"" Now there is. ""Strategies make the often invisible work of reading actionable and visible,"" Jen writes. In The Reading Strategies Book, she collects 300 strategies to share with readers in support of thirteen goals-everything from fluency to literary analysis. Each strategy is cross-linked to skills, genres, and Fountas & Pinnell reading levels to give you just-right teaching, just in time. With Jen's help you'll: develop goals for every reader give students step-by-step strategies for skilled reading guide readers with prompts aligned to the strategies adjust instruction to meet individual needs with Jen's Teaching Tips craft demonstrations and explanations with her Lesson Language learn more with Hat Tips to the work of influential teacher-authors. Whether you use readers workshop, Daily 5/CAFE, guided reading, balanced reading, a core reading program, whole-class novels, or any other approach, The Reading Strategies Book will complement and extend your teaching. Rely on it to plan and implement goal-directed, differentiated instruction for individuals, small groups, and whole classes. ""We offer strategies to readers to put the work in doable terms for those who are still practicing,"" writes Jen Serravallo. ""The goal is not that they can do the steps of the strategy but that they become more comfortable and competent with a new skill."" With The Reading Strategies Book, you'll have ways to help your readers make progress every day."
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8654/9780865479937.jpg,The Anatomy of Story,John Truby,Paperback,4.5,14.94,$,17.0,9780865479937,Dictionaries-Languages,dataset/Dictionaries-Languages/0000017.jpg,"""If you're ready to graduate from the boy-meets-girl league of screenwriting, meet John Truby . . . [his lessons inspire] epiphanies that make you see the contours of your psyche as sharply as your script."" —LA Weekly John Truby is one of the most respected and sought-after story consultants in the film industry, and his students have gone on to pen some of Hollywood's most successful films, including Sleepless in Seattle, Scream, and Shrek. The Anatomy of Story is his long-awaited first book, and it shares all his secrets for writing a compelling script. Based on the lessons in his award-winning class, Great Screenwriting, The Anatomy of Story draws on a broad range of philosophy and mythology, offering fresh techniques and insightful anecdotes alongside Truby's own unique approach to building an effective, multifaceted narrative."
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9769/9780976998129.jpg,Japanese from Zero!: 1,George Trombley,Paperback,4.5,25.86,$,33.4,9780976998129,Dictionaries-Languages,dataset/Dictionaries-Languages/0000018.jpg,"Japanese From Zero! is an innovative and integrated approach to learning Japanese developed by professional Japanese interpreter George Trombley and co-writer Yukari Takenaka. The lessons and techniques used in this series have been taught successfully for over fifteen years in classrooms throughout the world. Using up-to-date and easy-to-grasp grammar, Japanese From Zero! is the perfect course for current students of Japanese as well as absolute beginners. In Book 2 of the Japanese From Zero! series, readers are taught new grammar concepts, over 800 new words and expressions, and also learn the katakana writing system. Features of Book 2: * Integrated Workbook with Answer Key * Over 800 New Words and Expressions * Learn to Read and Write Katakana * Easy-to-Understand Example Dialogues * Bilingual Glossaries with Kana and Romaji ...and much more!"
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393338829.jpg,The Big Short,Michael Lewis,Paperback,4.5,10.6,$,11.4,9780393338829,Dictionaries-Languages,dataset/Dictionaries-Languages/0000019.jpg,"The #1 New York Times bestseller—Now a Major Motion Picture from Paramount Pictures From the author of The Blind Side and Moneyball, The Big Short tells the story of four outsiders in the world of high-finance who predict the credit and housing bubble collapse before anyone else. The film adaptation by Adam McKay (Anchorman I and II, The Other Guys) features Academy Award® winners Christian Bale, Brad Pitt, Melissa Leo and Marisa Tomei; Academy Award® nominees Steve Carell and Ryan Gosling. When the crash of the U.S. stock market became public knowledge in the fall of 2008, it was already old news. The real crash, the silent crash, had taken place over the previous year, in bizarre feeder markets where the sun doesn’t shine and the SEC doesn’t dare, or bother, to tread. Who understood the risk inherent in the assumption of ever-rising real estate prices, a risk compounded daily by the creation of those arcane, artificial securities loosely based on piles of doubtful mortgages? In this fitting sequel to Liar’s Poker, Michael Lewis answers that question in a narrative brimming with indignation and dark humor."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784741723.jpg,Invisible Women,Caroline Criado Perez,Hardback,4.5,18.75,$,21.1,9781784741723,Dictionaries-Languages,dataset/Dictionaries-Languages/0000020.jpg,"Data is fundamental to the modern world. From economic development, to healthcare, to education and public policy, we rely on numbers to allocate resources and make crucial decisions. But because so much data fails to take into account gender, because it treats men as the default and women as atypical, bias and discrimination are baked into our systems. And women pay tremendous costs for this bias, in time, money, and often with their lives. Celebrated feminist advocate Caroline Criado Perez investigates shocking root cause of gender inequality and research in Invisible Women†‹, diving into women’s lives at home, the workplace, the public square, the doctor’s office, and more. Built on hundreds of studies in the US, the UK, and around the world, and written with energy, wit, and sparkling intelligence, this is a groundbreaking, unforgettable exposé that will change the way you look at the world."
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141040080.jpg,Mother Tongue,Bill Bryson,Paperback,4.0,9.55,$,12.4,9780141040080,Dictionaries-Languages,dataset/Dictionaries-Languages/0000021.jpg,This study examines the way in which a child develops resources for expressing meaning in the first few years of life.
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199558469.jpg,Oxford Paperback Dictionary & Thesaurus,Oxford Dictionaries,Paperback,4.5,10.47,$,,9780199558469,Dictionaries-Languages,dataset/Dictionaries-Languages/0000022.jpg,"An easy-to-use dictionary and thesaurus in one volume containing over 140,000 synonyms and antonyms."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330375481.jpg,The Men Who Stare At Goats,Jon Ronson,Paperback,3.5,5.08,$,12.4,9780330375481,Dictionaries-Languages,dataset/Dictionaries-Languages/0000023.jpg,"Bizarre military history: In 1979, a crack commando unit was established by the most gifted minds within the U.S. Army. Defying all known laws of physics and accepted military practice, they believed that a soldier could adopt the cloak of invisibility, pass cleanly through walls, and—perhaps most chillingly—kill goats just by staring at them. They were the First Earth Battalion, entrusted with defending America from all known adversaries. And they really weren’t joking. What’s more, they’re back—and they’re fighting the War on Terror. An uproarious exploration of American military paranoia: With investigations ranging from the mysterious “Goat Lab,” to Uri Geller’s covert psychic work with the CIA, to the increasingly bizarre role played by a succession of U.S. presidents, this might just be the funniest, most unsettling book you will ever read—if only because it is all true and is still happening today."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5217/9780521712040.jpg,Grammar for English Language Teachers,Martin Parrott,Paperback,4.0,27.98,$,38.5,9780521712040,Dictionaries-Languages,dataset/Dictionaries-Languages/0000024.jpg,
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8709/9781870946797.jpg,Jolly Phonics Word Book,Sue Lloyd,Paperback,4.0,3.95,$,4.0,9781870946797,Dictionaries-Languages,dataset/Dictionaries-Languages/0000025.jpg,"""The Jolly Phonics Word Book provides groups of words that are helpful in teaching children to read and write. They can be used in blending practice and dictation, as well as in teaching 'tricky words'""--back cover."
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486447988.jpg,The Elements of Style,William Strunk,Paperback,4.0,4.42,$,5.0,9780486447988,Dictionaries-Languages,dataset/Dictionaries-Languages/0000026.jpg,"This updated 2018 Classic Edition contains the original version of William Strunk's The Elements of Style, plus a variety of enhancements that make this book even more useful. It is now being used as a textbook in classes at University of Minnesota, University of Texas, UC Berkeley, and elsewhere.Generations of college students and writers have learned the basics of English grammar from this short book. It was rated ""one of the 100 most influential books written in English"" by Time in 2011, and iconic author Stephen King recommended it as a grammar primer that all aspiring writers should read.Written a century ago, Strunk's book is a nostalgic link to the Art Deco era and the Roaring Twenties. Many of the grammar rules listed in his book still apply today; but the English language has changed over the years, and some of these rules have are now obsolete. This Classic Edition addresses these changes with the following enhancements and additional content:1. This 2018 update adds two new chapters requested by college professors and students: Basic Rules of Capitalization and Style Rules for Better Writing.2. Editor's notes have been inserted throughout the book to flag grammar rules that are become obsolete and to provide up-to-date advice for students and writers.3. Emojis have been added to help readers identify correct examples from errors at a glance.4. A Study Guide is included in the last chapter, and the paperback version includes blank, lined pages in the back of the book for note taking.5. The e-book version has been restyled for improved display on the latest generations of digital book-reading devices.Elements of Style: Classic Edition 2018 gives students and writers a blueprint that they can follow to write clearly and effectively while learning the fundamental rules of English Grammar."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241270530.jpg,Chernobyl Prayer,Svetlana Alexievich,Paperback,4.5,9.66,$,12.4,9780241270530,Dictionaries-Languages,dataset/Dictionaries-Languages/0000027.jpg,"Winner of the Nobel Prize in Literature and Winner of the National Book Critics Circle Award A journalist by trade, who now suffers from an immune deficiency developed while researching this book, presents personal accounts of what happened to the people of Belarus after the nuclear reactor accident in 1986, and the fear, anger, and uncertainty that they still live with. The Nobel Prize in Literature 2015 was awarded to Svetlana Alexievich ""for her polyphonic writings, a monument to suffering and courage in our time."""
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0714/9780071453875.jpg,Easy French Step-by-Step,Myrna Bell Rochester,Paperback,4.0,12.24,$,16.0,9780071453875,Dictionaries-Languages,dataset/Dictionaries-Languages/0000028.jpg,"Get up and running with French Easy French Step-by-Step proves that a solid grounding in grammar basics is the key to mastering a second language. You are quickly introduced to grammatical rules and concepts in order of importance, which you can build on as you progress through the book. You will also learn more than 300 verbs, chosen by their frequency of use. Numerous exercises and engaging readings help you quickly build your speaking and comprehension prowess."
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447261131.jpg,Talk Like TED,Carmine Gallo,Paperback,4.0,10.66,$,12.9,9781447261131,Dictionaries-Languages,dataset/Dictionaries-Languages/0000029.jpg,"Ideas are the currency of the twenty-first century. In order to succeed, you need to be able to sell your ideas persuasively. This ability is the single greatest skill that will help you accomplish your dreams. Many people have a fear of public speaking or are insecure about their ability to give a successful presentation. Now public speaking coach and bestselling author Carmine Gallo explores what makes a great presentation by examining the widely acclaimed TED Talks, which have redefined the elements of a successful presentation and become the gold standard for public speaking. TED ? which stands for technology, entertainment, and design ? brings together the world's leading thinkers. These are the presentations that set the world on fire, and the techniques that top TED speakers use will make any presentation more dynamic, fire up any team, and give anyone the confidence to overcome their fear of public speaking. In his book, Carmine Gallo has broken down hundreds of TED talks and interviewed the most popular TED presenters, as well as the top researchers in the fields of psychology, communications, and neuroscience to reveal the nine secrets of all successful TED presentations. Gallo's step-by-step method makes it possible for anyone to deliver a presentation that is engaging, persuasive, and memorable. Carmine Gallo's top 10 Wall Street Journal Bestseller Talk Like TED will give anyone who is insecure about their public speaking abilities the tools to communicate the ideas that matter most to them, the skill to win over hearts and minds, and the confidence to deliver the talk of their lives. The opinions expressed by Carmine Gallo in TALK LIKE TED are his own. His book is not endorsed, sponsored or authorized by TED Conferences, LLC or its affiliates."
29,29,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1408/9780140818031.jpg,Wide Sargasso Sea,Jean Rhys,Paperback,3.5,6.92,$,7.8,9780140818031,Dictionaries-Languages,dataset/Dictionaries-Languages/0000030.jpg,"A gorgeous clothbound edition of Jean Rhys's great masterpiece of desire and madness in the Caribbean, published for the novel's fiftieth anniversary. Born into the oppressive, colonialist society of 1930s Jamaica, white Creole heiress Antoinette Cosway meets a young Englishman who is drawn to her innocent beauty and sensuality. After their marriage, however, disturbing rumours begin to circulate which poison her husband against her. Caught between his demands and her own precarious sense of belonging, Antoinette is inexorably driven towards madness, and her husband into the arms of another novel's heroine. This classic study of betrayal, a seminal work of postcolonial literature, is Jean Rhys's brief, beautiful masterpiece. This anniversary edition includes a new appendix featuring letters, photographs and manuscript pages from the novel's first publication in 1966. 'She took one of the works of genius of the nineteenth century and turned it inside-out to create one of the works of genius of the twentieth century' Michele Roberts, The Times"
30,30,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9329/9781932907360.jpg,The Writer's Journey,Christopher Vogler,Paperback,4.0,16.25,$,23.0,9781932907360,Dictionaries-Languages,dataset/Dictionaries-Languages/0000031.jpg,The Writer's Journey is an insider's guide to how master storytellers from Hitchcock to Spielberg have used mythic structure to create powerful stories. This new edition includes analyses of latest releases such as The Full Monty.
31,31,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1955/9780195573565.jpg,How Brands Grow,Byron Sharp,Hardback,4.0,29.39,$,30.9,9780195573565,Dictionaries-Languages,dataset/Dictionaries-Languages/0000032.jpg,"This book provides evidence-based answers to the key questions asked by marketers every day. Tackling issues such as how brands grow, how advertising really works, what price promotions really do and how loyalty programs really affect loyalty, How Brands Grow presents decades of research in a style that is written for marketing professionals to grow their brands."
32,32,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4391/9781439156810.jpg,On Writing,Stephen King,Paperback,4.5,14.81,$,17.0,9781439156810,Dictionaries-Languages,dataset/Dictionaries-Languages/0000033.jpg,"We all have a story to tell. We often judge our own stories as being good or bad, right or wrong. The truth is, each and every one of them not only holds meaning for us but for those around us as well. Chicken Soup for The Teenage Soul IV is filled with such stories: what it really means to be a teenager in today's world."
33,33,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7821/9781782112235.jpg,Letters of Note,Shaun Usher,Hardback,4.5,30.98,$,37.6,9781782112235,Dictionaries-Languages,dataset/Dictionaries-Languages/0000034.jpg,"Letters of Note, the book based on the beloved website of the same name, became an instant classic on publication in 2013, selling hundreds of thousands of copies. This new edition sees the collection of the world's most entertaining, inspiring and unusual letters updated with fourteen riveting new missives and a new introduction from curator Shaun Usher. From Virginia Woolf's heart-breaking suicide letter to Queen Elizabeth II's recipe for drop scones sent to President Eisenhower; from the first recorded use of the expression 'OMG' in a letter to Winston Churchill, to Gandhi's appeal for calm to Hitler; and from Iggy Pop's beautiful letter of advice to a troubled young fan, to Leonardo da Vinci's remarkable job application letter, Letters of Note is a celebration of the power of written correspondence which captures the humour, seriousness, sadness and brilliance that make up all of our lives."
34,34,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0714/9780071463386.jpg,Easy Spanish Step-By-Step,Barbara Bregstein,Paperback,4.0,11.49,$,13.9,9780071463386,Dictionaries-Languages,dataset/Dictionaries-Languages/0000035.jpg,"A proven grammar-based approach that gets you communicating in Spanish with confidence, right away Easy Spanish Step by Step proves that a solid grounding in grammar basics is the key to mastering a second language. Grammatical rules and concepts are clearly explained in order of importance, and more than 300 verbs and key terms are introduced on the basis of frequency. Numerous exercises and engaging readings help learners quickly build their Spanish speaking and comprehension prowess."
35,35,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3853/9780385348119.jpg,Fluent Forever,Gabriel Wyner,Paperback,4.0,12.27,$,17.0,9780385348119,Dictionaries-Languages,dataset/Dictionaries-Languages/0000036.jpg,"NATIONAL BESTSELLER • For anyone who wants to learn a foreign language, this is the method that will finally make the words stick. “A brilliant and thoroughly modern guide to learning new languages.”—Gary Marcus, cognitive psychologist and author of the New York Times bestseller Guitar Zero At thirty years old, Gabriel Wyner speaks six languages fluently. He didn’t learn them in school—who does? Rather, he learned them in the past few years, working on his own and practicing on the subway, using simple techniques and free online resources—and here he wants to show others what he’s discovered. Starting with pronunciation, you’ll learn how to rewire your ears and turn foreign sounds into familiar sounds. You’ll retrain your tongue to produce those sounds accurately, using tricks from opera singers and actors. Next, you’ll begin to tackle words, and connect sounds and spellings to imagery rather than translations, which will enable you to think in a foreign language. And with the help of sophisticated spaced-repetition techniques, you’ll be able to memorize hundreds of words a month in minutes every day. This is brain hacking at its most exciting, taking what we know about neuroscience and linguistics and using it to create the most efficient and enjoyable way to learn a foreign language in the spare minutes of your day."
36,36,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1996/9780199601080.jpg,Concise Oxford English Dictionary,Oxford Dictionaries,Hardback,4.5,25.04,$,30.9,9780199601080,Dictionaries-Languages,dataset/Dictionaries-Languages/0000037.jpg,
37,37,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241957714.jpg,The Sense of Style,Steven Pinker,Paperback,4.0,9.93,$,12.9,9780241957714,Dictionaries-Languages,dataset/Dictionaries-Languages/0000038.jpg,"""Pinker has a lot of ideas and sometimes controversial opinions about writing and in this entertaining and instructive book he rethinks the usage guide for the 21st century. Don't blame the internet, he says, good writing has always been hard. It requires imagination, taking pleasure in reading, overcoming the difficult we all have in imaging what it's like to not know something we do know.""--Publisher information."
38,38,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9782/2180/9782218065910.jpg,Bescherelle,Bescherelle,Hardback,4.5,11.99,$,,9782218065910,Dictionaries-Languages,dataset/Dictionaries-Languages/0000039.jpg,A French-English dictionary with French-Canadian terms and essential French vocabulary.
