,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007279067.jpg,Mr Stink,David Walliams,Paperback,4.0,7.52,$,8.8,9780007279067,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000011.jpg,"The second original, touching, twisted, and most of all hilarious novel for children from David Walliams, number one bestseller and fastest growing children’s author in the country – beautifully illustrated by Quentin Blake."
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855676.jpg,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,Paperback,4.5,9.46,$,10.3,9781408855676,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000012.jpg,"'Welcome to the Knight Bus, emergency transport for the stranded witch or wizard. Just stick out your wand hand, step on board and we can take you anywhere you want to go.' When the Knight Bus crashes through the darkness and screeches to a halt in front of him, it's the start of another far from ordinary year at Hogwarts for Harry Potter. Sirius Black, escaped mass-murderer and follower of Lord Voldemort, is on the run - and they say he is coming after Harry. In his first ever Divination class, Professor Trelawney sees an omen of death in Harry's tea leaves... But perhaps most terrifying of all are the Dementors patrolling the school grounds, with their soul-sucking kiss... Having become classics of our time, the Harry Potter eBooks never fail to bring comfort and escapism. With their message of hope, belonging and the enduring power of truth and love, the story of the Boy Who Lived continues to delight generations of new readers."
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4449/9781444951387.jpg,Heartstopper Volume One,ALICE OSEMAN,Paperback,4.5,10.09,$,13.9,9781444951387,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000013.jpg,"Boy meets boy. Boys become friends. Boys fall in love. A sweet and charming coming-of-age story that explores friendship, love, and coming out. ""Absolutely delightful. Sweet, romantic, kind. Beautifully paced. I loved this book."" -- Rainbow Rowell, author of Carry On Shy and softhearted Charlie Spring sits next to rugby player Nick Nelson in class one morning. A warm and intimate friendship follows, and that soon develops into something more for Charlie, who doesn't think he has a chance. But Nick is struggling with feelings of his own, and as the two grow closer and take on the ups and downs of high school, they come to understand the surprising and delightful ways in which love works."
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607066019.jpg,Saga Volume 1,Brian K. Vaughan,Paperback,4.0,9.52,$,11.4,9781607066019,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000014.jpg,"At long last, it's finally time for the THIRD massivehardcover collection of SAGA, the critically acclaimed sci-fi/fantasy seriesfrom the multiple Eisner Award-winning team of artist FIONA STAPLES and writerBRIAN K. VAUGHAN. Collecting 18 of the most shocking and impactful issues fromthe epic tale of Hazel and her star-crossed parents, this deluxe editionfeatures a striking, all-new original cover from Fiona Staples, as well asexclusive, never-before-seen extras. DeluxeHardcover format - 7.25"""" x 10.875 CollectsSAGA #37-54"
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4484/9780448456942.jpg,The Story of Ferdinand,Munro Leaf,Paperback,4.5,5.04,$,,9780448456942,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000015.jpg,"A true classic with a timeless message! All the other bulls run, jump, and butt their heads together in fights. Ferdinand, on the other hand, would rather sit and smell the flowers. So what will happen when Ferdinand is picked for the bullfights in Madrid? The Story of Ferdinand has inspired, enchanted, and provoked readers ever since it was first published in 1936 for its message of nonviolence and pacifism. In WWII times, Adolf Hitler ordered the book burned in Nazi Germany, while Joseph Stalin, the leader of the Soviet Union, granted it privileged status as the only non-communist children's book allowed in Poland. The preeminent leader of Indian nationalism and civil rights, Mahatma Gandhi—whose nonviolent and pacifistic practices went on to inspire Civil Rights leader Martin Luther King, Jr.—even called it his favorite book. The story was adapted by Walt Disney into a short animated film entitled Ferdinand the Bull in 1938. Ferdinand the Bull won the 1938 Academy Award for Best Short Subject (Cartoons)."
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407132082.jpg,The Hunger Games,Suzanne Collins,Paperback,4.5,7.28,$,10.3,9781407132082,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000016.jpg,
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408883808.jpg,Harry Potter and the Philosopher's Stone - Hufflepuff Edition,J. K. Rowling,Hardback,4.5,14.5,$,18.0,9781408883808,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000017.jpg,"Let the magic of J.K. Rowling's classic Harry Potter series take you back to Hogwarts School of Witchcraft and Wizardry. Issued to mark the 20th anniversary of first publication ofHarry Potter and the Prisoner of Azkaban, this irresistible Hufflepuff House Edition celebrates the noble character of the Hogwarts house famed for its dedication, patience and loyalty. Harry's third year at Hogwarts is packed with thrilling Hufflepuff moments, including the appearance of Quidditch captain - and Hufflepuff heart-throb - Cedric Diggory! With vibrant sprayed edges in Hufflepuff house livery, the book features beautiful house-themed cover artwork with intricate silver foiling. With an exciting, bespoke introduction exploring the history of Hufflepuff House, and exclusive insights into the use of the Patronus Charm by favourite Hufflepuff characters, the book also boasts a spectacular image by Kate Greenaway winner Levi Pinfold of Luna Lovegood conjuring her Patronus. All seven books in the series will be issued in these highlycollectable, beautifully crafted House Editions, designed to be treasured and read for years to come. A must-have for anyone who has ever imagined sitting under the Sorting Hat in the Great Hall at Hogwarts waiting to hear the words, 'Better be HUFFLEPUFF!'"
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855683.jpg,Harry Potter and the Goblet of Fire,J. K. Rowling,Paperback,4.5,10.75,$,11.0,9781408855683,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000018.jpg,"'There will be three tasks, spaced throughout the school year, and they will test the champions in many different ways ... their magical prowess - their daring - their powers of deduction - and, of course, their ability to cope with danger.' The Triwizard Tournament is to be held at Hogwarts. Only wizards who are over seventeen are allowed to enter - but that doesn't stop Harry dreaming that he will win the competition. Then at Hallowe'en, when the Goblet of Fire makes its selection, Harry is amazed to find his name is one of those that the magical cup picks out. He will face death-defying tasks, dragons and Dark wizards, but with the help of his best friends, Ron and Hermione, he might just make it through - alive! Having become classics of our time, the Harry Potter eBooks never fail to bring comfort and escapism. With their message of hope, belonging and the enduring power of truth and love, the story of the Boy Who Lived continues to delight generations of new readers."
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4449/9781444951400.jpg,Heartstopper Volume Two,ALICE OSEMAN,Paperback,4.5,10.35,$,13.9,9781444951400,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000019.jpg,"""Charlie didn't think Nick could ever like him back, but now they're officially boyfriends. Nick has even found the courage to come out to his mom. But coming out isn't something that happens just once, and Nick and Charlie try to figure out when to tell their friends that they're dating. Not being out to their classmates gets even harder during a school trip to Paris. As Nick and Charlie's feelings get more serious, they'll need each other more than ever.""--Provided by publisher."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421561325.jpg,"Uzumaki (3-in-1, Deluxe Edition)",Junji Ito,Hardback,4.5,18.64,$,21.5,9781421561325,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000020.jpg,"The floating smell of death hangs over the island. What is it? A strange, legged fish appears on the scene... So begins Tadashi and Kaori's spiral into the horror and stench of the sea. Here is the creepiest masterpiece of horror manga ever from the creator of Uzumaki, Junji Ito. Hold your breath until all is revealed. Something's rotten in Okinawa... -- VIZ Media"
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401216672.jpg,"Batman The Killing Joke, Deluxe Edition",Alan Moore,Hardback,4.5,14.18,$,18.0,9781401216672,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000021.jpg,"One bad day. Freed once again from the confines of Arkham Asylum, The Joker is out to prove a deranged point. And he's going to use Gotham City's top cop, commissioner Jim Gordon, and his brilliant daughter Barbara (a.k.a. Batgirl) to do it. Now Batman must race to stop his archnemesis before his reign of terror claims two of the Dark Knight's closest friends. Critically acclaimed writer Alan Moore redefined the superhero with Watchmen and V for Vendetta. In Batman: The Killing Joke, he takes on the origin of comics' greatest super-villain, The Joker, and changes Batman's world forever. Absolute Batman: The Killing Joke (30th Anniversary Edition) includes both the recolored art by artist Brian Bolland and the original colors by John Higgins, along with the never-before-published script and numerous Batman and Joker sketches and stories by Bolland. Collects Batman: Black and White #4; Batman: The Killing Joke; Countdown #31; Cover Story: The DC Comics Art of Brian Bolland; Joker: Last Laugh #1, #6; Joker's Greatest Stories Ever Told; Who's Who in the DC Universe #13 and Wonder Woman 96."
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751565362.jpg,Harry Potter and the Cursed Child - Parts One and Two,J. K. Rowling,Paperback,3.5,7.95,$,11.5,9780751565362,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000022.jpg,"""Thorndike Press large print the literacy bridge."""
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099523994.jpg,Persepolis I & II,Marjane Satrapi,Paperback,4.5,10.56,$,12.4,9780099523994,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000023.jpg,"Wise, often funny, sometimes heartbreaking, Persepolis tells the story of Marjane Satrapi's life in Tehran from the ages of six to fourteen, years that saw the overthrow of the Shah's regime, the triumph of the Islamic Revolution and the devastating effects of war with Iraq. The intelligent and outspoken child of radical Marxists, and the great-grandaughter of Iran's last emperor, Satrapi bears witness to a childhood uniquely entwined with the history of her country. Persepolis paints an unforgettable portrait of daily life in Iran and of the bewildering contradictions between home life and public life. Amidst the tragedy, Marjane's child's eye view adds immediacy and humour, and her story of a childhood at once outrageous and ordinary, beset by the unthinkable and yet buffered by an extraordinary and loving family, is immensely moving. It is also very beautiful; Satrapi's drawings have the power of the very best woodcuts."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421582696.jpg,"My Hero Academia, Vol. 1",Kohei Horikoshi,Paperback,4.5,7.45,$,8.8,9781421582696,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000024.jpg,"Middle school student Izuku Midoriya wants to be a hero more than anything, but he hasn’t got an ounce of power in him. With no chance of ever getting into the prestigious U.A. High School for budding heroes, his life is looking more and more like a dead end. Then an encounter with All Might, the greatest hero of them all, gives him a chance to change his destiny... -- VIZ Media"
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449474195.jpg,Adulthood Is a Myth,Sarah Andersen,Paperback,4.0,9.02,$,15.0,9781449474195,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000025.jpg,"GOODREADS CHOICE AWARD WINNER FOR GRAPHIC NOVELS AND COMICS! These casually drawn, perfectly on-point comics by the hugely popular young artist Sarah Andersen are for the rest of us. They document the wasting of entire beautiful weekends on the internet, the unbearable agony of holding hands on the street with a gorgeous guy, and dreaming all day of getting home and back into pajamas. In other words, the horrors and awkwardnesses of young modern life. Oh and they are totally not autobiographical. At all. Adulthood Is a Myth presents many fan favorites plus dozens of all-new comics exclusive to this book. Sarah's frankness on personal issues like body image, self-consciousness, introversion, relationships, and the frequency of bra-washing makes her comics highly relatable and deeply hilarious, showcasing how she became one of the most influential voices in web cartoonists."
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607066927.jpg,Saga Volume 2,Brian K. Vaughan,Paperback,4.5,12.46,$,17.0,9781607066927,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000026.jpg,"Maríu saga, the Old Norse-Icelandic life of the Virgin Mary, survives in nineteen manuscripts. While the 1871 edition of the saga provides two versions based on multiple manuscripts and prints significant variants in the notes, it does not preserve the literary and social contexts of those manuscripts. In the extant manuscripts Maríu saga rarely exists in the codex by itself. This study restores the saga to its manuscript contexts in order to better understand the meaning of the text within its manuscript matrix, why it was copied in the specific manuscripts it was, and how it was read and used by the different communities that preserved the manuscripts."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473620919.jpg,Thing Explainer,Randall Munroe,Hardback,4.0,16.86,$,21.5,9781473620919,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000027.jpg,"From the No. 1 bestselling author of What If? - the man who created xkcd and explained the laws of science with cartoons - comes a series of brilliantly simple diagrams ('blueprints' if you want to be complicated about it) that show how important things work: from the nuclear bomb to the biro. It's good to know what the parts of a thing are called, but it's much more interesting to know what they do. Richard Feynman once said that if you can't explain something to a first-year student, you don't really get it. In Thing Explainer, Randall Munroe takes a quantum leap past this: he explains things using only drawings and a vocabulary of just our 1,000 (or the ten hundred) most common words. Many of the things we use every day - like our food-heating radio boxes ('microwaves'), our very tall roads ('bridges'), and our computer rooms ('datacentres') - are strange to us. So are the other worlds around our sun (the solar system), the big flat rocks we live on (tectonic plates), and even the stuff inside us (cells). Where do these things come from? How do they work? What do they look like if you open them up? And what would happen if we heated them up, cooled them down, pointed them in a different direction, or pressed this button? In Thing Explainer, Munroe gives us the answers to these questions and many, many more. Funny, interesting, and always understandable, this book is for anyone -- age 5 to 105 -- who has ever wondered how things work, and why."
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8487/9781848773011.jpg,Maps,Aleksandra Mizielinski,Hardback,4.5,20.19,$,23.49,9781848773011,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000028.jpg,"Writers know only too well how long it can take—and how awkward it can be—to describe spatial relationships with words alone. And while a map might not always be worth a thousand words, a good one can help writers communicate an argument or explanation clearly, succinctly, and effectively. In his acclaimed How to Lie with Maps, Mark Monmonier showed how maps can distort facts. In Mapping it Out: Expository Cartography for the Humanities and Social Sciences, he shows authors and scholars how they can use expository cartography—the visual, two-dimensional organization of information—to heighten the impact of their books and articles. This concise, practical book is an introduction to the fundamental principles of graphic logic and design, from the basics of scale to the complex mapping of movement or change. Monmonier helps writers and researchers decide when maps are most useful and what formats work best in a wide range of subject areas, from literary criticism to sociology. He demonstrates, for example, various techniques for representing changes and patterns; different typefaces and how they can either clarify or confuse information; and the effectiveness of less traditional map forms, such as visibility base maps, frame-rectangle symbols, and complementary scatterplot designs for conveying complex spatial relationships. There is also a wealth of practical information on map compilation, cartobibliographies, copyright and permissions, facsimile reproduction, and the evaluation of source materials. Appendixes discuss the benefits and limitations of electronic graphics and pen-and-ink drafting, and how to work with a cartographic illustrator. Clearly written, and filled with real-world examples, Mapping it Out demystifies mapmaking for anyone writing in the humanities and social sciences. ""A useful guide to a subject most people probably take too much for granted. It shows how map makers translate abstract data into eye-catching cartograms, as they are called. It combats cartographic illiteracy. It fights cartophobia. It may even teach you to find your way.""—Christopher Lehmann-Haupt, The New York Times"
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4405/9781440503252.jpg,Unofficial Harry Potter Cookbook,Dinah Bucholz,Hardback,4.0,14.69,$,25.2,9781440503252,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000029.jpg,"“A fun way to get kids interested in Harry Potter also interested in food.” —New York magazine Conjure up feasts that rival the Great Hall’s, sweets fit for the Minister of Magic, snacks you’d find on the Hogwarts Express, and more! This bestselling unofficial Harry Potter cookbook is perfect for chefs of all ages, from new readers to longtime fans—no wands required! Bangers and mash with Harry, Ron, and Hermione in the Hogwarts dining hall. A proper cuppa tea and rock cakes in Hagrid's hut. Cauldron cakes and pumpkin juice on the Hogwarts Express. With this cookbook, dining a la Hogwarts is as easy as Banoffee Pie! With more than 150 easy-to-make recipes, tips, and techniques, you can indulge in spellbindingly delicious meals drawn straight from the pages of your favorite Potter stories, such as: Treacle Tart—Harry's favorite dessert Molly's Meat Pies—Mrs. Weasley's classic dish Kreacher's French Onion Soup Pumpkin Pasties—a staple on the Hogwarts Express cart With a dash of magic and a drop of creativity, you'll conjure up the entrees, desserts, snacks, and drinks you need to transform ordinary Muggle meals into magical culinary masterpieces, sure to make even Mrs. Weasley proud!"
29,29,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607069317.jpg,Saga Volume 3,Brian K. Vaughan,Paperback,4.5,13.01,$,17.0,9781607069317,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000030.jpg,"At long last, it's finally time for the THIRD massive hardcover collection of SAGA, the critically acclaimed sci-fi/fantasy series from the multiple Eisner Award-winning team of artist FIONA STAPLES and writer BRIAN K. VAUGHAN. Collecting 18 of the most shocking and impactful issues from the epic tale of Hazel and her star-crossed parents, this deluxe edition features a striking, all-new original cover from FIONA STAPLES, as well as exclusive, never-before-seen extras. Collects SAGA #37-54"
30,30,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452106557.jpg,Darth Vader and Son,Jeffrey Brown,Hardback,4.0,9.61,$,12.9,9781452106557,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000031.jpg,"What if Darth Vader took an active role in raising his son? What if ""Luke, I am your father"" was just a stern admonishment from an annoyed dad? In this hilarious and sweet comic reimagining, Darth Vader is a dad like any other—except with all the baggage of being the Dark Lord of the Sith. Celebrated artist Jeffrey Brown's delightful illustrations give classic Star Wars® moments a fresh twist, presenting the trials and joys of parenting through the lens of a galaxy far, far away. Life lessons include lightsaber batting practice, using the Force to raid the cookie jar, Take Your Child to Work Day on the Death Star (""Er, he looks just like you, Lord Vader!""), and the special bond shared between any father and son. Plus, this is the fixed-format version, which looks almost identical to the print edition."
31,31,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401208417.jpg,V For Vendetta New (New Edition Tpb),Alan Moore,Paperback,4.5,14.74,$,20.1,9781401208417,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000032.jpg,"In a world without political freedom, personal freedom and precious little faith in anything comes a mysterious man in a white porcelain mask who fights political oppressors through terrorism and seemingly absurd acts. It's a gripping tale of the blurred lines between ideological good and evil. The inspiration for the hit 2005 movie starring Natalie Portman and Hugo Weaving, this amazing graphic novel is packaged with a collectable reproduction of the iconic ""V"" mask."
32,32,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421582702.jpg,"My Hero Academia, Vol. 2",Kouhei Horikoshi,Paperback,4.5,6.46,$,8.8,9781421582702,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000033.jpg,"What would the world be like if 80 percent of the population manifested superpowers called “Quirks” at age four? Heroes and villains would be battling it out everywhere! Being a hero would mean learning to use your power, but where would you go to study? The Hero Academy of course! But what would you do if you were one of the 20 percent who were born Quirkless? Getting into U.A. High School was difficult enough, but it was only the beginning of Izuku’s long road toward becoming a superhero. The new students all have some amazing powers, and although Izuku has inherited All Might’s abilities, he can barely control them. Then the first-year students are told they will have to compete just to avoid being expelled!"
33,33,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140544510.jpg,The True Story Of The Three Little Pigs,Jon Scieszka,Paperback,4.5,6.92,$,7.8,9780140544510,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000034.jpg,"For those who think they know the story of the Three Little Pigs and the Big, Bad Wolf, here it is as they've never heard it before. In this highly acclaimed, laugh-out-loud collaboration between Scieszka and Smith, Alexander T. Wolf tells his side o"
34,34,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8037/9780803730472.jpg,The Gruffalo,Julia Donaldson,Board book,4.5,8.15,$,,9780803730472,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000035.jpg,"A clever mouse uses the threat of a terrifying creature to keep from being eaten by a fox, an owl, and a snake--only to have to outwit that creature as well. On board pages."
35,35,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5459/9780545935173.jpg,Dog Man 5: Lord of the Fleas,Dav Pilkey,Hardback,4.5,10.89,$,13.9,9780545935173,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000036.jpg,"Howl with laughter with Dog Man, the #1 New York Times bestselling series from Dav Pilkey!"
36,36,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007236336.jpg,Paddington,Michael Bond,Paperback,4.0,8.06,$,8.8,9780007236336,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000037.jpg,Paddington the bear encounters both adventure and trouble when he wins a baking contest and appears on television.
37,37,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316070409.jpg,The Family Book,Todd Parr,Paperback,4.5,7.66,$,9.3,9780316070409,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000038.jpg,"There are so many different types of families, and THE FAMILY BOOK celebrates them all in a funny, silly, and reassuring way. Todd Parr includes adopted families, step-families, one-parent families, and families with two parents of the same sex, as well as the traditional nuclear family. His quirky humor and bright, childlike illustrations will make children feel good about their families. Parents and teachers can use this book to encourage children to talk about their families and the different kinds of families that exist."
38,38,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607060765.jpg,The Walking Dead Compendium Volume 1,Robert Kirkman,Paperback,4.5,55.58,$,61.49,9781607060765,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000039.jpg,
