,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007183517.jpg,When Things Fall Apart,Pema Chodron,Paperback,4.5,8.74,$,12.9,9780007183517,Religion,dataset/Religion/0000018.jpg,"Okonkwo is the greatest warrior alive, famous throughout West Africa. But when he accidentally kills a clansman, things begin to fall apart. Then Okonkwo returns from exile to find missionaries and colonial governors have arrived in the village. With his world thrown radically off-balance he can only hurtle towards tragedy. Chinua Achebe's stark novel reshaped both African and world literature. This arresting parable of a proud but powerless man witnessing the ruin of his people begins Achebe's landmark trilogy of works chronicling the fate of one African community, continued in Arrow of God and No Longer at Ease."
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3800/9780380015399.jpg,Satanic Bible,Anton Szandor Lavey,Paperback,3.5,7.06,$,10.3,9780380015399,Religion,dataset/Religion/0000019.jpg,"Twelve scholars present cutting-edge research from the emerging field of Satanism studies. The topics covered range from early literary Satanists like Blake and Shelley, to the Californian Church of Satan of the 1960s, to the radical developments within the Satanic milieu in recent decades. The book will be an invaluable resource for everyone interested in Satanism as a philosophical or religious position of alterity rather than as an imagined other."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007461240.jpg,The Screwtape Letters,C. S. Lewis,Paperback,4.0,8.53,$,11.4,9780007461240,Religion,dataset/Religion/0000020.jpg,"In this humorous and perceptive exchange between two devils, C. S. Lewis delves into moral questions about good vs. evil, temptation, repentance, and grace. Through this wonderful tale, the reader emerges with a better understanding of what it means to live a faithful life."
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241340660.jpg,The Things You Can See Only When You Slow Down,Haemin Sunim,Paperback,4.0,10.36,$,11.4,9780241340660,Religion,dataset/Religion/0000021.jpg,"The world moves fast, but that doesn’t mean we have to. In this bestselling mindfulness guide, a renowned Buddhist meditation teacher born in Korea and educated in the United States illuminates a path to inner peace and balance amid the overwhelming demands of everyday life."
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0078/9780007848423.jpg,The Monk Who Sold his Ferrari,Robin Sharma,Paperback,4.0,7.25,$,8.3,9780007848423,Religion,dataset/Religion/0000022.jpg,"An internationally bestselling fable about a spiritual journey, littered with powerful life lessons that teach us how to abandon consumerism in order to embrace destiny, live life to the full and discover joy."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8761/9780876120798.jpg,Autobiography of a Yogi,Paramahansa Yogananda,Paperback,4.0,9.6,$,,9780876120798,Religion,dataset/Religion/0000023.jpg,The life story of spiritualist Yogananda from his childhood in India to the thirty years he lived and taught in America. It is also an eyewitness recountal of the extraordinary lives and powers of modern Hindu saints.
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3408/9780340829745.jpg,Stillness Speaks,Eckhart Tolle,Paperback,4.5,7.54,$,12.9,9780340829745,Religion,dataset/Religion/0000024.jpg,
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446509459.jpg,God Is Not Great,Christopher Hitchens,Paperback,4.0,8.52,$,8.8,9780446509459,Religion,dataset/Religion/0000025.jpg,"Christopher Hitchens, described in the London Observer as “one of the most prolific, as well as brilliant, journalists of our time” takes on his biggest subject yet–the increasingly dangerous role of religion in the world. In the tradition of Bertrand Russell’s Why I Am Not a Christian and Sam Harris’s recent bestseller, The End Of Faith, Christopher Hitchens makes the ultimate case against religion. With a close and erudite reading of the major religious texts, he documents the ways in which religion is a man-made wish, a cause of dangerous sexual repression, and a distortion of our origins in the cosmos. With eloquent clarity, Hitchens frames the argument for a more secular life based on science and reason, in which hell is replaced by the Hubble Telescope’s awesome view of the universe, and Moses and the burning bush give way to the beauty and symmetry of the double helix."
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6077/9781607749721.jpg,Spark Joy,Marie Kondo,Hardback,4.0,16.13,$,18.0,9781607749721,Religion,dataset/Religion/0000026.jpg,"NEW YORK TIMES BESTSELLER • The star of the hit Netflix series Tidying Up with Marie Kondo and author of The Life-Changing Magic of Tidying Up helps you visualize your ideal lifestyle. Japanese decluttering guru Marie Kondo has revolutionized homes—and lives—across the world. Now, Kondo presents an illustrated guide to usingher acclaimed KonMari Method to create a joy-filled home that works the way you need it to. Spark Joy features step-by-step folding illustrations for everything from shirts to socks, plus drawings of perfectly organized drawers and closets. Kondo also answers frequently asked questions, such as whether to keep “necessary” items that may not bring you joy. With guidance on specific categories including kitchen tools, cleaning supplies, hobby goods, digital photos, and even building your own personal “power spot” in your home, this comprehensive companion is sure to spark joy in anyone who wants to simplify their life."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5175/9780517543054.jpg,Be Here Now,Ram Dass,Paperback,4.5,12.97,$,15.95,9780517543054,Religion,dataset/Religion/0000027.jpg,"Versluis shows how the convergence of Asian religions and Western mysticism produce the contemporary phenomenon of ""spontaneously enlightened"" gurus in America."
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141039169.jpg,The Righteous Mind,Jonathan Haidt,Paperback,4.0,11.55,$,13.9,9780141039169,Religion,dataset/Religion/0000028.jpg,"Presents a groundbreaking investigation into the origins of morality at the core of religion and politics, offering scholarly insight into the motivations behind cultural clashes that are polarizing America."
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444702163.jpg,The Meaning of Marriage,Timothy Keller,Paperback,4.5,7.83,$,12.4,9781444702163,Religion,dataset/Religion/0000029.jpg,"“Incredibly rich with wisdom and insight that will leave the reader, whether single or married, feeling uplifted.” —The Washington Times Based on the acclaimed sermon series by New York Times bestselling author Timothy Keller, this book shows everyone—Christians, skeptics, singles, longtime married couples, and those about to be engaged—the vision of what marriage should be according to the Bible. Modern culture would have you believe that everyone has a soul mate; that romance is the most important part of a successful marriage; that your spouse is there to help you realize your potential; that marriage does not mean forever, but merely for now; and that starting over after a divorce is the best solution to seemingly intractable marriage issues. But these modern-day assumptions are wrong. Timothy Keller, with insights from Kathy, his wife of thirty-seven years, shows marriage to be a glorious relationship that is also misunderstood and mysterious. The Meaning of Marriage offers instruction on how to have a successful marriage, and is essential reading for anyone who wants to know God and love more deeply in this life."
29,29,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0625/9780062509598.jpg,The Essential Rumi Revised,Coleman Barks,Paperback,4.5,14.32,$,20.1,9780062509598,Religion,dataset/Religion/0000030.jpg,"This revised and expanded edition of The Essential Rumi includes a new introduction by Coleman Barks and more than 80 never-before-published poems. Through his lyrical translations, Coleman Barks has been instrumental in bringing this exquisite literature to a remarkably wide range of readers, making the ecstatic, spiritual poetry of thirteenth-century Sufi Mystic Rumi more popular than ever. The Essential Rumi continues to be the bestselling of all Rumi books, and the definitive selection of his beautiful, mystical poetry."
30,30,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529005424.jpg,The Path Made Clear,Oprah Winfrey,Hardback,4.0,14.52,$,23.0,9781529005424,Religion,dataset/Religion/0000031.jpg,"Everyone has a purpose. And, according to Oprah Winfrey, “Your real job in life is to figure out as soon as possible what that is, who you are meant to be, and begin to honor your calling in the best way possible.” That journey starts right here. In her latest book, The Path Made Clear, Oprah shares what she sees as a guide for activating your deepest vision of yourself, offering the framework for creating not just a life of success, but one of significance. The book’s ten chapters are organized to help you recognize the important milestones along the road to self-discovery, laying out what you really need in order to achieve personal contentment, and what life’s detours are there to teach us. Oprah opens each chapter by sharing her own key lessons and the personal stories that helped set the course for her best life. She then brings together wisdom and insights from luminaries in a wide array of fields, inspiring readers to consider what they’re meant to do in the world and how to pursue it with passion and focus. Renowned figures such as Eckhart Tolle, Brene Brown, Lin-Manuel Miranda, Elizabeth Gilbert, Jay-Z, and Ellen DeGeneres share the greatest lessons from their own journeys toward a life filled with purpose. Paired with over 100 awe-inspiring photographs to help illuminate the wisdom of these messages, The Path Made Clear provides readers with a beautiful resource for achieving a life lived in service of your calling – whatever it may be."
31,31,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572246959.jpg,Buddha's Brain,Rick Hanson,Paperback,4.0,11.44,$,18.0,9781572246959,Religion,dataset/Religion/0000032.jpg,"Jesus, Moses, Mohammed, Gandhi, and the Buddha all had brains built essentially like anyone else's, yet they were able to harness their thoughts and shape their patterns of thinking in ways that changed history. With new breakthroughs in modern neuroscience and the wisdom of thousands of years of contemplative practice, it is possible for us to shape our own thoughts in a similar way for greater happiness, love, compassion, and wisdom. Buddha's Brain joins the forces of modern neuroscience with ancient contemplative teachings to show readers how they can work toward greater emotional well-being, healthier relationships, more effective actions, and deepened religious and spiritual understanding. This book will explain how the core elements of both psychological well-being and religious or spiritual life-virtue, mindfulness, and wisdom-are based in the core functions of the brain: regulating, learning, and valuing. Readers will also learn practical ways to apply this information, as the book offers many exercises they can do to tap the unused potential of the brain and rewire it over time for greater peace and well-being."
32,32,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8833/9781883360269.jpg,A Course in Miracles,Foundation for Inner Peace,Paperback,4.0,22.26,$,,9781883360269,Religion,dataset/Religion/0000033.jpg,"Offers ecumenical meditations on love, perception, forgiveness, eternal life, and theoretical concepts in theology"
33,33,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2810/9780281068913.jpg,Falling Upward,Richard Rohr,Paperback,4.0,9.19,$,13.9,9780281068913,Religion,dataset/Religion/0000034.jpg,"""A fresh way of thinking about spirituality that grows throughout life. In Falling Upward, Fr. Richard Rohr seeks to help readers understand the tasks of the two halves of life and to show them that those who have fallen, failed, or ""gone down"" are the only ones who understand ""up."" Most of us tend to think of the second half of life as largely about getting old, dealing with health issues, and letting go of life, but the whole thesis of this book is exactly the opposite.? What looks like falling down can largely be experienced as ""falling upward.""? In fact, it is not a loss but somehow actually a gain, as we have all seen with elders who?have come to their fullness.?? Explains why the second half of life can and should be full of spiritual richness Offers a new view of how spiritual growth happens loss is gain Richard Rohr is a regular contributing writer for Sojourners and Tikkun magazines This important book explores the counterintuitive message that we grow spiritually much more by doing wrong than by doing right.""--"
34,34,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553380996.jpg,Radical Acceptance,Tara Brach,Paperback,4.0,13.88,$,17.0,9780553380996,Religion,dataset/Religion/0000035.jpg,"'An invitation to embrace ourselves with all our pain, fear and anxieties, and to step lightly yet firmly on the path of understanding and compassion' Thich Nhat Hanh Feelings of self-doubt and insecurity are what hold us back in life and cause true suffering. In her landmark book Radical Acceptance, renowned meditation and mindfulness teacher Tara Brach offers us all a path to freedom. Drawing on personal stories, Buddhist teachings and guided meditations Tara leads us to trust our innate goodness. She reveals how we can develop the balance of clear-sightedness and compassion, heal fear and shame and build loving, authentic relationships."
35,35,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5863/9781586380199.jpg,The Bhagavad Gita,Eknath Easwaran,Paperback,4.0,9.97,$,,9781586380199,Religion,dataset/Religion/0000036.jpg,"Why does one face sorrow and problems in life? What can allay the anxiety and stress inherent in the materialistic modern society? How can one get in touch with higher consciousness and strike a balance between the spiritual and worldly goals? If you are looking for answers to questions like these and searching for ways to empower your life, begin the quest with this volume, which presents the essence of one of the world’s most sacred texts in a simple and easy-to-understand manner. The Bhagavad Gita, a treasure trove of divine wisdom, was shared by Lord Krishna with Arjuna, the Pandava prince, at the battlefield of Kurukshetra, right before the Mahabharata or the ‘Great War’ began. It comprises 700 Sanskrit shlokas translated into English, which inspire one to seek and understand the profound truths of life through the ancient principles of Karma Yoga (the art of work), Gyan Yoga (the art of knowledge) and Bhakti Yoga (the art of devotion). These eternal principles help to live life to the fullest, so that one can work better, think better and live better by tapping into higher consciousness, accessing the spiritual dimension and nurturing the pure self. The Teachings of Bhagavad Gita is a perfect source to discover the art of self-empowerment by exploring the various facets of this most sacred text and imbibing its all-encompassing wisdom to attain unending joy, peace and success."
36,36,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3103/9780310351801.jpg,Boundaries Updated and Expanded Edition,Dr. Henry Cloud,Paperback,4.0,10.29,$,13.9,9780310351801,Religion,dataset/Religion/0000037.jpg,"Having clear boundaries is essential to a healthy, balanced lifestyle. A boundary is a personal property line that marks those things for which we are responsible. In other words, boundaries define who we are and who we are not. Boundaries impact all areas of our lives: Physical boundaries help us determine who may touch us and under what circumstances -- Mental boundaries give us the freedom to have our own thoughts and opinions -- Emotional boundaries help us to deal with our own emotions and disengage from the harmful, manipulative emotions of others -- Spiritual boundaries help us to distinguish God's will from our own and give us renewed awe for our Creator -- Often, Christians focus so much on being loving and unselfish that they forget their own limits and limitations. When confronted with their lack of boundaries, they ask: - Can I set limits and still be a loving person? - What are legitimate boundaries? - What if someone is upset or hurt by my boundaries? - How do I answer someone who wants my time, love, energy, or money? - Aren't boundaries selfish? - Why do I feel guilty or afraid when I consider setting boundaries? Dr. Henry Cloud and Dr. John Townsend offer biblically-based answers to these and other tough questions, showing us how to set healthy boundaries with our parents, spouses, children, friends, co-workers, and even ourselves."
37,37,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241380376.jpg,Heroes,Stephen Fry,Paperback,4.5,18.36,$,,9780241380376,Religion,dataset/Religion/0000038.jpg,"Kyrie McCauley, author of the William C. Morris YA Debut Award winner If These Wings Could Fly, delivers a powerful contemporary YA novel about the lasting bonds of friendship and three girls fighting for each other in the aftermath of a school shooting. Perfect for fans of Laura Ruby and Mindy McGinnis. Beck and Vivian never could stand each other, but they always tried their best for their mutual friend, Cassie. After the town moves on from Cassie’s murder too fast, Beck and Vivian finally find common ground: vengeance. They memorialize Cassie by secretly painting murals of her around town, a message to the world that Cassie won’t be forgotten. But Beck and Vivian are keeping secrets, like the third passenger riding in Beck’s VW bus with them—Cassie’s ghost. When their murals catch the attention of a podcaster covering Cassie’s case, they become the catalyst for a debate that Bell Firearms can no longer ignore. With law enforcement closing in on them, Beck and Vivian hurry to give Cassie the closure she needs—by delivering justice to those responsible for her death. * Parade's Best YA Books of the Year * Rise: A Feminist Book Project Book of the Year *"
