,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509868087.jpg,Bad Blood,John Carreyrou,Paperback,4.5,8.4,$,12.4,9781509868087,Crime-Thriller,dataset/Crime-Thriller/0000015.jpg,"NATIONAL BESTSELLER • The gripping story of Elizabeth Holmes and Theranos—one of the biggest corporate frauds in history—a tale of ambition and hubris set amid the bold promises of Silicon Valley, rigorously reported by the prize-winning journalist. With a new Afterword. “Chilling ... Reads like a thriller ... Carreyrou tells [the Theranos story] virtually to perfection.” —The New York Times Book Review In 2014, Theranos founder and CEO Elizabeth Holmes was widely seen as the next Steve Jobs: a brilliant Stanford dropout whose startup “unicorn” promised to revolutionize the medical industry with its breakthrough device, which performed the whole range of laboratory tests from a single drop of blood. Backed by investors such as Larry Ellison and Tim Draper, Theranos sold shares in a fundraising round that valued the company at more than $9 billion, putting Holmes’s worth at an estimated $4.5 billion. There was just one problem: The technology didn’t work. Erroneous results put patients in danger, leading to misdiagnoses and unnecessary treatments. All the while, Holmes and her partner, Sunny Balwani, worked to silence anyone who voiced misgivings—from journalists to their own employees."
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5101/9781510106284.jpg,Six of Crows: Collector's Edition,Leigh Bardugo,Hardback,4.5,14.51,$,18.0,9781510106284,Crime-Thriller,dataset/Crime-Thriller/0000016.jpg,"A glorious Collector's Edition of New York Times bestselling, epic fantasy novel, SIX OF CROWS. Beautifully designed, with an exclusive letter from the author and six stunning full-colour character portraits. This covetable hardback with red sprayed edges is a perfect gift for fans, and a perfect way to discover the unforgettable writing of Leigh Bardugo. Criminal prodigy Kaz Brekker is offered a chance at a deadly heist: break into the Ice Court - a military stronghold that has never been breached - and retrieve a hostage whose knowledge could change Grisha magic forever. To succeed would mean riches beyond his wildest dreams - but he can't pull it off alone . . . A convict with a thirst for revenge. A sharpshooter who can't walk away from a wager. A runaway with a privileged past. A spy known as the Wraith. A Heartrender using her magic to survive the slums. A thief with a gift for unlikely escapes. Six dangerous outcasts. One impossible heist. Together they might just be unstoppable - if they don't kill each other first. 'Fast, thrilling heist fantasy, boasting a brilliant new cast of characters.' METRO 'A full-throttle adventure . . . crackling dialogue and sumptuous description. Bardugo dives deep into this world.' - NEW YORK TIMES"
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753827666.jpg,Gone Girl,Gillian Flynn,Paperback,4.0,9.18,$,11.4,9780753827666,Crime-Thriller,dataset/Crime-Thriller/0000017.jpg,"On a warm summer morning in North Carthage, Missouri, it is Nick and Amy Dunne's fifth wedding anniversary. Presents are being wrapped and plans are being made when Nick's clever and beautiful wife disappears. As the pólice begin to investigate, the town golden boy parades a series of lies, deceits, and inappropriate behavior. Nick is oddly evasive, and he's definitely bitter - but is he really a killer?"
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8041/9780804138321.jpg,Sharp Objects,Gillian Flynn,Paperback,4.0,8.25,$,9.3,9780804138321,Crime-Thriller,dataset/Crime-Thriller/0000018.jpg,"Majhno mesto, velika skrivnost. Nekako tako bi lahko opisali Wind Gap, mestece na ameriškem srednjem vzhodu, rojstno mesto novinarke Camille. Po dolgem času se vrne, da bi za svoj časopis raziskala nenavaden umor in izginotje dveh deklic. Camille ve, da pod na videz idealistično krinko malega mesteca, kjer se vsi poznajo, brbotajo zamere in deviacije, zato se z odporom odpravi domov. Njena mama, bogata dedinja ogromne prašičje farme, je do nje hladna, medtem ko se do njene mlajše pol sestre Amme vede čudaško. Bolj ko Camille brska po odnosih v mestu, bolj se ji razkriva zamolčana, temačna družinska zgodovina, hkrati pa tudi osrčje teme, ki prepreda neraziskana umora."
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099470434.jpg,The Curious Incident of the Dog in the Night-time,Mark Haddon,Paperback,4.0,8.7,$,9.5,9780099470434,Crime-Thriller,dataset/Crime-Thriller/0000019.jpg,"A bestselling modern classic—both poignant and funny—narrated by a fifteen year old autistic savant obsessed with Sherlock Holmes, this dazzling novel weaves together an old-fashioned mystery, a contemporary coming-of-age story, and a fascinating excursion into a mind incapable of processing emotions. Christopher John Francis Boone knows all the countries of the world and their capitals and every prime number up to 7,057. Although gifted with a superbly logical brain, Christopher is autistic. Everyday interactions and admonishments have little meaning for him. At fifteen, Christopher’s carefully constructed world falls apart when he finds his neighbour’s dog Wellington impaled on a garden fork, and he is initially blamed for the killing. Christopher decides that he will track down the real killer, and turns to his favourite fictional character, the impeccably logical Sherlock Holmes, for inspiration. But the investigation leads him down some unexpected paths and ultimately brings him face to face with the dissolution of his parents’ marriage. As Christopher tries to deal with the crisis within his own family, the narrative draws readers into the workings of Christopher’s mind. And herein lies the key to the brilliance of Mark Haddon’s choice of narrator: The most wrenching of emotional moments are chronicled by a boy who cannot fathom emotions. The effect is dazzling, making for one of the freshest debut in years: a comedy, a tearjerker, a mystery story, a novel of exceptional literary merit that is great fun to read."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751568356.jpg,Friend Request,Laura Marshall,Paperback,4.0,5.23,$,11.4,9780751568356,Crime-Thriller,dataset/Crime-Thriller/0000020.jpg,"THE #1 INTERNATIONAL KINDLE BESTSELLER A paranoid single mom is forced to confront the unthinkable act she committed as a desperate teenager in this addictive thriller with a social media twist. Maria Weston wants to be friends. But Maria Weston is dead. Isn't she? 1989. When Louise first notices the new girl who has mysteriously transferred late into their senior year, Maria seems to be everything the girls Louise hangs out with aren't. Authentic. Funny. Brash. Within just a few days, Maria and Louise are on their way to becoming fast friends. 2016. Louise receives a heart-stopping email: Maria Weston wants to be friends on Facebook. Long-buried memories quickly rise to the surface: those first days of their budding friendship; cruel decisions made and dark secrets kept; the night that would change all their lives forever. Louise has always known that if the truth ever came out, she could stand to lose everything. Her job. Her son. Her freedom. Maria's sudden reappearance threatens it all, and forces Louise to reconnect with everyone she'd severed ties with to escape the past. But as she tries to piece together exactly what happened that night, Louise discovers there's more to the story than she ever knew. To keep her secret, Louise must first uncover the whole truth, before what's known to Maria--or whoever's pretending to be her--is known to all."
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7806/9781780622286.jpg,Six of Crows,Leigh Bardugo,Paperback,4.5,8.8,$,10.5,9781780622286,Crime-Thriller,dataset/Crime-Thriller/0000021.jpg,"See the Grishaverse come to life on screen with Shadow and Bone, now a Netflix original series. Discover what comes next for heist trio Kaz, Inej, and Jesper -- and the star-crossed Nina and Matthias -- in the #1 New York Times bestseller Six of Crows, Book One of the Six of Crows Duology. Ketterdam: a bustling hub of international trade where anything can be had for the right price—and no one knows that better than criminal prodigy Kaz Brekker. Kaz is offered a chance at a deadly heist that could make him rich beyond his wildest dreams. But he can't pull it off alone. . . . A convict with a thirst for revenge. A sharpshooter who can't walk away from a wager. A runaway with a privileged past. A spy known as the Wraith. A Heartrender using her magic to survive the slums. A thief with a gift for unlikely escapes. Six dangerous outcasts. One impossible heist. Kaz's crew is the only thing that might stand between the world and destruction—if they don't kill each other first. Six of Crows by Leigh Bardugo returns to the breathtaking world of the Grishaverse in this unforgettable tale about the opportunity—and the adventure—of a lifetime. Praise for Six of Crows: “Six of Crows is a twisty and elegantly crafted masterpiece that thrilled me from the beginning to end.” –New York Times-bestselling author Holly Black “Six of Crows [is] one of those all-too-rare, unputdownable books that keeps your eyes glued to the page and your brain scrambling to figure out what’s going to happen next.” –Michael Dante DiMartino, co-creator of Avatar: The Last Airbender and The Legend of Korra “There's conflict between morality and amorality and an appetite for sometimes grimace-inducing violence that recalls the Game of Thrones series. But for every bloody exchange there are pages of crackling dialogue and sumptuous description. Bardugo dives deep into this world, with full color and sound. If you're not careful, it'll steal all your time.” —The New York Times Book Review Read all the books in the Grishaverse! The Shadow and Bone Trilogy (previously published as The Grisha Trilogy) Shadow and Bone Siege and Storm Ruin and Rising The Six of Crows Duology Six of Crows Crooked Kingdom The King of Scars Duology King of Scars The Language of Thorns: Midnight Tales and Dangerous Magic The Severed Moon: A Year-Long Journal of Magic Praise for the Grishaverse “A master of fantasy.” —The Huffington Post “Utterly, extremely bewitching.” —The Guardian “This is what fantasy is for.” —The New York Times Book Review “[A] world that feels real enough to have its own passport stamp.” —NPR “The darker it gets for the good guys, the better.” —Entertainment Weekly “Sultry, sweeping and picturesque. . . . Impossible to put down.” —USA Today “There’s a level of emotional and historical sophistication within Bardugo’s original epic fantasy that sets it apart.” —Vanity Fair “Unlike anything I’ve ever read.” —Veronica Roth, bestselling author of Divergent “Bardugo crafts a first-rate adventure, a poignant romance, and an intriguing mystery!” —Rick Riordan, bestselling author of the Percy Jackson series"
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8484/9781848454125.jpg,Behind Closed Doors,B. A. Paris,Paperback,4.0,8.39,$,10.3,9781848454125,Crime-Thriller,dataset/Crime-Thriller/0000022.jpg,"THE INSTANT NEW YORK TIMES AND USA TODAY BESTSELLING DEBUT PSYCHOLOGICAL THRILLER YOU CAN'T MISS! The perfect marriage? Or the perfect lie? “A hair-raising debut, both unsettling and addictive...A chilling thriller that will keep you reading long into the night.” —Mary Kubica, New York Times and USA Today bestselling author of The Good Girl “This is one readers won’t be able to put down.” —Booklist (starred review) ""A can’t-put-down psychological thriller.” —Library Journal (starred review) “This debut is guaranteed to haunt you...Warning: brace yourself.” —Bustle (10 New Thrillers to Read This Summer) “The sense of believably and terror that engulfs Behind Closed Doors doesn't waver.” —The Associated Press, picked up by The Washington Post “This was one of the best and most terrifying psychological thrillers I have ever read.” —San Francisco Book Review Everyone knows a couple like Jack and Grace. He has looks and wealth; she has charm and elegance. He’s a dedicated attorney who has never lost a case; she is a flawless homemaker, a masterful gardener and cook, and dotes on her disabled younger sister. Though they are still newlyweds, they seem to have it all. You might not want to like them, but you do. You’re hopelessly charmed by the ease and comfort of their home, by the graciousness of the dinner parties they throw. You’d like to get to know Grace better. But it’s difficult, because you realize Jack and Grace are inseparable. Some might call this true love. Others might wonder why Grace never answers the phone. Or why she can never meet for coffee, even though she doesn’t work. How she can cook such elaborate meals but remain so slim. Or why she never seems to take anything with her when she leaves the house, not even a pen. Or why there are such high-security metal shutters on all the downstairs windows. Some might wonder what’s really going on once the dinner party is over, and the front door has closed. From bestselling author B. A. Paris comes the gripping thriller and international phenomenon Behind Closed Doors."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099556756.jpg,Bloody Valentine,James Patterson,Paperback,3.5,3.66,$,,9780099556756,Crime-Thriller,dataset/Crime-Thriller/0000023.jpg,"Loveless remains an enigma, 15 years after its release - an album so influential and groundbreaking that its chief creator, Kevin Shields, has been unable or unwilling to release an official follow-up. In his book, Mike McGonigal talks to all the members of My Bloody Valentine, in an almost certainly futile attempt to get at the essence of this extraordinary record."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3458/9780345803481.jpg,Fifty Shades of Grey,E L James,Paperback,3.5,10.61,$,,9780345803481,Crime-Thriller,dataset/Crime-Thriller/0000024.jpg,"In Christianâe(tm)s own words, and through his thoughts, reflections, and dreams, E L James offers a fresh perspective on the love story that has enthralled millions of readers around the world. CHRISTIAN GREY exercises control in all things; his world is neat, disciplined, and utterly empty âe"" until the day that Anastasia Steele falls into his office, in a tangle of shapely limbs and tumbling brown hair. He tries to forget her, but instead is swept up in a storm of emotion he cannot comprehend and cannot resist. Unlike any woman he has known before, shy, unworldly Ana seems to see right through him âe"" past the business prodigy and the penthouse lifestyle to Christianâe(tm)s cold, wounded heart. Will being with Ana dispel the horrors of his childhood that haunt Christian every night? Or will his dark sexual desires, his compulsion to control, and the self-loathing that fills his soul drive this girl away and destroy the fragile hope she offers him?"
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3757/9780375703768.jpg,House of Leaves,Mark Z. Danielewski,Paperback,4.0,20.51,$,21.5,9780375703768,Crime-Thriller,dataset/Crime-Thriller/0000025.jpg,A family relocates to a small house on Ash Tree Lane and discovers that the inside of their new home seems to be without boundaries
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6709/9780670919963.jpg,The Power,Naomi Alderman,Paperback,4.0,9.04,$,10.3,9780670919963,Crime-Thriller,dataset/Crime-Thriller/0000026.jpg,"The seemingly disparate lives of a DEA agent, a drug lord, a call girl, a hit man, and a priest intertwine around a nexus of the drug trade involving the Latin American drug cartels, the American underworld, and the U.S. government, from the rise of the Mexican drug Federacion in the 1970s to the present day. Reprint. 17,500 first printing."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7841/9781784161101.jpg,The Girl on the Train,Paula Hawkins,Paperback,4.0,7.55,$,9.5,9781784161101,Crime-Thriller,dataset/Crime-Thriller/0000027.jpg,"The #1 New York Times Bestseller, USA Today Book of the Year, now a major motion picture starring Emily Blunt. The debut psychological thriller that will forever change the way you look at other people's lives, from the author of Into the Water and A Slow Fire Burning. “Nothing is more addicting than The Girl on the Train.”—Vanity Fair “The Girl on the Train has more fun with unreliable narration than any chiller since Gone Girl. . . . [It] is liable to draw a large, bedazzled readership.”—The New York Times “Marries movie noir with novelistic trickery. . . hang on tight. You'll be surprised by what horrors lurk around the bend.”—USA Today “Like its train, the story blasts through the stagnation of these lives in suburban London and the reader cannot help but turn pages.”—The Boston Globe “Gone Girl fans will devour this psychological thriller.”—People EVERY DAY THE SAME Rachel takes the same commuter train every morning and night. Every day she rattles down the track, flashes past a stretch of cozy suburban homes, and stops at the signal that allows her to daily watch the same couple breakfasting on their deck. She's even started to feel like she knows them. Jess and Jason, she calls them. Their life--as she sees it--is perfect. Not unlike the life she recently lost. UNTIL TODAY And then she sees something shocking. It's only a minute until the train moves on, but it's enough. Now everything's changed. Unable to keep it to herself, Rachel goes to the police. But is she really as unreliable as they say? Soon she is deeply entangled not only in the investigation but in the lives of everyone involved. Has she done more harm than good?"
