,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141014081.jpg,The Complete MAUS,Art Spiegelman,Paperback,4.5,17.61,$,21.1,9780141014081,History-Archaeology,dataset/History-Archaeology/0000011.jpg,"Maus I: A Survivor's Tale and Maus II - the complete story of Vladek Spiegelman and his wife, living and surviving in Hitler's Europe. By addressing the horror of the Holocaust through cartoons, the author captures the everyday reality of fear and is able to explore the guilt, relief and extraordinary sensation of survival - and how the children of survivors are in their own way affected by the trials of their parents. A contemporary classic of immeasurable significance."
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751529814.jpg,Tuesdays With Morrie,Mitch Albom,Paperback,4.0,5.15,$,11.4,9780751529814,History-Archaeology,dataset/History-Archaeology/0000012.jpg,"#1 NEW YORK TIMES BESTSELLER • A special 25th anniversary edition of the beloved book that changed millions of lives—with a new afterword by the author “A wonderful book, a story of the heart told by a writer with soul.”—Los Angeles Times Maybe it was a grandparent, or a teacher, or a colleague. Someone older, patient and wise, who understood you when you were young and searching, helped you see the world as a more profound place, gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago. Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded, and the world seemed colder. Wouldn’t you like to see that person again, ask the bigger questions that still haunt you, receive wisdom for your busy life today the way you once did when you were younger? Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man’s life. Knowing he was dying, Morrie visited with Mitch in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final “class”: lessons in how to live. Tuesdays with Morrie is a magical chronicle of their time together, through which Mitch shares Morrie’s lasting gift with the world."
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5532/9780553296983.jpg,The Diary of a Young Girl,Anne Frank,Paperback,4.0,6.52,$,,9780553296983,History-Archaeology,dataset/History-Archaeology/0000013.jpg,The compelling diary of a young girl on the brink of maturity as her life draws to toward its tragic end -- one of the most moving and vivid documents of the Jewish experience.
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486272740.jpg,The Prince,Niccolo Machiavelli,Paperback,4.0,3.11,$,,9780486272740,History-Archaeology,dataset/History-Archaeology/0000014.jpg,
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250038821.jpg,Humans of New York,Brandon Stanton,Hardback,4.5,21.46,$,30.4,9781250038821,History-Archaeology,dataset/History-Archaeology/0000015.jpg,"The #1 New York Times Bestseller! With over 500 vibrant, full-color photos, Humans of New York: Stories is an insightful and inspiring collection of portraits of the lives of New Yorkers. Humans of New York: Stories is the culmination of five years of innovative storytelling on the streets of New York City. During this time, photographer Brandon Stanton stopped, photographed, and interviewed more than ten thousand strangers, eventually sharing their stories on his blog, Humans of New York. In Humans of New York: Stories, the interviews accompanying the photographs go deeper, exhibiting the intimate storytelling that the blog has become famous for today. Ranging from whimsical to heartbreaking, these stories have attracted a global following of more than 30 million people across several social media platforms."
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0993/9780099302780.jpg,"Guns, Germs And Steel",Jared Diamond,Paperback,4.0,13.17,$,13.9,9780099302780,History-Archaeology,dataset/History-Archaeology/0000016.jpg,"""Fascinating.... Lays a foundation for understanding human history.""—Bill Gates In this ""artful, informative, and delightful"" (William H. McNeill, New York Review of Books) book, Jared Diamond convincingly argues that geographical and environmental factors shaped the modern world. Societies that had had a head start in food production advanced beyond the hunter-gatherer stage, and then developed religion --as well as nasty germs and potent weapons of war --and adventured on sea and land to conquer and decimate preliterate cultures. A major advance in our understanding of human societies, Guns, Germs, and Steel chronicles the way that the modern world came to be and stunningly dismantles racially based theories of human history. Winner of the Pulitzer Prize, the Phi Beta Kappa Award in Science, the Rhone-Poulenc Prize, and the Commonwealth club of California's Gold Medal."
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007204496.jpg,Fear and Loathing in Las Vegas,Hunter S. Thompson,Paperback,4.0,8.3,$,11.49,9780007204496,History-Archaeology,dataset/History-Archaeology/0000017.jpg,"50th Anniversary Edition • With an introduction by Caity Weaver, acclaimed New York Times journalist This cult classic of gonzo journalism is the best chronicle of drug-soaked, addle-brained, rollicking good times ever committed to the printed page. It is also the tale of a long weekend road trip that has gone down in the annals of American pop culture as one of the strangest journeys ever undertaken. Also a major motion picture directed by Terry Gilliam, starring Johnny Depp and Benicio del Toro."
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9113/9781911344780.jpg,Dark Emu,Bruce Pascoe,Paperback,4.5,12.46,$,16.0,9781911344780,History-Archaeology,dataset/History-Archaeology/0000018.jpg,"*Longlisted for the CBCA 2020 Eve Pownall Award for Information Books* *Winner of the Booksellers' Choice 2020 Children's Book of the Year Award* *Shortlisted for the 2020 NSW Premier’s Literary Awards Patricia Wrightson Prize for Children's Literature* *Shortlisted for the ABIA Book of the Year for Younger Children (ages 7-12)* *Shortlisted for the Indie Book Awards 2020: Children's* Age range 10+. The highly-anticipated junior version of Bruce Pascoe’s multi award-winning book. Bruce Pascoe has collected a swathe of literary awards for Dark Emu and now he has brought together the research and compelling first person accounts in a book for younger readers. Using the accounts of early European explorers, colonists and farmers, Bruce Pascoe compellingly argues for a reconsideration of the hunter-gatherer label for pre-colonial Aboriginal Australians. He allows the reader to see Australia as it was before Europeans arrived — a land of cultivated farming areas, productive fisheries, permanent homes, and an understanding of the environment and its natural resources that supported thriving villages across the continent. Young Dark Emu — A Truer History asks young readers to consider a different version of Australia’s history pre-European colonisation. 'Adapted for a younger readership from Pascoe's best-selling Dark Emu, this exquisitely illustrated picture book will transform how we see Australian history. Bruce uses the diaries of early explorers and colonists to show us the Australia where Aboriginal people built houses, dams and wells and farmed the land.' — Fiona Stager, The Courier Mail"
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5998/9781599869773.jpg,The Art of War,Sun Tzu,Paperback,4.0,5.04,$,,9781599869773,History-Archaeology,dataset/History-Archaeology/0000019.jpg,
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140449334.jpg,Meditations,Marcus Aurelius,Paperback,4.0,8.13,$,10.3,9780140449334,History-Archaeology,dataset/History-Archaeology/0000020.jpg,
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7874/9781787473102.jpg,Before We Were Yours,Lisa Wingate,Paperback,4.5,8.27,$,11.4,9781787473102,History-Archaeology,dataset/History-Archaeology/0000021.jpg,"THE BLOCKBUSTER HIT—Over two million copies sold! A New York Times, USA Today, Wall Street Journal, and Publishers Weekly Bestseller “Poignant, engrossing.”—People • “Lisa Wingate takes an almost unthinkable chapter in our nation’s history and weaves a tale of enduring power.”—Paula McLain Memphis, 1939. Twelve-year-old Rill Foss and her four younger siblings live a magical life aboard their family’s Mississippi River shantyboat. But when their father must rush their mother to the hospital one stormy night, Rill is left in charge—until strangers arrive in force. Wrenched from all that is familiar and thrown into a Tennessee Children’s Home Society orphanage, the Foss children are assured that they will soon be returned to their parents—but they quickly realize the dark truth. At the mercy of the facility’s cruel director, Rill fights to keep her sisters and brother together in a world of danger and uncertainty. Aiken, South Carolina, present day. Born into wealth and privilege, Avery Stafford seems to have it all: a successful career as a federal prosecutor, a handsome fiancé, and a lavish wedding on the horizon. But when Avery returns home to help her father weather a health crisis, a chance encounter leaves her with uncomfortable questions and compels her to take a journey through her family’s long-hidden history, on a path that will ultimately lead either to devastation or to redemption. Based on one of America’s most notorious real-life scandals—in which Georgia Tann, director of a Memphis-based adoption organization, kidnapped and sold poor children to wealthy families all over the country—Lisa Wingate’s riveting, wrenching, and ultimately uplifting tale reminds us how, even though the paths we take can lead to many places, the heart never forgets where we belong. Publishers Weekly’s #3 Longest-Running Bestseller of 2017 • Winner of the Southern Book Prize • If All Arkansas Read the Same Book Selection This edition includes a new essay by the author about shantyboat life."
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7857/9781785763687.jpg,The Tattooist of Auschwitz,Heather Morris,Paperback,4.5,8.11,$,8.8,9781785763687,History-Archaeology,dataset/History-Archaeology/0000022.jpg,
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408839997.jpg,The Silk Roads,Peter Frankopan,Paperback,4.5,11.99,$,13.9,9781408839997,History-Archaeology,dataset/History-Archaeology/0000023.jpg,"Far more than a history of the Silk Roads, this book is truly a revelatory new history of the world, promising to destabilize notions of where we come from and where we are headed next. From the Middle East and its political instability to China and its economic rise, the vast region stretching eastward from the Balkans across the steppe and South Asia has been thrust into the global spotlight in recent years. Frankopan teaches us that to understand what is at stake for the cities and nations built on these intricate trade routes, we must first understand their astounding pasts. Frankopan realigns our understanding of the world, pointing us eastward. It was on the Silk Roads that East and West first encountered each other through trade and conquest, leading to the spread of ideas, cultures and religions. From the rise and fall of empires to the spread of Buddhism and the advent of Christianity and Islam, right up to the great wars of the twentieth century—this book shows how the fate of the West has always been inextricably linked to the East. Also available: The New Silk Roads, a timely exploration of the dramatic and profound changes our world is undergoing right now—as seen from the perspective of the rising powers of the East."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250183866.jpg,Extreme Ownership,Jocko Willink,Hardback,4.5,16.1,$,27.5,9781250183866,History-Archaeology,dataset/History-Archaeology/0000024.jpg,"An updated edition of the blockbuster bestselling leadership book that took America and the world by storm, two U.S. Navy SEAL officers who led the most highly decorated special operations unit of the Iraq War demonstrate how to apply powerful leadership principles from the battlefield to business and life. Sent to the most violent battlefield in Iraq, Jocko Willink and Leif Babin’s SEAL task unit faced a seemingly impossible mission: help U.S. forces secure Ramadi, a city deemed “all but lost.” In gripping firsthand accounts of heroism, tragic loss, and hard-won victories in SEAL Team Three’s Task Unit Bruiser, they learned that leadership—at every level—is the most important factor in whether a team succeeds or fails. Willink and Babin returned home from deployment and instituted SEAL leadership training that helped forge the next generation of SEAL leaders. After departing the SEAL Teams, they launched Echelon Front, a company that teaches these same leadership principles to businesses and organizations. From promising startups to Fortune 500 companies, Babin and Willink have helped scores of clients across a broad range of industries build their own high-performance teams and dominate their battlefields. Now, detailing the mind-set and principles that enable SEAL units to accomplish the most difficult missions in combat, Extreme Ownership shows how to apply them to any team, family or organization. Each chapter focuses on a specific topic such as Cover and Move, Decentralized Command, and Leading Up the Chain, explaining what they are, why they are important, and how to implement them in any leadership environment. A compelling narrative with powerful instruction and direct application, Extreme Ownership revolutionizes business management and challenges leaders everywhere to fulfill their ultimate purpose: lead and win."
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552170321.jpg,Red Notice,Bill Browder,Paperback,4.5,10.76,$,12.4,9780552170321,History-Archaeology,dataset/History-Archaeology/0000025.jpg,"Freezing Order, the follow-up to Red Notice, is available now! “[Red Notice] does for investing in Russia and the former Soviet Union what Liar’s Poker did for our understanding of Salomon Brothers, Wall Street, and the mortgage-backed securities business in the 1980s. Browder’s business saga meshes well with the story of corruption and murder in Vladimir Putin’s Russia, making Red Notice an early candidate for any list of the year’s best books” (Fortune). “Part John Grisham-like thriller, part business and political memoir.” —The New York Times This is a story about an accidental activist. Bill Browder started out his adult life as the Wall Street maverick whose instincts led him to Russia just after the breakup of the Soviet Union, where he made his fortune. Along the way he exposed corruption, and when he did, he barely escaped with his life. His Russian lawyer Sergei Magnitsky wasn’t so lucky: he ended up in jail, where he was tortured to death. That changed Browder forever. He saw the murderous heart of the Putin regime and has spent the last half decade on a campaign to expose it. Because of that, he became Putin’s number one enemy, especially after Browder succeeded in having a law passed in the United States—The Magnitsky Act—that punishes a list of Russians implicated in the lawyer’s murder. Putin famously retaliated with a law that bans Americans from adopting Russian orphans. A financial caper, a crime thriller, and a political crusade, Red Notice is the story of one man taking on overpowering odds to change the world, and also the story of how, without intending to, he found meaning in his life."
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140442106.jpg,Letters from a Stoic,Seneca,Paperback,4.5,8.7,$,11.4,9780140442106,History-Archaeology,dataset/History-Archaeology/0000026.jpg,"This historic book may have numerous typos and missing text. Purchasers can usually download a free scanned copy of the original book (without typos) from the publisher. Not indexed. Not illustrated. 1920 edition. Excerpt: ...hoc bonis 31 malisque conveniet. Erunt qui voluptates laudent, erunt qui labores malint; erunt qui dolorem maximum malum dicant, erunt qui ne malum quidem appellent; divitias aliquis ad summum bonum admittet, alius illas dicet malo vitae humanae repertas, nihil esse eo locupletius, cui quod donet fortuna non invenit. In tanta iudiciorum diversitate referendam bene merentibus gratiam omnes tibi uno, quod aiunt, ore adfirmabunt. In hoc tam discors turba consentiet; cum interim iniurias pro beneficiis reddimus, et prima causa est, cur quis ingratus sit, si satis 32 gratus esse non potuit. Eo perductus est furor, ut periculosissima res sit beneficia in aliquem magna conferre; nam quia putat turpe non reddere, non vult esse, cui reddat. Tibi habe, quod accepisti; we should take counsel regarding them, not with their reputation but with their nature; those things possess no grandeur wherewith to enthral our minds, except the fact that we have become accustomed to marvel at them. For they are not praised because they ought to be desired, but they are desired because they have been praised; and when the error of individuals has once created error on the part of the public, then the public error goes on creating error on the part of individuals. But just as we take on faith such estimates of values, so let us take on the faith of the people this truth, that nothing is more honourable than a grateful heart. This phrase will be echoed by all cities, and by all races, even those from savage countries. Upon this point good and bad will agree. Some praise pleasure, some prefer toil; some say that pain is the greatest of evils, some say it is no evil at all; some will include riches in the Supreme Good, others will say that their discovery meant harm to..."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847924889.jpg,On Tyranny,Timothy Snyder,Paperback,4.0,7.01,$,8.8,9781847924889,History-Archaeology,dataset/History-Archaeology/0000027.jpg,"#1 New York Times Bestseller * A historian of fascism offers a guide for surviving and resisting America's turn towards authoritarianism. The Founding Fathers tried to protect us from the threat they knew, the tyranny that overcame ancient democracy. Today, our political order faces new threats, not unlike the totalitarianism of the twentieth century. We are no wiser than the Europeans who saw democracy yield to fascism, Nazism, or communism. Our one advantage is that we might learn from their experience. On Tyranny is a call to arms and a guide to resistance, with invaluable ideas for how we can preserve our freedoms in the uncertain years to come. ""Mr. Snyder is a rising public intellectual unafraid to make bold connections between past and present."" --The New York Times"
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7848/9781784871512.jpg,The Gulag Archipelago,Aleksandr Solzhenitsyn,Paperback,4.0,16.03,$,21.1,9781784871512,History-Archaeology,dataset/History-Archaeology/0000028.jpg,
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846683817.jpg,SPQR,Mary Beard,Paperback,4.0,11.9,$,13.9,9781846683817,History-Archaeology,dataset/History-Archaeology/0000029.jpg,"New York Times Bestseller A New York Times Notable Book Named one of the Best Books of the Year by the Wall Street Journal, the Economist, Foreign Affairs, and Kirkus Reviews Finalist for the National Book Critics Circle Award (Nonfiction) Shortlisted for the Cundill Prize in Historical Literature Finalist for the Los Angeles Times Book Prize (History) A San Francisco Chronicle Holiday Gift Guide Selection A New York Times Book Review Editors’ Choice Selection A sweeping, ""magisterial"" history of the Roman Empire from one of our foremost classicists shows why Rome remains ""relevant to people many centuries later"" (Atlantic). In SPQR, an instant classic, Mary Beard narrates the history of Rome ""with passion and without technical jargon"" and demonstrates how ""a slightly shabby Iron Age village"" rose to become the ""undisputed hegemon of the Mediterranean"" (Wall Street Journal). Hailed by critics as animating ""the grand sweep and the intimate details that bring the distant past vividly to life"" (Economist) in a way that makes ""your hair stand on end"" (Christian Science Monitor) and spanning nearly a thousand years of history, this ""highly informative, highly readable"" (Dallas Morning News) work examines not just how we think of ancient Rome but challenges the comfortable historical perspectives that have existed for centuries. With its nuanced attention to class, democratic struggles, and the lives of entire groups of people omitted from the historical narrative for centuries, SPQR will to shape our view of Roman history for decades to come."
29,29,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845290764.jpg,A Brief History of the Vikings,Jonathan Clements,Paperback,3.5,4.74,$,11.4,9781845290764,History-Archaeology,dataset/History-Archaeology/0000030.jpg,"'From the Fury of the Northmen deliver us, O Lord.' Between the eighth and eleventh centuries, the Vikings surged from their Scandinavian homeland to trade, raid and invade along the coasts of Europe. Their influence and expeditions extended from Newfoundland to Baghdad, their battles were as far-flung as Africa and the Arctic. But were they great seafarers or desperate outcasts, noble heathens or oafish pirates, the last pagans or the first of the modern Europeans? This concise study puts medieval chronicles, Norse sagas and Muslim accounts alongside more recent research into ritual magic, genetic profiling and climatology. It includes biographical sketches of some of the most famous Vikings, from Erik Bloodaxe to Saint Olaf, and King Canute to Leif the Lucky. It explains why the Danish king Harald Bluetooth lent his name to a twenty-first century wireless technology; which future saint laughed as she buried foreign ambassadors alive; why so many Icelandic settlers had Irish names; and how the last Viking colony was destroyed by English raiders. Extending beyond the traditional 'Viking age' of most books, A Brief History of the Vikings places sudden Scandinavian population movement in a wider historical context. It presents a balanced appraisal of these infamous sea kings, explaining both their swift expansion and its supposed halt. Supposed because, ultimately, the Vikings didn't disappear: they turned into us."
