,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099408390.jpg,Where The Wild Things Are,Maurice Sendak,Paperback,4.0,8.29,$,8.8,9780099408390,Poetry-Drama,dataset/Poetry-Drama/0000011.jpg,"Max sails to the land of the wild things, where he becomes their king."
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408708989.jpg,Fantastic Beasts and Where to Find Them,J. K. Rowling,Hardback,4.5,11.05,$,21.5,9781408708989,Poetry-Drama,dataset/Poetry-Drama/0000012.jpg,The essential film companion for Newt Scamander! Relive the magic of Newt's world with this hardback guidebook featuring your favourite scenes and quotes from Fantastic Beasts and Where to Find Them.
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855652.jpg,Harry Potter and the Philosopher's Stone,J. K. Rowling,Paperback,4.5,8.13,$,10.3,9781408855652,Poetry-Drama,dataset/Poetry-Drama/0000013.jpg,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School for Witchcraft and Wizardry."
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405934138.jpg,Mythos,Stephen Fry,Paperback,4.0,9.93,$,11.5,9781405934138,Poetry-Drama,dataset/Poetry-Drama/0000014.jpg,"Mythos is a modern collection of Greek myths, stylishly retold by legendary writer, actor, and comedian Stephen Fry. Fry transforms the adventures of Zeus and the Olympians into emotionally resonant and deeply funny stories, without losing any of their original wonder. This stunning book features classical artwork inspired by the myths, as well as learned notes from the author. • Each adventure is infused with Fry's distinctive wit, voice, and writing style • Connoisseurs of the Greek myths will appreciate this fresh-yet-reverential interpretation, while newcomers will feel welcome • Retellings brim with humor and emotion and offer rich cultural context Celebrating the thrills, grandeur, and unabashed fun of the Greek myths, Mythos breathes life into ancient tales—from Pandora's box to Prometheus's fire. This gorgeous volume invites you to explore a captivating world with the brilliant storyteller Stephen Fry as your guide. • A collectible volume complete with a textured case, a foil-stamped jacket, and full-color art throughout • The perfect gift for Greek mythology and history buffs, lovers of ancient Greece, art aficionados, and devoted fans of Stephen Fry • Add it to the shelf with books like Circe by Madeline Miller, Norse Mythology by Neil Gaiman, and Mythology: Timeless Tales of Gods and Heroes by Edith Hamilton"
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7873/9781787330870.jpg,21 Lessons for the 21st Century,Yuval Noah Harari,Paperback,4.0,19.07,$,19.1,9781787330870,Poetry-Drama,dataset/Poetry-Drama/0000015.jpg,"#1 NEW YORK TIMES BESTSELLER • In Sapiens, he explored our past. In Homo Deus, he looked to our future. Now, one of the most innovative thinkers on the planet turns to the present to make sense of today’s most pressing issues. “Fascinating . . . a crucial global conversation about how to take on the problems of the twenty-first century.”—Bill Gates, The New York Times Book Review NAMED ONE OF THE BEST BOOKS OF THE YEAR BY FINANCIAL TIMES AND PAMELA PAUL, KQED How do computers and robots change the meaning of being human? How do we deal with the epidemic of fake news? Are nations and religions still relevant? What should we teach our children? Yuval Noah Harari’s 21 Lessons for the 21st Century is a probing and visionary investigation into today’s most urgent issues as we move into the uncharted territory of the future. As technology advances faster than our understanding of it, hacking becomes a tactic of war, and the world feels more polarized than ever, Harari addresses the challenge of navigating life in the face of constant and disorienting change and raises the important questions we need to ask ourselves in order to survive. In twenty-one accessible chapters that are both provocative and profound, Harari builds on the ideas explored in his previous books, untangling political, technological, social, and existential issues and offering advice on how to prepare for a very different future from the world we now live in: How can we retain freedom of choice when Big Data is watching us? What will the future workforce look like, and how should we ready ourselves for it? How should we deal with the threat of terrorism? Why is liberal democracy in crisis? Harari’s unique ability to make sense of where we have come from and where we are going has captured the imaginations of millions of readers. Here he invites us to consider values, meaning, and personal engagement in a world full of noise and uncertainty. When we are deluged with irrelevant information, clarity is power. Presenting complex contemporary challenges clearly and accessibly, 21 Lessons for the 21st Century is essential reading. “If there were such a thing as a required instruction manual for politicians and thought leaders, Israeli historian Yuval Noah Harari’s 21 Lessons for the 21st Century would deserve serious consideration. In this collection of provocative essays, Harari . . . tackles a daunting array of issues, endeavoring to answer a persistent question: ‘What is happening in the world today, and what is the deep meaning of these events?’”—BookPage (top pick)"
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3454/9780345409874.jpg,Women Who Run with Wolves,Clarissa Pinkola Estes,Paperback,4.0,8.97,$,9.3,9780345409874,Poetry-Drama,dataset/Poetry-Drama/0000016.jpg,"A Jungian analyst explores the feminine psyche through stories of ""wild women""--the mythological archetype of the strong, primitive woman"
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447277668.jpg,What I Know for Sure,Oprah Winfrey,Hardback,4.0,11.1,$,20.1,9781447277668,Poetry-Drama,dataset/Poetry-Drama/0000017.jpg,"As a creative force, student of the human heart and soul, and champion of living the life you want, Oprah Winfrey stands alone. Over the years, she has made history with a legendary talk show - the highest-rated program of its kind, launched her own television network, become the nation's only African-American billionaire, and been awarded both an honorary degree by Harvard University and the Presidential Medal of Freedom. From all her experiences, she has gleaned life lessons—which, for fourteen years, she's shared in O, The Oprah Magazine's widely popular ""What I Know For Sure"" column, a monthly source of inspiration and revelation. Now, for the first time, these thoughtful gems have been revised, updated, and collected in What I Know For Sure, a beautiful cloth bound book with a ribbon marker, packed with insight and revelation from Oprah Winfrey. Organized by theme—joy, resilience, connection, gratitude, possibility, awe, clarity, and power—these essays offer a rare, powerful and intimate glimpse into the heart and mind of one of the world's most extraordinary women—while providing readers a guide to becoming their best selves. Candid, moving, exhilarating, uplifting, and frequently humorous, the words Oprah shares in What I Know For Sure shimmer with the sort of truth that readers will turn to again and again."
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008115272.jpg,We Should All Be Feminists,Chimamanda Ngozi Adichie,Paperback,4.5,4.88,$,6.2,9780008115272,Poetry-Drama,dataset/Poetry-Drama/0000018.jpg,"Offers an updated definition of feminism for the twenty-first century, one rooted in inclusion and awareness."
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444723250.jpg,On Writing,Stephen King,Paperback,4.5,8.67,$,12.4,9781444723250,Poetry-Drama,dataset/Poetry-Drama/0000019.jpg,"We all have a story to tell. We often judge our own stories as being good or bad, right or wrong. The truth is, each and every one of them not only holds meaning for us but for those around us as well. Chicken Soup for The Teenage Soul IV is filled with such stories: what it really means to be a teenager in today's world."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140569322.jpg,The Very Hungry Caterpillar,Eric Carle,Paperback,4.5,7.29,$,8.8,9780140569322,Poetry-Drama,dataset/Poetry-Drama/0000020.jpg,"The all-time classic picture book, from generation to generation, sold somewhere in the world every 30 seconds! Have you shared it with a child or grandchild in your life? For the first time, Eric Carle’s The Very Hungry Caterpillar is now available in e-book format, perfect for storytime anywhere. As an added bonus, it includes read-aloud audio of Eric Carle reading his classic story. This fine audio production pairs perfectly with the classic story, and it makes for a fantastic new way to encounter this famous, famished caterpillar."
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408845653.jpg,Harry Potter and the Chamber of Secrets,J. K. Rowling,Hardback,4.5,31.27,$,38.6,9781408845653,Poetry-Drama,dataset/Poetry-Drama/0000021.jpg,"A stunning new edition of J.K. Rowling's Harry Potter and the Chamber of Secrets, with beautiful full color illustrations and eight interactive paper craft elements featuring the Whomping Willow, the Weasleys' Burrow, and more. A gift to be treasured by Harry Potter fans and book lovers of all ages! Prepare to be dazzled by this new edition of J.K. Rowling's Harry Potter and the Chamber of Secrets, designed and illustrated by MinaLima. With over 150 full-color illustrations and eight exclusive, interactive paper craft elements, readers will travel via the Floo Network, watch out for the Whomping Willow, reveal the spiral staircase to Dumbledore's office, pull Mandrakes from their pots, and more. This keepsake edition is the perfect gift for Harry Potter fans of all ages, a beautiful addition to any collector's bookshelf, and an enchanting way to introduce this beloved series to a new generation of readers."
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509868087.jpg,Bad Blood,John Carreyrou,Paperback,4.5,8.4,$,12.4,9781509868087,Poetry-Drama,dataset/Poetry-Drama/0000022.jpg,"NATIONAL BESTSELLER • The gripping story of Elizabeth Holmes and Theranos—one of the biggest corporate frauds in history—a tale of ambition and hubris set amid the bold promises of Silicon Valley, rigorously reported by the prize-winning journalist. With a new Afterword. “Chilling ... Reads like a thriller ... Carreyrou tells [the Theranos story] virtually to perfection.” —The New York Times Book Review In 2014, Theranos founder and CEO Elizabeth Holmes was widely seen as the next Steve Jobs: a brilliant Stanford dropout whose startup “unicorn” promised to revolutionize the medical industry with its breakthrough device, which performed the whole range of laboratory tests from a single drop of blood. Backed by investors such as Larry Ellison and Tim Draper, Theranos sold shares in a fundraising round that valued the company at more than $9 billion, putting Holmes’s worth at an estimated $4.5 billion. There was just one problem: The technology didn’t work. Erroneous results put patients in danger, leading to misdiagnoses and unnecessary treatments. All the while, Holmes and her partner, Sunny Balwani, worked to silence anyone who voiced misgivings—from journalists to their own employees."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408883747.jpg,Harry Potter and the Philosopher's Stone - Gryffindor Edition,J. K. Rowling,Hardback,4.5,14.5,$,18.0,9781408883747,Poetry-Drama,dataset/Poetry-Drama/0000023.jpg,"Celebrate 20 years of Harry Potter magic with four special editions ofHarry Potter and the Philosopher's Stone. Gryffindor, Slytherin, Hufflepuff, Ravenclaw ... Twenty years ago these magical words and many more flowed from a young writer's pen, an orphan called Harry Potter was freed from the cupboard under the stairs - and a global phenomenon started.Harry Potter and the Philosopher's Stonehas been read and loved by every new generation since. To mark the 20th anniversary of first publication, Bloomsbury is publishing four House Editions of J.K. Rowling's modern classic. These stunning editions will each feature the individual house crest on the jacket and sprayed edges in the house colours. Exciting new extra content will include fact files, profiles of favourite characters and line illustrations exclusive to that house. Available for a limited period only, these highly collectable editions will be a must-have for all Harry Potter fans in 2017."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409523383.jpg,Look Inside Space,Rob Lloyd Jones,Hardback,4.5,10.32,$,12.9,9781409523383,Poetry-Drama,dataset/Poetry-Drama/0000024.jpg,"Blast off into space with this fascinating flip book. Find out how the moon was made, why stars shine and how we know so much about planets that are far, far away."
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141324906.jpg,Diary Of A Wimpy Kid (Book 1),Jeff Kinney,Paperback,4.0,6.99,$,7.8,9780141324906,Poetry-Drama,dataset/Poetry-Drama/0000025.jpg,"In 2007, Diary of a Wimpy Kid was published, introducing readers to Greg Heffley and his family, his best friend Rowley Jefferson, and the dreaded Cheese Touch. More than 250 million copies later, Diary of a Wimpy Kid has become a beloved book all around the world, and now, for the first time ever, Greg's diary-um, make that journal-is coming to life in a full-color, 3D animated Disney+ production. Whether you're meeting Greg for the first time or you're a lifelong fan of Jeff Kinney's hilarious series, you'll love diving into the Wimpy Kid universe."
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407157986.jpg,P.S. I Still Love You,Jenny Han,Paperback,4.0,6.48,$,8.8,9781407157986,Poetry-Drama,dataset/Poetry-Drama/0000026.jpg,"Now a Netflix original movie starring Lana Condor and Noah Centineo! In this highly anticipated sequel to the “lovely, lighthearted” (School Library Journal) New York Times bestselling To All The Boys I’ve Loved Before, Lara Jean still has letters to write and even more to lose when it comes to love. Lara Jean didn’t expect to really fall for Peter. She and Peter were just pretending. Except suddenly they weren’t. Now Lara Jean is more confused than ever. When another boy from her past returns to her life, Lara Jean’s feelings for him return too. Can a girl be in love with two boys at once? In this charming and heartfelt sequel to the New York Times bestseller To All the Boys I’ve Loved Before, we see first love through the eyes of the unforgettable Lara Jean. Love is never easy, but maybe that’s part of what makes it so amazing."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486272740.jpg,The Prince,Niccolo Machiavelli,Paperback,4.0,3.11,$,,9780486272740,Poetry-Drama,dataset/Poetry-Drama/0000027.jpg,
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408883785.jpg,Harry Potter and the Philosopher's Stone - Ravenclaw Edition,J. K. Rowling,Hardback,4.5,14.51,$,18.0,9781408883785,Poetry-Drama,dataset/Poetry-Drama/0000028.jpg,"Let the magic of J.K. Rowling's classic Harry Potter series take you back to Hogwarts School of Witchcraft and Wizardry. Issued to mark the 20th anniversary of first publication ofHarry Potter and the Prisoner of Azkaban, this irresistible Ravenclaw House Edition celebrates the noble character of the Hogwarts house famed for its wit, learning and wisdom. Harry's third year at Hogwarts is packed with thrilling Ravenclaw moments, including the appearance of the inimitable Professor Trelawney! With vibrant sprayed edges in Ravenclaw house livery, the book features beautiful house-themed cover artwork with intricate bronze foiling. With an exciting, bespoke introduction exploring the history of Ravenclaw House, and exclusive insights into the use of the Patronus Charm by favourite Ravenclaw characters, the book also boasts a spectacular image by Kate Greenaway winner Levi Pinfold of Cho Chang conjuring her Patronus. All seven books in the series will be issued in these highly collectable, beautifully crafted House Editions, designed to be treasured and read for years to come. A must-have for anyone who has ever imagined sitting under the Sorting Hat in the Great Hall at Hogwarts waiting to hear the words, 'Better be RAVENCLAW!'"
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241950425.jpg,The Catcher in the Rye,J. D. Salinger,Paperback,4.0,6.82,$,7.8,9780241950425,Poetry-Drama,dataset/Poetry-Drama/0000029.jpg,
29,29,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5525/9780552574778.jpg,Auggie & Me: Three Wonder Stories,R. J. Palacio,Paperback,4.5,8.8,$,10.3,9780552574778,Poetry-Drama,dataset/Poetry-Drama/0000030.jpg,"""Now a major motion picture! Includes full-color movie photos and exclusive content!""--Dust jacket."
30,30,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408857861.jpg,A Court of Thorns and Roses,Sarah J. Maas,Paperback,4.5,9.02,$,10.5,9781408857861,Poetry-Drama,dataset/Poetry-Drama/0000031.jpg,
31,31,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141182551.jpg,The Crucible,Arthur Miller,Paperback,3.5,8.24,$,10.3,9780141182551,Poetry-Drama,dataset/Poetry-Drama/0000032.jpg,
32,32,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141023991.jpg,The Myth of Sisyphus,Albert Camus,Paperback,4.0,5.05,$,6.7,9780141023991,Poetry-Drama,dataset/Poetry-Drama/0000033.jpg,"One of the most influential works of this century, The Myth of Sisyphus and Other Essays is a crucial exposition of existentialist thought. Influenced by works such as Don Juan and the novels of Kafka, these essays begin with a meditation on suicide; the question of living or not living in a universe devoid of order or meaning. With lyric eloquence, Albert Camus brilliantly posits a way out of despair, reaffirming the value of personal existence, and the possibility of life lived with dignity and authenticity."
33,33,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9042/9781904233657.jpg,Twilight,Stephenie Meyer,Paperback,3.5,8.99,$,11.5,9781904233657,Poetry-Drama,dataset/Poetry-Drama/0000034.jpg,"In the explosive finale to the epic romantic saga, Bella has one final choice to make. Should she stay mortal and strengthen her connection to the werewolves, or leave it all behind to become a vampire? When you loved the one who was killing you, it left you no options. How could you run, how could you fight, when doing so would hurt that beloved one? If your life was all you had to give, how could you not give it? If it was someone you truly loved? To be irrevocably in love with a vampire is both fantasy and nightmare woven into a dangerously heightened reality for Bella Swan. Pulled in one direction by her intense passion for Edward Cullen, and in another by her profound connection to werewolf Jacob Black, a tumultuous year of temptation, loss, and strife have led her to the ultimate turning point. Her imminent choice to either join the dark but seductive world of immortals or to pursue a fully human life has become the thread from which the fates of two tribes hangs. This astonishing, breathlessly anticipated conclusion to the Twilight Saga illuminates the secrets and mysteries of this spellbinding romantic epic. It's here! #1 bestselling author Stephenie Meyer makes a triumphant return to the world of Twilight with the highly anticipated companion, Midnight Sun: the iconic love story of Bella and Edward told from the vampire's point of view. ""People do not want to just read Meyer's books; they want to climb inside them and live there."" -- Time ""A literary phenomenon."" -- The New York Times"
34,34,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444737110.jpg,A Street Cat Named Bob,James Bowen,Paperback,4.0,7.52,$,11.5,9781444737110,Poetry-Drama,dataset/Poetry-Drama/0000035.jpg,"The original bestseller and heartwarming story of the life-saving friendship between a man and his streetwise cat '[Bob] has entranced London like no feline since the days of Dick Whittington.' (Evening Standard) 'A heartwarming tale with a message of hope' (Daily Mail) 'Reminded me how amazing having a cat can be' (Glamour) * * * * * * * * The uplifting true story of an unlikely friendship between a man on the streets of Covent Garden and the ginger cat who adopts him and helps him heal his life. Now a major motion picture starring Luke Treadaway. When James Bowen found an injured, ginger street cat curled up in the hallway of his sheltered accommodation, he had no idea just how much his life was about to change. James was living hand to mouth on the streets of London and the last thing he needed was a pet. Yet James couldn't resist helping the strikingly intelligent tom cat, whom he quickly christened Bob. He slowly nursed Bob back to health and then sent the cat on his way, imagining he would never see him again. But Bob had other ideas. Soon the two were inseparable and their diverse, comic and occasionally dangerous adventures would transform both their lives, slowly healing the scars of each other's troubled pasts. A Street Cat Named Bob is a moving and uplifting story that will touch the heart of anyone who reads it. IF you love A Street Cat Named Bob, don't miss The Little Book of Bob, the new book from James and Bob."
35,35,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4515/9780451531056.jpg,The Complete Poetry Of Edgar Allan Poe,Edgar Allan Poe,Paperback,4.5,3.98,$,5.0,9780451531056,Poetry-Drama,dataset/Poetry-Drama/0000036.jpg,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
36,36,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486298689.jpg,Beyond Good and Evil,Friedrich Nietzsche,Paperback,4.0,3.58,$,4.52,9780486298689,Poetry-Drama,dataset/Poetry-Drama/0000037.jpg,"A deluxe, high-quality edition of Friedrich Nietzsche’s seminal work Beyond Good and Evil is one of the final books by German philosopher Friedrich Nietzsche. This landmark work continues to be one of the most well-known and influential explorations of moral and ethical philosophy ever conceived. Expanding on the concepts from his previous work Thus Spoke Zarathustra, Nietzsche adopts a polemic approach to past philosophers who, in his view, lacked critical sense in accepting flawed premises in their consideration of morality. The metaphysics of morality, Nietzsche argues, should not assume that a good man is simply the opposite of an evil man, rather merely different expression of humanity’s common basic impulses. Controversial in its time, as well as hotly debated in the present, Nietzsche’s work moves beyond conventional ethics to suggest that a universal morality for all human beings in non-existent – perception, reason and experience are not static, but change according to an individual’s perspective and interpretation. The work further argues that philosophic traditions such as “truth,” “self-consciousness” and “free will” are merely inventions of Western morality and that the “will to power” is the real driving force of all human behaviour. This volume: Critiques the belief that actions, including domination or injury to the weak, can be universally objectionable Explores themes of religion and “master and slave” morality Includes a collection of stunning aphorisms and observations of the human condition Part of the bestselling Capstone Classics Series edited by Tom Butler-Bowdon,this collectible, hard-back edition of Beyond Good and Evil provides an accessible and insightful Introduction by leading Nietzsche authority Dr Christopher Janaway. This deluxe volume is perfect for anyone with interest in philosophy, psychology, science, history and literature."
37,37,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8402/9781840226355.jpg,Ulysses,James Joyce,Paperback,3.5,4.88,$,,9781840226355,Poetry-Drama,dataset/Poetry-Drama/0000038.jpg,
38,38,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5585/9781558585362.jpg,Rainbow Fish Board Book,Marcus Pfister,Board book,4.0,10.22,$,,9781558585362,Poetry-Drama,dataset/Poetry-Drama/0000039.jpg,The most beautiful fish in the entire ocean discovers the real value of personal beauty and friendship.
