,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409549475.jpg,Look Inside Your Body,Louie Stowell,Hardback,4.5,10.65,$,12.9,9781409549475,Childrens-Books,dataset/Childrens-Books/0000011.jpg,Peek under all the flaps in these colorful and engaging books--perfect for little fingers and curious minds.
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007513765.jpg,The Day the Crayons Quit,Drew Daywalt,Paperback,4.5,9.50,$,12.9,9780007513765,Childrens-Books,dataset/Childrens-Books/0000012.jpg,
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142405802.jpg,The Snail and the Whale,Julia Donaldson,Paperback,4.5,8.75,$,8.95,9780142405802,Childrens-Books,dataset/Childrens-Books/0000013.jpg,"Packed with games, activities and over four hundred stickers, The Snail and the Whale Sticker Book is a great gift for any child - ideal for journeys, rainy days and holidays. One little snail longs to see the world and hitches a lift on the tail of an enormous whale. Together they go on an amazing journey, past icebergs and volcanoes, sharks and penguins, and through sun, snow and stormy seas. Follow them on their adventures in this fun sticker activity book, based on the bestselling picture book, The Snail and the Whale by Julia Donaldson and Axel Scheffler, creators of The Gruffalo."
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1425/9780142501122.jpg,Room on the Broom,Julia Donaldson,Paperback,4.5,8.11,$,8.95,9780142501122,Childrens-Books,dataset/Childrens-Books/0000014.jpg,"""How the cat purred and how the witch grinned, As they sat on their broomstick and flew through the wind. The witch and her cat fly happily over forests, rivers and mountains on their broomstick until a stormy wind blows away the witch's hat, bow and wand. Luckily, they are retrieved by a dog, a bird and a frog, who are all keen for a ride on the broom. It's a case of the more, the merrier, but the broomstick isn't used to such a heavy load and it's not long before...SNAP! It breaks in two! And with a greedy dragon looking for a snack, the witch's animal pals better think fast!""--Provided by publisher."
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5452/9780545261241.jpg,The Wonky Donkey,Craig Smith,Paperback,4.5,6.45,$,9.3,9780545261241,Childrens-Books,dataset/Childrens-Books/0000015.jpg,"While walking down the road, the narrator sees a donkey that he shares more about as the story progresses."
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406331264.jpg,Ten Little Fingers and Ten Little Toes,Mem Fox,Board book,4.0,8.15,$,,9781406331264,Childrens-Books,dataset/Childrens-Books/0000016.jpg,"Rhyming text compares babies born in different places and in different circumstances, but they all share the commonality of ten little fingers and ten little toes."
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141036137.jpg,Animal Farm,George Orwell,Paperback,4.0,7.98,$,10.3,9780141036137,Childrens-Books,dataset/Childrens-Books/0000017.jpg,"All animals are equal but some animals are more equal than others. It's just an ordinary farm - until the animals revolt. They get rid of the irresponsible farmer. The other animals are sure that life is improving, but as systems are replaced and half-truths are retold, a new hierarchy emerges . . . Orwell's tale of propaganda, power and greed has never felt more pertinent. With an exciting new cover and inside illustrations by superstar Chris Mould."
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409303183.jpg,Peppa Pig: Little Library,Peppa Pig,Board book,4.0,7.22,$,,9781409303183,Childrens-Books,dataset/Childrens-Books/0000018.jpg,"The perfect book collection for the littlest readers! Peppa and George are getting ready for bed with this sweet little library of bedtime books. From bathtime to storytime, bedtime to dream time, this little library is the ideal gift to help little ones settle off to sleep too. The back covers even make a jigsaw puzzle for busy little hands to make! Titles available from Ladybird include: Peppa Pig Little Library and Peppa Pig Fairy Tale Little Library"
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3853/9780385376716.jpg,The Wonderful Things You Will Be,Emily Winfield Martin,Hardback,4.5,14.02,$,17.0,9780385376716,Childrens-Books,dataset/Childrens-Books/0000019.jpg,"The New York Times bestseller that celebrates the dreams, acceptance, and love that parents have for their children . . . now and forever. This is the perfect heartfelt gift for any special occasion, from birthdays to graduations, and celebrating new babies and other new beginnings. From brave and bold to creative and clever, Emily Winfield Martin's rhythmic rhyme expresses all the loving things that parents think of when they look at their children. With beautiful, lush illustrations and a stunning gatefold that opens at the end, this is a book that families will love reading over and over. The Wonderful Things You Will Be has a loving and truthful message that will endure for lifetimes and makes a great gift to the ones you love for any occasion."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7611/9780761157281.jpg,Beautiful Oops!,Barney Saltzberg,Board book,4.5,11.87,$,13.95,9780761157281,Childrens-Books,dataset/Childrens-Books/0000020.jpg,"A life lesson that all parents want their children to learn: It’s OK to make a mistake. In fact, hooray for mistakes! A mistake is an adventure in creativity, a portal of discovery. A spill doesn’t ruin a drawing—not when it becomes the shape of a goofy animal. And an accidental tear in your paper? Don’t be upset about it when you can turn it into the roaring mouth of an alligator. An award winning, best-selling, one-of-a-kind interactive book, Beautiful Oops! shows young readers how every mistake is an opportunity to make something beautiful. A singular work of imagination, creativity, and paper engineering, Beautiful Oops! is filled with pop-ups, lift-the-flaps, tears, holes, overlays, bends, smudges, and even an accordion “telescope”—each demonstrating the magical transformation from blunder to wonder."
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007215997.jpg,The Tiger Who Came to Tea,Judith Kerr,Paperback,4.0,7.34,$,8.8,9780007215997,Childrens-Books,dataset/Childrens-Books/0000021.jpg,"This is a read-along edition with audio synced to the text, performed by Geraldine McEwan. The classic picture book story of Sophie and her extraordinary teatime guest has been loved by millions of children since it was first published more than fifty years ago. Now an award-winning animation!"
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718157838.jpg,Me Before You,Jojo Moyes,Paperback,4.5,10.47,$,,9780718157838,Childrens-Books,dataset/Childrens-Books/0000022.jpg,"Louisa Clark is an ordinary girl living an exceedingly ordinary life -- steady boyfriend, close family -- who has never been farther afield than her village. She takes a job working for ex-Master of the Universe Will Traynor, now wheelchair-bound after a motorcycle accident. When she learns that Will has shocking plans of his own, she sets out to show him that life is still worth living."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5914/9781591473145.jpg,What to Do When You Worry Too Much,Dawn Huebner,Paperback,4.5,12.70,$,14.0,9781591473145,Childrens-Books,dataset/Childrens-Books/0000023.jpg,"""Teaches school-age children cognitive-behavioral techniques to reduce and overcome anxiety, fears, and worry, through writing and drawing activities and self-help exercises and strategies. Includes introduction for parents""--Provided by publisher."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141340555.jpg,Roald Dahl's Marvellous Joke Book,Roald Dahl,Paperback,4.0,5.84,$,6.2,9780141340555,Childrens-Books,dataset/Childrens-Books/0000024.jpg,"Roald Dahl's Marvellous Joke Book is a perfect joke book for young children. Full of jokes, limericks, riddles, Knock knock and Doctor, doctor all the jokes are specially themed around Roald Dahl's best-loved characters such as Charlie, George, The BFG, Matilda, James and many others. Roald Dahl was always full of fun and mischief and loved all kinds of jokes - the sillier the better! From chocolate-covered chickens to grizzly grouchy grandmas to the disgusting Twits this marvellous collection has over 400 jokes, and includes Roald Dahl's very own, extremely silly 'Knock, knock' jokes - guaranteed to keep his fans amused for hours. Illustrations by Quentin Blake."
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099549482.jpg,To Kill A Mockingbird,Harper Lee,Paperback,4.5,6.26,$,7.8,9780099549482,Childrens-Books,dataset/Childrens-Books/0000025.jpg,"Voted America's Best-Loved Novel in PBS's The Great American Read Harper Lee's Pulitzer Prize-winning masterwork of honor and injustice in the deep South—and the heroism of one man in the face of blind and violent hatred One of the most cherished stories of all time, To Kill a Mockingbird has been translated into more than forty languages, sold more than forty million copies worldwide, served as the basis for an enormously popular motion picture, and was voted one of the best novels of the twentieth century by librarians across the country. A gripping, heart-wrenching, and wholly remarkable tale of coming-of-age in a South poisoned by virulent prejudice, it views a world of great beauty and savage inequities through the eyes of a young girl, as her father—a crusading local lawyer—risks everything to defend a black man unjustly accused of a terrible crime."
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7805/9781780552491.jpg,Brain Games For Clever Kids,Gareth Moore,Paperback,4.0,4.50,$,6.2,9781780552491,Childrens-Books,dataset/Childrens-Books/0000026.jpg,"A new title in the hugely successful Clever Kids series, this book is packed with memory, word and number games for you to solve."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7806/9781780674872.jpg,Enchanted Forest,Johanna Basford,Paperback,4.5,12.23,$,12.4,9781780674872,Childrens-Books,dataset/Childrens-Books/0000027.jpg,"From the author of the global bestseller Secret Garden (over 12 million copies sold!) Discover a whole new way to color with this small-scale, pocket-sized edition of Johanna Basford's bestseller Enchanted Forest. Sharpen your pencils for this mini inky adventure created in beautifully detailed, intricate pen-and-ink illustration, all ready for you to bring to life with color. Printed on ivory paper with lay-flat binding allowing for a smooth and seamless colouring experience. It also features two brand-new illustrations."
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1526/9780152632243.jpg,Possum Magic,Mem Fox,Paperback,4.0,8.07,$,8.3,9780152632243,Childrens-Books,dataset/Childrens-Books/0000028.jpg,"When Grandma Poss's magic turns Hush invisible, the two possums take a culinary tour of Australia to find the food that will make her visible once more."
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6798/9780679882817.jpg,Dr. Seuss's ABC,Dr. Seuss,Board book,4.0,4.58,$,,9780679882817,Childrens-Books,dataset/Childrens-Books/0000029.jpg,"Pictures illustrate things that begin with each letter of the alphabet, including Aunt Annie's alligator and a yawning yellow yak."
29,29,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406338539.jpg,I Want My Hat Back,Jon Klassen,Paperback,4.5,7.03,$,9.5,9781406338539,Childrens-Books,dataset/Childrens-Books/0000030.jpg,"A New York Times Best Illustrated Children's Book of 2011! A picture-book delight by a rising talent tells a cumulative tale with a mischievous twist. Features an audio read-along! The bear’s hat is gone, and he wants it back. Patiently and politely, he asks the animals he comes across, one by one, whether they have seen it. Each animal says no, some more elaborately than others. But just as the bear begins to despond, a deer comes by and asks a simple question that sparks the bear’s memory and renews his search with a vengeance. Told completely in dialogue, this delicious take on the classic repetitive tale plays out in sly illustrations laced with visual humor-- and winks at the reader with a wry irreverence that will have kids of all ages thrilled to be in on the joke."
30,30,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1520/9780152060305.jpg,Whoever You Are,Mem Fox,Paperback,4.0,5.26,$,,9780152060305,Childrens-Books,dataset/Childrens-Books/0000031.jpg,"Despite the differences between people around the world, there are similarities that join humanity together, such as pain, joy, and love. On board pages."
31,31,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408845646.jpg,Harry Potter and the Philosopher's Stone,J. K. Rowling,Hardback,4.5,30.91,$,38.6,9781408845646,Childrens-Books,dataset/Childrens-Books/0000032.jpg,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School for Witchcraft and Wizardry."
32,32,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141385112.jpg,The Very Hungry Caterpillar: Little Learning Library,Eric Carle,Board book,4.0,7.27,$,,9780141385112,Childrens-Books,dataset/Childrens-Books/0000033.jpg,"Introducing first concepts, this wonderful board book collection makes a perfect first library. Each book is filled with Eric Carle's much-loved collage art and large, simple text. Ideal for little hands to hold the sturdy board pages are durable enough to withstand the rough and tumble of toddlers. Preschoolers will love learning with The Very Hungry Caterpillar!"
33,33,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8473/9781847382108.jpg,Dinosaurs Love Underpants,Claire Freedman,Paperback,4.0,7.55,$,8.8,9781847382108,Childrens-Books,dataset/Childrens-Books/0000034.jpg,"Find out what really drove the dinosaurs to extinction in this funny, wacky celebration of underpants from top-selling author-illustrator team Claire Freedman and Ben Cort! The mystery of dinosaur extinction is solved! Scientists have plenty of theories about why dinosaurs are extinct, but the UK’s bestselling authorillustrator team of Claire Freedman and Ben Cort knows the real answer: The dinos were wiped out in an Underpants War! This wacky celebration of underpants is perfect for reading aloud, and the hilarious antics of T. rex and the gang are endlessly entertaining. Featuring fun, vibrant art and short, rhyming text, Dinosaurs Love Underpants is a prehistoric pleasure parents and kids will want to read again and again."
34,34,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142403877.jpg,The Gruffalo,Julia Donaldson,Paperback,4.5,6.91,$,7.95,9780142403877,Childrens-Books,dataset/Childrens-Books/0000035.jpg,"A clever mouse uses the threat of a terrifying creature to keep from being eaten by a fox, an owl, and a snake--only to have to outwit that creature as well."
35,35,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099408390.jpg,Where The Wild Things Are,Maurice Sendak,Paperback,4.0,8.29,$,8.8,9780099408390,Childrens-Books,dataset/Childrens-Books/0000036.jpg,"Max sails to the land of the wild things, where he becomes their king."
36,36,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6708/9780670882786.jpg,Each Peach Pear Plum,Janet Ahlberg,Board book,4.0,7.93,$,,9780670882786,Childrens-Books,dataset/Childrens-Books/0000037.jpg,"In this book with your little eye, take a look and play I spy - so starts the classic story from best-selling author/illustrator team, Janet and Allan Ahlberg. Each Peach Pear Plum introduces favourite fairy tale characters, such as Tom Thumb and The Three Bears and, with a poem on each page hinting as to what is hiding in the picture, children are encouraged to participate and follow the story themselves. Now available in digital format, this well-known favourite truly is a modern classic."
37,37,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8118/9780811879545.jpg,Press Here,Herve Tullet,Hardback,4.5,11.67,$,13.9,9780811879545,Childrens-Books,dataset/Childrens-Books/0000038.jpg,Share the hands-on magic of Press Here in this extra-large format that's just right for classrooms and play groups. The big book edition gets whole groups of kids in on the interactive experience and fun of Hervé Tullet's bestselling picture book.
38,38,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8464/9781846432767.jpg,My New Baby,Rachel Fuller,Board book,4.0,5.69,$,6.2,9781846432767,Childrens-Books,dataset/Childrens-Books/0000039.jpg,"The new baby takes some getting used to, but she's worth it."
39,39,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447279785.jpg,The 13-Storey Treehouse,Andy Griffiths,Paperback,4.0,5.14,$,7.8,9781447279785,Childrens-Books,dataset/Childrens-Books/0000040.jpg,"Andy and Terry live in a treehouse. But it's not just any old treehouse, it's the most amazing treehouse in the world! This treehouse has thirteen stories, a bowling alley, a see-through swimming pool, a secret underground laboratory, and a marshmallow machine that follows you around and automatically shoots marshmallows into your mouth whenever you are hungry. Life would be perfect for Andy and Terry if it wasn't for the fact that they have to write their next book, which is almost impossible because there are just so many distractions, including thirteen flying cats, giant bananas, mermaids, a sea monsters pretending to be mermaids, enormous gorillas, and dangerous burp gas-bubblegum bubbles! Join the fun with The 13-Story Treehouse by Andy Griffiths and Terry Denton. This title has Common Core connections."
40,40,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408708989.jpg,Fantastic Beasts and Where to Find Them,J. K. Rowling,Hardback,4.5,11.05,$,21.5,9781408708989,Childrens-Books,dataset/Childrens-Books/0000041.jpg,The essential film companion for Newt Scamander! Relive the magic of Newt's world with this hardback guidebook featuring your favourite scenes and quotes from Fantastic Beasts and Where to Find Them.
41,41,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4390/9780439023528.jpg,The Hunger Games,Suzanne Collins,Paperback,4.5,10.96,$,12.9,9780439023528,Childrens-Books,dataset/Childrens-Books/0000042.jpg,
42,42,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142407547.jpg,The Gruffalo's Child,Julia Donaldson,Paperback,4.5,6.64,$,7.2,9780142407547,Childrens-Books,dataset/Childrens-Books/0000043.jpg,"""The Gruffalo said that no gruffalo shouldEver set foot in the deep dark wood.""But one wild and windy night the Gruffalo's child disobeys her father's warnings and ventures out into the snow. After all, the Big Bad Mouse doesn't really exist . . . does he?The Gruffalo's Child is the Number One best-selling, much-loved sequel to the worldwide picture-book phenomenon that is The Gruffalo. Julia Donaldson's trademark rhyming text and Axel Scheffler's brilliant, characterful illustrations combine once more to ensure that the Gruffalo's Child has followed firmly in her father's footsteps and that her story is one that children will ask for again, and again... and again! This edition features the classic story with a stunning redesigned cover and beautiful finish, making it a must-have addition to the bookshelves of all Donaldson and Scheffler fans - big and small!Also available with redesigned covers are The Gruffalo, Room on the Broom, The Snail and the Whale, The Smartest Giant in Town, Monkey Puzzle, Charlie Cook's Favourite Book, and A Squash and a Squeeze."
43,43,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780221359.jpg,Gone Girl,Gillian Flynn,Paperback,4.0,9.55,$,10.5,9781780221359,Childrens-Books,dataset/Childrens-Books/0000044.jpg,"When a woman goes missing on her fifth wedding anniversary, her diary reveals hidden turmoil in her marriage, while her husband, desperate to clear himself of suspicion, realizes that something more disturbing than murder may have occurred."
44,44,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007371464.jpg,Gangsta Granny,David Walliams,Paperback,4.5,7.52,$,8.99,9780007371464,Childrens-Books,dataset/Childrens-Books/0000045.jpg,"A hilarious and moving story of old age, adventure, stolen jewels and swimming the Thames, from David Walliams, number one bestseller and fastest growing children’s author in the country."
45,45,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007263899.jpg,Stuck,Oliver Jeffers,Paperback,4.0,7.85,$,9.5,9780007263899,Childrens-Books,dataset/Childrens-Books/0000046.jpg,"Fiction, Reading Recovery Level 8, F&P Level E, DRA2 Level 8, Theme Problem Solving, Stage Early, Character N/A"
46,46,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723263661.jpg,Where's Spot?,Eric Hill,Board book,4.0,7.64,$,8.8,9780723263661,Childrens-Books,dataset/Childrens-Books/0000047.jpg,The games are about to begin... but where's Spot? Peep behind each flap and discover some fantastic sporty surprises!
47,47,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8473/9781847370297.jpg,The Secret,Rhonda Byrne,Hardback,3.5,15.02,$,18.0,9781847370297,Childrens-Books,dataset/Childrens-Books/0000048.jpg,"Read the series that's sold more than 2 million copies--if you dare! Warning: this description has not been authorized by Pseudonymous Bosch. As much as he'd love to sing the praises of his book (he is very vain), he wouldn't want you to hear about his brave 11-year old heroes, Cass and Max-Ernest. Or about how a mysterious box of vials, the Symphony of Smells, sends them on the trail of a magician who has vanished under strange (and stinky) circumstances. And he certainly wouldn't want you to know about the hair-raising adventures that follow and the nefarious villains they face. You see, not only is the name of this book secret, the story inside is, too. For it concerns a secret. A Big Secret."
48,48,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8442/9781844285136.jpg,Don't Let the Pigeon Drive the Bus!,Mo Willems,Paperback,4.5,6.92,$,8.8,9781844285136,Childrens-Books,dataset/Childrens-Books/0000049.jpg,"When a bus driver takes a break in this hilarious Caldecott Honor-winning picture book, he gives the reader just one instruction: ""Don't let the pigeon drive the bus!"" But, boy, that pigeon tries every trick in the book to get in that driving seat: he whines, wheedles, fibs and flatters. Will you let him drive? Told entirely in speech bubbles, this brilliantly original and funny picture book demands audience participation!"
49,49,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7460/9780746037782.jpg,That's Not My Puppy,Fiona Watt,Board book,4.0,6.82,$,8.8,9780746037782,Childrens-Books,dataset/Childrens-Books/0000050.jpg,A mouse searches for his lion friend. On board pages.
50,50,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408876985.jpg,Fantastically Great Women Who Changed The World,Kate Pankhurst,Paperback,4.5,7.82,$,8.8,9781408876985,Childrens-Books,dataset/Childrens-Books/0000051.jpg,"Nominated for the Cilip Carnegie & Kate Greenaway Children's Book Awards 2018. Kate Pankhurst, descendent of Emmeline Pankhurst, has created this wildly wonderful and accessible book about women who really changed the world. Discover fascinating facts about some of the most amazing women who changed the world we live in. Fly through the sky with the incredible explorer Amelia Earhart, and read all about the Wonderful Adventures of Mary Seacole with the number one best-selling children's non-fiction title in the UK market this year. Bursting full of beautiful illustrations and astounding facts, Fantastically Great Women Who Changed the World is the perfect introduction to just a few of the most incredible women who helped shaped the world we live in. List of women featured: Jane Austen, Gertrude Ederle, Coco Chanel, Frida Kahlo, Marie Curie, Mary Anning, Mary Seacole, Amelia Earhart, Agent Fifi, Sacagawa, Emmeline Pankhurst, Rosa Parks, Anne Frank"
