,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198739838.jpg,Superintelligence,Nick Bostrom,Paperback,4.0,9.93,$,12.4,9780198739838,Reference,dataset/Reference/0000011.jpg,"The human brain has some capabilities that the brains of other animals lack. It is to these distinctive capabilities that our species owes its dominant position. Other animals have stronger muscles or sharper claws, but we have cleverer brains. If machine brains one day come to surpass human brains in general intelligence, then this new superintelligence could become very powerful. As the fate of the gorillas now depends more on us humans than on the gorillas themselves, so the fate of our species then would come to depend on the actions of the machine superintelligence. But we have one advantage: we get to make the first move. Will it be possible to construct a seed AI or otherwise to engineer initial conditions so as to make an intelligence explosion survivable? How could one achieve a controlled detonation? To get closer to an answer to this question, we must make our way through a fascinating landscape of topics and considerations. Read the book and learn about oracles, genies, singletons; about boxing methods, tripwires, and mind crime; about humanity's cosmic endowment and differential technological development; indirect normativity, instrumental convergence, whole brain emulation and technology couplings; Malthusian economics and dystopian evolution; artificial intelligence, and biological cognitive enhancement, and collective intelligence."
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476753836.jpg,"Salt, Fat, Acid, Heat",Samin Nosrat,Hardback,4.5,26.59,$,37.6,9781476753836,Reference,dataset/Reference/0000012.jpg,"Whether you've never picked up a knife or you're an accomplished chef, there are only four basic factors that determine how good your food will taste. Salt, Fat, Acid, and Heat are the four cardinal directions of cooking, and they will guide you as you choose which ingredients to use and how to cook them, and they will tell you why last minute adjustments will ensure that food tastes exactly as it should. This book will change the way you think about cooking and eating, and help you find your bearings in any kitchen, with any ingredients, while cooking any meal. --"
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143115267.jpg,Nudge,Richard H. Thaler,Paperback,4.0,11.7,$,13.0,9780143115267,Reference,dataset/Reference/0000013.jpg,"An essential new edition―revised and updated from cover to cover―of one of the most important books of the last two decades, by Nobel Prize winner Richard H. Thaler and Cass R. Sunstein * More than 2 million copies sold * New York Times bestseller Since the original publication of Nudge more than a decade ago, the title has entered the vocabulary of businesspeople, policy makers, engaged citizens, and consumers everywhere. The book has given rise to more than 400 “nudge units” in governments around the world and countless groups of behavioral scientists in every part of the economy. It has taught us how to use thoughtful “choice architecture”—a concept the authors invented—to help us make better decisions for ourselves, our families, and our society. Now, the authors have rewritten the book from cover to cover, making use of their experiences in and out of government over the past dozen years as well as an explosion of new research in numerous academic disciplines. To commit themselves to never undertaking this daunting task again, they are calling this the “final edition.” It offers a wealth of new insights, for both its avowed fans and newcomers to the field, about a wide variety of issues that we face in our daily lives—COVID-19, health, personal finance, retirement savings, credit card debt, home mortgages, medical care, organ donation, climate change, and “sludge” (paperwork and other nuisances we don’t want, and that keep us from getting what we do want)—all while honoring one of the cardinal rules of nudging: make it fun!"
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444734164.jpg,Is it Just Me?,Miranda Hart,Paperback,4.0,8.35,$,12.9,9781444734164,Reference,dataset/Reference/0000014.jpg,"W hats a mom to do when her family drives her crazy? Write about it, of course. This is one womans story about her family and the driving force behind her reasons to e-mail to her friends about what its like to be part of the insanity that is her life. Join Sue as she writes about her everyday adventures being a mother, wife, teacher, chauffer, cook, doctor and all around go-to gal that comes with having three over-the-top children. (And just be thankful that it isnt you living her crazy life!)"
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9122/9781912286461.jpg,Guinness World Records 2019,Guinness World Records,Hardback,4.5,27.98,$,,9781912286461,Reference,dataset/Reference/0000015.jpg,"The Guinness World Records Gamer’s Edition 2019 is the global authority on all things videogames. The 12th edition of the world’s best-selling videogames annual is bursting with amazing records, remarkable feats and marvellous achievements by gamers just like you, who have been inspired by the games they love to play. Inside you’ll be able to delve into your favourite games like never before – from returning favourites such as FIFA, Overwatch, Call of Duty, Minecraft, Super Mario and The Legend of Zelda, to all-new instant classics such as Monster Hunter: World, Dragon Ball FighterZ, NieR: Automata and Cuphead. You’ll be able to discover who the best FIFA 18 player in the world is, the size of the biggest monster in Monster Hunter: World (clue: it’s really, really big), which Overwatch player has healed more players than any other and find out which eSports pro won more than $2.4 million in 2017 alone! We’ll also introduce you to some of the most amazing gamers on the planet. From Nathaniel “Nathie” de Jong, the world’s most popular VR-dedicated YouTuber, to Ray “Stallion83” Cox who has the world’s highest Xbox Gamerscore. And that’s not forgetting Joseph Garrett, Stampy Cat himself, who holds one of Minecraft’s strangest records ever – let’s just say cake is involved... Stampy Cat has also provided a special guest intro that you’ll only find in Gamer’s Edition 2019. Talk of Stampy Cat brings us speedily to our World Builders special chapter – a well-constructed celebration of the games that let us build, including Minecraft, LEGO® Worlds, Roblox, Terraria and more. You’ll have the chance to don your hard hat, too, by taking part in our Reader Challenges that could put your name in lights in next year’s Gamer’s Edition. So, whether you want to know what the fastest time to complete Dark Souls is (while upside down), see the planet’s biggest Game & Watch or find out which nation is the best at Pokémon, you’ve come to the right place!"
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7436/9781743607473.jpg,Lonely Planet's Ultimate Travelist,Lonely Planet,Hardback,4.5,25.55,$,,9781743607473,Reference,dataset/Reference/0000016.jpg,"Lonely Planet, the world's leading travel guide publisher, brings you the world...ranked. What will be number 1, you ask? We have the answer. This compilation of the 500 most unmissable sights and attractions in the world has been ranked by Lonely Planet's global community of travel experts, so big name mega-sights such as the Eiffel Tower and the Taj Mahal battle it out with lesser-known hidden gems for a prized place in the top 10, making this the only bucket list you'll ever need. This definitive wish list of the best places to visit on earth is packed with insightful write-ups and inspiring photography to get you motivated to start ticking off your travel list. What's your number 1? Authors: Lonely Planet About Lonely Planet: Since 1973, Lonely Planet has become the world's leading travel media company with guidebooks to every destination, an award-winning website, mobile and digital travel products, and a dedicated traveller community. Lonely Planet covers must-see spots but also enables curious travellers to get off beaten paths to understand more of the culture of the places in which they find themselves. 'Lonely Planet. It's on everyone's bookshelves; it's in every traveller's hands. It's on mobile phones. It's on the Internet. It's everywhere, and it's telling entire generations of people how to travel the world.' -- Fairfax Media 'Lonely Planet guides are, quite simply, like no other.' - New York Times Lonely Planet guides have won the TripAdvisor Traveler's Choice Award in 2012, 2013, 2014, and 2015. Important Notice: The digital edition of this book may not contain all of the images found in the physical edition."
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7160/9780716020783.jpg,An Indian Housewife's Recipe Book,Laxmi Khurana,Paperback,4.0,5.06,$,8.8,9780716020783,Reference,dataset/Reference/0000017.jpg,"Previously published under the title of An Indian Housewife's Recipe Book, this new edition celebrates 25 years of being in print. Laxmi Khurana is an Indian housewife living in the UK. Her recipes have been handed down to her through the generations, and admired by her family and friends. Here, in her classic curry cookbook, she makes them available to everyone, so you can re-create authentic Indian meals for all the family - from starters to raitas, chutneys and pickles to sweets, as well as the ever popular curries - all with minimum fuss and maximum satisfaction that this is the real thing. •Recipes for traditional 'family' dishes, not normally served in Indian restaurants •Uses ingredients and spices that are widely available •Simple, economical dishes that anyone can make Some reader reviews: 'The recipes are very simple and clear to follow. They produce the best curries I have ever made. The ingredients can all be found easily in any supermarket.' 'It doesn't require you to pre-prepare 6 basic sauces first. Just pick up the book and cook.' 'Good, honest and easy everyday cooking for those of us addicted to Indian food.'"
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812973815.jpg,The Black Swan: Second Edition,Nassim Nicholas Taleb,Paperback,4.0,15.01,$,18.0,9780812973815,Reference,dataset/Reference/0000018.jpg,"The most influential book of the past seventy-five years: a groundbreaking exploration of everything we know about what we don’t know, now with a new section called “On Robustness and Fragility.” A black swan is a highly improbable event with three principal characteristics: It is unpredictable; it carries a massive impact; and, after the fact, we concoct an explanation that makes it appear less random, and more predictable, than it was. The astonishing success of Google was a black swan; so was 9/11. For Nassim Nicholas Taleb, black swans underlie almost everything about our world, from the rise of religions to events in our own personal lives. Why do we not acknowledge the phenomenon of black swans until after they occur? Part of the answer, according to Taleb, is that humans are hardwired to learn specifics when they should be focused on generalities. We concentrate on things we already know and time and time again fail to take into consideration what we don’t know. We are, therefore, unable to truly estimate opportunities, too vulnerable to the impulse to simplify, narrate, and categorize, and not open enough to rewarding those who can imagine the “impossible.” For years, Taleb has studied how we fool ourselves into thinking we know more than we actually do. We restrict our thinking to the irrelevant and inconsequential, while large events continue to surprise us and shape our world. In this revelatory book, Taleb will change the way you look at the world, and this second edition features a new philosophical and empirical essay, “On Robustness and Fragility,” which offers tools to navigate and exploit a Black Swan world. Taleb is a vastly entertaining writer, with wit, irreverence, and unusual stories to tell. He has a polymathic command of subjects ranging from cognitive science to business to probability theory. Elegant, startling, and universal in its applications, The Black Swan is a landmark book—itself a black swan."
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5773/9781577311393.jpg,"The Complete Book of Essential Oils and Aromatherapy, Revised and Expanded",Valerie Ann Worwood,Paperback,4.5,22.42,$,,9781577311393,Reference,dataset/Reference/0000019.jpg,"Completely updated, the best book on the topic available anywhere has just gotten better! A necessary resource for anyone interested in alternative approaches to healing and lifestyle, this new edition contains more than 800 easy-to-follow recipes for essential oil treatments. No one has provided more thorough and accurate guidance to the home practitioner or professional aromatherapist than Valerie Ann Worwood. In her clear and positive voice, Worwood provides tools to address a huge variety of health issues, including specific advice for children, women, men, and seniors. Other sections cover self-defense against microbes and contaminants, emotional challenges, care for the home and workplace, and applications for athletes, dancers, travelers, cooks, gardeners, and animal lovers. Worwood also offers us her expertise in the use of essential oils in beauty and spa treatments, plus profiles of 125 essential oils, 37 carrier oils, and more. Since the publication of the first edition of this book 25 years ago, the positive impact of essential oil use has become increasingly recognized, as scientific researchers throughout the world have explored essential oils and their constituents for their unique properties and uses."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9105/9781910561713.jpg,Guinness World Records 2018,Guinness World Records,Hardback,4.5,11.98,$,,9781910561713,Reference,dataset/Reference/0000020.jpg,"With over five million copies sold, this is the ultimate annual for every gaming fan! Teeming with outstanding records, amazing stats and jaw-dropping trivia from your favourite games, Guinness World Records Gamer's Edition 2018 is the most exciting and action-packed yet.Get all the creature-catching highlights with the trailblazing smash that is Pok�mon GO, join the most successful stars from the fast-growing spectator sport of pro-gaming, and meet the biggest YouTube celebrities - including the mighty Minecrafter DanTDM and the iconic iHasCupquake.NEW NAMES, NEW GAMESWe have awesome new photography, exclusive interviews and spectacular chapters devoted to science fiction, fantasy and sports. Let your eyes be dazzled by the colourful shoot-outs of Overwatch, venture into the fantastical realms of The Last Guardian and celebrate the triumphant return of The Legend of Zelda. Gasp in awe at our line-up of the largest videogame characters ever created, and visit the site of the world's longest-running games tournament.FROM CYBORGS TO SUPERHEROESThis year's edition is brimming with incredible insights and fascinating stories in our special features - see for yourself as you step into a futuristic world of transhumanist gaming to marvel at cyborg arms and the latest Virtual Reality innovations. And, as the first superhero game turns 40 years old (take a bow Superman), we deliver a thrilling special section devoted to costumed crime-busting, from the brooding battles of the Batman Arkham series to the blocky adventures of LEGO Marvel Avengers, to the online universes of Marvel Heroes and DC Universe Online. Whether it's Super Mario, Skylanders or Spider-Man, you'll find it all here!"
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8440/9781844086825.jpg,Half The Sky,Nicholas D. Kristof,Paperback,4.5,11.78,$,16.0,9781844086825,Reference,dataset/Reference/0000021.jpg,"A Pulitzer Prize-winning husband-and-wife team speaks out against the oppression of women in the developing world, sharing example stories about victims and survivors who are working to raise awareness, counter abuse, and campaign for women's rights."
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6103/9781610392761.jpg,The Culture Map,Erin Meyer,Paperback,4.5,10.09,$,12.99,9781610392761,Reference,dataset/Reference/0000022.jpg,"An international business expert helps you understand and navigate cultural differences in this insightful and practical guide, perfect for both your work and personal life. Americans precede anything negative with three nice comments; French, Dutch, Israelis, and Germans get straight to the point; Latin Americans and Asians are steeped in hierarchy; Scandinavians think the best boss is just one of the crowd. It's no surprise that when they try and talk to each other, chaos breaks out. In The Culture Map, INSEAD professor Erin Meyer is your guide through this subtle, sometimes treacherous terrain in which people from starkly different backgrounds are expected to work harmoniously together. She provides a field-tested model for decoding how cultural differences impact international business, and combines a smart analytical framework with practical, actionable advice."
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812992182.jpg,Vagabonding,Rolf Potts,Paperback,4.0,10.11,$,17.0,9780812992182,Reference,dataset/Reference/0000023.jpg,"A complete guide to the vagabond approach to travel espouses taking time off from one's normal routine--for weeks to years--to discover the wonders of the world for oneself, explaining how to plan and prepare for travel, simplify one's lifestyle and adapt to life on the road, handle travel adversity, and finally, reassimilate to ordinary life. Original. 15,000 first printing."
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6425/9781642500516.jpg,"Be Happy, Always",Xandria Ooi,Paperback,5.0,15.85,$,16.95,9781642500516,Reference,dataset/Reference/0000024.jpg,"Mom, do you feel like you're running in ten different directions but getting nowhere? Are your kids driving you crazy? Does each day feel like a battle over screen time, homework, and eating anything besides chicken nuggets? In 31 Days to Becoming a Happy Mom, Arlene Pellicane helps you get a grip and find your smile again. In her easy-to-read-and-apply guide, you will discover the keys to being a happy mom. Packed with encouragement, funny stories, and wisdom from experienced mothers, this book will change your home for the better...beginning with you. As with Arlene's other extremely popular ""31 Days"" books, this one is divided into 31 daily readings, each beginning with a Scripture passage and ending with a doable action step and prayer."
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345548061.jpg,No-Drama Discipline,Dr Daniel J Siegel,Paperback,4.0,13.01,$,17.0,9780345548061,Reference,dataset/Reference/0000025.jpg,Outlines practical parenting strategies from the toddler years through preadolescence that focus on productive and peaceful disciplinary methods while promoting positive neural connections.
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408890776.jpg,Harry Potter - A Journey Through A History of Magic,British Library,Paperback,4.5,15.19,$,16.0,9781408890776,Reference,dataset/Reference/0000026.jpg,"Harry Potter: A History of Magic is the official book of the exhibition, a once-in-a-lifetime collaboration between Bloomsbury, J.K. Rowling and the brilliant curators of the British Library. It promises to take readers on a fascinating journey through the subjects studied at Hogwarts School of Witchcraft and Wizardry -- from Alchemy and Potions classes through to Herbology and Care of Magical Creatures. Each chapter showcases a treasure trove of artefacts from the British Library and other collections around the world, beside exclusive manuscripts, sketches and illustrations from the Harry Potter archive. There's also a specially commissioned essay for each subject area by an expert, writer or cultural commentator, inspired by the contents of the exhibition -- absorbing, insightful and unexpected contributions from Steve Backshall, the Reverend Richard Coles, Owen Davies, Julia Eccleshare, Roger Highfield, Steve Kloves, Lucy Mangan, Anna Pavord and Tim Peake, who offer a personal perspective on their magical theme."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099533115.jpg,Manufacturing Consent,Noam Chomsky,Paperback,4.0,11.35,$,13.9,9780099533115,Reference,dataset/Reference/0000027.jpg,An intellectual dissection of the modern media to show how an underlying economics of publishing warps the news.
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8365/9783836514484.jpg,The Book of Symbols. Reflections on Archetypal Images,Archive for Research in Archetypal Symbolism,Hardback,4.5,23.56,$,24.26,9783836514484,Reference,dataset/Reference/0000028.jpg,
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784700089.jpg,Alan Turing: The Enigma,Andrew Hodges,Paperback,4.0,13.41,$,13.9,9781784700089,Reference,dataset/Reference/0000029.jpg,"A NEW YORK TIMES BESTSELLER The official book behind the Academy Award-winning film The Imitation Game, starring Benedict Cumberbatch and Keira Knightley It is only a slight exaggeration to say that the British mathematician Alan Turing (1912-1954) saved the Allies from the Nazis, invented the computer and artificial intelligence, and anticipated gay liberation by decades--all before his suicide at age forty-one. This New York Times–bestselling biography of the founder of computer science, with a new preface by the author that addresses Turing's royal pardon in 2013, is the definitive account of an extraordinary mind and life. Capturing both the inner and outer drama of Turing’s life, Andrew Hodges tells how Turing’s revolutionary idea of 1936--the concept of a universal machine--laid the foundation for the modern computer and how Turing brought the idea to practical realization in 1945 with his electronic design. The book also tells how this work was directly related to Turing’s leading role in breaking the German Enigma ciphers during World War II, a scientific triumph that was critical to Allied victory in the Atlantic. At the same time, this is the tragic account of a man who, despite his wartime service, was eventually arrested, stripped of his security clearance, and forced to undergo a humiliating treatment program--all for trying to live honestly in a society that defined homosexuality as a crime. The inspiration for a major motion picture starring Benedict Cumberbatch and Keira Knightley, Alan Turing: The Enigma is a gripping story of mathematics, computers, cryptography, and homosexual persecution."
29,29,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3161/9780316118408.jpg,The Flavor Bible,Karen Page,Hardback,4.0,29.5,$,38.0,9780316118408,Reference,dataset/Reference/0000030.jpg,"The timeless guide to culinary creativity and flavor exploration, based on the wisdom of the world's most innovative chefs Eight years in the making, The Flavor Bible is a landmark book that will inspire the greatest creations of innovative cooks and chefs by serving as an indispensable guide to creativity and flavor affinities in today's kitchen. Cuisine is undergoing a startling historic transformation: With the advent of the global availability of ingredients, dishes are no longer based on geography but on flavor. This radical shift calls for a new approach to cooking -- as well as a new genre of ""cookbook"" that serves no to document classic dishes via recipes, but to inspire the creation of new ones based on imaginative and harmonious flavor combinations. The Flavor Bible is your guide to hundreds of ingredients along with the herbs, spices, and other seasonings that will allow you to coax the greatest possible flavor and pleasure from them. This astonishing reference distills the combined experience of dozens of America's most innovative culinarians, representing such celebrated restaurants as A Voce, Babbo, Blue Hill, Café Atlántico, Chanterelle, Citronelle, Gramercy Tavern, the Herbfarm, Jardinière, Jean Georges, Le Bernardin, the Modern, Moto, and the Trellis. You'll learn to: explore the individual roles played by the four basic tastes -- salty, sour, bitter, and sweet -- and how to bring them into harmony; work more intuitively and effectively with ingredients by discovering which flavors have the strongest affinities for one another; brighten flavors through the use of acids -- from vinegars to citrus juices to herbs and spices such as Makrut lime and sumac; deepen or intensify flavors through the layering of specific ingredients and techniques; and balance the physical, emotional, mental, and spiritual aspects of cooking and serving an extraordinary meal. Seasoned with tips, anecdotes, and signature dishes from the country's most respected chefs and pastry chefs, The Flavor Bible is an essential book for every kitchen library. For more flavor inspiration, look for The Vegetarian Flavor Bible"
30,30,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6006/9780600620426.jpg,New Larousse Gastronomique,,Hardback,4.5,94.3,$,,9780600620426,Reference,dataset/Reference/0000031.jpg,
