,Unnamed: 0,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
10,10,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7611/9780761169437.jpg,Star Wars Origami,Chris Alexander,Paperback,4.0,13.07,$,14.95,9780761169437,Crafts-Hobbies,dataset/Crafts-Hobbies/0000011.jpg,"Kids love origami—and what could be cooler than transforming a piece of paper into Boba Fett, Princess Leia, Yoda, or R2-D2? And not just any paper, but custom-designed paper illustrated with art from the movies. Star Wars® Origami marries the fun of paper folding with the obsession of Star Wars. Like The Joy of Origami and Origami on the Go, this book puts an original spin on an ancient art. And like Star Wars® Scanimation® and Star Wars® Fandex®, it’s a fresh take on Star Wars mania. Chris Alexander is a master folder and founder of the popular website StarWarsOrigami.com, and here are 36 models, clearly explained, that range in difficulty from Youngling (easy) to Padawan (medium), Jedi Knight (difficult), and Jedi Master (tricky!). A front section introduces origami definitions and basic folds. Bound in the back is the book’s unique folding paper, two sheets for each figure. Illustrated with original art, it makes each creation—the essential lightsabers, the Death Star, and much more—true to the movies. Star Wars Origami includes a foreword by Tom Angleberger, author of the New York Times bestsellers The Strange Case of Origami Yoda and Darth Paper Strikes Back, and is scheduled to be published at the same time as Angleberger’s upcoming book, The Secret of the Fortune Wookiee."
11,11,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7153/9780715321416.jpg,"200 Crochet Blocks for Blankets, Throws and Afghans",Jan Eaton,Paperback,4.0,13.12,$,16.0,9780715321416,Crafts-Hobbies,dataset/Crafts-Hobbies/0000012.jpg,"This comprehensive guide features 200 beautiful crochet block patterns to mix and match. With clear instructions you'll learn how to create your own unique afghans, wall hangings and accessories in a kaleidoscope of colorful contemporary and traditional designs."
12,12,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8444/9781844484034.jpg,100 Flowers to Knit & Crochet,Lesley Stanfield,Paperback,4.0,12.65,$,13.9,9781844484034,Crafts-Hobbies,dataset/Crafts-Hobbies/0000013.jpg,
13,13,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9105/9781910552070.jpg,Animorphia,Kerby Rosanes,Paperback,4.5,10.28,$,12.9,9781910552070,Crafts-Hobbies,dataset/Crafts-Hobbies/0000014.jpg,"Coloring like you haven't seen it before Welcome to the wild world of Extreme Coloring. An amazing coloring book challenge featuring the super-detailed animal images from artist Kerby Rosanes. Known for his popular Sketchy Stories blog, Kerby works in intricately detailed black and white line to create creatures, characters, patterns, and tiny elements to form compositions of mind-boggling complexity. Bring your creativity to complete the breath-taking drawings and find hidden treasures and creatures scattered throughout its pages."
14,14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8499/9781849942850.jpg,Millie Marotta's Tropical Wonderland,Millie Marotta,Paperback,4.5,11.6,$,12.9,9781849942850,Crafts-Hobbies,dataset/Crafts-Hobbies/0000015.jpg,"A colouring book to keep and treasure forever. The wonderful illustrations from Millie Marotta's Tropical Wonderland are reproduced here on the thickest paper yet (180 gsm) on one side only, including 13 gatefolds and with five additional prints that can be pulled out of an envelope at the back of the book. These prints are ideal for framing. This is an edition for all Millie fans and even those new to her work who want something special to record their creative colouring and drawing or indeed just a beautiful collection of illustrations. The book is linen bound with screenprinted illustrations and foiling that add a new dimension to Millie's work. It is, quite simply, a beautiful book."
15,15,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753557150.jpg,Lost Ocean,Johanna Basford,Paperback,4.5,12.39,$,,9780753557150,Crafts-Hobbies,dataset/Crafts-Hobbies/0000016.jpg,"Featuring beautiful selections from Johanna Basford's Lost Ocean, this set of 50 loose postcards in a premium gift box with a ribbon invites you to colour in shoals of exotic fish, curious octopuses, delicately penned seahorses and more - all while exploring the magical depths of the sea. Perfect to colour, keep and share."
16,16,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753545669.jpg,Release Your Anger: Midnight Edition: An Adult Coloring Book with 40 Swear Words to Color and Relax,James Alexander,Paperback,4.5,9.45,$,11.4,9780753545669,Crafts-Hobbies,dataset/Crafts-Hobbies/0000017.jpg,
17,17,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091958091.jpg,How To Be Parisian,Anne Berest,Hardback,3.5,18.49,$,21.5,9780091958091,Crafts-Hobbies,dataset/Crafts-Hobbies/0000018.jpg,"From four stunning and accomplished French women—a charming bestseller about how to slip into your inner cool and be a Parisienne. In short, frisky sections, these Parisian women give you their very original views on style, beauty, culture, attitude and men. The authors—Anne Berest, Audrey Diwan, Caroline de Maigret, and Sophie Mas—unmarried but attached, with children—have been friends for years. Talented bohemian iconoclasts with careers in the worlds of music, film, fashion and publishing, they are untypically frank and outspoken as they debunk the myths about what it means to be a French woman today. Letting you in on their secrets and flaws, they also make fun of their complicated, often contradictory feelings and behavior. They admit to being snobs, a bit self-centered, unpredictable but not unreliable. Bossy and opinionated, they are also tender and romantic. You will be taken on a first date, to a party, to some favorite haunts in Paris, to the countryside, and to one of their dinners at home with recipes even you could do -- but to be out with them is to be in for some mischief and surprises. They will tell you how to be mysterious and sensual, look natural, make your boyfriend jealous, and how they feel about children, weddings and going to the gym. And they will share their address book in Paris for where to go: At the End of the Night, for A Birthday, for a Smart Date, A Hangover, for Vintage Finds and much more."
18,18,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7407/9780740797712.jpg,Colour and Light,James Gurney,Paperback,4.0,17.69,$,21.1,9780740797712,Crafts-Hobbies,dataset/Crafts-Hobbies/0000019.jpg,"Poetic and sparse, a bedtime story told by the elements."
19,19,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846147548.jpg,It,Alexa Chung,Hardback,3.5,19.72,$,25.2,9781846147548,Crafts-Hobbies,dataset/Crafts-Hobbies/0000020.jpg,"The Congressional Record is the official record of the proceedings and debates of the United States Congress. It is published daily when Congress is in session. The Congressional Record began publication in 1873. Debates for sessions prior to 1873 are recorded in The Debates and Proceedings in the Congress of the United States (1789-1824), the Register of Debates in Congress (1824-1837), and the Congressional Globe (1833-1873)"
20,20,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6315/9781631591402.jpg,How to Draw Almost Everything,Chika Miyata,Paperback,4.0,11.91,$,16.0,9781631591402,Crafts-Hobbies,dataset/Crafts-Hobbies/0000021.jpg,"Not sure how to start your drawing of a flamingo or a flying squirrel? Businessman? Bat? Baobab tree? How to Draw Almost Everything is here to help! With over 2,000 images, this visual reference book offers instructions for drawing animals, people, plants, food, everyday objects, buildings, vehicles, clothing, and more. The section on people gives simple tricks for showing emotion (angry, surprised) and action (skipping, doing a handstand). There's also a section on clothing that shows how to draw coats and jackets, shoes and boots, bell-bottoms and skinny jeans. From tricycles to tanker trucks, the book gives tips on drawing all kinds of moving vehicles. At then end of each chapter, author and artist Chika Miyata challenges you to synthesize what you've learned and create a scene. At the end of the chapter on animals, the challenge is to draw a zoo. At the end of the chapter on food, the challenge is to keep an illustrated food journal. Each entry is broken down with step-by-step illustrations, making this book perfect for beginners or experienced artists in need of a quick refresher and a great resource for those who want to express themselves through illustration or cartooning."
21,21,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4463/9781446304785.jpg,Edward's Menagerie,Kerry Lord,Paperback,4.5,15.33,$,20.1,9781446304785,Crafts-Hobbies,dataset/Crafts-Hobbies/0000022.jpg,"Create a suave high-flying rhino, a lovesick elephant who knows her way around a kitchen, and a seriously chivalrous tiger . . . With just two weeks to go before her baby Edward’s due date, yarn enthusiast Kerry Lord picked up a crochet hook for the first time, and a new obsession began. Over the next twelve months, the collection of crochet animals expanded week by week until Edward’s Menagerie was complete—with forty unique patterns. These cute animals with larger-than-life personalities are made using simple crochet techniques, and the step-by-step instructions enable a complete beginner to get hooking straight away. Each animal also has a universal pattern, allowing crocheters to change their hooks and yarns to create four different sizes, making for 160 different possibilities. Be warned—these unlikely characters, made using a super-soft yarn in a sumptuous natural color palette, will become your new best friends as you hook your way through the whole menagerie!"
22,22,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7869/9780786966011.jpg,Volo's Guide To Monsters,Kim Mohan,Hardback,4.5,30.45,$,48.4,9780786966011,Crafts-Hobbies,dataset/Crafts-Hobbies/0000023.jpg,"Immerse yourself in monster lore in this supplement for the world’s greatest roleplaying game This is NOT just another Monster Manual! Volo’s Guide to Monsters provides something exciting for players and Dungeon Masters everywhere. · A deep dive into the lore behind some of D&D’s most popular and iconic monsters · Dozens of monsters new to the fifth edition to include in your epic adventures · New playable races to allow you to build characters to fit nearly any type of story in your D&D game. The esteemed loremaster Volothamp Geddarm is back and he’s written a fantastical dissertation, covering some of the most iconic monsters in the Forgotten Realms. Unfortunately, the Sage of Shadowdale himself, Elminster, doesn’t believe Volo gets some of the important details quite right. Don’t miss out as Volo and Elminster square off (academically speaking of course) to illuminate the uninitiated on creatures both common and obscure. Uncover the machinations of the mysterious Kraken Society, what is the origin of the bizarre froghemoth, or how to avoid participating in the ghastly reproductive cycle of the grotesque vargouille. Dungeon Masters and players will get some much-needed guidance as you plan your next venture, traipsing about some dusty old ruin in search of treasure, lore, and let’s not forget ... dangerous creatures whose horns, claws, fangs, heads, or even hides might comfortably adorn the walls of your trophy room. If you survive. Research has never been so dangerous!"
23,23,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9087/9781908707499.jpg,Really RELAXING Colouring Book 6,Elizabeth James,Paperback,4.0,8.28,$,,9781908707499,Crafts-Hobbies,dataset/Crafts-Hobbies/0000024.jpg,"Really RELAXING Colouring Book 6: Indian Summer - A Jewelled Journey through Indian Pattern and Colour is a beautiful and relaxing creative colouring book for all ages ! Switch off, unwind, and unleash your inner creativity as you lose yourself in the flow of colouring in these stunning patterns and designs. Each of these beautiful individual designs are printed on a single page with the reverse left blank - so no bleed through, and perfect whether you use pencils, pens or paints. Collect the whole ' Really Relaxing Colouring Book' series, or try our unique ' Cool Colouring Books' Collection too!"
24,24,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8441/9781844137879.jpg,Wall and Piece,"""Banksy""",Paperback,4.0,18.69,$,,9781844137879,Crafts-Hobbies,dataset/Crafts-Hobbies/0000025.jpg,Monkeys - Cops - Rats - Cows - Art - Street furniture.
25,25,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8570/9780857052551.jpg,Norwegian Wood,Lars Mytting,Hardback,4.0,16.96,$,25.2,9780857052551,Crafts-Hobbies,dataset/Crafts-Hobbies/0000026.jpg,"A magnificent coming-of-age story steeped in nostalgia, Norwegian Wood blends the music, the mood, and the ethos that were the sixties with a young man’s hopeless and heroic first love. Toru, a serious young college student in Tokyo, is devoted to Naoko, a beautiful and introspective young woman, but their mutual passion is marked by the tragic death of their best friend years before. As Naoko retreats further into her own world, Toru finds himself drawn to a fiercely independent and sexually liberated young woman. Stunning and elegiac, Norwegian Wood first propelled Haruki Murakami into the forefront of the literary scene."
26,26,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7837/9781783705825.jpg,Harry Potter Magical Creatures Colouring Book,,Paperback,4.5,9.54,$,12.9,9781783705825,Crafts-Hobbies,dataset/Crafts-Hobbies/0000027.jpg,
27,27,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7869/9780786965595.jpg,Dungeons & Dragons Starter Box,Wizards RPG Team,Game,4.5,15.63,$,21.5,9780786965595,Crafts-Hobbies,dataset/Crafts-Hobbies/0000028.jpg,"Dungeons and Dragons and Philosophy presents twenty-one chapters by different writers, all D&D aficionados but with starkly different insights and points of view. The book is divided into three parts. The first, ""Heroic Tier: The Ethical Dungeon-Crawler,"" explores what D&D has to teach us about ethics. Part II, ""Paragon Tier: Planes of Existence,"" arouses a new sense of wonder about both the real world and the collaborative world game players create. The third part, ""Epic Tier: Leveling Up,"" is at the crossroads of philosophy and the exciting new field of Game Studies."
28,28,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241302019.jpg,The Little Book of Lykke,Meik Wiking,Hardback,4.0,11.58,$,20.56,9780241302019,Crafts-Hobbies,dataset/Crafts-Hobbies/0000029.jpg,"A practical guide to what makes us happy, from the CEO of the Happiness Research Instititue in Copenhagen and bestselling author of The Little Book of Hygge. We all know Denmark is the happiest country in the world—but this doesn't make it pe﻿rfect. Happiness isn't exclusively Danish. Nor is it just eating pastries, lighting candles, and practising hygge. Happiness is something available to all, wherever you are, and whatever your means. Starting from the Happiness Research Institute in Copenhagen, Meik Wiking, probably the happiest man in the world, travels across the globe on a quest to uncover the secrets of the very happiest people from Dubai to Rio de Janeiro, taking back to his native country their tips, tricks, and unique approaches to a fulfilled life. Exploring the happiness gap for parents, how much money you really need to buy happiness, and why—luckily for us—the expectation of kissing Rachel Weiss is better than the real thing, Meik brings together a global roadmap for happiness with his trademark wit. Weaving together original research and personal anecdotes, The Little Book of Lykke gives us a new approach to achieving everyday happiness."
29,29,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7824/9781782432227.jpg,Art Therapy,Richard Merritt,Hardback,4.0,15.51,$,16.0,9781782432227,Crafts-Hobbies,dataset/Crafts-Hobbies/0000030.jpg,"The Introductory Guide to Art Therapy provides a comprehensive and accessible text for art therapy trainees. Susan Hogan and Annette M. Coulter here use their combined clinical experience to present theories, philosophies and methods of working clearly and effectively. The authors cover multiple aspects of art therapy in this overview of practice, from working with children, couples, families and offenders to the role of supervision and the effective use of space. The book addresses work with diverse groups and includes a glossary of key terms, ensuring that complex terminology and theories are clear and easy to follow. Professional and ethical issues are explored from an international perspective and careful attention is paid to the explanation and definition of key terms and concepts. Accessibly written and free from jargon, Hogan and Coulter provide a detailed overview of the benefits and possibilities of art therapy. This book will be an indispensable introductory guide for prospective students, art therapy trainees, teachers, would-be teachers and therapy practitioners. The text will also be of interest to counsellors and other allied health professionals who are interested in the use of visual methods."
30,30,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007116454.jpg,Drawing on the Right Side of the Brain,Betty Edwards,Paperback,4.0,17.39,$,21.1,9780007116454,Crafts-Hobbies,dataset/Crafts-Hobbies/0000031.jpg,"When Drawing on the Right Side of the Brain was first published in 1979, it hit the New York Times bestseller list within two weeks and stayed there for more than a year. In 1989, when Dr. Betty Edwards revised the book, it went straight to the Times list again. Now Dr. Edwards celebrates the twentieth anniversary of her classic book with a second revised edition. Over the last decade, Dr. Edwards has refined her material through teaching hundreds of workshops and seminars. Truly The New Drawing on the Right Side of the Brain, this edition includes: the very latest developments in brain research new material on using drawing techniques in the corporate world and in education instruction on self-expression through drawing an updated section on using color detailed information on using the five basic skills of drawing for problem solving Translated into thirteen languages, Drawing on the Right Side of the Brain is the world's most widely used drawing-instruction guide. People from just about every walk of life—artists, students, corporate executives, architects, real estate agents, designers, engineers—have applied its revolutionary approach to problem solving. The Los Angeles Times said it best: Drawing on the Right Side of the Brain is ""not only a book about drawing, it is a book about living. This brilliant approach to the teaching of drawing . . . should not be dismissed as a mere text. It emancipates."""
31,31,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486415833.jpg,Selected Poems of Rumi,Jalalu'L-Din   Rumi,Paperback,4.0,4.03,$,,9780486415833,Crafts-Hobbies,dataset/Crafts-Hobbies/0000032.jpg,"Over 100 of Rumi's most passionate lyrics include ""The Children of Light,"" ""The Man Who Looked Back on His Way to Hell,"" ""The Pear-Tree of Illusion."" Translated by R. A. Nicholson."
32,32,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6005/9781600583971.jpg,Creative Lettering and Beyond,Gabri Joy Kirkendall,Paperback,4.0,13.77,$,16.0,9781600583971,Crafts-Hobbies,dataset/Crafts-Hobbies/0000033.jpg,"Creative Lettering and Beyond combines the artistic talents, inspirational tips, and tutorials of four professional hand letterers and calligraphers for a dynamic and interactive learning experience. After a brief introduction to the various tools and materials, artists and lettering enthusiasts will learn how to master the art of hand lettering and typography through easy-to-follow step-by-step projects, prompts, and exercises. From the basic shape and form of letters to cursive script, spacing, and alignment, artists will discover how to transform simple words, phrases, and quotes into beautiful works of hand-lettered art. The interactive format and step-by-step process offers inspirational instruction for a wide variety of fun projects and gift ideas, including hand-rendered phrases on paper and digitally enhanced note cards. Artists will also discover how to apply lettering to linen, coffee mugs, calendars, and more. Numerous practice pages and interactive prompts throughout the book invite readers to put their newfound lettering skills to use, as well as work out their artistic ideas. Covering a variety of styles and types of lettered art, including calligraphy, illustration, chalk lettering, and more, artists will find a plethora of exercises and tips to help them develop their own unique lettering style."
33,33,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4402/9781440232145.jpg,100 Modern Quilt Blocks,Tula Pink,Paperback,4.5,18.04,$,20.1,9781440232145,Crafts-Hobbies,dataset/Crafts-Hobbies/0000034.jpg,"Create a sampler quilt as unique as you are! Tula Pink gives you an inspiring quilt block collection with Tula Pink's City Sampler. Make a beautiful, modern quilt of your own design with the 100 original quilt blocks or try one of the 5 city-themed sampler quilts designed by Tula. A note from Tula: ""You will notice...that the blocks are not named but simply numbered. This is intentional. I may have designed the blocks and given you the instructions on what to cut and where to stitch, but I have not infused the blocks with any meaning. This is your quilt. The fabrics that you choose, the colors that you use and why you are making it are what will give the quilt a purpose. Name your blocks, write in the margins, cross out the ones that you don't like, draw hearts around the ones that you love. In a perfect world, everyone's book would end up looking like a journal, coffee stains and all. The more adventurous ones might rename the book and write their own introduction. Tula Pink's City Sampler is a collaboration between you and me. I am the platform and you are the speaker, so stand on my shoulders and tell the future who you are and why you make."""
34,34,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060976255.jpg,Understanding Comics,Scott McCloud,Paperback,4.0,16.35,$,25.2,9780060976255,Crafts-Hobbies,dataset/Crafts-Hobbies/0000035.jpg,"Traces the 3,000 year history of storytelling through pictures, discussing the language and images used."
35,35,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7815/9781781571446.jpg,The 1000 Dot-to-Dot Book: Cityscapes,THOMAS PAVITTE,Paperback,4.0,9.03,$,12.9,9781781571446,Crafts-Hobbies,dataset/Crafts-Hobbies/0000036.jpg,"Almost as fun as tracing a route on a map, you can create stylish, sophisticated artwork of your favorite travel destinations by connecting the dots in these unique puzzles! Satisfy your inner child and your adult intellect all at once. This timeless activity is now revolutionized to create twenty pieces of fantastic, stylish line art you’ll want to remove and display when you’re finished. Tonal shading and detailed line work build as each numbered section is finished. Dot-to-dot puzzles have also been proven to increase short-term cognitive acuity, hand-eye coordination, and concentration skills. Whether you’re filling time on a rainy day, using the puzzles for a party game, or learning the principles of drawing, 1000 Dot-to-Dot: Cities is fun for all ages. Get your pencils ready and connect the dots!"
36,36,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7153/9780715318478.jpg,Ultimate Sashiko Sourcebook,Susan Briscoe,Paperback,4.5,15.48,$,20.1,9780715318478,Crafts-Hobbies,dataset/Crafts-Hobbies/0000037.jpg,"Discover the beautiful Japanese pattern darning technique kogin and how it can be used to create stunning stitched and quilted projects. Kogin is a variation of the popular Japanese embroidery technique sashiko and is rapidly becoming as popular as its 'big sister'. Japanese embroidery expert, Susan Briscoe, has compiled a collection of over 60 pattern charts - kogin is a counted embroidery technique - and 12 accompanying projects to create The Ultimate Kogin Collection, following on from her previous title The Ultimate Sashiko Sourcebook. The projects range from small and very accessible items such as simple greetings cards and coasters to larger projects including wall hangings and table runners."
37,37,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6034/9781603425384.jpg,Around the Corner Crochet Borders,Edie Eckman,Paperback,4.5,14.29,$,16.95,9781603425384,Crafts-Hobbies,dataset/Crafts-Hobbies/0000038.jpg,"A beautiful border adds the perfect finishing touch to your hand-stitched pieces. A knitted scarf, a crocheted baby blanket, even a store-bought tank top --- they're all elevated by the texture and color of crocheted edgings. Complete with detailed instructions for executing the 90-degree corner turns, Edie Eckman's 150 border designs add pop and whimsy to everything they embellish. ""An irresistible book of cute crocheted borders...expands the options for adding a little flair to knit, crocheted, and even sewn projects.""---Debbie Stoller author of the Stitch `n Bitch books"
38,38,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6034/9781603420396.jpg,Beyond the Square Crochet Motifs,Edie Eckman,Hardback,4.5,14.72,$,16.95,9781603420396,Crafts-Hobbies,dataset/Crafts-Hobbies/0000039.jpg,"Move beyond granny squares and get ready for crocheted circles, triangles, hexagons, and stars. Edie Eckman opens up the door to crocheting creativity with more than 140 motifs of every shape and size. Embellish your clothing, linens, housewares, and bags with colorful patterns as you put odd yarn leftovers to good use. Step-by-step instructions and color photographs provide the building blocks to limitless possibilities."
39,39,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856697057.jpg,Pattern Magic,Tomoko Nakamichi,Paperback,4.5,14.32,$,24.0,9781856697057,Crafts-Hobbies,dataset/Crafts-Hobbies/0000040.jpg,"Pattern Magic 2 is the cult pattern-cutting book from Japan, partner to the original title Pattern Magic. Inspiring and exciting, this volume takes a creative approach to pattern cutting, with more step-by-step projects for fashion designers and dressmakers to enjoy. These easy-to-follow illustrations and detailed instructions makeit easy to create stunning, sculptural clothes."
