,text,label
10,"The human brain has some capabilities that the brains of other animals lack. It is to these distinctive capabilities that our species owes its dominant position. Other animals have stronger muscles or sharper claws, but we have cleverer brains. If machine brains one day come to surpass human brains in general intelligence, then this new superintelligence could become very powerful. As the fate of the gorillas now depends more on us humans than on the gorillas themselves, so the fate of our species then would come to depend on the actions of the machine superintelligence. But we have one advantage: we get to make the first move. Will it be possible to construct a seed AI or otherwise to engineer initial conditions so as to make an intelligence explosion survivable? How could one achieve a controlled detonation? To get closer to an answer to this question, we must make our way through a fascinating landscape of topics and considerations. Read the book and learn about oracles, genies, singletons; about boxing methods, tripwires, and mind crime; about humanity's cosmic endowment and differential technological development; indirect normativity, instrumental convergence, whole brain emulation and technology couplings; Malthusian economics and dystopian evolution; artificial intelligence, and biological cognitive enhancement, and collective intelligence.",Reference
11,"Whether you've never picked up a knife or you're an accomplished chef, there are only four basic factors that determine how good your food will taste. Salt, Fat, Acid, and Heat are the four cardinal directions of cooking, and they will guide you as you choose which ingredients to use and how to cook them, and they will tell you why last minute adjustments will ensure that food tastes exactly as it should. This book will change the way you think about cooking and eating, and help you find your bearings in any kitchen, with any ingredients, while cooking any meal. --",Reference
12,"An essential new edition―revised and updated from cover to cover―of one of the most important books of the last two decades, by Nobel Prize winner Richard H. Thaler and Cass R. Sunstein * More than 2 million copies sold * New York Times bestseller Since the original publication of Nudge more than a decade ago, the title has entered the vocabulary of businesspeople, policy makers, engaged citizens, and consumers everywhere. The book has given rise to more than 400 “nudge units” in governments around the world and countless groups of behavioral scientists in every part of the economy. It has taught us how to use thoughtful “choice architecture”—a concept the authors invented—to help us make better decisions for ourselves, our families, and our society. Now, the authors have rewritten the book from cover to cover, making use of their experiences in and out of government over the past dozen years as well as an explosion of new research in numerous academic disciplines. To commit themselves to never undertaking this daunting task again, they are calling this the “final edition.” It offers a wealth of new insights, for both its avowed fans and newcomers to the field, about a wide variety of issues that we face in our daily lives—COVID-19, health, personal finance, retirement savings, credit card debt, home mortgages, medical care, organ donation, climate change, and “sludge” (paperwork and other nuisances we don’t want, and that keep us from getting what we do want)—all while honoring one of the cardinal rules of nudging: make it fun!",Reference
13,"W hats a mom to do when her family drives her crazy? Write about it, of course. This is one womans story about her family and the driving force behind her reasons to e-mail to her friends about what its like to be part of the insanity that is her life. Join Sue as she writes about her everyday adventures being a mother, wife, teacher, chauffer, cook, doctor and all around go-to gal that comes with having three over-the-top children. (And just be thankful that it isnt you living her crazy life!)",Reference
14,"The Guinness World Records Gamer’s Edition 2019 is the global authority on all things videogames. The 12th edition of the world’s best-selling videogames annual is bursting with amazing records, remarkable feats and marvellous achievements by gamers just like you, who have been inspired by the games they love to play. Inside you’ll be able to delve into your favourite games like never before – from returning favourites such as FIFA, Overwatch, Call of Duty, Minecraft, Super Mario and The Legend of Zelda, to all-new instant classics such as Monster Hunter: World, Dragon Ball FighterZ, NieR: Automata and Cuphead. You’ll be able to discover who the best FIFA 18 player in the world is, the size of the biggest monster in Monster Hunter: World (clue: it’s really, really big), which Overwatch player has healed more players than any other and find out which eSports pro won more than $2.4 million in 2017 alone! We’ll also introduce you to some of the most amazing gamers on the planet. From Nathaniel “Nathie” de Jong, the world’s most popular VR-dedicated YouTuber, to Ray “Stallion83” Cox who has the world’s highest Xbox Gamerscore. And that’s not forgetting Joseph Garrett, Stampy Cat himself, who holds one of Minecraft’s strangest records ever – let’s just say cake is involved... Stampy Cat has also provided a special guest intro that you’ll only find in Gamer’s Edition 2019. Talk of Stampy Cat brings us speedily to our World Builders special chapter – a well-constructed celebration of the games that let us build, including Minecraft, LEGO® Worlds, Roblox, Terraria and more. You’ll have the chance to don your hard hat, too, by taking part in our Reader Challenges that could put your name in lights in next year’s Gamer’s Edition. So, whether you want to know what the fastest time to complete Dark Souls is (while upside down), see the planet’s biggest Game & Watch or find out which nation is the best at Pokémon, you’ve come to the right place!",Reference
15,"Lonely Planet, the world's leading travel guide publisher, brings you the world...ranked. What will be number 1, you ask? We have the answer. This compilation of the 500 most unmissable sights and attractions in the world has been ranked by Lonely Planet's global community of travel experts, so big name mega-sights such as the Eiffel Tower and the Taj Mahal battle it out with lesser-known hidden gems for a prized place in the top 10, making this the only bucket list you'll ever need. This definitive wish list of the best places to visit on earth is packed with insightful write-ups and inspiring photography to get you motivated to start ticking off your travel list. What's your number 1? Authors: Lonely Planet About Lonely Planet: Since 1973, Lonely Planet has become the world's leading travel media company with guidebooks to every destination, an award-winning website, mobile and digital travel products, and a dedicated traveller community. Lonely Planet covers must-see spots but also enables curious travellers to get off beaten paths to understand more of the culture of the places in which they find themselves. 'Lonely Planet. It's on everyone's bookshelves; it's in every traveller's hands. It's on mobile phones. It's on the Internet. It's everywhere, and it's telling entire generations of people how to travel the world.' -- Fairfax Media 'Lonely Planet guides are, quite simply, like no other.' - New York Times Lonely Planet guides have won the TripAdvisor Traveler's Choice Award in 2012, 2013, 2014, and 2015. Important Notice: The digital edition of this book may not contain all of the images found in the physical edition.",Reference
16,"Previously published under the title of An Indian Housewife's Recipe Book, this new edition celebrates 25 years of being in print. Laxmi Khurana is an Indian housewife living in the UK. Her recipes have been handed down to her through the generations, and admired by her family and friends. Here, in her classic curry cookbook, she makes them available to everyone, so you can re-create authentic Indian meals for all the family - from starters to raitas, chutneys and pickles to sweets, as well as the ever popular curries - all with minimum fuss and maximum satisfaction that this is the real thing. •Recipes for traditional 'family' dishes, not normally served in Indian restaurants •Uses ingredients and spices that are widely available •Simple, economical dishes that anyone can make Some reader reviews: 'The recipes are very simple and clear to follow. They produce the best curries I have ever made. The ingredients can all be found easily in any supermarket.' 'It doesn't require you to pre-prepare 6 basic sauces first. Just pick up the book and cook.' 'Good, honest and easy everyday cooking for those of us addicted to Indian food.'",Reference
17,"The most influential book of the past seventy-five years: a groundbreaking exploration of everything we know about what we don’t know, now with a new section called “On Robustness and Fragility.” A black swan is a highly improbable event with three principal characteristics: It is unpredictable; it carries a massive impact; and, after the fact, we concoct an explanation that makes it appear less random, and more predictable, than it was. The astonishing success of Google was a black swan; so was 9/11. For Nassim Nicholas Taleb, black swans underlie almost everything about our world, from the rise of religions to events in our own personal lives. Why do we not acknowledge the phenomenon of black swans until after they occur? Part of the answer, according to Taleb, is that humans are hardwired to learn specifics when they should be focused on generalities. We concentrate on things we already know and time and time again fail to take into consideration what we don’t know. We are, therefore, unable to truly estimate opportunities, too vulnerable to the impulse to simplify, narrate, and categorize, and not open enough to rewarding those who can imagine the “impossible.” For years, Taleb has studied how we fool ourselves into thinking we know more than we actually do. We restrict our thinking to the irrelevant and inconsequential, while large events continue to surprise us and shape our world. In this revelatory book, Taleb will change the way you look at the world, and this second edition features a new philosophical and empirical essay, “On Robustness and Fragility,” which offers tools to navigate and exploit a Black Swan world. Taleb is a vastly entertaining writer, with wit, irreverence, and unusual stories to tell. He has a polymathic command of subjects ranging from cognitive science to business to probability theory. Elegant, startling, and universal in its applications, The Black Swan is a landmark book—itself a black swan.",Reference
18,"Completely updated, the best book on the topic available anywhere has just gotten better! A necessary resource for anyone interested in alternative approaches to healing and lifestyle, this new edition contains more than 800 easy-to-follow recipes for essential oil treatments. No one has provided more thorough and accurate guidance to the home practitioner or professional aromatherapist than Valerie Ann Worwood. In her clear and positive voice, Worwood provides tools to address a huge variety of health issues, including specific advice for children, women, men, and seniors. Other sections cover self-defense against microbes and contaminants, emotional challenges, care for the home and workplace, and applications for athletes, dancers, travelers, cooks, gardeners, and animal lovers. Worwood also offers us her expertise in the use of essential oils in beauty and spa treatments, plus profiles of 125 essential oils, 37 carrier oils, and more. Since the publication of the first edition of this book 25 years ago, the positive impact of essential oil use has become increasingly recognized, as scientific researchers throughout the world have explored essential oils and their constituents for their unique properties and uses.",Reference
19,"With over five million copies sold, this is the ultimate annual for every gaming fan! Teeming with outstanding records, amazing stats and jaw-dropping trivia from your favourite games, Guinness World Records Gamer's Edition 2018 is the most exciting and action-packed yet.Get all the creature-catching highlights with the trailblazing smash that is Pok�mon GO, join the most successful stars from the fast-growing spectator sport of pro-gaming, and meet the biggest YouTube celebrities - including the mighty Minecrafter DanTDM and the iconic iHasCupquake.NEW NAMES, NEW GAMESWe have awesome new photography, exclusive interviews and spectacular chapters devoted to science fiction, fantasy and sports. Let your eyes be dazzled by the colourful shoot-outs of Overwatch, venture into the fantastical realms of The Last Guardian and celebrate the triumphant return of The Legend of Zelda. Gasp in awe at our line-up of the largest videogame characters ever created, and visit the site of the world's longest-running games tournament.FROM CYBORGS TO SUPERHEROESThis year's edition is brimming with incredible insights and fascinating stories in our special features - see for yourself as you step into a futuristic world of transhumanist gaming to marvel at cyborg arms and the latest Virtual Reality innovations. And, as the first superhero game turns 40 years old (take a bow Superman), we deliver a thrilling special section devoted to costumed crime-busting, from the brooding battles of the Batman Arkham series to the blocky adventures of LEGO Marvel Avengers, to the online universes of Marvel Heroes and DC Universe Online. Whether it's Super Mario, Skylanders or Spider-Man, you'll find it all here!",Reference
20,"A Pulitzer Prize-winning husband-and-wife team speaks out against the oppression of women in the developing world, sharing example stories about victims and survivors who are working to raise awareness, counter abuse, and campaign for women's rights.",Reference
21,"An international business expert helps you understand and navigate cultural differences in this insightful and practical guide, perfect for both your work and personal life. Americans precede anything negative with three nice comments; French, Dutch, Israelis, and Germans get straight to the point; Latin Americans and Asians are steeped in hierarchy; Scandinavians think the best boss is just one of the crowd. It's no surprise that when they try and talk to each other, chaos breaks out. In The Culture Map, INSEAD professor Erin Meyer is your guide through this subtle, sometimes treacherous terrain in which people from starkly different backgrounds are expected to work harmoniously together. She provides a field-tested model for decoding how cultural differences impact international business, and combines a smart analytical framework with practical, actionable advice.",Reference
22,"A complete guide to the vagabond approach to travel espouses taking time off from one's normal routine--for weeks to years--to discover the wonders of the world for oneself, explaining how to plan and prepare for travel, simplify one's lifestyle and adapt to life on the road, handle travel adversity, and finally, reassimilate to ordinary life. Original. 15,000 first printing.",Reference
23,"Mom, do you feel like you're running in ten different directions but getting nowhere? Are your kids driving you crazy? Does each day feel like a battle over screen time, homework, and eating anything besides chicken nuggets? In 31 Days to Becoming a Happy Mom, Arlene Pellicane helps you get a grip and find your smile again. In her easy-to-read-and-apply guide, you will discover the keys to being a happy mom. Packed with encouragement, funny stories, and wisdom from experienced mothers, this book will change your home for the better...beginning with you. As with Arlene's other extremely popular ""31 Days"" books, this one is divided into 31 daily readings, each beginning with a Scripture passage and ending with a doable action step and prayer.",Reference
24,Outlines practical parenting strategies from the toddler years through preadolescence that focus on productive and peaceful disciplinary methods while promoting positive neural connections.,Reference
25,"Harry Potter: A History of Magic is the official book of the exhibition, a once-in-a-lifetime collaboration between Bloomsbury, J.K. Rowling and the brilliant curators of the British Library. It promises to take readers on a fascinating journey through the subjects studied at Hogwarts School of Witchcraft and Wizardry -- from Alchemy and Potions classes through to Herbology and Care of Magical Creatures. Each chapter showcases a treasure trove of artefacts from the British Library and other collections around the world, beside exclusive manuscripts, sketches and illustrations from the Harry Potter archive. There's also a specially commissioned essay for each subject area by an expert, writer or cultural commentator, inspired by the contents of the exhibition -- absorbing, insightful and unexpected contributions from Steve Backshall, the Reverend Richard Coles, Owen Davies, Julia Eccleshare, Roger Highfield, Steve Kloves, Lucy Mangan, Anna Pavord and Tim Peake, who offer a personal perspective on their magical theme.",Reference
26,An intellectual dissection of the modern media to show how an underlying economics of publishing warps the news.,Reference
27,The Book of Symbols. Reflections on Archetypal Images,Reference
28,"A NEW YORK TIMES BESTSELLER The official book behind the Academy Award-winning film The Imitation Game, starring Benedict Cumberbatch and Keira Knightley It is only a slight exaggeration to say that the British mathematician Alan Turing (1912-1954) saved the Allies from the Nazis, invented the computer and artificial intelligence, and anticipated gay liberation by decades--all before his suicide at age forty-one. This New York Times–bestselling biography of the founder of computer science, with a new preface by the author that addresses Turing's royal pardon in 2013, is the definitive account of an extraordinary mind and life. Capturing both the inner and outer drama of Turing’s life, Andrew Hodges tells how Turing’s revolutionary idea of 1936--the concept of a universal machine--laid the foundation for the modern computer and how Turing brought the idea to practical realization in 1945 with his electronic design. The book also tells how this work was directly related to Turing’s leading role in breaking the German Enigma ciphers during World War II, a scientific triumph that was critical to Allied victory in the Atlantic. At the same time, this is the tragic account of a man who, despite his wartime service, was eventually arrested, stripped of his security clearance, and forced to undergo a humiliating treatment program--all for trying to live honestly in a society that defined homosexuality as a crime. The inspiration for a major motion picture starring Benedict Cumberbatch and Keira Knightley, Alan Turing: The Enigma is a gripping story of mathematics, computers, cryptography, and homosexual persecution.",Reference
29,"The timeless guide to culinary creativity and flavor exploration, based on the wisdom of the world's most innovative chefs Eight years in the making, The Flavor Bible is a landmark book that will inspire the greatest creations of innovative cooks and chefs by serving as an indispensable guide to creativity and flavor affinities in today's kitchen. Cuisine is undergoing a startling historic transformation: With the advent of the global availability of ingredients, dishes are no longer based on geography but on flavor. This radical shift calls for a new approach to cooking -- as well as a new genre of ""cookbook"" that serves no to document classic dishes via recipes, but to inspire the creation of new ones based on imaginative and harmonious flavor combinations. The Flavor Bible is your guide to hundreds of ingredients along with the herbs, spices, and other seasonings that will allow you to coax the greatest possible flavor and pleasure from them. This astonishing reference distills the combined experience of dozens of America's most innovative culinarians, representing such celebrated restaurants as A Voce, Babbo, Blue Hill, Café Atlántico, Chanterelle, Citronelle, Gramercy Tavern, the Herbfarm, Jardinière, Jean Georges, Le Bernardin, the Modern, Moto, and the Trellis. You'll learn to: explore the individual roles played by the four basic tastes -- salty, sour, bitter, and sweet -- and how to bring them into harmony; work more intuitively and effectively with ingredients by discovering which flavors have the strongest affinities for one another; brighten flavors through the use of acids -- from vinegars to citrus juices to herbs and spices such as Makrut lime and sumac; deepen or intensify flavors through the layering of specific ingredients and techniques; and balance the physical, emotional, mental, and spiritual aspects of cooking and serving an extraordinary meal. Seasoned with tips, anecdotes, and signature dishes from the country's most respected chefs and pastry chefs, The Flavor Bible is an essential book for every kitchen library. For more flavor inspiration, look for The Vegetarian Flavor Bible",Reference
30,New Larousse Gastronomique,Reference
31,"In the years following her role as the lead author of the international bestseller, Limits to Growth—the first book to show the consequences of unchecked growth on a finite planet— Donella Meadows remained a pioneer of environmental and social analysis until her untimely death in 2001. Thinking in Systems, is a concise and crucial book offering insight for problem solving on scales ranging from the personal to the global. Edited by the Sustainability Institute’s Diana Wright, this essential primer brings systems thinking out of the realm of computers and equations and into the tangible world, showing readers how to develop the systems-thinking skills that thought leaders across the globe consider critical for 21st-century life. Some of the biggest problems facing the world—war, hunger, poverty, and environmental degradation—are essentially system failures. They cannot be solved by fixing one piece in isolation from the others, because even seemingly minor details have enormous power to undermine the best efforts of too-narrow thinking. While readers will learn the conceptual tools and methods of systems thinking, the heart of the book is grander than methodology. Donella Meadows was known as much for nurturing positive outcomes as she was for delving into the science behind global dilemmas. She reminds readers to pay attention to what is important, not just what is quantifiable, to stay humble, and to stay a learner. In a world growing ever more complicated, crowded, and interdependent, Thinking in Systems helps readers avoid confusion and helplessness, the first step toward finding proactive and effective solutions.",Reference
32,"Prose poetry teachings of the prophet Almustafa who speaks to the listener about life, love, good and evil, religion, and death.",Reference
33,"Don't simply show your data—tell a story with it! Storytelling with Data teaches you the fundamentals of data visualization and how to communicate effectively with data. You'll discover the power of storytelling and the way to make data a pivotal point in your story. The lessons in this illuminative text are grounded in theory, but made accessible through numerous real-world examples—ready for immediate application to your next graph or presentation. Storytelling is not an inherent skill, especially when it comes to data visualization, and the tools at our disposal don't make it any easier. This book demonstrates how to go beyond conventional tools to reach the root of your data, and how to use your data to create an engaging, informative, compelling story. Specifically, you'll learn how to: Understand the importance of context and audience Determine the appropriate type of graph for your situation Recognize and eliminate the clutter clouding your information Direct your audience's attention to the most important parts of your data Think like a designer and utilize concepts of design in data visualization Leverage the power of storytelling to help your message resonate with your audience Together, the lessons in this book will help you turn your data into high impact visual stories that stick with your audience. Rid your world of ineffective graphs, one exploding 3D pie chart at a time. There is a story in your data—Storytelling with Data will give you the skills and power to tell it!",Reference
34,"The essential guide for teaching effectively in the inclusive classroom! The third edition of this handbook offers easy-to-implement ideas, recommendations, and answers to questions to help general education teachers provide top-notch support for all students. In addition to an all-new section that outlines the basics of the RTI model and intervention strategies, this resource covers: 13 categories recognized under IDEA 2004 for which students may be eligible to receive special education services A step-by-step explanation of the special education process Accommodations and modifications to help students access the general education curriculum The transition process for students with special needs",Reference
35,Quiet,Reference
36,"“Brilliant. . . . Lewis has given us a spectacular account of two great men who faced up to uncertainty and the limits of human reason.” —William Easterly, Wall Street Journal Forty years ago, Israeli psychologists Daniel Kahneman and Amos Tversky wrote a series of breathtakingly original papers that invented the field of behavioral economics. One of the greatest partnerships in the history of science, Kahneman and Tversky’s extraordinary friendship incited a revolution in Big Data studies, advanced evidence-based medicine, led to a new approach to government regulation, and made much of Michael Lewis’s own work possible. In The Undoing Project, Lewis shows how their Nobel Prize–winning theory of the mind altered our perception of reality.",Reference
37,"""At last a clear and systematic distillation of useful information about a truly comprehensive spectrum of essential oils and absolutes."" --John Steele, American Aromatherapy Association The definitive AZ reference guide to essential aromatherapy oils. Aromatherapy expert Julia Lawless shares her extensive knowledge in this detailed and systematic survey of more than 190 essential aromatherapy oils. From commonly used oils such as lavender, frankincense, ylang ylang, and tea tree oils to the more obscure oils including deertounge, oakmoss, cananga, and angelica, The Encyclopedia of Essential Oils offers a wide variety of uses and cures for everything from wrinkles to kidney stones. The Encyclopedia of Essential Oils gives detailed information on the most commonly available and widely used flower oils and aromatics including: The exact origins, synonyms, and related plants Methods of extraction the herbal/folk tradition for each plant the uses of each plant aromatherapy applications home and commercial uses This easy-to-use volume lets you access essential information in a variety of ways with a Therapeutic Index, a Botanical Index, and Botanical Classifications, plus safety information.",Reference
38,"A Pulitzer Prize-winning husband-and-wife team speaks out against the oppression of women in the developing world, sharing example stories about victims and survivors who are working to raise awareness, counter abuse, and campaign for women's rights.",Reference
39,"Are YOU the ultimate map-reader? Do you know your trig points from your National Trails? Can you calculate using contours? And can you fathom exactly how far the footpath is from the free house? Track down hidden treasures, decipher geographical details and discover amazing facts as you work through this unique puzzle book based on 40 of the Ordnance Survey's best British maps. Explore the first ever OS map made in 1801, unearth the history of curious place names, encounter abandoned Medieval villages and search the site of the first tarmac road in the world. With hundreds of puzzles ranging from easy to mind-boggling, this mix of navigational tests, word games, code-crackers, anagrams and mathematical conundrums will put your friends and family through their paces on the path to becoming the ultimate map-master!",Reference
40,"NEW YORK TIMES BESTSELLER • NATIONAL BOOK AWARD WINNER • NAMED ONE OF TIME’S TEN BEST NONFICTION BOOKS OF THE DECADE “Inspiring . . . extraordinary . . . [Katherine Boo] shows us how people in the most desperate circumstances can find the resilience to hang on to their humanity. Just as important, she makes us care.”—People “A tour de force of social justice reportage and a literary masterpiece.”—Judges, PEN/John Kenneth Galbraith Award ONE OF THE TEN BEST BOOKS OF THE YEAR BY The New York Times • The Washington Post • O: The Oprah Magazine • USA Today • New York • The Miami Herald • San Francisco Chronicle • Newsday In this breathtaking book by Pulitzer Prize winner Katherine Boo, a bewildering age of global change and inequality is made human through the dramatic story of families striving toward a better life in Annawadi, a makeshift settlement in the shadow of luxury hotels near the Mumbai airport. As India starts to prosper, the residents of Annawadi are electric with hope. Abdul, an enterprising teenager, sees “a fortune beyond counting” in the recyclable garbage that richer people throw away. Meanwhile Asha, a woman of formidable ambition, has identified a shadier route to the middle class. With a little luck, her beautiful daughter, Annawadi’s “most-everything girl,” might become its first female college graduate. And even the poorest children, like the young thief Kalu, feel themselves inching closer to their dreams. But then Abdul is falsely accused in a shocking tragedy; terror and global recession rock the city; and suppressed tensions over religion, caste, sex, power, and economic envy turn brutal. With intelligence, humor, and deep insight into what connects people to one another in an era of tumultuous change, Behind the Beautiful Forevers, based on years of uncompromising reporting, carries the reader headlong into one of the twenty-first century’s hidden worlds—and into the hearts of families impossible to forget. WINNER OF: The PEN Nonfiction Award • The Los Angeles Times Book Prize • The American Academy of Arts and Letters Award • The New York Public Library’s Helen Bernstein Book Award NAMED ONE OF THE BEST BOOKS OF THE YEAR BY The New Yorker • People • Entertainment Weekly • The Wall Street Journal • The Boston Globe • The Economist • Financial Times • Foreign Policy • The Seattle Times • The Nation • St. Louis Post-Dispatch • The Denver Post • Minneapolis Star Tribune • The Week • Kansas City Star • Slate • Publishers Weekly",Reference
41,The Book of the Year 2018,Reference
42,"A vital companion for actors in rehearsal - a thesaurus of action-words to revitalise performance, with a foreword by Terry Johnson.",Reference
43,"Where to Go When answers the perennial question of the traveller - where is the best place to visit during every season of the year? Using a combination of infographics and insights from Lonely Planet's network of expert authors, the book will resolve travel dilemmas and present inspiring ideas for the best places to go throughout the year.",Reference
44,"A colorful, imaginative, and highly absorbing introduction to music theory for the younger student. Packed with exciting exercises and entertaining characters, this is the ideal introduction to theory for a young instrumentalist.",Reference
45,"Fully revised and expanded, How to Brew is the definitive guide to making quality beers at home. Whether you want simple, sure-fire instructions for making your first beer, or you’re a seasoned homebrewer working with all-grain batches, this book has something for you. Palmer adeptly covers the full range of brewing possibilities—accurately, clearly and simply. From ingredients and methods to recipes and equipment, this book is loaded with valuable information for any stage brewer.",Reference
