,text,label
10,"Over 16 million copies sold worldwide 'Every human being should read this book' Simon Sinek One of the outstanding classics to emerge from the Holocaust, Man's Search for Meaning is Viktor Frankl's story of his struggle for survival in Auschwitz and other Nazi concentration camps. Today, this remarkable tribute to hope offers us an avenue to finding greater meaning and purpose in our own lives.",Personal-Development
11,"#1 NEW YORK TIMES BESTSELLER • The book that sparked a revolution and inspired the hit Netflix series Tidying Up with Marie Kondo: the original guide to decluttering your home once and for all. ONE OF THE MOST INFLUENTIAL BOOKS OF THE DECADE—CNN Despite constant efforts to declutter your home, do papers still accumulate like snowdrifts and clothes pile up like a tangled mess of noodles? Japanese cleaning consultant Marie Kondo takes tidying to a whole new level, promising that if you properly simplify and organize your home once, you’ll never have to do it again. Most methods advocate a room-by-room or little-by-little approach, which doom you to pick away at your piles of stuff forever. The KonMari Method, with its revolutionary category-by-category system, leads to lasting results. In fact, none of Kondo’s clients have lapsed (and she still has a three-month waiting list). With detailed guidance for determining which items in your house “spark joy” (and which don’t), this international bestseller will help you clear your clutter and enjoy the unique magic of a tidy home—and the calm, motivated mindset it can inspire.",Personal-Development
12,"#1 New York Times bestseller “Essential reading for anyone interested in understanding and treating traumatic stress and the scope of its impact on society.” —Alexander McFarlane, Director of the Centre for Traumatic Stress Studies A pioneering researcher transforms our understanding of trauma and offers a bold new paradigm for healing in this New York Times bestseller Trauma is a fact of life. Veterans and their families deal with the painful aftermath of combat; one in five Americans has been molested; one in four grew up with alcoholics; one in three couples have engaged in physical violence. Dr. Bessel van der Kolk, one of the world’s foremost experts on trauma, has spent over three decades working with survivors. In The Body Keeps the Score, he uses recent scientific advances to show how trauma literally reshapes both body and brain, compromising sufferers’ capacities for pleasure, engagement, self-control, and trust. He explores innovative treatments—from neurofeedback and meditation to sports, drama, and yoga—that offer new paths to recovery by activating the brain’s natural neuroplasticity. Based on Dr. van der Kolk’s own research and that of other leading specialists, The Body Keeps the Score exposes the tremendous power of our relationships both to hurt and to heal—and offers new hope for reclaiming lives.",Personal-Development
13,"Researcher and thought leader Dr. Brené Brown offers a powerful new vision in Daring Greatly that encourages us to embrace vulnerability and imperfection, to live wholeheartedly and courageously. 'It is not the critic who counts; not the man who points out how the strong man stumbles, or where the doer of deeds could have done them better. The credit belongs to the man who is actually in the arena, whose face is marred by dust and sweat and blood; who strives valiantly; . . . who at best knows in the end the triumph of high achievement, and who at worst, if he fails, at least fails while daring greatly' -Theodore Roosevelt Every time we are introduced to someone new, try to be creative, or start a difficult conversation, we take a risk. We feel uncertain and exposed. We feel vulnerable. Most of us try to fight those feelings - we strive to appear perfect. Challenging everything we think we know about vulnerability, Dr. Brené Brown dispels the widely accepted myth that it's a weakness. She argues that vulnerability is in fact a strength, and when we shut ourselves off from revealing our true selves we grow distanced from the things that bring purpose and meaning to our lives. Daring Greatly is the culmination of 12 years of groundbreaking social research, across the home, relationships, work, and parenting. It is an invitation to be courageous; to show up and let ourselves be seen, even when there are no guarantees. This is vulnerability. This is daring greatly. 'Brilliantly insightful. I can't stop thinking about this book' -Gretchen Rubin Brené Brown, Ph.D., LMSW is a #1 New York Times bestselling author and a research professor at the University of Houston Graduate College of Social Work. Her groundbreaking work was featured on Oprah Winfrey's Super Soul Sunday, NPR, and CNN. Her TED talk is one of the most watched TED talks of all time. Brené is also the author of The Gifts of Imperfection and I Thought It Was Just Me (but it isn't).",Personal-Development
14,"More than one million hardcovers sold Now available for the first time in paperback! The Classic Text Annotated to Update Graham's Timeless Wisdom for Today's Market Conditions The greatest investment advisor of the twentieth century, Benjamin Graham taught and inspired people worldwide. Graham's philosophy of ""value investing"" -- which shields investors from substantial error and teaches them to develop long-term strategies -- has made The Intelligent Investor the stock market bible ever since its original publication in 1949. Over the years, market developments have proven the wisdom of Graham's strategies. While preserving the integrity of Graham's original text, this revised edition includes updated commentary by noted financial journalist Jason Zweig, whose perspective incorporates the realities of today's market, draws parallels between Graham's examples and today's financial headlines, and gives readers a more thorough understanding of how to apply Graham's principles. Vital and indispensable, this HarperBusiness Essentials edition of The Intelligent Investor is the most important book you will ever read on how to reach your financial goals.",Personal-Development
15,"In The Four Agreements, bestselling author don Miguel Ruiz reveals the source of self-limiting beliefs that rob us of joy and create needless suffering. Based on ancient Toltec wisdom, The Four Agreements offer a powerful code of conduct that can rapidly transform our lives to a new experience of freedom, true happiness, and love. • A New York Times bestseller for over a decade • Translated into 46 languages worldwide “This book by don Miguel Ruiz, simple yet so powerful, has made a tremendous difference in how I think and act in every encounter.” — Oprah Winfrey “Don Miguel Ruiz’s book is a roadmap to enlightenment and freedom.” — Deepak Chopra, Author, The Seven Spiritual Laws of Success “An inspiring book with many great lessons.” — Wayne Dyer, Author, Real Magic “In the tradition of Castaneda, Ruiz distills essential Toltec wisdom, expressing with clarity and impeccability what it means for men and women to live as peaceful warriors in the modern world.” — Dan Millman, Author, Way of the Peaceful Warrior",Personal-Development
16,"In his most beloved and extraordinary book, Dr. Sacks recounts the case histories of patients inhabiting the compelling world of neurological disorders. Featuring a preface never before included. Oliver Sacks's The Man Who Mistook His Wife for a Hat tells the stories of individuals afflicted with perceptual and intellectual disorders: patients who have lost their memories and with them the greater part of their pasts; who are no longer able to recognize people and common objects; whose limbs seem alien to them; who lack some skills yet are gifted with uncanny artistic or mathematical talents. In Dr. Sacks's splendid and sympathetic telling, his patients are deeply human, and his tales are studies of struggles against incredible adversity. A great healer, Sacks never loses sight of medicine's ultimate responsibility: ""the suffering, afflicted, fighting human subject.""",Personal-Development
17,"#1 NEW YORK TIMES BESTSELLER • Brené Brown has taught us what it means to dare greatly, rise strong, and brave the wilderness. Now, based on new research conducted with leaders, change makers, and culture shifters, she’s showing us how to put those ideas into practice so we can step up and lead. Look for Brené Brown’s new podcast, Dare to Lead, as well as her ongoing podcast Unlocking Us! NAMED ONE OF THE BEST BOOKS OF THE YEAR BY BLOOMBERG Leadership is not about titles, status, and wielding power. A leader is anyone who takes responsibility for recognizing the potential in people and ideas, and has the courage to develop that potential. When we dare to lead, we don’t pretend to have the right answers; we stay curious and ask the right questions. We don’t see power as finite and hoard it; we know that power becomes infinite when we share it with others. We don’t avoid difficult conversations and situations; we lean into vulnerability when it’s necessary to do good work. But daring leadership in a culture defined by scarcity, fear, and uncertainty requires skill-building around traits that are deeply and uniquely human. The irony is that we’re choosing not to invest in developing the hearts and minds of leaders at the exact same time as we’re scrambling to figure out what we have to offer that machines and AI can’t do better and faster. What can we do better? Empathy, connection, and courage, to start. Four-time #1 New York Times bestselling author Brené Brown has spent the past two decades studying the emotions and experiences that give meaning to our lives, and the past seven years working with transformative leaders and teams spanning the globe. She found that leaders in organizations ranging from small entrepreneurial startups and family-owned businesses to nonprofits, civic organizations, and Fortune 50 companies all ask the same question: How do you cultivate braver, more daring leaders, and how do you embed the value of courage in your culture? In this new book, Brown uses research, stories, and examples to answer these questions in the no-BS style that millions of readers have come to expect and love. Brown writes, “One of the most important findings of my career is that daring leadership is a collection of four skill sets that are 100 percent teachable, observable, and measurable. It’s learning and unlearning that requires brave work, tough conversations, and showing up with your whole heart. Easy? No. Because choosing courage over comfort is not always our default. Worth it? Always. We want to be brave with our lives and our work. It’s why we’re here.” Whether you’ve read Daring Greatly and Rising Strong or you’re new to Brené Brown’s work, this book is for anyone who wants to step up and into brave leadership.",Personal-Development
18,"More and more of us are suffering from the stresses and strains of modern life. Mindfulness is an increasingly popular discipline that can not only help alleviate the symptoms of stress, anxiety and depression brought on by the pressures of our daily existence but can actually bring calm, joy and happiness into our lives. In The Little Book of Mindfulness Tiddy Rowan, herself a practitioner for over 30 years, has gathered together a seminal collection of over 150 techniques, tips, exercises, advice and guided meditations that will enable people at every level to follow the breath, still the mind and relax the body, whilst generating and boosting a feeling of well-being and contentment that will permeate every aspect of everyday life. The perfect little gift to bring lasting happiness and peace for friends and family.",Personal-Development
19,Quiet,Personal-Development
20,"World-renowned Stanford University psychologist Carol Dweck, in decades of research on achievement and success, has discovered a truly groundbreaking idea-the power of our mindset. Dweck explains why it's not just our abilities and talent that bring us success-but whether we approach them with a fixed or growth mindset. She makes clear why praising intelligence and ability doesn't foster self-esteem and lead to accomplishment, but may actually jeopardize success. With the right mindset, we can motivate our kids and help them to raise their grades, as well as reach our own goals-personal and professional. Dweck reveals what all great parents, teachers, CEOs, and athletes already know: how a simple idea about the brain can create a love of learning and a resilience that is the basis of great accomplishment in every area.",Personal-Development
21,"Offers techniques and strategies for increasing income while cutting work time in half, and includes advice for leading a more fulfilling life.",Personal-Development
22,"New York Times Bestseller Embrace Hygge (pronounced hoo-ga) and become happier with this definitive guide to the Danish philosophy of comfort, togetherness, and well-being. Why are Danes the happiest people in the world? The answer, says Meik Wiking, CEO of the Happiness Research Institute in Copenhagen, is Hygge. Loosely translated, Hygge—pronounced Hoo-ga—is a sense of comfort, togetherness, and well-being. ""Hygge is about an atmosphere and an experience,"" Wiking explains. ""It is about being with the people we love. A feeling of home. A feeling that we are safe."" Hygge is the sensation you get when you’re cuddled up on a sofa, in cozy socks under a soft throw, during a storm. It’s that feeling when you’re sharing comfort food and easy conversation with loved ones at a candlelit table. It is the warmth of morning light shining just right on a crisp blue-sky day. The Little Book of Hygge introduces you to this cornerstone of Danish life, and offers advice and ideas on incorporating it into your own life, such as: Get comfy. Take a break. Be here now. Turn off the phones. Turn down the lights. Bring out the candles. Build relationships. Spend time with your tribe. Give yourself a break from the demands of healthy living. Cake is most definitely Hygge. Live life today, like there is no coffee tomorrow. From picking the right lighting to organizing a Hygge get-together to dressing hygge, Wiking shows you how to experience more joy and contentment the Danish way.",Personal-Development
23,"Read the series that's sold more than 2 million copies--if you dare! Warning: this description has not been authorized by Pseudonymous Bosch. As much as he'd love to sing the praises of his book (he is very vain), he wouldn't want you to hear about his brave 11-year old heroes, Cass and Max-Ernest. Or about how a mysterious box of vials, the Symphony of Smells, sends them on the trail of a magician who has vanished under strange (and stinky) circumstances. And he certainly wouldn't want you to know about the hair-raising adventures that follow and the nefarious villains they face. You see, not only is the name of this book secret, the story inside is, too. For it concerns a secret. A Big Secret.",Personal-Development
24,"Although we have been successful in our careers, they have not turned out quite as we expected. We both have changed positions several times-for all the right reasons-but there are no pension plans vesting on our behalf. Our retirement funds are growing only through our individual contributions. Michael and I have a wonderful marriage with three great children. As I write this, two are in college and one is just beginning high school. We have spent a fortune making sure our children have received the best education available. One day in 1996, one of my children came home disillusioned with school. He was bored and tired of studying. “Why should I put time into studying subjects I will never use in real life?” he protested. Without thinking, I responded, “Because if you don't get good grades, you won't get into college.” “Regardless of whether I go to college,” he replied, “I'm going to be rich.”",Personal-Development
25,"The #1 New York Times bestseller. Over 4 million copies sold! Tiny Changes, Remarkable Results No matter your goals, Atomic Habits offers a proven framework for improving--every day. James Clear, one of the world's leading experts on habit formation, reveals practical strategies that will teach you exactly how to form good habits, break bad ones, and master the tiny behaviors that lead to remarkable results. If you're having trouble changing your habits, the problem isn't you. The problem is your system. Bad habits repeat themselves again and again not because you don't want to change, but because you have the wrong system for change. You do not rise to the level of your goals. You fall to the level of your systems. Here, you'll get a proven system that can take you to new heights. Clear is known for his ability to distill complex topics into simple behaviors that can be easily applied to daily life and work. Here, he draws on the most proven ideas from biology, psychology, and neuroscience to create an easy-to-understand guide for making good habits inevitable and bad habits impossible. Along the way, readers will be inspired and entertained with true stories from Olympic gold medalists, award-winning artists, business leaders, life-saving physicians, and star comedians who have used the science of small habits to master their craft and vault to the top of their field. Learn how to: • make time for new habits (even when life gets crazy); • overcome a lack of motivation and willpower; • design your environment to make success easier; • get back on track when you fall off course; ...and much more. Atomic Habits will reshape the way you think about progress and success, and give you the tools and strategies you need to transform your habits--whether you are a team looking to win a championship, an organization hoping to redefine an industry, or simply an individual who wishes to quit smoking, lose weight, reduce stress, or achieve any other goal.",Personal-Development
26,influence,Personal-Development
27,"The 10th anniversary edition of A New Earth with a new preface by Eckhart Tolle. With his bestselling spiritual guide The Power of Now, Eckhart Tolle inspired millions of readers to discover the freedom and joy of a life lived “in the now.” In A New Earth, Tolle expands on these powerful ideas to show how transcending our ego-based state of consciousness is not only essential to personal happiness, but also the key to ending conflict and suffering throughout the world. Tolle describes how our attachment to the ego creates the dysfunction that leads to anger, jealousy, and unhappiness, and shows readers how to awaken to a new state of consciousness and follow the path to a truly fulfilling existence. Illuminating, enlightening, and uplifting, A New Earth is a profoundly spiritual manifesto for a better way of life—and for building a better world.",Personal-Development
28,"""What does everyone in the modern world need to know? [The author's] answer to this most difficult of questions uniquely combines the hard-won truths of ancient tradition with the stunning revelations of cutting-edge scientific research. [The author discusses] discussing discipline, freedom, adventure and responsibility, distilling the world's wisdom into 12 practical and profound rules for life""--",Personal-Development
29,A revolutionary guidebook to achieving peace of mind by seeking the roots of human behavior in character and by learning principles rather than just practices. Covey's method is a pathway to wisdom and power.,Personal-Development
30,"The ""genius"" national bestseller on the art of caring less and getting more -- from the author of Calm the F*ck Down and F*ck No (Cosmopolitan). Are you stressed out, overbooked, and underwhelmed by life? Fed up with pleasing everyone else before you please yourself? It's time to stop giving a f*ck. This brilliant, hilarious, and practical parody of Marie Kondo's bestseller The Life-Changing Magic of Tidying Up explains how to rid yourself of unwanted obligations, shame, and guilt -- and give your f*cks instead to people and things that make you happy. The easy-to-use, two-step NotSorry Method for mental decluttering will help you unleash the power of not giving a f*ck about: Family drama Having a ""bikini body"" Iceland Co-workers' opinions, pets, and children And other bullsh*t! And it will free you to spend your time, energy, and money on the things that really matter. So what are you waiting for? Stop giving a f*ck and start living your best life today! Discover more of the magic of not giving a f*ck with The Life-Changing Magic of Not Giving a F*ck Journal.",Personal-Development
31,"Dungeons and Dragons and Philosophy presents twenty-one chapters by different writers, all D&D aficionados but with starkly different insights and points of view. The book is divided into three parts. The first, ""Heroic Tier: The Ethical Dungeon-Crawler,"" explores what D&D has to teach us about ethics. Part II, ""Paragon Tier: Planes of Existence,"" arouses a new sense of wonder about both the real world and the collaborative world game players create. The third part, ""Epic Tier: Leveling Up,"" is at the crossroads of philosophy and the exciting new field of Game Studies.",Personal-Development
32,"As a creative force, student of the human heart and soul, and champion of living the life you want, Oprah Winfrey stands alone. Over the years, she has made history with a legendary talk show - the highest-rated program of its kind, launched her own television network, become the nation's only African-American billionaire, and been awarded both an honorary degree by Harvard University and the Presidential Medal of Freedom. From all her experiences, she has gleaned life lessons—which, for fourteen years, she's shared in O, The Oprah Magazine's widely popular ""What I Know For Sure"" column, a monthly source of inspiration and revelation. Now, for the first time, these thoughtful gems have been revised, updated, and collected in What I Know For Sure, a beautiful cloth bound book with a ribbon marker, packed with insight and revelation from Oprah Winfrey. Organized by theme—joy, resilience, connection, gratitude, possibility, awe, clarity, and power—these essays offer a rare, powerful and intimate glimpse into the heart and mind of one of the world's most extraordinary women—while providing readers a guide to becoming their best selves. Candid, moving, exhilarating, uplifting, and frequently humorous, the words Oprah shares in What I Know For Sure shimmer with the sort of truth that readers will turn to again and again.",Personal-Development
33,"A New York Times Bestseller “I’ll be forever changed by Dr. Eger’s story…The Choice is a reminder of what courage looks like in the worst of times and that we all have the ability to pay attention to what we’ve lost, or to pay attention to what we still have.”—Oprah “Dr. Eger’s life reveals our capacity to transcend even the greatest of horrors and to use that suffering for the benefit of others. She has found true freedom and forgiveness and shows us how we can as well.” —Desmond Tutu, Nobel Peace Prize Laureate “Dr. Edith Eva Eger is my kind of hero. She survived unspeakable horrors and brutality; but rather than let her painful past destroy her, she chose to transform it into a powerful gift—one she uses to help others heal.” —Jeannette Walls, New York Times bestselling author of The Glass Castle Winner of the National Jewish Book Award and Christopher Award At the age of sixteen, Edith Eger was sent to Auschwitz. Hours after her parents were killed, Nazi officer Dr. Josef Mengele, forced Edie to dance for his amusement and her survival. Edie was pulled from a pile of corpses when the American troops liberated the camps in 1945. Edie spent decades struggling with flashbacks and survivor’s guilt, determined to stay silent and hide from the past. Thirty-five years after the war ended, she returned to Auschwitz and was finally able to fully heal and forgive the one person she’d been unable to forgive—herself. Edie weaves her remarkable personal journey with the moving stories of those she has helped heal. She explores how we can be imprisoned in our own minds and shows us how to find the key to freedom. The Choice is a life-changing book that will provide hope and comfort to generations of readers.",Personal-Development
34,"#1 New York Times Bestseller “Significant...The book is both instructive and surprisingly moving.” —The New York Times Ray Dalio, one of the world’s most successful investors and entrepreneurs, shares the unconventional principles that he’s developed, refined, and used over the past forty years to create unique results in both life and business—and which any person or organization can adopt to help achieve their goals. In 1975, Ray Dalio founded an investment firm, Bridgewater Associates, out of his two-bedroom apartment in New York City. Forty years later, Bridgewater has made more money for its clients than any other hedge fund in history and grown into the fifth most important private company in the United States, according to Fortune magazine. Dalio himself has been named to Time magazine’s list of the 100 most influential people in the world. Along the way, Dalio discovered a set of unique principles that have led to Bridgewater’s exceptionally effective culture, which he describes as “an idea meritocracy that strives to achieve meaningful work and meaningful relationships through radical transparency.” It is these principles, and not anything special about Dalio—who grew up an ordinary kid in a middle-class Long Island neighborhood—that he believes are the reason behind his success. In Principles, Dalio shares what he’s learned over the course of his remarkable career. He argues that life, management, economics, and investing can all be systemized into rules and understood like machines. The book’s hundreds of practical lessons, which are built around his cornerstones of “radical truth” and “radical transparency,” include Dalio laying out the most effective ways for individuals and organizations to make decisions, approach challenges, and build strong teams. He also describes the innovative tools the firm uses to bring an idea meritocracy to life, such as creating “baseball cards” for all employees that distill their strengths and weaknesses, and employing computerized decision-making systems to make believability-weighted decisions. While the book brims with novel ideas for organizations and institutions, Principles also offers a clear, straightforward approach to decision-making that Dalio believes anyone can apply, no matter what they’re seeking to achieve. Here, from a man who has been called both “the Steve Jobs of investing” and “the philosopher king of the financial universe” (CIO magazine), is a rare opportunity to gain proven advice unlike anything you’ll find in the conventional business press.",Personal-Development
35,"The bestselling adult colouring book!Working with your hands is one of the best ways to soothe anxiety and eliminate stress. This stunning, pocket-sized colouring book offers a practical exercise in mindfulness that draws on your creativity and hones your focus.Beautifully illustrated, The Mindfulness Colouring Book is filled with templates for exquisite scenes and intricate, sophisticated patterns, prompting you to meditate on your artwork as you mindfully and creatively fill these pages with colour. Take a few minutes out of your day, wherever you are, and colour your way to peace and calm.",Personal-Development
