,text,label
10,The Art of War,Technology-Engineering
11,"From the No. 1 bestselling author of What If? - the man who created xkcd and explained the laws of science with cartoons - comes a series of brilliantly simple diagrams ('blueprints' if you want to be complicated about it) that show how important things work: from the nuclear bomb to the biro. It's good to know what the parts of a thing are called, but it's much more interesting to know what they do. Richard Feynman once said that if you can't explain something to a first-year student, you don't really get it. In Thing Explainer, Randall Munroe takes a quantum leap past this: he explains things using only drawings and a vocabulary of just our 1,000 (or the ten hundred) most common words. Many of the things we use every day - like our food-heating radio boxes ('microwaves'), our very tall roads ('bridges'), and our computer rooms ('datacentres') - are strange to us. So are the other worlds around our sun (the solar system), the big flat rocks we live on (tectonic plates), and even the stuff inside us (cells). Where do these things come from? How do they work? What do they look like if you open them up? And what would happen if we heated them up, cooled them down, pointed them in a different direction, or pressed this button? In Thing Explainer, Munroe gives us the answers to these questions and many, many more. Funny, interesting, and always understandable, this book is for anyone -- age 5 to 105 -- who has ever wondered how things work, and why.",Technology-Engineering
12,Reproduction of the original: A Shepherd's Life by William Henry Hudson,Technology-Engineering
13,"Build 11 machines, includes all the LEGO bricks you need. From the 'practical' (a mechanical hand to pick things up for you) to the intriguing (a machine that makes crinkled paper) to the flat-out ridiculous (astronaut training for your mini-figures!), these projects encourage kids to explore the possibilities hidden in their LEGO collection. Inspires open-ended creativity to not just build the models in this book, but also to experiment with their own modifications to be faster, more accurate, or more complex.",Technology-Engineering
14,"A balanced, practical approach to using technology without losing control that speaks frankly and enthusiastically about all of the gizmos and gadgets and their affects on lives. Real-life cautionary tales are presented along with biblical applications and study questions.",Technology-Engineering
15,The Design of Everyday Things,Technology-Engineering
16,"Travel to space and back with astronaut Chris Hadfield's ""enthralling"" bestseller as your eye-opening guide (Slate). Colonel Chris Hadfield has spent decades training as an astronaut and has logged nearly 4000 hours in space. During this time he has broken into a Space Station with a Swiss army knife, disposed of a live snake while piloting a plane, and been temporarily blinded while clinging to the exterior of an orbiting spacecraft. The secret to Col. Hadfield's success-and survival-is an unconventional philosophy he learned at NASA: prepare for the worst- and enjoy every moment of it. In An Astronaut's Guide to Life on Earth, Col. Hadfield takes readers deep into his years of training and space exploration to show how to make the impossible possible. Through eye-opening, entertaining stories filled with the adrenaline of launch, the mesmerizing wonder of spacewalks, and the measured, calm responses mandated by crises, he explains how conventional wisdom can get in the way of achievement — and happiness. His own extraordinary education in space has taught him some counterintuitive lessons: don't visualize success, do care what others think, and always sweat the small stuff. You might never be able to build a robot, pilot a spacecraft, make a music video or perform basic surgery in zero gravity like Col. Hadfield. But his vivid and refreshing insights will teach you how to think like an astronaut, and will change, completely, the way you view life on Earth — especially your own. ""Hadfield proves himself to be not only a fierce explorer of the universe, but also a deeply thoughtful explorer of the human condition."" —Maria Popova, Brain Pickings",Technology-Engineering
17,The Market Gardener,Technology-Engineering
18,"THE SUNDAY TIMES BESTSELLER 'A mind-expanding tour of the world without leaving your paintbox. Every colour has a story, and here are some of the most alluring, alarming, and thought-provoking. Very hard painting the hallway magnolia after this inspiring primer.' Simon Garfield The Secret Lives of Colour tells the unusual stories of the 75 most fascinating shades, dyes and hues. From blonde to ginger, the brown that changed the way battles were fought to the white that protected against the plague, Picasso's blue period to the charcoal on the cave walls at Lascaux, acid yellow to kelly green, and from scarlet women to imperial purple, these surprising stories run like a bright thread throughout history. In this book Kassia St Clair has turned her lifelong obsession with colours and where they come from (whether Van Gogh's chrome yellow sunflowers or punk's fluorescent pink) into a unique study of human civilisation. Across fashion and politics, art and war, The Secret Lives of Colour tell the vivid story of our culture.",Technology-Engineering
19,"A magnificent coming-of-age story steeped in nostalgia, Norwegian Wood blends the music, the mood, and the ethos that were the sixties with a young man’s hopeless and heroic first love. Toru, a serious young college student in Tokyo, is devoted to Naoko, a beautiful and introspective young woman, but their mutual passion is marked by the tragic death of their best friend years before. As Naoko retreats further into her own world, Toru finds himself drawn to a fiercely independent and sexually liberated young woman. Stunning and elegiac, Norwegian Wood first propelled Haruki Murakami into the forefront of the literary scene.",Technology-Engineering
20,"The Book of Five Rings is a text on kenjutsu and the martial arts in general, written by the Japanese swordsman Miyamoto Musashi around 1643.Written over three centuries ago by a Samurai warrior, the book has been hailed as a limitless source of psychological insight for businessmen-or anyone who relies on strategy and tactics for outwitting the competition.",Technology-Engineering
21,The Art of War,Technology-Engineering
22,"Draws on more than forty interviews with Steve Jobs, as well as interviews with family members, friends, competitors, and colleagues to offer a look at the co-founder and leading creative force behind the Apple computer company.",Technology-Engineering
23,The Art of War,Technology-Engineering
24,"A New York Times Bestseller Winner of the James Beard Award for General Cooking and the IACP Cookbook of the Year Award ""The one book you must have, no matter what you’re planning to cook or where your skill level falls.""—New York Times Book Review Ever wondered how to pan-fry a steak with a charred crust and an interior that's perfectly medium-rare from edge to edge when you cut into it? How to make homemade mac 'n' cheese that is as satisfyingly gooey and velvety-smooth as the blue box stuff, but far tastier? How to roast a succulent, moist turkey (forget about brining!)—and use a foolproof method that works every time? As Serious Eats's culinary nerd-in-residence, J. Kenji López-Alt has pondered all these questions and more. In The Food Lab, Kenji focuses on the science behind beloved American dishes, delving into the interactions between heat, energy, and molecules that create great food. Kenji shows that often, conventional methods don’t work that well, and home cooks can achieve far better results using new—but simple—techniques. In hundreds of easy-to-make recipes with over 1,000 full-color images, you will find out how to make foolproof Hollandaise sauce in just two minutes, how to transform one simple tomato sauce into a half dozen dishes, how to make the crispiest, creamiest potato casserole ever conceived, and much more.",Technology-Engineering
25,"The timeless guide to culinary creativity and flavor exploration, based on the wisdom of the world's most innovative chefs Eight years in the making, The Flavor Bible is a landmark book that will inspire the greatest creations of innovative cooks and chefs by serving as an indispensable guide to creativity and flavor affinities in today's kitchen. Cuisine is undergoing a startling historic transformation: With the advent of the global availability of ingredients, dishes are no longer based on geography but on flavor. This radical shift calls for a new approach to cooking -- as well as a new genre of ""cookbook"" that serves no to document classic dishes via recipes, but to inspire the creation of new ones based on imaginative and harmonious flavor combinations. The Flavor Bible is your guide to hundreds of ingredients along with the herbs, spices, and other seasonings that will allow you to coax the greatest possible flavor and pleasure from them. This astonishing reference distills the combined experience of dozens of America's most innovative culinarians, representing such celebrated restaurants as A Voce, Babbo, Blue Hill, Café Atlántico, Chanterelle, Citronelle, Gramercy Tavern, the Herbfarm, Jardinière, Jean Georges, Le Bernardin, the Modern, Moto, and the Trellis. You'll learn to: explore the individual roles played by the four basic tastes -- salty, sour, bitter, and sweet -- and how to bring them into harmony; work more intuitively and effectively with ingredients by discovering which flavors have the strongest affinities for one another; brighten flavors through the use of acids -- from vinegars to citrus juices to herbs and spices such as Makrut lime and sumac; deepen or intensify flavors through the layering of specific ingredients and techniques; and balance the physical, emotional, mental, and spiritual aspects of cooking and serving an extraordinary meal. Seasoned with tips, anecdotes, and signature dishes from the country's most respected chefs and pastry chefs, The Flavor Bible is an essential book for every kitchen library. For more flavor inspiration, look for The Vegetarian Flavor Bible",Technology-Engineering
26,"On the morning of 26 April 1986 Europe witnessed the worst nuclear disaster in history- the explosion of a reactor at the Chernobyl nuclear power plant in Soviet Ukraine. The outburst put the world on the brink of nuclear annihilation. In the end, less than five percent of the reactor's fuel escaped, but that was enough to contaminate over half of Europe with radioactive fallout. In Chernobyl, Serhii Plokhy recreates these events in all of their drama, telling the stories of the firefighters, scientists, engineers, workers, soldiers, and policemen who found themselves caught in a nuclear Armageddon and succeeded in doing the seemingly impossible- extinguishing the nuclear inferno and putting the reactor to sleep. While it is clear that the immediate cause of the accident was a turbine test gone wrong, Plokhy shows how the deeper roots of Chernobyl lay in the nature of the Soviet political system and the flaws of its nuclear industry. A little more than five years later, the Soviet Union would fall apart, destroyed from within by its unsustainable communist ideology and the dysfunctional managerial and economic systems laid bare in the wake of the disaster. A poignant, fast paced account of the drama of heroes, perpetrators, and victims, Chernobylis the definitive history of the world's worst nuclear disaster.",Technology-Engineering
27,"The #1 NEW YORK TIMES Bestseller The basis for the PBS Ken Burns Documentary The Gene: An Intimate History Now includes an excerpt from Siddhartha Mukherjee’s new book Song of the Cell! From the Pulitzer Prize–winning author of The Emperor of All Maladies—a fascinating history of the gene and “a magisterial account of how human minds have laboriously, ingeniously picked apart what makes us tick” (Elle). “Sid Mukherjee has the uncanny ability to bring together science, history, and the future in a way that is understandable and riveting, guiding us through both time and the mystery of life itself.” —Ken Burns “Dr. Siddhartha Mukherjee dazzled readers with his Pulitzer Prize-winning The Emperor of All Maladies in 2010. That achievement was evidently just a warm-up for his virtuoso performance in The Gene: An Intimate History, in which he braids science, history, and memoir into an epic with all the range and biblical thunder of Paradise Lost” (The New York Times). In this biography Mukherjee brings to life the quest to understand human heredity and its surprising influence on our lives, personalities, identities, fates, and choices. “Mukherjee expresses abstract intellectual ideas through emotional stories…[and] swaddles his medical rigor with rhapsodic tenderness, surprising vulnerability, and occasional flashes of pure poetry” (The Washington Post). Throughout, the story of Mukherjee’s own family—with its tragic and bewildering history of mental illness—reminds us of the questions that hang over our ability to translate the science of genetics from the laboratory to the real world. In riveting and dramatic prose, he describes the centuries of research and experimentation—from Aristotle and Pythagoras to Mendel and Darwin, from Boveri and Morgan to Crick, Watson and Franklin, all the way through the revolutionary twenty-first century innovators who mapped the human genome. “A fascinating and often sobering history of how humans came to understand the roles of genes in making us who we are—and what our manipulation of those genes might mean for our future” (Milwaukee Journal-Sentinel), The Gene is the revelatory and magisterial history of a scientific idea coming to life, the most crucial science of our time, intimately explained by a master. “The Gene is a book we all should read” (USA TODAY).",Technology-Engineering
28,"Call it “Zen and the Art of Farming” or a “Little Green Book,” Masanobu Fukuoka’s manifesto about farming, eating, and the limits of human knowledge presents a radical challenge to the global systems we rely on for our food. At the same time, it is a spiritual memoir of a man whose innovative system of cultivating the earth reflects a deep faith in the wholeness and balance of the natural world. As Wendell Berry writes in his preface, the book “is valuable to us because it is at once practical and philosophical. It is an inspiring, necessary book about agriculture because it is not just about agriculture.” Trained as a scientist, Fukuoka rejected both modern agribusiness and centuries of agricultural practice, deciding instead that the best forms of cultivation mirror nature’s own laws. Over the next three decades he perfected his so-called “do-nothing” technique: commonsense, sustainable practices that all but eliminate the use of pesticides, fertilizer, tillage, and perhaps most significantly, wasteful effort. Whether you’re a guerrilla gardener or a kitchen gardener, dedicated to slow food or simply looking to live a healthier life, you will find something here—you may even be moved to start a revolution of your own.",Technology-Engineering
29,"“Fascinating . . . memorable . . . revealing . . . perhaps the best of Carl Sagan’s books.”—The Washington Post Book World (front page review) In Cosmos, the late astronomer Carl Sagan cast his gaze over the magnificent mystery of the Universe and made it accessible to millions of people around the world. Now in this stunning sequel, Carl Sagan completes his revolutionary journey through space and time. Future generations will look back on our epoch as the time when the human race finally broke into a radically new frontier—space. In Pale Blue Dot, Sagan traces the spellbinding history of our launch into the cosmos and assesses the future that looms before us as we move out into our own solar system and on to distant galaxies beyond. The exploration and eventual settlement of other worlds is neither a fantasy nor luxury, insists Sagan, but rather a necessary condition for the survival of the human race. “Takes readers far beyond Cosmos . . . Sagan sees humanity’s future in the stars.”—Chicago Tribune",Technology-Engineering
30,"THE SUNDAY TIMES BESTSELLER 'A mind-expanding tour of the world without leaving your paintbox. Every colour has a story, and here are some of the most alluring, alarming, and thought-provoking. Very hard painting the hallway magnolia after this inspiring primer.' Simon Garfield The Secret Lives of Colour tells the unusual stories of the 75 most fascinating shades, dyes and hues. From blonde to ginger, the brown that changed the way battles were fought to the white that protected against the plague, Picasso's blue period to the charcoal on the cave walls at Lascaux, acid yellow to kelly green, and from scarlet women to imperial purple, these surprising stories run like a bright thread throughout history. In this book Kassia St Clair has turned her lifelong obsession with colours and where they come from (whether Van Gogh's chrome yellow sunflowers or punk's fluorescent pink) into a unique study of human civilisation. Across fashion and politics, art and war, The Secret Lives of Colour tell the vivid story of our culture.",Technology-Engineering
31,"This title uncovers the enlightening botanical history and the fascinating science and chemistry of over 150 plants, flowers, trees, fruits, and fungi.",Technology-Engineering
32,The Design of Everyday Things,Technology-Engineering
33,"2016 Silver Nautilus Book Award Winner Brew your own kombucha at home! With more than 400 recipes, including 268 unique flavor combinations, you can get exactly the taste you want — for a fraction of the store-bought price. This complete guide, from the proprietors of Kombucha Kamp, shows you how to do it from start to finish, with illustrated step-by-step instructions and troubleshooting tips. The book also includes information on the many health benefits of kombucha, fascinating details of the drink’s history, and recipes for delicious foods and drinks you can make with kombucha (including some irresistible cocktails!). “This is the one go-to resource for all things kombucha.” — Andrew Zimmern, James Beard Award–winning author and host of Travel Channel’s Bizarre Foods",Technology-Engineering
34,Discusses the reckless annihilation of fish and birds by the use of pesticides and warns of the possible genetic effects on humans.,Technology-Engineering
35,"Reveals the complex, country-wide systems of land management used by Aboriginal people in presettlement Australia Across Australia, early Europeans commented again and again that the land looked like a park, with extensive grassy patches and pathways, open woodlands, and abundant wildlife. Bill Gammage has discovered this was because Aboriginal people managed the land in a far more systematic and scientific fashion than most people have ever realized. For more than a decade, he has examined written and visual records of the Australian landscape. He has uncovered an extraordinarily complex system of land management using fire, the life cycles of native plants, and the natural flow of water to ensure plentiful wildlife and plant foods throughout the year. Aboriginal people spent far less time and effort than Europeans in securing food and shelter, and this book reveals how. Once Aboriginal people were no longer able to tend their country, it became overgrown and vulnerable to the hugely damaging bushfires Australians now experience. With details of land-management strategies from around Australia, this book rewrites the history of the continent, with huge implications for today.",Technology-Engineering
36,"The unmissable new book from the bestselling, prize-winning author of Landmarks, The Old Ways and The Lost Words Discover the hidden worlds beneath our feet... In Underland, Robert Macfarlane takes a dazzling journey into the concealed geographies of the ground beneath our feet - the hidden regions beneath the visible surfaces of the world. From the vast below-ground mycelial networks by which trees communicate, to the ice-blue depths of glacial moulins, and from North Yorkshire to the Lofoten Islands, he traces an uncharted, deep-time voyage. Underland a thrilling new chapter in Macfarlane's long-term exploration of the relations of landscape and the human heart. 'He is the great nature writer, and nature poet, of this generation' Wall Street Journal 'Packed with stories based in geography, history, myth, gossip, legend, religion, geology and the natural world. Macfarlane's writing moves and enthrals' The Times on The Old Ways 'Irradiated by a profound sense of wonder... Few books give such a sense of enchantment; it is a book to give to many, and to return to repeatedly' Independent on Landmarks",Technology-Engineering
37,"*Longlisted for the CBCA 2020 Eve Pownall Award for Information Books* *Winner of the Booksellers' Choice 2020 Children's Book of the Year Award* *Shortlisted for the 2020 NSW Premier’s Literary Awards Patricia Wrightson Prize for Children's Literature* *Shortlisted for the ABIA Book of the Year for Younger Children (ages 7-12)* *Shortlisted for the Indie Book Awards 2020: Children's* Age range 10+. The highly-anticipated junior version of Bruce Pascoe’s multi award-winning book. Bruce Pascoe has collected a swathe of literary awards for Dark Emu and now he has brought together the research and compelling first person accounts in a book for younger readers. Using the accounts of early European explorers, colonists and farmers, Bruce Pascoe compellingly argues for a reconsideration of the hunter-gatherer label for pre-colonial Aboriginal Australians. He allows the reader to see Australia as it was before Europeans arrived — a land of cultivated farming areas, productive fisheries, permanent homes, and an understanding of the environment and its natural resources that supported thriving villages across the continent. Young Dark Emu — A Truer History asks young readers to consider a different version of Australia’s history pre-European colonisation. 'Adapted for a younger readership from Pascoe's best-selling Dark Emu, this exquisitely illustrated picture book will transform how we see Australian history. Bruce uses the diaries of early explorers and colonists to show us the Australia where Aboriginal people built houses, dams and wells and farmed the land.' — Fiona Stager, The Courier Mail",Technology-Engineering
38,"From a professional for professionals, here is the definitive word on using grid systems in graphic design. Though Muller-Brockman first presented hi interpretation of grid in 1961, this text is still useful today for anyone working in the latest computer-assisted design. With examples on how to work correctly at a conceptual level and exact instructions for using all of the systems (8 to 32 fields), this guidebook provides a crystal-clear framework for problem-solving. Dimension: 81/2 x 113/4 inches, English & German Text, 357 b&w examples and illustrations.",Technology-Engineering
39,"Fully revised and expanded, How to Brew is the definitive guide to making quality beers at home. Whether you want simple, sure-fire instructions for making your first beer, or you’re a seasoned homebrewer working with all-grain batches, this book has something for you. Palmer adeptly covers the full range of brewing possibilities—accurately, clearly and simply. From ingredients and methods to recipes and equipment, this book is loaded with valuable information for any stage brewer.",Technology-Engineering
40,"The highly anticipated follow-up to Framed Ink from Marcos Mateu-Mestre, Framed Ink 2 provides insight into another compositional tool that Marcos uses every day to create his amazing artwork--the energy within the working frame. In each piece of art, regardless of its format, one must consider essential factors such as the push-pull, tension-relaxation, pressure-release, balance and imbalance that happen inside the working area to support our storytelling. All of these factors apply in any aspect ratio, whether it be horizontal, vertical or square, each a format to consider when working in the movie, gaming, animation and graphic novel industries, which in our day and age can be presented through a variety of outlets such as a movie theater, home theater, social media and a number of personal devices. Marcos encourages and educates us on how not to be limited by the format but to embrace and rise to the challenge of designing for each format. A perfect accompaniment to his prior releases Framed Ink, Framed Perspective Vol. 1 and Vol. 2 and Framed Drawing Techniques, this book will take a reader's knowledge base to the next level and allow them to build on their expertise as an effective visual storyteller.",Technology-Engineering
41,"This volume presents protocols on yeast cytokinesis that will help Molecular and Cellular Biology researchers in the use of these microorganisms to approach the study of general or specific key questions in cytokinesis. Written for the Methods in Molecular Biology series, chapters include introductions to their respective topics, lists of the necessary materials and reagents, step-by-step, readily reproducible laboratory protocols, and tips on troubleshooting and avoiding known pitfalls. Authoritative and practical, Yeast Cytokinesis: Methods and Protocols provides practical and step-by-step detailed protocols useful for a wide audience ranging from experienced researchers to beginners in the use of yeasts.",Technology-Engineering
42,"Mycelium Running is a manual for the mycological rescue of the planet. That’s right: growing more mushrooms may be the best thing we can do to save the environment, and in this groundbreaking text from mushroom expert Paul Stamets, you’ll find out how. The basic science goes like this: Microscopic cells called “mycelium”--the fruit of which are mushrooms--recycle carbon, nitrogen, and other essential elements as they break down plant and animal debris in the creation of rich new soil. What Stamets has discovered is that we can capitalize on mycelium’s digestive power and target it to decompose toxic wastes and pollutants (mycoremediation), catch and reduce silt from streambeds and pathogens from agricultural watersheds (mycofiltration), control insect populations (mycopesticides), and generally enhance the health of our forests and gardens (mycoforestry and myco-gardening). In this comprehensive guide, you’ll find chapters detailing each of these four exciting branches of what Stamets has coined “mycorestoration,” as well as chapters on the medicinal and nutritional properties of mushrooms, inoculation methods, log and stump culture, and species selection for various environmental purposes. Heavily referenced and beautifully illustrated, this book is destined to be a classic reference for bemushroomed generations to come.",Technology-Engineering
43,"Examines the effects of television culture on how we conduct our public affairs and how ""entertainment values"" corrupt the way we think.",Technology-Engineering
44,"“I’ve paged through stacks of books on the history of watches. . . . But I hadn’t come across a book that actually moved me until I picked up A Man and His Watch. The volume is filled with heartfelt stories.” —T: The New York Times Style Magazine Paul Newman wore his Rolex Daytona every single day for 35 years until his death in 2008. The iconic timepiece, probably the single most sought-after watch in the world, is now in the possession of his daughter Clea, who wears it every day in his memory. Franklin Roosevelt wore an elegant gold Tiffany watch, gifted to him by a friend on his birthday, to the famous Yalta Conference where he shook the hands of Joseph Stalin and Winston Churchill. JFK’s Omega worn to his presidential inauguration, Ralph Lauren’s watch purchased from Andy Warhol’s personal collection, Sir Edmund Hillary’s Rolex worn during the first-ever summit of Mt. Everest . . . these and many more compose the stories of the world’s most coveted watches captured in A Man and His Watch. Matthew Hranek, a watch collector and NYC men’s style fixture, has traveled the world conducting firsthand interviews and diving into exclusive collections to gather the never-before-told stories of 76 watches, completed with stunning original photography of every single piece. Through these intimate accounts and Hranek’s storytelling, the watches become more than just timepieces and status symbols; they represent historical moments, pioneering achievements, heirlooms, family mementos, gifts of affection, and lifelong friendships.",Technology-Engineering
