,text,label
10,"A NEW YORK TIMES BESTSELLER This sequel to the sensational New York Times bestseller, Good Night Stories for Rebel Girls, showcases 100 brand-new bedtime stories of incredible women throughout history and around the world. In this book, readers will embark on an empowering journey through 100 new bedtime stories, featuring the adventures of extraordinary women through the ages, from Nefertiti to Beyoncé. The unique narrative style of Good Night Stories for Rebel Girls transforms each biography into a fairytale, filling readers with wonder and a burning curiosity to know more about each hero. Good Night Stories for Rebel Girls 2 boasts a brand-new graphic design, a glossary, and full-page, full-color portraits of each subject, created by the best female artists of our time.",Biography
11,"A New York Times Bestseller “I’ll be forever changed by Dr. Eger’s story…The Choice is a reminder of what courage looks like in the worst of times and that we all have the ability to pay attention to what we’ve lost, or to pay attention to what we still have.”—Oprah “Dr. Eger’s life reveals our capacity to transcend even the greatest of horrors and to use that suffering for the benefit of others. She has found true freedom and forgiveness and shows us how we can as well.” —Desmond Tutu, Nobel Peace Prize Laureate “Dr. Edith Eva Eger is my kind of hero. She survived unspeakable horrors and brutality; but rather than let her painful past destroy her, she chose to transform it into a powerful gift—one she uses to help others heal.” —Jeannette Walls, New York Times bestselling author of The Glass Castle Winner of the National Jewish Book Award and Christopher Award At the age of sixteen, Edith Eger was sent to Auschwitz. Hours after her parents were killed, Nazi officer Dr. Josef Mengele, forced Edie to dance for his amusement and her survival. Edie was pulled from a pile of corpses when the American troops liberated the camps in 1945. Edie spent decades struggling with flashbacks and survivor’s guilt, determined to stay silent and hide from the past. Thirty-five years after the war ended, she returned to Auschwitz and was finally able to fully heal and forgive the one person she’d been unable to forgive—herself. Edie weaves her remarkable personal journey with the moving stories of those she has helped heal. She explores how we can be imprisoned in our own minds and shows us how to find the key to freedom. The Choice is a life-changing book that will provide hope and comfort to generations of readers.",Biography
12,"New York Times Bestseller Over 2.5 million copies sold For David Goggins, childhood was a nightmare - poverty, prejudice, and physical abuse colored his days and haunted his nights. But through self-discipline, mental toughness, and hard work, Goggins transformed himself from a depressed, overweight young man with no future into a U.S. Armed Forces icon and one of the world's top endurance athletes. The only man in history to complete elite training as a Navy SEAL, Army Ranger, and Air Force Tactical Air Controller, he went on to set records in numerous endurance events, inspiring Outside magazine to name him The Fittest (Real) Man in America. In this curse-word-free edition of Can't Hurt Me, he shares his astonishing life story and reveals that most of us tap into only 40% of our capabilities. Goggins calls this The 40% Rule, and his story illuminates a path that anyone can follow to push past pain, demolish fear, and reach their full potential.",Biography
13,"This notebook contains 120 blank, lined pages that can be used as a notebook or as a journal at home, at work or at school. The cover phrase ""Technoking"" refers to the job title Elon Musk gave himself. It's a cool-sounding job title. Great for yourself or as a gift for family and friends, for anyone who is interested in science, STEM, technology, pop culture, Elon Musk, Tesla, electronics, computers, coding and more.",Biography
14,"Maus I: A Survivor's Tale and Maus II - the complete story of Vladek Spiegelman and his wife, living and surviving in Hitler's Europe. By addressing the horror of the Holocaust through cartoons, the author captures the everyday reality of fear and is able to explore the guilt, relief and extraordinary sensation of survival - and how the children of survivors are in their own way affected by the trials of their parents. A contemporary classic of immeasurable significance.",Biography
15,"#1 NEW YORK TIMES BESTSELLER • A special 25th anniversary edition of the beloved book that changed millions of lives—with a new afterword by the author “A wonderful book, a story of the heart told by a writer with soul.”—Los Angeles Times Maybe it was a grandparent, or a teacher, or a colleague. Someone older, patient and wise, who understood you when you were young and searching, helped you see the world as a more profound place, gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago. Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded, and the world seemed colder. Wouldn’t you like to see that person again, ask the bigger questions that still haunt you, receive wisdom for your busy life today the way you once did when you were younger? Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man’s life. Knowing he was dying, Morrie visited with Mitch in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final “class”: lessons in how to live. Tuesdays with Morrie is a magical chronicle of their time together, through which Mitch shares Morrie’s lasting gift with the world.",Biography
16,"NATIONAL BESTSELLER • The gripping story of Elizabeth Holmes and Theranos—one of the biggest corporate frauds in history—a tale of ambition and hubris set amid the bold promises of Silicon Valley, rigorously reported by the prize-winning journalist. With a new Afterword. “Chilling ... Reads like a thriller ... Carreyrou tells [the Theranos story] virtually to perfection.” —The New York Times Book Review In 2014, Theranos founder and CEO Elizabeth Holmes was widely seen as the next Steve Jobs: a brilliant Stanford dropout whose startup “unicorn” promised to revolutionize the medical industry with its breakthrough device, which performed the whole range of laboratory tests from a single drop of blood. Backed by investors such as Larry Ellison and Tim Draper, Theranos sold shares in a fundraising round that valued the company at more than $9 billion, putting Holmes’s worth at an estimated $4.5 billion. There was just one problem: The technology didn’t work. Erroneous results put patients in danger, leading to misdiagnoses and unnecessary treatments. All the while, Holmes and her partner, Sunny Balwani, worked to silence anyone who voiced misgivings—from journalists to their own employees.",Biography
17,The compelling diary of a young girl on the brink of maturity as her life draws to toward its tragic end -- one of the most moving and vivid documents of the Jewish experience.,Biography
18,"Traces the author's decision to quit her job and travel the world for a year after suffering a midlife crisis and divorce, an endeavor that took her to three places in her quest to explore her own nature, experience fulfillment and learn the art of spiritual balance. (Biography & autobiography). Reissue. A best-selling book. Movie tie-in.",Biography
19,"Winner of Australia’s richest literary award, No Friend but the Mountains is Kurdish-Iranian journalist and refugee Behrouz Boochani’s account of his detainment on Australia’s notorious Manus Island prison. Composed entirely by text message, this work represents the harrowing experience of stateless and imprisoned refugees and migrants around the world. In 2013, Kurdish-Iranian journalist Behrouz Boochani was illegally detained on Manus Island, a refugee detention centre off the coast of Australia. He has been there ever since. This book is the result. Laboriously tapped out on a mobile phone and translated from the Farsi. It is a voice of witness, an act of survival. A lyric first-hand account. A cry of resistance. A vivid portrait of five years of incarceration and exile. Winner of the Victorian Prize for Literature, No Friend but the Mountains is an extraordinary account — one that is disturbingly representative of the experience of the many stateless and imprisoned refugees and migrants around the world. “Our government jailed his body, but his soul remained that of a free man.” — From the Foreword by Man Booker Prize–winning author Richard Flanagan",Biography
20,"“This book made me happy in the first five pages.” —AJ Jacobs, author of The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible Award-winning author Gretchen Rubin is back with a bang, with The Happiness Project. The author of the bestselling 40 Ways to Look at Winston Churchill has produced a work that is “a cross between the Dalai Lama’s The Art of Happiness and Elizabeth Gilbert’s Eat, Pray, Love.” (Sonya Lyubomirsky, author of The How of Happiness: A Scientific Approach to Getting the Life You Want) In the vein of Julie and Julia, The Happiness Project describes one person’s year-long attempt to discover what leads to true contentment. Drawing at once on cutting-edge science, classical philosophy, and real-world applicability, Rubin has written an engaging, eminently relatable chronicle of transformation.",Biography
21,"A MEMOIR BY THE YOUNGEST RECIPIENT OF THE NOBEL PEACE PRIZE As seen on Netflix with David Letterman ""I come from a country that was created at midnight. When I almost died it was just after midday."" When the Taliban took control of the Swat Valley in Pakistan, one girl spoke out. Malala Yousafzai refused to be silenced and fought for her right to an education. On Tuesday, October 9, 2012, when she was fifteen, she almost paid the ultimate price. She was shot in the head at point-blank range while riding the bus home from school, and few expected her to survive. Instead, Malala's miraculous recovery has taken her on an extraordinary journey from a remote valley in northern Pakistan to the halls of the United Nations in New York. At sixteen, she became a global symbol of peaceful protest and the youngest nominee ever for the Nobel Peace Prize. I AM MALALA is the remarkable tale of a family uprooted by global terrorism, of the fight for girls' education, of a father who, himself a school owner, championed and encouraged his daughter to write and attend school, and of brave parents who have a fierce love for their daughter in a society that prizes sons. I AM MALALA will make you believe in the power of one person's voice to inspire change in the world.",Biography
22,"In this instant and tenacious New York Times bestseller, Nike founder and board chairman Phil Knight “offers a rare and revealing look at the notoriously media-shy man behind the swoosh” (Booklist, starred review), illuminating his company’s early days as an intrepid start-up and its evolution into one of the world’s most iconic, game-changing, and profitable brands. Bill Gates named Shoe Dog one of his five favorite books of 2016 and called it “an amazing tale, a refreshingly honest reminder of what the path to business success really looks like. It’s a messy, perilous, and chaotic journey, riddled with mistakes, endless struggles, and sacrifice. Phil Knight opens up in ways few CEOs are willing to do.” Fresh out of business school, Phil Knight borrowed fifty dollars from his father and launched a company with one simple mission: import high-quality, low-cost running shoes from Japan. Selling the shoes from the trunk of his car in 1963, Knight grossed eight thousand dollars that first year. Today, Nike’s annual sales top $30 billion. In this age of start-ups, Knight’s Nike is the gold standard, and its swoosh is one of the few icons instantly recognized in every corner of the world. But Knight, the man behind the swoosh, has always been a mystery. In Shoe Dog, he tells his story at last. At twenty-four, Knight decides that rather than work for a big corporation, he will create something all his own, new, dynamic, different. He details the many risks he encountered, the crushing setbacks, the ruthless competitors and hostile bankers—as well as his many thrilling triumphs. Above all, he recalls the relationships that formed the heart and soul of Nike, with his former track coach, the irascible and charismatic Bill Bowerman, and with his first employees, a ragtag group of misfits and savants who quickly became a band of swoosh-crazed brothers. Together, harnessing the electrifying power of a bold vision and a shared belief in the transformative power of sports, they created a brand—and a culture—that changed everything.",Biography
23,"The #1 international best seller In Lean In, Sheryl Sandberg reignited the conversation around women in the workplace. Sandberg is chief operating officer of Facebook and coauthor of Option B with Adam Grant. In 2010, she gave an electrifying TED talk in which she described how women unintentionally hold themselves back in their careers. Her talk, which has been viewed more than six million times, encouraged women to “sit at the table,” seek challenges, take risks, and pursue their goals with gusto. Lean In continues that conversation, combining personal anecdotes, hard data, and compelling research to change the conversation from what women can’t do to what they can. Sandberg provides practical advice on negotiation techniques, mentorship, and building a satisfying career. She describes specific steps women can take to combine professional achievement with personal fulfillment, and demonstrates how men can benefit by supporting women both in the workplace and at home. Written with humor and wisdom, Lean In is a revelatory, inspiring call to action and a blueprint for individual growth that will empower women around the world to achieve their full potential.",Biography
24,"Throughout my life I have achieved many remarkable things. In Screw It, Let's Do It, I will share with you my ideas and the secrets of my success, but not simply because I hope they'll help you achieve your individual goals. Today we are increasingly aware of the effects of our actions on the environment, and I strongly believe that we each have a responsibility, as individuals and organisations, to do no harm. I will draw on Gaia Capitalism to explain why we need to take stock of how we may be damaging the environment, and why it is up to big companies like Virgin to lead the way in a more holistic approach to business. In Screw It, Let's Do It I'll be looking forwards to the future. A lot has changed since I founded Virgin in 1968, and I'll explain how I intend to take my business and my ideas to the next level and the new and exciting areas - such as launching Virgin Fuels - into which Virgin is currently moving. But I have also brought together all the important lessons, good advice and inspirational adages that have helped me along the road to success. Ironically, I have never been one to do things by the book, but I have been inspired and influenced by many remarkable people. I hope that you too might find a little inspiration between these pages.",Biography
25,"The classic hardback edition, completely reimagined with gorgeous new photography of the now-famous netsuke collection, and sumptuous full-colour images hand-picked by Edmund de Waal from his family archive 264 Japanese wood and ivory carvings, none of them bigger than a matchbox- Edmund de Waal was entranced when he first encountered the collection in his great uncle Iggie's Tokyo apartment. When he later inherited the 'netsuke', they unlocked a story far larger and more dramatic than he could ever have imagined. From a burgeoning empire in Odessa to fin de si cle Paris, from occupied Vienna to Tokyo, Edmund de Waal traces the netsuke's journey through generations of his remarkable family against the backdrop of a tumultuous century.",Biography
26,"The original bestseller and heartwarming story of the life-saving friendship between a man and his streetwise cat '[Bob] has entranced London like no feline since the days of Dick Whittington.' (Evening Standard) 'A heartwarming tale with a message of hope' (Daily Mail) 'Reminded me how amazing having a cat can be' (Glamour) * * * * * * * * The uplifting true story of an unlikely friendship between a man on the streets of Covent Garden and the ginger cat who adopts him and helps him heal his life. Now a major motion picture starring Luke Treadaway. When James Bowen found an injured, ginger street cat curled up in the hallway of his sheltered accommodation, he had no idea just how much his life was about to change. James was living hand to mouth on the streets of London and the last thing he needed was a pet. Yet James couldn't resist helping the strikingly intelligent tom cat, whom he quickly christened Bob. He slowly nursed Bob back to health and then sent the cat on his way, imagining he would never see him again. But Bob had other ideas. Soon the two were inseparable and their diverse, comic and occasionally dangerous adventures would transform both their lives, slowly healing the scars of each other's troubled pasts. A Street Cat Named Bob is a moving and uplifting story that will touch the heart of anyone who reads it. IF you love A Street Cat Named Bob, don't miss The Little Book of Bob, the new book from James and Bob.",Biography
27,"Bristling with intelligence and shimmering with romance, this novel tests the boundary between history and myth. Patrick Lewis arrives in Toronto in the 1920s and earns his living searching for a vanished millionaire and tunneling beneath Lake Ontario. In the course of his adventures, Patrick's life intersects with those of characters who reappear in Ondaatje's Booker Prize-winning The English Patient. 256 pp.",Biography
28,"Includes material on ""the Trailside Killer in San Francisco, the Atlanta child murderer, the Tylenol poisoner, the man who hunted prostitutes for sport in the woods of Alaska, and Seattle's Green River killer ...""",Biography
29,"50th Anniversary Edition • With an introduction by Caity Weaver, acclaimed New York Times journalist This cult classic of gonzo journalism is the best chronicle of drug-soaked, addle-brained, rollicking good times ever committed to the printed page. It is also the tale of a long weekend road trip that has gone down in the annals of American pop culture as one of the strangest journeys ever undertaken. Also a major motion picture directed by Terry Gilliam, starring Johnny Depp and Benicio del Toro.",Biography
30,"Everything I Know About Love is streaming now on Peacock! ""There is no writer quite like Dolly Alderton working today and very soon the world will know it.” —Lisa Taddeo, author of #1 New York Times bestseller Three Women “Dolly Alderton has always been a sparkling Roman candle of talent. She is funny, smart, and explosively engaged in the wonders and weirdness of the world. But what makes this memoir more than mere entertainment is the mature and sophisticated evolution that Alderton describes in these pages. It’s a beautifully told journey and a thoughtful, important book. I loved it.” —Elizabeth Gilbert, New York Times bestselling author of Eat, Pray, Love and City of Girls The wildly funny, occasionally heartbreaking internationally bestselling memoir about growing up, growing older, and learning to navigate friendships, jobs, loss, and love along the ride When it comes to the trials and triumphs of becoming an adult, journalist and former Sunday Times columnist Dolly Alderton has seen and tried it all. In her memoir, she vividly recounts falling in love, finding a job, getting drunk, getting dumped, realizing that Ivan from the corner shop might just be the only reliable man in her life, and that absolutely no one can ever compare to her best girlfriends. Everything I Know About Love is about bad dates, good friends and—above all else— realizing that you are enough. Glittering with wit and insight, heart and humor, Dolly Alderton’s unforgettable debut weaves together personal stories, satirical observations, a series of lists, recipes, and other vignettes that will strike a chord of recognition with women of every age—making you want to pick up the phone and tell your best friends all about it. Like Bridget Jones’ Diary but all true, Everything I Know About Love is about the struggles of early adulthood in all its terrifying and hopeful uncertainty.",Biography
31,"Krakauer’s page-turning bestseller explores a famed missing person mystery while unraveling the larger riddles it holds: the profound pull of the American wilderness on our imagination; the allure of high-risk activities to young men of a certain cast of mind; the complex, charged bond between fathers and sons. ""Terrifying... Eloquent... A heart-rending drama of human yearning."" —New York Times In April 1992 a young man from a well-to-do family hitchhiked to Alaska and walked alone into the wilderness north of Mt. McKinley. He had given $25,000 in savings to charity, abandoned his car and most of his possessions, burned all the cash in his wallet, and invented a new life for himself. Four months later, his decomposed body was found by a moose hunter. How Christopher Johnson McCandless came to die is the unforgettable story of Into the Wild. Immediately after graduating from college in 1991, McCandless had roamed through the West and Southwest on a vision quest like those made by his heroes Jack London and John Muir. In the Mojave Desert he abandoned his car, stripped it of its license plates, and burned all of his cash. He would give himself a new name, Alexander Supertramp, and, unencumbered by money and belongings, he would be free to wallow in the raw, unfiltered experiences that nature presented. Craving a blank spot on the map, McCandless simply threw the maps away. Leaving behind his desperate parents and sister, he vanished into the wild. Jon Krakauer constructs a clarifying prism through which he reassembles the disquieting facts of McCandless's short life. Admitting an interst that borders on obsession, he searches for the clues to the drives and desires that propelled McCandless. When McCandless's innocent mistakes turn out to be irreversible and fatal, he becomes the stuff of tabloid headlines and is dismissed for his naiveté, pretensions, and hubris. He is said to have had a death wish but wanting to die is a very different thing from being compelled to look over the edge. Krakauer brings McCandless's uncompromising pilgrimage out of the shadows, and the peril, adversity, and renunciation sought by this enigmatic young man are illuminated with a rare understanding--and not an ounce of sentimentality. Mesmerizing, heartbreaking, Into the Wild is a tour de force. The power and luminosity of Jon Krakauer's stoytelling blaze through every page.",Biography
32,"Set against Iceland's stark landscape, Hannah Kent brings to vivid life the story of Agnes, who, charged with the brutal murder of her former master, is sent to an isolated farm to await execution. Set against Iceland's stark landscape, Hannah Kent brings to vivid life the story of Agnes, who, charged with the brutal murder of her former master, is sent to an isolated farm to await execution. Horrified at the prospect of housing a convicted murderer, the family at first avoids Agnes. Only Tv=ti, a priest Agnes has mysteriously chosen to be her spiritual guardian, seeks to understand her. But as Agnes's death looms, the farmer's wife and their daughters learn there is another side to the sensational story they've heard. Riveting and rich with lyricism, Burial Rites evokes a dramatic existence in a distant time and place, and asks the question, how can one woman hope to endure when her life depends upon the stories told by others?",Biography
33,"WINNER OF THE NATIONAL BOOK AWARD It was the summer Coltrane died, the summer of love and riots, and the summer when a chance encounter in Brooklyn led two young people on a path of art, devotion, and initiation. Patti Smith would evolve as a poet and performer, and Robert Mapplethorpe would direct his highly provocative style toward photography. Bound in innocence and enthusiasm, they traversed the city from Coney Island to Forty-Second Street, and eventually to the celebrated round table of Max’s Kansas City, where the Andy Warhol contingent held court. In 1969, the pair set up camp at the Hotel Chelsea and soon entered a community of the famous and infamous, the influential artists of the day and the colorful fringe. It was a time of heightened awareness, when the worlds of poetry, rock and roll, art, and sexual politics were colliding and exploding. In this milieu, two kids made a pact to take care of each other. Scrappy, romantic, committed to create, and fueled by their mutual dreams and drives, they would prod and provide for one another during the hungry years. Just Kids begins as a love story and ends as an elegy. It serves as a salute to New York City during the late sixties and seventies and to its rich and poor, its hustlers and hellions. A true fable, it is a portrait of two young artists’ ascent, a prelude to fame.",Biography
34,"Shares an account of his religiously transformative near-death experience and revealing week-long coma, describing his scientific study of near-death phenomena while explaining what he learned about the nature of human consciousness.",Biography
35,"Wise, often funny, sometimes heartbreaking, Persepolis tells the story of Marjane Satrapi's life in Tehran from the ages of six to fourteen, years that saw the overthrow of the Shah's regime, the triumph of the Islamic Revolution and the devastating effects of war with Iraq. The intelligent and outspoken child of radical Marxists, and the great-grandaughter of Iran's last emperor, Satrapi bears witness to a childhood uniquely entwined with the history of her country. Persepolis paints an unforgettable portrait of daily life in Iran and of the bewildering contradictions between home life and public life. Amidst the tragedy, Marjane's child's eye view adds immediacy and humour, and her story of a childhood at once outrageous and ordinary, beset by the unthinkable and yet buffered by an extraordinary and loving family, is immensely moving. It is also very beautiful; Satrapi's drawings have the power of the very best woodcuts.",Biography
36,"Discover Mrs Hinch's very best cleaning tips and discover where it all started in Hinch Yourself Happy THE NUMBER ONE SUNDAY TIMES BESTSELLER 'Will not only help you transform your home and make it sparkle, but also show you how cleaning can soothe anxiety and stress' BEST BOOKS TO HELP YOU ORGANISE YOUR HOME IN 2020, MAIL ONLINE ______________ 'The sensation' Sun 'We're made about Mrs Hinch' Vogue _______ Cleaning - aka hinching - doesn't have to be that job you dread, not when Mrs Hinch is here to show you her sparkly ways. At over 3 million followers and counting, she has taken the nation by storm with her infectiously addictive charm, clever tidying tips and passionate belief in cleaning. Mrs Hinch invites you into her home and while inside you'll discover how a spot of cleaning is the perfect way to cleanse the soul. She'll even share the story of Mr and Mrs Hinch and their 'dorgeous' boy, Henry. Inside you'll find out: - How cleaning can soothe anxiety and stress - Mrs Hinch's must-haves - Step-by-step guides to hinching your home - And so much more! With the help of her cloth family, Mrs Hinch will help you turn your house into a home. Whether you're a daily duster or looking for a monthly makeover, Hinch Yourself Happy shows you how to create not only a cleaner house, but a calmer you. If you want your kitchen to sparkle like Meghan Markle, then this is the book for you. 'Doing for household chores what Marie Kondo did for tidying. A step-by-step guide to achieving a spotless and immaculately tidy home' Daily Mirror 'My new cleaning goddess' Daily Telegraph",Biography
37,"From the author of The Tenth Gift comes another story of exotic, foreign lands, entwining storylines spanning generations, and the quests to overcome love lost. ""My dear Isabelle, in the attic you will find a box with your name on it."" Isabelle's estranged archeologist father dies, leaving her a puzzle. In a box she finds some papers and a mysterious African amulet — but their connection to her remains unclear until she embarks on a trip to Morocco to discover how the amulet came into her father's possession. When the amulet is damaged and Isabelle almost killed in an accident, she fears her curiosity has got the better of her. But Taib, her rescuer, knows the dunes and their peoples, and offers to help uncover the amulet's extraordinary history, involving Tin Hinan — She of the Tents — who made a legendary crossing of the desert, and her beautiful descendant Mariata. Across years and over hot, shifting sands, tracking the Salt Road, the stories of Isabelle and Taib, Mariata and her lover, become entangled with that of the lost amulet. It is a tale of souls wounded by history and of love blossoming on barren ground. From the Hardcover edition.",Biography
38,"Recounts the author's experiences with the reclusive Tarahumara Indians, whose techniques allow them to run long distances with ease, and describes his training for a fifty-mile race with the tribe and a number of ultramarathoners.",Biography
