,text,label
12,"Boy meets boy. Boys become friends. Boys fall in love. A sweet and charming coming-of-age story that explores friendship, love, and coming out. ""Absolutely delightful. Sweet, romantic, kind. Beautifully paced. I loved this book."" -- Rainbow Rowell, author of Carry On Shy and softhearted Charlie Spring sits next to rugby player Nick Nelson in class one morning. A warm and intimate friendship follows, and that soon develops into something more for Charlie, who doesn't think he has a chance. But Nick is struggling with feelings of his own, and as the two grow closer and take on the ups and downs of high school, they come to understand the surprising and delightful ways in which love works.",Graphic-Novels-Anime-Manga
13,"At long last, it's finally time for the THIRD massivehardcover collection of SAGA, the critically acclaimed sci-fi/fantasy seriesfrom the multiple Eisner Award-winning team of artist FIONA STAPLES and writerBRIAN K. VAUGHAN. Collecting 18 of the most shocking and impactful issues fromthe epic tale of Hazel and her star-crossed parents, this deluxe editionfeatures a striking, all-new original cover from Fiona Staples, as well asexclusive, never-before-seen extras. DeluxeHardcover format - 7.25"""" x 10.875 CollectsSAGA #37-54",Graphic-Novels-Anime-Manga
14,"A true classic with a timeless message! All the other bulls run, jump, and butt their heads together in fights. Ferdinand, on the other hand, would rather sit and smell the flowers. So what will happen when Ferdinand is picked for the bullfights in Madrid? The Story of Ferdinand has inspired, enchanted, and provoked readers ever since it was first published in 1936 for its message of nonviolence and pacifism. In WWII times, Adolf Hitler ordered the book burned in Nazi Germany, while Joseph Stalin, the leader of the Soviet Union, granted it privileged status as the only non-communist children's book allowed in Poland. The preeminent leader of Indian nationalism and civil rights, Mahatma Gandhi—whose nonviolent and pacifistic practices went on to inspire Civil Rights leader Martin Luther King, Jr.—even called it his favorite book. The story was adapted by Walt Disney into a short animated film entitled Ferdinand the Bull in 1938. Ferdinand the Bull won the 1938 Academy Award for Best Short Subject (Cartoons).",Graphic-Novels-Anime-Manga
15,The Hunger Games,Graphic-Novels-Anime-Manga
16,"Let the magic of J.K. Rowling's classic Harry Potter series take you back to Hogwarts School of Witchcraft and Wizardry. Issued to mark the 20th anniversary of first publication ofHarry Potter and the Prisoner of Azkaban, this irresistible Hufflepuff House Edition celebrates the noble character of the Hogwarts house famed for its dedication, patience and loyalty. Harry's third year at Hogwarts is packed with thrilling Hufflepuff moments, including the appearance of Quidditch captain - and Hufflepuff heart-throb - Cedric Diggory! With vibrant sprayed edges in Hufflepuff house livery, the book features beautiful house-themed cover artwork with intricate silver foiling. With an exciting, bespoke introduction exploring the history of Hufflepuff House, and exclusive insights into the use of the Patronus Charm by favourite Hufflepuff characters, the book also boasts a spectacular image by Kate Greenaway winner Levi Pinfold of Luna Lovegood conjuring her Patronus. All seven books in the series will be issued in these highlycollectable, beautifully crafted House Editions, designed to be treasured and read for years to come. A must-have for anyone who has ever imagined sitting under the Sorting Hat in the Great Hall at Hogwarts waiting to hear the words, 'Better be HUFFLEPUFF!'",Graphic-Novels-Anime-Manga
17,"'There will be three tasks, spaced throughout the school year, and they will test the champions in many different ways ... their magical prowess - their daring - their powers of deduction - and, of course, their ability to cope with danger.' The Triwizard Tournament is to be held at Hogwarts. Only wizards who are over seventeen are allowed to enter - but that doesn't stop Harry dreaming that he will win the competition. Then at Hallowe'en, when the Goblet of Fire makes its selection, Harry is amazed to find his name is one of those that the magical cup picks out. He will face death-defying tasks, dragons and Dark wizards, but with the help of his best friends, Ron and Hermione, he might just make it through - alive! Having become classics of our time, the Harry Potter eBooks never fail to bring comfort and escapism. With their message of hope, belonging and the enduring power of truth and love, the story of the Boy Who Lived continues to delight generations of new readers.",Graphic-Novels-Anime-Manga
18,"""Charlie didn't think Nick could ever like him back, but now they're officially boyfriends. Nick has even found the courage to come out to his mom. But coming out isn't something that happens just once, and Nick and Charlie try to figure out when to tell their friends that they're dating. Not being out to their classmates gets even harder during a school trip to Paris. As Nick and Charlie's feelings get more serious, they'll need each other more than ever.""--Provided by publisher.",Graphic-Novels-Anime-Manga
19,"The floating smell of death hangs over the island. What is it? A strange, legged fish appears on the scene... So begins Tadashi and Kaori's spiral into the horror and stench of the sea. Here is the creepiest masterpiece of horror manga ever from the creator of Uzumaki, Junji Ito. Hold your breath until all is revealed. Something's rotten in Okinawa... -- VIZ Media",Graphic-Novels-Anime-Manga
20,"One bad day. Freed once again from the confines of Arkham Asylum, The Joker is out to prove a deranged point. And he's going to use Gotham City's top cop, commissioner Jim Gordon, and his brilliant daughter Barbara (a.k.a. Batgirl) to do it. Now Batman must race to stop his archnemesis before his reign of terror claims two of the Dark Knight's closest friends. Critically acclaimed writer Alan Moore redefined the superhero with Watchmen and V for Vendetta. In Batman: The Killing Joke, he takes on the origin of comics' greatest super-villain, The Joker, and changes Batman's world forever. Absolute Batman: The Killing Joke (30th Anniversary Edition) includes both the recolored art by artist Brian Bolland and the original colors by John Higgins, along with the never-before-published script and numerous Batman and Joker sketches and stories by Bolland. Collects Batman: Black and White #4; Batman: The Killing Joke; Countdown #31; Cover Story: The DC Comics Art of Brian Bolland; Joker: Last Laugh #1, #6; Joker's Greatest Stories Ever Told; Who's Who in the DC Universe #13 and Wonder Woman 96.",Graphic-Novels-Anime-Manga
21,"""Thorndike Press large print the literacy bridge.""",Graphic-Novels-Anime-Manga
22,"Wise, often funny, sometimes heartbreaking, Persepolis tells the story of Marjane Satrapi's life in Tehran from the ages of six to fourteen, years that saw the overthrow of the Shah's regime, the triumph of the Islamic Revolution and the devastating effects of war with Iraq. The intelligent and outspoken child of radical Marxists, and the great-grandaughter of Iran's last emperor, Satrapi bears witness to a childhood uniquely entwined with the history of her country. Persepolis paints an unforgettable portrait of daily life in Iran and of the bewildering contradictions between home life and public life. Amidst the tragedy, Marjane's child's eye view adds immediacy and humour, and her story of a childhood at once outrageous and ordinary, beset by the unthinkable and yet buffered by an extraordinary and loving family, is immensely moving. It is also very beautiful; Satrapi's drawings have the power of the very best woodcuts.",Graphic-Novels-Anime-Manga
23,"Middle school student Izuku Midoriya wants to be a hero more than anything, but he hasn’t got an ounce of power in him. With no chance of ever getting into the prestigious U.A. High School for budding heroes, his life is looking more and more like a dead end. Then an encounter with All Might, the greatest hero of them all, gives him a chance to change his destiny... -- VIZ Media",Graphic-Novels-Anime-Manga
24,"GOODREADS CHOICE AWARD WINNER FOR GRAPHIC NOVELS AND COMICS! These casually drawn, perfectly on-point comics by the hugely popular young artist Sarah Andersen are for the rest of us. They document the wasting of entire beautiful weekends on the internet, the unbearable agony of holding hands on the street with a gorgeous guy, and dreaming all day of getting home and back into pajamas. In other words, the horrors and awkwardnesses of young modern life. Oh and they are totally not autobiographical. At all. Adulthood Is a Myth presents many fan favorites plus dozens of all-new comics exclusive to this book. Sarah's frankness on personal issues like body image, self-consciousness, introversion, relationships, and the frequency of bra-washing makes her comics highly relatable and deeply hilarious, showcasing how she became one of the most influential voices in web cartoonists.",Graphic-Novels-Anime-Manga
25,"Maríu saga, the Old Norse-Icelandic life of the Virgin Mary, survives in nineteen manuscripts. While the 1871 edition of the saga provides two versions based on multiple manuscripts and prints significant variants in the notes, it does not preserve the literary and social contexts of those manuscripts. In the extant manuscripts Maríu saga rarely exists in the codex by itself. This study restores the saga to its manuscript contexts in order to better understand the meaning of the text within its manuscript matrix, why it was copied in the specific manuscripts it was, and how it was read and used by the different communities that preserved the manuscripts.",Graphic-Novels-Anime-Manga
26,"From the No. 1 bestselling author of What If? - the man who created xkcd and explained the laws of science with cartoons - comes a series of brilliantly simple diagrams ('blueprints' if you want to be complicated about it) that show how important things work: from the nuclear bomb to the biro. It's good to know what the parts of a thing are called, but it's much more interesting to know what they do. Richard Feynman once said that if you can't explain something to a first-year student, you don't really get it. In Thing Explainer, Randall Munroe takes a quantum leap past this: he explains things using only drawings and a vocabulary of just our 1,000 (or the ten hundred) most common words. Many of the things we use every day - like our food-heating radio boxes ('microwaves'), our very tall roads ('bridges'), and our computer rooms ('datacentres') - are strange to us. So are the other worlds around our sun (the solar system), the big flat rocks we live on (tectonic plates), and even the stuff inside us (cells). Where do these things come from? How do they work? What do they look like if you open them up? And what would happen if we heated them up, cooled them down, pointed them in a different direction, or pressed this button? In Thing Explainer, Munroe gives us the answers to these questions and many, many more. Funny, interesting, and always understandable, this book is for anyone -- age 5 to 105 -- who has ever wondered how things work, and why.",Graphic-Novels-Anime-Manga
27,"Writers know only too well how long it can take—and how awkward it can be—to describe spatial relationships with words alone. And while a map might not always be worth a thousand words, a good one can help writers communicate an argument or explanation clearly, succinctly, and effectively. In his acclaimed How to Lie with Maps, Mark Monmonier showed how maps can distort facts. In Mapping it Out: Expository Cartography for the Humanities and Social Sciences, he shows authors and scholars how they can use expository cartography—the visual, two-dimensional organization of information—to heighten the impact of their books and articles. This concise, practical book is an introduction to the fundamental principles of graphic logic and design, from the basics of scale to the complex mapping of movement or change. Monmonier helps writers and researchers decide when maps are most useful and what formats work best in a wide range of subject areas, from literary criticism to sociology. He demonstrates, for example, various techniques for representing changes and patterns; different typefaces and how they can either clarify or confuse information; and the effectiveness of less traditional map forms, such as visibility base maps, frame-rectangle symbols, and complementary scatterplot designs for conveying complex spatial relationships. There is also a wealth of practical information on map compilation, cartobibliographies, copyright and permissions, facsimile reproduction, and the evaluation of source materials. Appendixes discuss the benefits and limitations of electronic graphics and pen-and-ink drafting, and how to work with a cartographic illustrator. Clearly written, and filled with real-world examples, Mapping it Out demystifies mapmaking for anyone writing in the humanities and social sciences. ""A useful guide to a subject most people probably take too much for granted. It shows how map makers translate abstract data into eye-catching cartograms, as they are called. It combats cartographic illiteracy. It fights cartophobia. It may even teach you to find your way.""—Christopher Lehmann-Haupt, The New York Times",Graphic-Novels-Anime-Manga
28,"“A fun way to get kids interested in Harry Potter also interested in food.” —New York magazine Conjure up feasts that rival the Great Hall’s, sweets fit for the Minister of Magic, snacks you’d find on the Hogwarts Express, and more! This bestselling unofficial Harry Potter cookbook is perfect for chefs of all ages, from new readers to longtime fans—no wands required! Bangers and mash with Harry, Ron, and Hermione in the Hogwarts dining hall. A proper cuppa tea and rock cakes in Hagrid's hut. Cauldron cakes and pumpkin juice on the Hogwarts Express. With this cookbook, dining a la Hogwarts is as easy as Banoffee Pie! With more than 150 easy-to-make recipes, tips, and techniques, you can indulge in spellbindingly delicious meals drawn straight from the pages of your favorite Potter stories, such as: Treacle Tart—Harry's favorite dessert Molly's Meat Pies—Mrs. Weasley's classic dish Kreacher's French Onion Soup Pumpkin Pasties—a staple on the Hogwarts Express cart With a dash of magic and a drop of creativity, you'll conjure up the entrees, desserts, snacks, and drinks you need to transform ordinary Muggle meals into magical culinary masterpieces, sure to make even Mrs. Weasley proud!",Graphic-Novels-Anime-Manga
29,"At long last, it's finally time for the THIRD massive hardcover collection of SAGA, the critically acclaimed sci-fi/fantasy series from the multiple Eisner Award-winning team of artist FIONA STAPLES and writer BRIAN K. VAUGHAN. Collecting 18 of the most shocking and impactful issues from the epic tale of Hazel and her star-crossed parents, this deluxe edition features a striking, all-new original cover from FIONA STAPLES, as well as exclusive, never-before-seen extras. Collects SAGA #37-54",Graphic-Novels-Anime-Manga
30,"What if Darth Vader took an active role in raising his son? What if ""Luke, I am your father"" was just a stern admonishment from an annoyed dad? In this hilarious and sweet comic reimagining, Darth Vader is a dad like any other—except with all the baggage of being the Dark Lord of the Sith. Celebrated artist Jeffrey Brown's delightful illustrations give classic Star Wars® moments a fresh twist, presenting the trials and joys of parenting through the lens of a galaxy far, far away. Life lessons include lightsaber batting practice, using the Force to raid the cookie jar, Take Your Child to Work Day on the Death Star (""Er, he looks just like you, Lord Vader!""), and the special bond shared between any father and son. Plus, this is the fixed-format version, which looks almost identical to the print edition.",Graphic-Novels-Anime-Manga
31,"In a world without political freedom, personal freedom and precious little faith in anything comes a mysterious man in a white porcelain mask who fights political oppressors through terrorism and seemingly absurd acts. It's a gripping tale of the blurred lines between ideological good and evil. The inspiration for the hit 2005 movie starring Natalie Portman and Hugo Weaving, this amazing graphic novel is packaged with a collectable reproduction of the iconic ""V"" mask.",Graphic-Novels-Anime-Manga
32,"What would the world be like if 80 percent of the population manifested superpowers called “Quirks” at age four? Heroes and villains would be battling it out everywhere! Being a hero would mean learning to use your power, but where would you go to study? The Hero Academy of course! But what would you do if you were one of the 20 percent who were born Quirkless? Getting into U.A. High School was difficult enough, but it was only the beginning of Izuku’s long road toward becoming a superhero. The new students all have some amazing powers, and although Izuku has inherited All Might’s abilities, he can barely control them. Then the first-year students are told they will have to compete just to avoid being expelled!",Graphic-Novels-Anime-Manga
33,"For those who think they know the story of the Three Little Pigs and the Big, Bad Wolf, here it is as they've never heard it before. In this highly acclaimed, laugh-out-loud collaboration between Scieszka and Smith, Alexander T. Wolf tells his side o",Graphic-Novels-Anime-Manga
34,"A clever mouse uses the threat of a terrifying creature to keep from being eaten by a fox, an owl, and a snake--only to have to outwit that creature as well. On board pages.",Graphic-Novels-Anime-Manga
35,"Howl with laughter with Dog Man, the #1 New York Times bestselling series from Dav Pilkey!",Graphic-Novels-Anime-Manga
36,Paddington the bear encounters both adventure and trouble when he wins a baking contest and appears on television.,Graphic-Novels-Anime-Manga
37,"There are so many different types of families, and THE FAMILY BOOK celebrates them all in a funny, silly, and reassuring way. Todd Parr includes adopted families, step-families, one-parent families, and families with two parents of the same sex, as well as the traditional nuclear family. His quirky humor and bright, childlike illustrations will make children feel good about their families. Parents and teachers can use this book to encourage children to talk about their families and the different kinds of families that exist.",Graphic-Novels-Anime-Manga
38,The Walking Dead Compendium Volume 1,Graphic-Novels-Anime-Manga
39,"The companion to the #1 blockbuster bestseller, The Day the Crayons Quit! “Highly anticipated (yes, even for adults)” —Entertainment Weekly I'm not sure what it is about this kid Duncan, but his crayons sure are a colorful bunch of characters! Having soothed the hurt feelings of one group who threatened to quit, Duncan now faces a whole new group of crayons asking to be rescued. From Maroon Crayon, who was lost beneath the sofa cushions and then broken in two after Dad sat on him; to poor Turquoise, whose head is now stuck to one of Duncan's stinky socks after they both ended up in the dryer together; to Pea Green, who knows darn well that no kid likes peas and who ran away—each and every crayon has a woeful tale to tell and a plea to be brought home to the crayon box. Praise for The Day the Crayons Came Home ""Mr. Daywalt’s text blends with Mr. Jeffers’s illustrations to make a picture book that will have children clamoring for more crayon adventures.""—The Wall Street Journal * ""A masterwork of humor and design . . . Sure to be as popular as The Day the Crayons Quit.""—Booklist, starred review * ""A brilliant, colorful tale that begs to be read aloud and a must-have for all collections.""—School Library Journal, starred review * ""Once again, Daywalt and Jeffers create rich emotional lives and personalities for their colorful cast, and it’s hard to imagine a reader who won’t be delighted.""—Publishers Weekly, starred review “Drew Daywalt and Oliver Jeffers once again offer perceptive and frequently hilarious insights…The Day the Crayons Came Home will have readers of all ages chuckling—and will inspire kids’ empathy and imagination in equal measure.”—BookPage Praise for The Day the Crayons Quit The #1 New York Times bestselling phenomenon—over two years on the bestseller list! Winner of the E.B. White Read-Aloud Award Amazon’s 2013 Best Picture Book of the Year A Barnes & Noble Best Book of 2013 Goodreads’ 2013 Best Picture Book of the Year * “Hilarious . . . Move over, Click, Clack, Moo; we’ve got a new contender for the most successful picture-book strike.” –BCCB, starred review “Jeffers . . . elevates crayon drawing to remarkable heights.” –Booklist “Fresh and funny.” –The Wall Street Journal ""This book will have children asking to have it read again and again.” –Library Media Connection * “This colorful title should make for an uproarious storytime.” –School Library Journal, starred review * “These memorable personalities will leave readers glancing apprehensively at their own crayon boxes.” –Publishers Weekly, starred review “Utterly original.” –San Francisco Chronicle",Graphic-Novels-Anime-Manga
40,"What would the world be like if 80 percent of the population manifested superpowers called “Quirks” at age four? Heroes and villains would be battling it out everywhere! Being a hero would mean learning to use your power, but where would you go to study? The Hero Academy of course! But what would you do if you were one of the 20 percent who were born Quirkless? Getting into U.A. High School was difficult enough, but it was only the beginning of Izuku’s long road toward becoming a superhero. The new students all have some amazing powers, and although Izuku has inherited All Might’s abilities, he can barely control them. Then the first-year students are told they will have to compete just to avoid being expelled!",Graphic-Novels-Anime-Manga
41,"Ghouls live among us, the same as normal people in every way—except their craving for human flesh. Ghouls live among us, the same as normal people in every way—except their craving for human flesh. Ken Kaneki is an ordinary college student until a violent encounter turns him into the first half-human half-ghoul hybrid. Trapped between two worlds, he must survive Ghoul turf wars, learn more about Ghoul society and master his new powers. The newly awakened Kaneki unleashes his monstrous strength to protect his friend Touka and finds himself irrevocably changed. Kaneki sets out on his own, determined to find out the truth behind what’s happening to him—and what the Aogiri Tree organization actually is.",Graphic-Novels-Anime-Manga
42,"'The rabbits came many grandparents ago. They built houses, made roads, had children. They cut down trees. A whole continent of rabbits...' THE RABBITS offers a rich and immensely valuable perspective on the effect of man on his environment. Visually loaded and told with a passion for truth and understanding, THE RABBITS aims to promote cultural awareness and a sense of caring for the natural world.",Graphic-Novels-Anime-Manga
43,For use in schools and libraries only. Chronicles the events that led to Bruce Wayne's becoming Batman and his first year fighting crime.,Graphic-Novels-Anime-Manga
44,"Rod Campbell’s classic lift-the-flap book Dear Zoo has been a firm favorite with toddlers and parents alike ever since it was first published in 1982. Young readers love lifting the flaps to discover the animals the zoo has sent—a monkey, a lion, and even an elephant! But will they ever find the perfect pet? With bright, bold artwork, a catchy refrain, and a whole host of favorite animals, Dear Zoo is a must for every child’s bookshelf.",Graphic-Novels-Anime-Manga
45,Saga Volume 4,Graphic-Novels-Anime-Manga
46,"This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way, the concept of the super-hero is dissected as the heroes are stalked by an unknown assassin. One of the most influential graphic novels of all time and a perennial bestseller, WATCHMEN has been studied on college campuses across the nation and is considered a gateway title, leading readers to other graphic novels such as V FOR VENDETTA, BATMAN: THE DARK KNIGHT RETURNS and THE SANDMAN series.",Graphic-Novels-Anime-Manga
47,"From beloved children’s book creator Crockett Johnson comes the timeless classic Harold and the Purple Crayon! This imagination-sparking picture book belongs on every child's digital bookshelf. One evening Harold decides to go for a walk in the moonlight. Armed only with an oversize purple crayon, young Harold draws himself a landscape full of wonder and excitement. Harold and his trusty crayon travel through woods and across seas and past dragons before returning to bed, safe and sound. Full of funny twists and surprises, this charming story shows just how far your imagination can take you. “A satisfying artistic triumph.” —Chris Van Allsburg, author-illustrator of The Polar Express Share this classic as a birthday, baby shower, or graduation gift!",Graphic-Novels-Anime-Manga
48,"In an inexplicable worldwide event, forty-seven extraordinary children were spontaneously born by women who'd previously shown no signs of pregnancy. Millionaire inventor Reginald Hargreeves adopted seven of the children; when asked why, his only explanation was, ""To save the world."" These seven children form The Umbrella Academy, a dysfunctional family of superheroes with bizarre powers. Their first adventure at the age of ten pits them against an erratic and deadly Eiffel Tower, piloted by the fearsome zombie-robot Gustave Eiffel. Nearly a decade later, the team disbands, but when Hargreeves unexpectedly dies, these disgruntled siblings reunite just in time to save the world once again.",Graphic-Novels-Anime-Manga
49,"Hilarious hijinks featuring the characters and story lines of My Hero Academia! The superpowered society of My Hero Academia takes a hilarious turn in this reimagining of the best-selling series! Join Midoriya, All Might and all the aspiring heroes of U.A. High, plus memorable villains, in an irreverent take on the main events of the series, complete with funny gags, ridiculous jokes and superpowered humor! In this zany volume of the My Hero Academia parody series, U.A.’s aspiring heroes move into the dorms to deter bad guys—but the League of Villains somehow enrolls in classes for a day anyway! Then, All Might administers some overly personal life-or-death training, Mineta becomes the subject of a murder mystery, and there’s even body swapping! Who knew school could be so much fun?",Graphic-Novels-Anime-Manga
50,Attack On Titan 1,Graphic-Novels-Anime-Manga
51,"Every time a promising villain appears, Saitama beats the snot out of ’em with one punch! Can he finally find an opponent who can go toe-to-toe with him and give his life some meaning? Or is he doomed to a life of superpowered boredom? -- VIZ Media",Graphic-Novels-Anime-Manga
52,"The final stages of the U.A. High sports festival promise to be explosive, as Uraraka takes on Bakugo in a head-to-head match! Bakugo never gives anyone a break, and the crowd holds its breath as the battle begins. The finals will push the students of Class 1-A to their limits and beyond! -- VIZ Media",Graphic-Novels-Anime-Manga
53,"THE #1 NEW YORK TIMES AND INTERNATIONAL BESTSELLER **THE BOOK THAT STARTED IT ALL, NOW A NETFLIX ORIGINAL SERIES** “Eerie, beautiful, and devastating.” —Chicago Tribune “A stealthy hit with staying power. . . . thriller-like pacing.” —The New York Times “Thirteen Reasons Why will leave you with chills long after you have finished reading.” —Amber Gibson, NPR’s “All Things Considered” You can’t stop the future. You can’t rewind the past. The only way to learn the secret . . . is to press play. Clay Jensen returns home from school to find a strange package with his name on it lying on his porch. Inside he discovers several cassette tapes recorded by Hannah Baker—his classmate and crush—who committed suicide two weeks earlier. Hannah's voice tells him that there are thirteen reasons why she decided to end her life. Clay is one of them. If he listens, he'll find out why. Clay spends the night crisscrossing his town with Hannah as his guide. He becomes a firsthand witness to Hannah's pain, and as he follows Hannah’s recorded words throughout his town, what he discovers changes his life forever. Need to talk? Call 1-800-273-TALK (8255) anytime if you are in the United States. It’s free and confidential. Find more resources at 13reasonswhy.info. Find out how you can help someone in crisis at bethe1to.com.",Graphic-Novels-Anime-Manga
54,"The best-selling author of The God Delusion and the artist of such award-winning graphic novels as Wizard and Glass address key scientific questions previously explained by rich mythologies, from the evolution of the first humans and the life cycle of stars to the principles of a rainbow and the origins of the universe. 150,000 first printing.",Graphic-Novels-Anime-Manga
55,"When all of Batman's enemies begin acting out of character, the hero sets out to uncover the mastermind behind the strange phenomena.",Graphic-Novels-Anime-Manga
56,"Diary of a Wimpy Kid: The Ugly Truth is the massively funny fifth title in the highly-illustrated, bestselling and award-winning Diary of a Wimpy Kid series by Jeff Kinney. Perfect for both boys and girls of 8+, reluctant readers and all the millions of devoted Wimpy Kid fans out there. You can also discover Greg on the big screen in any one of the three Wimpy Kid Movie box office smashes.The massively funny fifth book in the bestselling and award-winning Diary of a Wimpy Kid series.Greg Heffley has always been in a hurry to grow up. But is getting older really all it's cracked up to be?Suddenly Greg is dealing with the pressures of boy-girl parties, increased responsibilities, and even the awkward changes that come with getting older. And after a fight with his best friend Rowley, it looks like Greg is going to have to face the ""ugly truth"" all by himself . . .Praise for Jeff Kinney and the Diary of a Wimpy Kid series:'The world has gone crazy for Jeff Kinney's Diary of a Wimpy Kid series' - Sun'Kinney is right up there with J K Rowling as one of the bestselling children's authors on the planet' - Independent'Hilarious!' - Sunday Telegraph'The most hotly anticipated children's book of the year is here - Diary of a Wimpy Kid' - The Big IssueAs well as being an international bestselling author, Jeff Kinney is also an online developer and designer. He is the creator of the children's virtual world, poptropica where you can also find the Wimpy Kid boardwalk. He was named one of Time magazine's 100 Most Influential People in 2009. He lives with his family in Massachusetts, USA. www.wimpykidclub.co.uk",Graphic-Novels-Anime-Manga
57,"""It is a book I wish could have written, but am so much better for having read."" --Julie Murphy, #1 New York Times bestselling author of Dumplin' A thought-provoking, emotionally-compelling romance featuring a girl, a boy, and the love that has the power to save or destroy them. Seventeen year-old Jonah Daniels has lived in Verona Cove, California, his whole life, and only one thing has ever changed: his father used to be alive, and now he is not. With a mother lost in a deep bout of depression, Jonah and his five siblings struggle to keep up their home and the restaurant their dad left behind. But at the start of summer, a second change rolls in: Vivi Alexander, the new girl in town. Vivi is in love with life. Charming and unfiltered, she refuses to be held down by the medicine she's told should make her feel better. After meeting Jonah, she slides into the Daniels' household seamlessly, winning over each sibling with her imagination and gameness. But it's not long before Vivi's zest for life begins to falter. Soon her adventurousness becomes all-out danger-seeking. Through each high and low, Vivi and Jonah's love is put to the test . . . but what happens when love simply isn't enough?",Graphic-Novels-Anime-Manga
58,"Maríu saga, the Old Norse-Icelandic life of the Virgin Mary, survives in nineteen manuscripts. While the 1871 edition of the saga provides two versions based on multiple manuscripts and prints significant variants in the notes, it does not preserve the literary and social contexts of those manuscripts. In the extant manuscripts Maríu saga rarely exists in the codex by itself. This study restores the saga to its manuscript contexts in order to better understand the meaning of the text within its manuscript matrix, why it was copied in the specific manuscripts it was, and how it was read and used by the different communities that preserved the manuscripts.",Graphic-Novels-Anime-Manga
