,text,label
10,Peek under all the flaps in these colorful and engaging books--perfect for little fingers and curious minds.,Childrens-Books
11,The Day the Crayons Quit,Childrens-Books
12,"Packed with games, activities and over four hundred stickers, The Snail and the Whale Sticker Book is a great gift for any child - ideal for journeys, rainy days and holidays. One little snail longs to see the world and hitches a lift on the tail of an enormous whale. Together they go on an amazing journey, past icebergs and volcanoes, sharks and penguins, and through sun, snow and stormy seas. Follow them on their adventures in this fun sticker activity book, based on the bestselling picture book, The Snail and the Whale by Julia Donaldson and Axel Scheffler, creators of The Gruffalo.",Childrens-Books
13,"""How the cat purred and how the witch grinned, As they sat on their broomstick and flew through the wind. The witch and her cat fly happily over forests, rivers and mountains on their broomstick until a stormy wind blows away the witch's hat, bow and wand. Luckily, they are retrieved by a dog, a bird and a frog, who are all keen for a ride on the broom. It's a case of the more, the merrier, but the broomstick isn't used to such a heavy load and it's not long before...SNAP! It breaks in two! And with a greedy dragon looking for a snack, the witch's animal pals better think fast!""--Provided by publisher.",Childrens-Books
14,"While walking down the road, the narrator sees a donkey that he shares more about as the story progresses.",Childrens-Books
15,"Rhyming text compares babies born in different places and in different circumstances, but they all share the commonality of ten little fingers and ten little toes.",Childrens-Books
16,"All animals are equal but some animals are more equal than others. It's just an ordinary farm - until the animals revolt. They get rid of the irresponsible farmer. The other animals are sure that life is improving, but as systems are replaced and half-truths are retold, a new hierarchy emerges . . . Orwell's tale of propaganda, power and greed has never felt more pertinent. With an exciting new cover and inside illustrations by superstar Chris Mould.",Childrens-Books
17,"The perfect book collection for the littlest readers! Peppa and George are getting ready for bed with this sweet little library of bedtime books. From bathtime to storytime, bedtime to dream time, this little library is the ideal gift to help little ones settle off to sleep too. The back covers even make a jigsaw puzzle for busy little hands to make! Titles available from Ladybird include: Peppa Pig Little Library and Peppa Pig Fairy Tale Little Library",Childrens-Books
18,"The New York Times bestseller that celebrates the dreams, acceptance, and love that parents have for their children . . . now and forever. This is the perfect heartfelt gift for any special occasion, from birthdays to graduations, and celebrating new babies and other new beginnings. From brave and bold to creative and clever, Emily Winfield Martin's rhythmic rhyme expresses all the loving things that parents think of when they look at their children. With beautiful, lush illustrations and a stunning gatefold that opens at the end, this is a book that families will love reading over and over. The Wonderful Things You Will Be has a loving and truthful message that will endure for lifetimes and makes a great gift to the ones you love for any occasion.",Childrens-Books
19,"A life lesson that all parents want their children to learn: It’s OK to make a mistake. In fact, hooray for mistakes! A mistake is an adventure in creativity, a portal of discovery. A spill doesn’t ruin a drawing—not when it becomes the shape of a goofy animal. And an accidental tear in your paper? Don’t be upset about it when you can turn it into the roaring mouth of an alligator. An award winning, best-selling, one-of-a-kind interactive book, Beautiful Oops! shows young readers how every mistake is an opportunity to make something beautiful. A singular work of imagination, creativity, and paper engineering, Beautiful Oops! is filled with pop-ups, lift-the-flaps, tears, holes, overlays, bends, smudges, and even an accordion “telescope”—each demonstrating the magical transformation from blunder to wonder.",Childrens-Books
20,"This is a read-along edition with audio synced to the text, performed by Geraldine McEwan. The classic picture book story of Sophie and her extraordinary teatime guest has been loved by millions of children since it was first published more than fifty years ago. Now an award-winning animation!",Childrens-Books
21,"Louisa Clark is an ordinary girl living an exceedingly ordinary life -- steady boyfriend, close family -- who has never been farther afield than her village. She takes a job working for ex-Master of the Universe Will Traynor, now wheelchair-bound after a motorcycle accident. When she learns that Will has shocking plans of his own, she sets out to show him that life is still worth living.",Childrens-Books
22,"""Teaches school-age children cognitive-behavioral techniques to reduce and overcome anxiety, fears, and worry, through writing and drawing activities and self-help exercises and strategies. Includes introduction for parents""--Provided by publisher.",Childrens-Books
23,"Roald Dahl's Marvellous Joke Book is a perfect joke book for young children. Full of jokes, limericks, riddles, Knock knock and Doctor, doctor all the jokes are specially themed around Roald Dahl's best-loved characters such as Charlie, George, The BFG, Matilda, James and many others. Roald Dahl was always full of fun and mischief and loved all kinds of jokes - the sillier the better! From chocolate-covered chickens to grizzly grouchy grandmas to the disgusting Twits this marvellous collection has over 400 jokes, and includes Roald Dahl's very own, extremely silly 'Knock, knock' jokes - guaranteed to keep his fans amused for hours. Illustrations by Quentin Blake.",Childrens-Books
24,"Voted America's Best-Loved Novel in PBS's The Great American Read Harper Lee's Pulitzer Prize-winning masterwork of honor and injustice in the deep South—and the heroism of one man in the face of blind and violent hatred One of the most cherished stories of all time, To Kill a Mockingbird has been translated into more than forty languages, sold more than forty million copies worldwide, served as the basis for an enormously popular motion picture, and was voted one of the best novels of the twentieth century by librarians across the country. A gripping, heart-wrenching, and wholly remarkable tale of coming-of-age in a South poisoned by virulent prejudice, it views a world of great beauty and savage inequities through the eyes of a young girl, as her father—a crusading local lawyer—risks everything to defend a black man unjustly accused of a terrible crime.",Childrens-Books
25,"A new title in the hugely successful Clever Kids series, this book is packed with memory, word and number games for you to solve.",Childrens-Books
26,"From the author of the global bestseller Secret Garden (over 12 million copies sold!) Discover a whole new way to color with this small-scale, pocket-sized edition of Johanna Basford's bestseller Enchanted Forest. Sharpen your pencils for this mini inky adventure created in beautifully detailed, intricate pen-and-ink illustration, all ready for you to bring to life with color. Printed on ivory paper with lay-flat binding allowing for a smooth and seamless colouring experience. It also features two brand-new illustrations.",Childrens-Books
27,"When Grandma Poss's magic turns Hush invisible, the two possums take a culinary tour of Australia to find the food that will make her visible once more.",Childrens-Books
28,"Pictures illustrate things that begin with each letter of the alphabet, including Aunt Annie's alligator and a yawning yellow yak.",Childrens-Books
29,"A New York Times Best Illustrated Children's Book of 2011! A picture-book delight by a rising talent tells a cumulative tale with a mischievous twist. Features an audio read-along! The bear’s hat is gone, and he wants it back. Patiently and politely, he asks the animals he comes across, one by one, whether they have seen it. Each animal says no, some more elaborately than others. But just as the bear begins to despond, a deer comes by and asks a simple question that sparks the bear’s memory and renews his search with a vengeance. Told completely in dialogue, this delicious take on the classic repetitive tale plays out in sly illustrations laced with visual humor-- and winks at the reader with a wry irreverence that will have kids of all ages thrilled to be in on the joke.",Childrens-Books
30,"Despite the differences between people around the world, there are similarities that join humanity together, such as pain, joy, and love. On board pages.",Childrens-Books
31,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School for Witchcraft and Wizardry.",Childrens-Books
32,"Introducing first concepts, this wonderful board book collection makes a perfect first library. Each book is filled with Eric Carle's much-loved collage art and large, simple text. Ideal for little hands to hold the sturdy board pages are durable enough to withstand the rough and tumble of toddlers. Preschoolers will love learning with The Very Hungry Caterpillar!",Childrens-Books
33,"Find out what really drove the dinosaurs to extinction in this funny, wacky celebration of underpants from top-selling author-illustrator team Claire Freedman and Ben Cort! The mystery of dinosaur extinction is solved! Scientists have plenty of theories about why dinosaurs are extinct, but the UK’s bestselling authorillustrator team of Claire Freedman and Ben Cort knows the real answer: The dinos were wiped out in an Underpants War! This wacky celebration of underpants is perfect for reading aloud, and the hilarious antics of T. rex and the gang are endlessly entertaining. Featuring fun, vibrant art and short, rhyming text, Dinosaurs Love Underpants is a prehistoric pleasure parents and kids will want to read again and again.",Childrens-Books
34,"A clever mouse uses the threat of a terrifying creature to keep from being eaten by a fox, an owl, and a snake--only to have to outwit that creature as well.",Childrens-Books
35,"Max sails to the land of the wild things, where he becomes their king.",Childrens-Books
36,"In this book with your little eye, take a look and play I spy - so starts the classic story from best-selling author/illustrator team, Janet and Allan Ahlberg. Each Peach Pear Plum introduces favourite fairy tale characters, such as Tom Thumb and The Three Bears and, with a poem on each page hinting as to what is hiding in the picture, children are encouraged to participate and follow the story themselves. Now available in digital format, this well-known favourite truly is a modern classic.",Childrens-Books
37,Share the hands-on magic of Press Here in this extra-large format that's just right for classrooms and play groups. The big book edition gets whole groups of kids in on the interactive experience and fun of Hervé Tullet's bestselling picture book.,Childrens-Books
38,"The new baby takes some getting used to, but she's worth it.",Childrens-Books
39,"Andy and Terry live in a treehouse. But it's not just any old treehouse, it's the most amazing treehouse in the world! This treehouse has thirteen stories, a bowling alley, a see-through swimming pool, a secret underground laboratory, and a marshmallow machine that follows you around and automatically shoots marshmallows into your mouth whenever you are hungry. Life would be perfect for Andy and Terry if it wasn't for the fact that they have to write their next book, which is almost impossible because there are just so many distractions, including thirteen flying cats, giant bananas, mermaids, a sea monsters pretending to be mermaids, enormous gorillas, and dangerous burp gas-bubblegum bubbles! Join the fun with The 13-Story Treehouse by Andy Griffiths and Terry Denton. This title has Common Core connections.",Childrens-Books
40,The essential film companion for Newt Scamander! Relive the magic of Newt's world with this hardback guidebook featuring your favourite scenes and quotes from Fantastic Beasts and Where to Find Them.,Childrens-Books
41,The Hunger Games,Childrens-Books
42,"""The Gruffalo said that no gruffalo shouldEver set foot in the deep dark wood.""But one wild and windy night the Gruffalo's child disobeys her father's warnings and ventures out into the snow. After all, the Big Bad Mouse doesn't really exist . . . does he?The Gruffalo's Child is the Number One best-selling, much-loved sequel to the worldwide picture-book phenomenon that is The Gruffalo. Julia Donaldson's trademark rhyming text and Axel Scheffler's brilliant, characterful illustrations combine once more to ensure that the Gruffalo's Child has followed firmly in her father's footsteps and that her story is one that children will ask for again, and again... and again! This edition features the classic story with a stunning redesigned cover and beautiful finish, making it a must-have addition to the bookshelves of all Donaldson and Scheffler fans - big and small!Also available with redesigned covers are The Gruffalo, Room on the Broom, The Snail and the Whale, The Smartest Giant in Town, Monkey Puzzle, Charlie Cook's Favourite Book, and A Squash and a Squeeze.",Childrens-Books
43,"When a woman goes missing on her fifth wedding anniversary, her diary reveals hidden turmoil in her marriage, while her husband, desperate to clear himself of suspicion, realizes that something more disturbing than murder may have occurred.",Childrens-Books
44,"A hilarious and moving story of old age, adventure, stolen jewels and swimming the Thames, from David Walliams, number one bestseller and fastest growing children’s author in the country.",Childrens-Books
45,"Fiction, Reading Recovery Level 8, F&P Level E, DRA2 Level 8, Theme Problem Solving, Stage Early, Character N/A",Childrens-Books
46,The games are about to begin... but where's Spot? Peep behind each flap and discover some fantastic sporty surprises!,Childrens-Books
47,"Read the series that's sold more than 2 million copies--if you dare! Warning: this description has not been authorized by Pseudonymous Bosch. As much as he'd love to sing the praises of his book (he is very vain), he wouldn't want you to hear about his brave 11-year old heroes, Cass and Max-Ernest. Or about how a mysterious box of vials, the Symphony of Smells, sends them on the trail of a magician who has vanished under strange (and stinky) circumstances. And he certainly wouldn't want you to know about the hair-raising adventures that follow and the nefarious villains they face. You see, not only is the name of this book secret, the story inside is, too. For it concerns a secret. A Big Secret.",Childrens-Books
48,"When a bus driver takes a break in this hilarious Caldecott Honor-winning picture book, he gives the reader just one instruction: ""Don't let the pigeon drive the bus!"" But, boy, that pigeon tries every trick in the book to get in that driving seat: he whines, wheedles, fibs and flatters. Will you let him drive? Told entirely in speech bubbles, this brilliantly original and funny picture book demands audience participation!",Childrens-Books
49,A mouse searches for his lion friend. On board pages.,Childrens-Books
50,"Nominated for the Cilip Carnegie & Kate Greenaway Children's Book Awards 2018. Kate Pankhurst, descendent of Emmeline Pankhurst, has created this wildly wonderful and accessible book about women who really changed the world. Discover fascinating facts about some of the most amazing women who changed the world we live in. Fly through the sky with the incredible explorer Amelia Earhart, and read all about the Wonderful Adventures of Mary Seacole with the number one best-selling children's non-fiction title in the UK market this year. Bursting full of beautiful illustrations and astounding facts, Fantastically Great Women Who Changed the World is the perfect introduction to just a few of the most incredible women who helped shaped the world we live in. List of women featured: Jane Austen, Gertrude Ederle, Coco Chanel, Frida Kahlo, Marie Curie, Mary Anning, Mary Seacole, Amelia Earhart, Agent Fifi, Sacagawa, Emmeline Pankhurst, Rosa Parks, Anne Frank",Childrens-Books
51,"NATIONAL BESTSELLER • A stunning “portrait of the enduring grace of friendship” (NPR) about the families we are born into, and those that we make for ourselves. A masterful depiction of love in the twenty-first century. A NATIONAL BOOK AWARD FINALIST • A MAN BOOKER PRIZE FINALIST • WINNER OF THE KIRKUS PRIZE A Little Life follows four college classmates—broke, adrift, and buoyed only by their friendship and ambition—as they move to New York in search of fame and fortune. While their relationships, which are tinged by addiction, success, and pride, deepen over the decades, the men are held together by their devotion to the brilliant, enigmatic Jude, a man scarred by an unspeakable childhood trauma. A hymn to brotherly bonds and a masterful depiction of love in the twenty-first century, Hanya Yanagihara’s stunning novel is about the families we are born into, and those that we make for ourselves. Look for Hanya Yanagihara’s new novel, To Paradise, coming in January 2022.",Childrens-Books
52,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School for Witchcraft and Wizardry.",Childrens-Books
53,"Brave New World predicts - with eerie clarity - a terrifying vision of the future. Read the dystopian classic that inspired the Sky TV series. EVERYONE BELONGS TO EVERYONE ELSE Welcome to New London. Everybody is happy here. Our perfect society achieved peace and stability through the prohibition of monogamy, privacy, money, family and history itself. Now everyone belongs. You can be happy too. All you need to do is take your Soma pills. Discover the brave new world of Aldous Huxley's classic novel, written in 1932, which prophesied a society which expects maximum pleasure and accepts complete surveillance - no matter what the cost. 'A masterpiece of speculation... As vibrant, fresh, and somehow shocking as it was when I first read it' Margaret Atwood, bestselling author of The Handmaid's Tale 'A grave warning... Provoking, stimulating, shocking and dazzling' Observer **One of the BBC's 100 Novels That Shaped Our World**",Childrens-Books
54,"Read the #1 New York Times best-selling series before it continues in A Map of Days. Bonus features • Q&A with author Ransom Riggs • Eight pages of color stills from the film • Sneak preview of Hollow City, the next novel in the series A mysterious island. An abandoned orphanage. A strange collection of very curious photographs. It all waits to be discovered in Miss Peregrine’s Home for Peculiar Children, an unforgettable novel that mixes fiction and photography in a thrilling reading experience. As our story opens, a horrific family tragedy sets sixteen-year-old Jacob journeying to a remote island off the coast of Wales, where he discovers the crumbling ruins of Miss Peregrine’s Home for Peculiar Children. As Jacob explores its abandoned bedrooms and hallways, it becomes clear that the children were more than just peculiar. They may have been dangerous. They may have been quarantined on a deserted island for good reason. And somehow—impossible though it seems—they may still be alive. A spine-tingling fantasy illustrated with haunting vintage photography, Miss Peregrine’s Home for Peculiar Children will delight adults, teens, and anyone who relishes an adventure in the shadows. “A tense, moving, and wondrously strange first novel. The photographs and text work together brilliantly to create an unforgettable story.”—John Green, New York Times best-selling author of The Fault in Our Stars “With its X-Men: First Class-meets-time-travel story line, David Lynchian imagery, and rich, eerie detail, it’s no wonder Miss Peregrine’s Home for Peculiar Children has been snapped up by Twentieth Century Fox. B+”—Entertainment Weekly “‘Peculiar’ doesn’t even begin to cover it. Riggs’ chilling, wondrous novel is already headed to the movies.”—People “You’ll love it if you want a good thriller for the summer. It’s a mystery, and you’ll race to solve it before Jacob figures it out for himself.”—Seventeen",Childrens-Books
55,"As her son grows up from little boy to adult man, a mother secretly rocks him each night as he sleeps.",Childrens-Books
56,"""The Tales of Beedle the Bard, a Wizarding classic, first came to Muggle readers' attention in the book known as Harry Potter and the Deathly Hallows. Now, thanks to Hermione Granger's new translation from the ancient runes, we present this stunning edition with an introduction, notes, and illustrations by J.K. Rowling, and extensive commentary by Albus Dumbledore. Never before have Muggles been privy to these richly imaginative tales: ""The Wizard and the Hopping Pot,"" ""The Fountain of Fair Fortune,"" ""The Warlock's Hairy Heart,"" ""Babbitty Rabbitty and Her Cackling Stump,"" and of course, ""The Tale of the Three Brothers.""--Publisher description.",Childrens-Books
57,A boxed set incorporating the complete set of 'Signature' edition Harry Potter titles. Including the titles - 'Philosopher's Stone'; 'Chamber of Secrets'; 'Prisoner of Azkaban'; 'Goblet of Fire'; 'Order of the Phoenix'; 'The Half-blood Prince'; 'The Deathly Hallows'.,Childrens-Books
58,"Fifteen-year-old Ari Mendoza is an angry loner with a brother in prison, but when he meets Dante and they become friends, Ari starts to ask questions about himself, his parents and his family that he has never asked before.",Childrens-Books
59,"The essential guide for teaching effectively in the inclusive classroom! The third edition of this handbook offers easy-to-implement ideas, recommendations, and answers to questions to help general education teachers provide top-notch support for all students. In addition to an all-new section that outlines the basics of the RTI model and intervention strategies, this resource covers: 13 categories recognized under IDEA 2004 for which students may be eligible to receive special education services A step-by-step explanation of the special education process Accommodations and modifications to help students access the general education curriculum The transition process for students with special needs",Childrens-Books
60,Nature celebrates the individuality of each child being born.,Childrens-Books
61,Synopsis coming soon.......,Childrens-Books
62,Harry Potter Coloring BookBy Scholastic,Childrens-Books
63,"New York Times-bestselling team Andy Griffiths and Terry Denton invite readers to come hang out with them in their 117-Story Treehouse—the ninth book in the illustrated chapter book series filled with Andy and Terry's signature slapstick humor! Andy and Terry live in a 117-story treehouse. (It used to be a 104-story treehouse, but it just keeps growing!) It now has a pajama-party room, a water-ski park filled with flesh-eating piranhas, an Underpants Museum, a giant-fighting-robot arena, and the Door of Doom (don’t open it or you’ll be COMPLETELY and UTTERLY DOOMED!). For as long as Andy and Terry have been writing books together, Andy has always been the narrator and Terry has always been the illustrator. But when Terry tries to prove that he can narrate as well as draw, the story goes completely out of control and the Story Police arrive to arrest the whole treehouse team for crimes against storytelling! Andy, Terry and Jill go on the run, but how long can they evade the Story Police and stay out of Story Jail? Praise for Andy Griffiths and the Treehouse series: ""Anarchic absurdity at its best. . . . Denton's manic cartooning captures every twist and turn in hilarious detail."" —Publishers Weekly, starred review, on The 13-Story Treehouse ""Will appeal to fans of Jeff Kinney and Dav Pilkey. . . . The wonderfully random slapstick humor is tailor-made for reluctant readers. . . . A treat for all."" —Booklist on The 13-Story Treehouse Read the whole series! The 13-Story Treehouse The 26-Story Treehouse The 39-Story Treehouse The 52-Story Treehouse The 65-Story Treehouse The 78-Story Treehouse The 91-Story Treehouse The 104-Story Treehouse The 117-Story Treehouse",Childrens-Books
64,"Perfect for a thought-provoking assembly (particularly for those children with exams coming up!). A compelling picture book which can be used as a spring board into what worries children today. The lively, comic-style pictures and the general nature of the worries make this excellent for any number of problems. The message of the book is clear—find someone who will listen and talk about your worries. A big book version perfect for encouraging group discussions on how to deal with worries. Wherever Jenny goes, her worries follow her, in a big blue bag. They are there when she goes swimming, when she is watching TV, and even when she is in the lavatory. Jenny decides they will have to go. But who can help her?",Childrens-Books
65,"""This is an illustrated book of projects and activities and general information to get young children interested in engineering. It is written by Ann Beaty, the author of the picture book ROSIE REVERE. It is illustrated by David Roberts, the illustrator of the picture book ROSIE REVERE. It is 96 pages and has full-color illustrations.""--",Childrens-Books
66,"In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day. In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room—to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one—the little bunny says goodnight. One of the most beloved books of all time, Goodnight Moon is a must for every bookshelf and a time-honored gift for baby showers and other special events.",Childrens-Books
67,The most beautiful fish in the entire ocean discovers the real value of personal beauty and friendship.,Childrens-Books
68,"A young girl explores what different emotions feel like, such as happiness which makes her want to twirl, or sadness which feels as heavy as an elephant.",Childrens-Books
69,"A NEW YORK TIMES BESTSELLER This sequel to the sensational New York Times bestseller, Good Night Stories for Rebel Girls, showcases 100 brand-new bedtime stories of incredible women throughout history and around the world. In this book, readers will embark on an empowering journey through 100 new bedtime stories, featuring the adventures of extraordinary women through the ages, from Nefertiti to Beyoncé. The unique narrative style of Good Night Stories for Rebel Girls transforms each biography into a fairytale, filling readers with wonder and a burning curiosity to know more about each hero. Good Night Stories for Rebel Girls 2 boasts a brand-new graphic design, a glossary, and full-page, full-color portraits of each subject, created by the best female artists of our time.",Childrens-Books
70,"The beloved, #1 global bestseller by John Green, author of The Anthropocene Reviewed and Turtles All the Way Down “John Green is one of the best writers alive.” –E. Lockhart, #1 bestselling author of We Were Liars “The greatest romance story of this decade.″ –Entertainment Weekly #1 New York Times Bestseller • #1 Wall Street Journal Bestseller • #1 USA Today Bestseller • #1 International Bestseller Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a gorgeous plot twist named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel’s story is about to be completely rewritten. From John Green, #1 bestselling author of The Anthropocene Reviewed and Turtles All the Way Down, The Fault in Our Stars is insightful, bold, irreverent, and raw. It brilliantly explores the funny, thrilling, and tragic business of being alive and in love.",Childrens-Books
71,"NOW A MAJOR MOTION PICTURE starring ANNE HATHAWAY and JIM STURGESS It’s 1988 and Dexter Mayhew and Emma Morley have only just met. But after only one day together, they cannot stop thinking about one another. Over twenty years, snapshots of that relationship are revealed on the same day—July 15th—of each year. Dex and Em face squabbles and fights, hopes and missed opportunities, laughter and tears. And as the true meaning of this one crucial day is revealed, they must come to grips with the nature of love and life itself. ""One of the most hilarious and emotionally riveting love stories you'll ever encounter."" —People #1 INTERNATIONAL BESTSELLER",Childrens-Books
72,"The Wizarding World journey continues . . . The powerful Dark wizard Gellert Grindelwald was captured in New York with the help of Newt Scamander. But, making good on his threat, Grindelwald escapes custody and sets about gathering followers, most of whom are unsuspecting of his true agenda: to raise pure-blood wizards up to rule over all non-magical beings. In an effort to thwart Grindelwald's plans, Albus Dumbledore enlists Newt, his former Hogwarts student, who agrees to help once again, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world. Fantastic Beasts: The Crimes of Grindelwald is the second screenplay in a five-film series to be written by J.K. Rowling, author of the internationally bestselling Harry Potter books. Set in 1927, a few months after the events of Fantastic Beasts and Where To Find Them, and moving from New York to London, Paris and even back to Hogwarts, this story of mystery and magic reveals an extraordinary new chapter in the wizarding world. Illustrated with stunning line art from MinaLima with some surprising nods to the Harry Potter stories that will delight fans of both the books and films.",Childrens-Books
73,Develop healthy habits for growing bodies and minds with all new verses to this classic movement singalong. Follow a family through a day from home to school in their diverse community as they engage in healthy habits from good hygiene to reading. Includes educational endnotes about each health topic as well as a QR code on the book that provides access to video animation and audio.,Childrens-Books
74,"Based on his own extraordinary life, Gregory David Roberts’ Shantaram is a mesmerizing novel about a man on the run who becomes entangled within the underworld of contemporary Bombay—the basis for the Apple + TV series starring Charlie Hunnam. “It took me a long time and most of the world to learn what I know about love and fate and the choices we make, but the heart of it came to me in an instant, while I was chained to a wall and being tortured.” An escaped convict with a false passport, Lin flees maximum security prison in Australia for the teeming streets of Bombay, where he can disappear. Accompanied by his guide and faithful friend, Prabaker, the two enter the city’s hidden society of beggars and gangsters, prostitutes and holy men, soldiers and actors, and Indians and exiles from other countries, who seek in this remarkable place what they cannot find elsewhere. As a hunted man without a home, family, or identity, Lin searches for love and meaning while running a clinic in one of the city’s poorest slums, and serving his apprenticeship in the dark arts of the Bombay mafia. The search leads him to war, prison torture, murder, and a series of enigmatic and bloody betrayals. The keys to unlock the mysteries and intrigues that bind Lin are held by two people. The first is Khader Khan: mafia godfather, criminal-philosopher-saint, and mentor to Lin in the underworld of the Golden City. The second is Karla: elusive, dangerous, and beautiful, whose passions are driven by secrets that torment her and yet give her a terrible power. Burning slums and five-star hotels, romantic love and prison agonies, criminal wars and Bollywood films, spiritual gurus and mujaheddin guerrillas—this huge novel has the world of human experience in its reach, and a passionate love for India at its heart.",Childrens-Books
75,"Join Andy and Terry in their newly expanded treehouse, which now features 13 brand-new storeys, including a dodgem car rink, a skate ramp, a mud-fighting arena, an anti-gravity chamber, an ice-cream parlour with 78 flavours run by an ice-cream serving robot called Edward Scooperhands and the Maze of Doom – a maze so complicated that nobody who has gone in has ever come out again... well, not yet, anyway.Well, what are you waiting for? Come on up!",Childrens-Books
76,"This edition is optimised for colour devices. PEEPO! follows a baby through the day in a style full of wit, charm and ingenuity, where the baby can peep through to the next page and see a hint of what is to come. An original book that has long delighted young children - and their parents!",Childrens-Books
77,"A hugely commercial, fabulously addictive fantastical romp - from an author with top-notch digital self-publishing pedigree and legions of fans awaiting publication",Childrens-Books
78,"Peppa Pig fans will adore this Fairy Tale Little Library.The Peppa Pig Fairy Tale Little Library is a charming collection of mini fairy tale classics with the characters from Peppa Pig, presented in a beautiful slipcase box. Join Princess Peppa Pig and Prince George in their wonderful fairy tale castle up in the clouds and read their stories time and time again. The backs of the six books make a jigsaw, which is perfect for little hands to play with. The Peppa Pig range of books are fun, interactive and educational, ideal for encouraging children to start to read by themselves. Titles available from Ladybird include: Fun at the Fair, Dentist Trip, Peppa Goes Swimming and Peppa's Space Trip.",Childrens-Books
