,text,label
10,"“Fascinating. Doidge’s book is a remarkable and hopeful portrait of the endless adaptability of the human brain.”—Oliver Sacks, MD, author of The Man Who Mistook His Wife for a Hat What is neuroplasticity? Is it possible to change your brain? Norman Doidge’s inspiring guide to the new brain science explains all of this and more An astonishing new science called neuroplasticity is overthrowing the centuries-old notion that the human brain is immutable, and proving that it is, in fact, possible to change your brain. Psychoanalyst, Norman Doidge, M.D., traveled the country to meet both the brilliant scientists championing neuroplasticity, its healing powers, and the people whose lives they’ve transformed—people whose mental limitations, brain damage or brain trauma were seen as unalterable. We see a woman born with half a brain that rewired itself to work as a whole, blind people who learn to see, learning disorders cured, IQs raised, aging brains rejuvenated, stroke patients learning to speak, children with cerebral palsy learning to move with more grace, depression and anxiety disorders successfully treated, and lifelong character traits changed. Using these marvelous stories to probe mysteries of the body, emotion, love, sex, culture, and education, Dr. Doidge has written an immensely moving, inspiring book that will permanently alter the way we look at our brains, human nature, and human potential.",Science-Geography
11,"Neil deGrasse Tyson’s #1 New York Times best-selling guide to the cosmos, adapted for young readers. From the basics of physics to big questions about the nature of space and time, celebrated astrophysicist and science communicator Neil deGrasse Tyson breaks down the mysteries of the cosmos into bite-sized pieces. Astrophysics for Young People in a Hurry describes the fundamental rules and unknowns of our universe clearly—and with Tyson’s characteristic wit, there’s a lot of fun thrown in, too. This adaptation by Gregory Mone includes full-color photos, infographics, and extra explanations to make even the trickiest concepts accessible. Building on the wonder inspired by outer space, Astrophysics for Young People in a Hurry introduces an exciting field and the principles of scientific inquiry to young readers.",Science-Geography
12,First published in Great Britain in 2015 by Elliott and Thompson Limited.,Science-Geography
13,"New York Times and USA Today bestseller Roni Loren blends heat and heart in this emotionally charged story of: A frightened woman longing to break free A wounded man searching for his purpose An unexpected friendship turned sizzling hot connection And an emotional climax that'll have them both learning to let go The world can be a scary place. At least, that's what Andi Lockley's anxiety wants her to believe. It doesn't help that she narrowly escaped a dangerous man years ago, or that every relationship since has been colored with that lingering fear. But things are better now—she's channeling everything into her career as a horror novelist and true crime podcaster, and her next book may be the breakthrough she needs. If only her grumpy new neighbor would stop stomping around at all hours of the night. Former firefighter Hill Dawson can't sleep. After losing part of his leg in a rescue gone wrong, he's now stuck in limbo. He needs to figure out what he's supposed to do with his life, and he can't let himself get distracted by the pretty redhead next door. But when someone breaks into Andi's place, Hill can't stop himself from rushing in to play the hero. Soon, a tentative bond forms between the unlikely pair. But what starts out as a neighborly exchange quickly turns into the chance for so much more...if Andi can learn to put aside her fear and trust in herself—and love—again. Readers Rave About Books By Roni Loren: ""Phenomenal.""—LORELEI JAMES, New York Times and USA Today bestselling author ""Unforgettable.""—KRISTEN CALLIHAN, New York Times and USA Today bestselling author ""Unique, swoony, and lively.""—SARINA BOWEN, USA Today bestselling author ""Don't let this book get away!""—M. O'KEEFE, USA Today bestselling author ""A must-read.""—Publishers Weekly STARRED Review for The One You Fight For",Science-Geography
14,"""Fascinating.... Lays a foundation for understanding human history.""—Bill Gates In this ""artful, informative, and delightful"" (William H. McNeill, New York Review of Books) book, Jared Diamond convincingly argues that geographical and environmental factors shaped the modern world. Societies that had had a head start in food production advanced beyond the hunter-gatherer stage, and then developed religion --as well as nasty germs and potent weapons of war --and adventured on sea and land to conquer and decimate preliterate cultures. A major advance in our understanding of human societies, Guns, Germs, and Steel chronicles the way that the modern world came to be and stunningly dismantles racially based theories of human history. Winner of the Pulitzer Prize, the Phi Beta Kappa Award in Science, the Rhone-Poulenc Prize, and the Commonwealth club of California's Gold Medal.",Science-Geography
15,"The best-selling anatomy guide for yoga is now updated, expanded, and better than ever! With more asanas, vinyasas, full-color anatomical illustrations, and in-depth information, the second edition of YogaAnatomy provides you with a deeper understanding of the structures and principles underlying each movement and of yoga itself. From breathing to inversions to standing poses, see how specific muscles respond to the movements of the joints; how alterations of a pose can enhance or reduce effectiveness; and how the spine, breathing, and body position are all fundamentally linked. Whether you are just beginning your journey or have been practicing yoga for years, Yoga Anatomy will be an invaluable resource—one that allows you to see each movement in an entirely new light. With Yoga Anatomy, Second Edition, authors Leslie Kaminoff and Amy Matthews, both internationally recognized experts and teachers in anatomy, breathing, and bodywork, have created the ultimate reference for yoga practitioners, instructors, and enthusiasts alike.",Science-Geography
16,Webster lost the title of his book and has no idea where it has gone. See if Webster and his friends can find it.,Science-Geography
17,"Bristling with intelligence and shimmering with romance, this novel tests the boundary between history and myth. Patrick Lewis arrives in Toronto in the 1920s and earns his living searching for a vanished millionaire and tunneling beneath Lake Ontario. In the course of his adventures, Patrick's life intersects with those of characters who reappear in Ondaatje's Booker Prize-winning The English Patient. 256 pp.",Science-Geography
18,"2022 NATIONAL INDIE EXCELLENCE AWARDS WINNER — HISTORY: GENERAL "". . . inherently interesting, unique, and highly recommended addition to personal, professional, community, college, and academic library Physics of Time & Scientific Measurement history collections, and supplemental curriculum studies lists.” —Midwest Book Review ""A wonderful look into understanding and recording time, Orzel’s latest is appropriate for all readers who are curious about those ticks and tocks that mark nearly every aspect of our lives."" —Booklist “A thorough, enjoyable exploration of the history and science behind measuring time.” —Foreword Reviews It’s all a matter of time—literally. From the movements of the spheres to the slipperiness of relativity, the story of science unfolds through the fascinating history of humanity’s efforts to keep time. Our modern lives are ruled by clocks and watches, smartphone apps and calendar programs. While our gadgets may be new, however, the drive to measure and master time is anything but—and in A Brief History of Timekeeping, Chad Orzel traces the path from Stonehenge to your smartphone. Predating written language and marching on through human history, the desire for ever-better timekeeping has spurred technological innovation and sparked theories that radically reshaped our understanding of the universe and our place in it. Orzel, a physicist and the bestselling author of Breakfast with Einstein and How to Teach Quantum Physics to Your Dog continues his tradition of demystifying thorny scientific concepts by using the clocks and calendars central to our everyday activities as a jumping-off point to explore the science underlying the ways we keep track of our time. Ancient solstice markers (which still work perfectly 5,000 years later) depend on the basic astrophysics of our solar system; mechanical clocks owe their development to Newtonian physics; and the ultra-precise atomic timekeeping that enables GPS hinges on the predictable oddities of quantum mechanics. Along the way, Orzel visits the delicate negotiations involved in Gregorian calendar reform, the intricate and entirely unique system employed by the Maya, and how the problem of synchronizing clocks at different locations ultimately required us to abandon the idea of time as an absolute and universal quantity. Sharp and engaging, A Brief History of Timekeeping is a story not just about the science of sundials, sandglasses, and mechanical clocks, but also the politics of calendars and time zones, the philosophy of measurement, and the nature of space and time itself. For those interested in science, technology, or history, or anyone who’s ever wondered about the instruments that divide our days into moments: the time you spend reading this book may fly, and it is certain to be well spent.",Science-Geography
19,"Krakauer’s page-turning bestseller explores a famed missing person mystery while unraveling the larger riddles it holds: the profound pull of the American wilderness on our imagination; the allure of high-risk activities to young men of a certain cast of mind; the complex, charged bond between fathers and sons. ""Terrifying... Eloquent... A heart-rending drama of human yearning."" —New York Times In April 1992 a young man from a well-to-do family hitchhiked to Alaska and walked alone into the wilderness north of Mt. McKinley. He had given $25,000 in savings to charity, abandoned his car and most of his possessions, burned all the cash in his wallet, and invented a new life for himself. Four months later, his decomposed body was found by a moose hunter. How Christopher Johnson McCandless came to die is the unforgettable story of Into the Wild. Immediately after graduating from college in 1991, McCandless had roamed through the West and Southwest on a vision quest like those made by his heroes Jack London and John Muir. In the Mojave Desert he abandoned his car, stripped it of its license plates, and burned all of his cash. He would give himself a new name, Alexander Supertramp, and, unencumbered by money and belongings, he would be free to wallow in the raw, unfiltered experiences that nature presented. Craving a blank spot on the map, McCandless simply threw the maps away. Leaving behind his desperate parents and sister, he vanished into the wild. Jon Krakauer constructs a clarifying prism through which he reassembles the disquieting facts of McCandless's short life. Admitting an interst that borders on obsession, he searches for the clues to the drives and desires that propelled McCandless. When McCandless's innocent mistakes turn out to be irreversible and fatal, he becomes the stuff of tabloid headlines and is dismissed for his naiveté, pretensions, and hubris. He is said to have had a death wish but wanting to die is a very different thing from being compelled to look over the edge. Krakauer brings McCandless's uncompromising pilgrimage out of the shadows, and the peril, adversity, and renunciation sought by this enigmatic young man are illuminated with a rare understanding--and not an ounce of sentimentality. Mesmerizing, heartbreaking, Into the Wild is a tour de force. The power and luminosity of Jon Krakauer's stoytelling blaze through every page.",Science-Geography
20,"The extraordinary Bill Bryson takes us from the Big Bang to the dawn of science in this book about basically everything. Ever wondered how we got from nothing to something? Or thought about how we can weigh the earth? Or wanted to reach the edge of the universe? Uncover the mysteries of time, space and life on earth in this extraordinary book - a journey from the centre of the planet to the dawn of the dinosaurs, and everything in between. And discover our own incredible journey, from single cell to civilisation, including the brilliant (and sometimes very bizarre) scientists who helped us find out the how and why. Adapted from A Short History of Nearly Everything, the ground-breaking bestseller, this book is stunningly illustrated throughout, and accessible for all ages ************************************************************************ Reviews for A Short History of Nearly Everything: 'It's the sort of book I would have devoured as a teenager. It might well turn unsuspecting young readers into scientists.' Evening Standard 'I doubt that a better book for the layman about the findings of modern science has been written' Sunday Telegraph 'A thoroughly enjoyable, as well as educational, experience. Nobody who reads it will ever look at the world around them in the same way again' Daily Express 'The very book I have been looking for most of my life' Daily Mail",Science-Geography
21,"From the author of The Tenth Gift comes another story of exotic, foreign lands, entwining storylines spanning generations, and the quests to overcome love lost. ""My dear Isabelle, in the attic you will find a box with your name on it."" Isabelle's estranged archeologist father dies, leaving her a puzzle. In a box she finds some papers and a mysterious African amulet — but their connection to her remains unclear until she embarks on a trip to Morocco to discover how the amulet came into her father's possession. When the amulet is damaged and Isabelle almost killed in an accident, she fears her curiosity has got the better of her. But Taib, her rescuer, knows the dunes and their peoples, and offers to help uncover the amulet's extraordinary history, involving Tin Hinan — She of the Tents — who made a legendary crossing of the desert, and her beautiful descendant Mariata. Across years and over hot, shifting sands, tracking the Salt Road, the stories of Isabelle and Taib, Mariata and her lover, become entangled with that of the lost amulet. It is a tale of souls wounded by history and of love blossoming on barren ground. From the Hardcover edition.",Science-Geography
22,"For use in schools and libraries only. Documents the story of how scientists took cells from an unsuspecting descendant of freed slaves and created a human cell line that has been kept alive indefinitely, enabling numerous medical and scientific discoveries.",Science-Geography
23,"Walden: Or, Life in the Woods",Science-Geography
24,Looks at fifty-five fundamental poses from an anatomical perspective to describe their function in the practice of hatha yoga.,Science-Geography
25,"The informative and witty expose of the ""bad science"" we are all subjected to, called ""one of the essential reads of the year"" by New Scientist. We are obsessed with our health. And yet -- from the media's ""world-expert microbiologist"" with a mail-order Ph.D. in his garden shed laboratory, and via multiple health scares and miracle cures -- we are constantly bombarded with inaccurate, contradictory, and sometimes even misleading information. Until now. Ben Goldacre masterfully dismantles the questionable science behind some of the great drug trials, court cases, and missed opportunities of our time, but he also goes further: out of the bullshit, he shows us the fascinating story of how we know what we know, and gives us the tools to uncover bad science for ourselves. From the Hardcover edition.",Science-Geography
26,"From the No. 1 bestselling author of What If? - the man who created xkcd and explained the laws of science with cartoons - comes a series of brilliantly simple diagrams ('blueprints' if you want to be complicated about it) that show how important things work: from the nuclear bomb to the biro. It's good to know what the parts of a thing are called, but it's much more interesting to know what they do. Richard Feynman once said that if you can't explain something to a first-year student, you don't really get it. In Thing Explainer, Randall Munroe takes a quantum leap past this: he explains things using only drawings and a vocabulary of just our 1,000 (or the ten hundred) most common words. Many of the things we use every day - like our food-heating radio boxes ('microwaves'), our very tall roads ('bridges'), and our computer rooms ('datacentres') - are strange to us. So are the other worlds around our sun (the solar system), the big flat rocks we live on (tectonic plates), and even the stuff inside us (cells). Where do these things come from? How do they work? What do they look like if you open them up? And what would happen if we heated them up, cooled them down, pointed them in a different direction, or pressed this button? In Thing Explainer, Munroe gives us the answers to these questions and many, many more. Funny, interesting, and always understandable, this book is for anyone -- age 5 to 105 -- who has ever wondered how things work, and why.",Science-Geography
27,"NEW YORK TIMES BESTSELLER The New York Times–bestselling author of The Brain That Changes Itself presents astounding advances in the treatment of brain injury and illness. Now in an updated and expanded paperback edition. Winner of the 2015 Gold Nautilus Book Award in Science & Cosmology In his groundbreaking work The Brain That Changes Itself, Norman Doidge introduced readers to neuroplasticity—the brain’s ability to change its own structure and function in response to activity and mental experience. Now his revolutionary new book shows how the amazing process of neuroplastic healing really works. The Brain’s Way of Healing describes natural, noninvasive avenues into the brain provided by the energy around us—in light, sound, vibration, and movement—that can awaken the brain’s own healing capacities without producing unpleasant side effects. Doidge explores cases where patients alleviated chronic pain; recovered from debilitating strokes, brain injuries, and learning disorders; overcame attention deficit and learning disorders; and found relief from symptoms of autism, multiple sclerosis, Parkinson’s disease, and cerebral palsy. And we learn how to vastly reduce the risk of dementia, with simple approaches anyone can use. For centuries it was believed that the brain’s complexity prevented recovery from damage or disease. The Brain’s Way of Healing shows that this very sophistication is the source of a unique kind of healing. As he did so lucidly in The Brain That Changes Itself, Doidge uses stories to present cutting-edge science with practical real-world applications, and principles that everyone can apply to improve their brain’s performance and health.",Science-Geography
28,Includes bibliographical references and index,Science-Geography
29,"“Pollan keeps you turning the pages . . . cleareyed and assured.” —New York Times A #1 New York Times Bestseller, New York Times Book Review 10 Best Books of 2018, and New York Times Notable Book A brilliant and brave investigation into the medical and scientific revolution taking place around psychedelic drugs--and the spellbinding story of his own life-changing psychedelic experiences When Michael Pollan set out to research how LSD and psilocybin (the active ingredient in magic mushrooms) are being used to provide relief to people suffering from difficult-to-treat conditions such as depression, addiction and anxiety, he did not intend to write what is undoubtedly his most personal book. But upon discovering how these remarkable substances are improving the lives not only of the mentally ill but also of healthy people coming to grips with the challenges of everyday life, he decided to explore the landscape of the mind in the first person as well as the third. Thus began a singular adventure into various altered states of consciousness, along with a dive deep into both the latest brain science and the thriving underground community of psychedelic therapists. Pollan sifts the historical record to separate the truth about these mysterious drugs from the myths that have surrounded them since the 1960s, when a handful of psychedelic evangelists inadvertently catalyzed a powerful backlash against what was then a promising field of research. A unique and elegant blend of science, memoir, travel writing, history, and medicine, How to Change Your Mind is a triumph of participatory journalism. By turns dazzling and edifying, it is the gripping account of a journey to an exciting and unexpected new frontier in our understanding of the mind, the self, and our place in the world. The true subject of Pollan's ""mental travelogue"" is not just psychedelic drugs but also the eternal puzzle of human consciousness and how, in a world that offers us both suffering and joy, we can do our best to be fully present and find meaning in our lives.",Science-Geography
30,"An exquisite WWII novel illuminating the strength of three women in occupied Paris, for fans of The Nightingale, The Alice Network and The Lost Girls of Paris. ""A truly outstanding novel...reminds us of the power of love, hope and courage.""—Heather Morris, #1 bestselling author of The Tattooist of Auschwitz Paris, 1944 Celebrated singer Genevieve Dumont is both a star and a smokescreen. An unwilling darling of the Nazis, the chanteuse’s position of privilege allows her to go undetected as an ally to the resistance. When her estranged mother, Lillian de Rocheford, is captured by Nazis, Genevieve knows it won’t be long before the Gestapo succeeds in torturing information out of Lillian that will derail the upcoming allied invasion. The resistance movement is tasked with silencing her by any means necessary—including assassination. But Genevieve refuses to let her mother become yet one more victim of the war. Reuniting with her long-lost sister, she must find a way to navigate the perilous cross-currents of Occupied France undetected—and in time to save Lillian’s life. In this heart-wrenching novel, bestselling author Karen Robards showcases the extraordinary lengths one goes to save their family from a German prison. A web of spies, the resistance and a vivid portrayal of Paris in wartime.",Science-Geography
31,"In this madcap journey, a bestselling journalist investigates psychopaths and the industry of doctors, scientists, and everyone else who studies them. The Psychopath Test is a fascinating journey through the minds of madness. Jon Ronson's exploration of a potential hoax being played on the world's top neurologists takes him, unexpectedly, into the heart of the madness industry. An influential psychologist who is convinced that many important CEOs and politicians are, in fact, psychopaths teaches Ronson how to spot these high-flying individuals by looking out for little telltale verbal and nonverbal clues. And so Ronson, armed with his new psychopath-spotting abilities, enters the corridors of power. He spends time with a death-squad leader institutionalized for mortgage fraud in Coxsackie, New York; a legendary CEO whose psychopathy has been speculated about in the press; and a patient in an asylum for the criminally insane who insists he's sane and certainly not a psychopath. Ronson not only solves the mystery of the hoax but also discovers, disturbingly, that sometimes the personalities at the helm of the madness industry are, with their drives and obsessions, as mad in their own way as those they study. And that relatively ordinary people are, more and more, defined by their maddest edges.",Science-Geography
32,"The New York Times bestseller from the author of The Order of Time and Reality Is Not What It Seems and Helgoland “One of the year’s most entrancing books about science.”—The Wall Street Journal “Clear, elegant...a whirlwind tour of some of the biggest ideas in physics.”—The New York Times Book Review This playful, entertaining, and mind-bending introduction to modern physics briskly explains Einstein's general relativity, quantum mechanics, elementary particles, gravity, black holes, the complex architecture of the universe, and the role humans play in this weird and wonderful world. Carlo Rovelli, a renowned theoretical physicist, is a delightfully poetic and philosophical scientific guide. He takes us to the frontiers of our knowledge: to the most minute reaches of the fabric of space, back to the origins of the cosmos, and into the workings of our minds. The book celebrates the joy of discovery. “Here, on the edge of what we know, in contact with the ocean of the unknown, shines the mystery and the beauty of the world,” Rovelli writes. “And it’s breathtaking.”",Science-Geography
33,"""From aviators to zoologists, the A-Z entries of this volume include a significant number of living scientists, some of whom have contributed material. By personally corresponding with these women, visiting obscure museums and archives, and uncovering many primary sources, Catharine M. C. Haines has collected in one volume a scope of information that can be found nowhere else. Full end-of-entry bibliographies, a list of the women scientists by specialty, and a comprehensive index make this title an indispensable starting point for further research on international female scientists.""--BOOK JACKET.",Science-Geography
34,"“Fascinating. Doidge’s book is a remarkable and hopeful portrait of the endless adaptability of the human brain.”—Oliver Sacks, MD, author of The Man Who Mistook His Wife for a Hat What is neuroplasticity? Is it possible to change your brain? Norman Doidge’s inspiring guide to the new brain science explains all of this and more An astonishing new science called neuroplasticity is overthrowing the centuries-old notion that the human brain is immutable, and proving that it is, in fact, possible to change your brain. Psychoanalyst, Norman Doidge, M.D., traveled the country to meet both the brilliant scientists championing neuroplasticity, its healing powers, and the people whose lives they’ve transformed—people whose mental limitations, brain damage or brain trauma were seen as unalterable. We see a woman born with half a brain that rewired itself to work as a whole, blind people who learn to see, learning disorders cured, IQs raised, aging brains rejuvenated, stroke patients learning to speak, children with cerebral palsy learning to move with more grace, depression and anxiety disorders successfully treated, and lifelong character traits changed. Using these marvelous stories to probe mysteries of the body, emotion, love, sex, culture, and education, Dr. Doidge has written an immensely moving, inspiring book that will permanently alter the way we look at our brains, human nature, and human potential.",Science-Geography
35,"WINNER 2014 – Hilary Weston Writers’ Trust Prize for Non-Fiction Forget everything you think you know about global warming. The really inconvenient truth is that it’s not about carbon—it’s about capitalism. The convenient truth is that we can seize this existential crisis to transform our failed system and build something radically better. In her most provocative book yet, Naomi Klein, author of the global bestsellers The Shock Doctrine and No Logo, tackles the most profound threat humanity has ever faced: the war our economic model is waging against life on earth. Klein exposes the myths that are clouding the climate debate. We have been told the market will save us, when in fact the addiction to profit and growth is digging us in deeper every day. We have been told it’s impossible to get off fossil fuels when in fact we know exactly how to do it—it just requires breaking every rule in the “free-market” playbook: reining in corporate power, rebuilding local economies and reclaiming our democracies. We have also been told that humanity is too greedy and selfish to rise to this challenge. In fact, all around the world, the fight back is already succeeding in ways both surprising and inspiring. Climate change, Klein argues, is a civilizational wake-up call, a powerful message delivered in the language of fires, floods, storms and droughts. Confronting it is no longer about changing the light bulbs. It’s about changing the world—before the world changes so drastically that no one is safe. Either we leap—or we sink. Once a decade, Naomi Klein writes a book that redefines its era. No Logo did so for globalization. The Shock Doctrine changed the way we think about austerity. This Changes Everything is about to upend the debate about the stormy era already upon us.",Science-Geography
36,Lost Ocean,Science-Geography
37,"Jesus, Moses, Mohammed, Gandhi, and the Buddha all had brains built essentially like anyone else's, yet they were able to harness their thoughts and shape their patterns of thinking in ways that changed history. With new breakthroughs in modern neuroscience and the wisdom of thousands of years of contemplative practice, it is possible for us to shape our own thoughts in a similar way for greater happiness, love, compassion, and wisdom. Buddha's Brain joins the forces of modern neuroscience with ancient contemplative teachings to show readers how they can work toward greater emotional well-being, healthier relationships, more effective actions, and deepened religious and spiritual understanding. This book will explain how the core elements of both psychological well-being and religious or spiritual life-virtue, mindfulness, and wisdom-are based in the core functions of the brain: regulating, learning, and valuing. Readers will also learn practical ways to apply this information, as the book offers many exercises they can do to tap the unused potential of the brain and rewire it over time for greater peace and well-being.",Science-Geography
38,"An engineering professor who started out doing poorly in mathematical and technical subjects in school offers tools, tips and techniques to learning the creative and analytical thought processes that will lead to achievement in math and science. Original.",Science-Geography
