,text,label
10,"In this pioneering, practical book for parents, neuroscientist Daniel J. Siegel and parenting expert Tina Payne Bryson explain the new science of how a child's brain is wired and how it matures. Different parts of a child's brain develop at different speeds and understanding these differences can help you turn any outburst, argument, or fear into a chance to integrate your child's brain and raise calmer, happier children. Featuring clear explanations, age-appropriate strategies and illustrations that will help you explain these concepts to your child, The Whole-Brain Child will help your children to lead balanced, meaningful, and connected lives using twelve key strategies, including: Name It to Tame It: Corral raging right-brain behavior through left-brain storytelling, appealing to the left brain's affinity for words and reasoning to calm emotional storms and bodily tension. Engage, Don't Enrage: Keep your child thinking and listening, instead of purely reacting. Move It or Lose It: Use physical activities to shift your child's emotional state. Let the Clouds of Emotion Roll By: Guide your children when they are stuck on a negative emotion, and help them understand that feelings come and go. SIFT: Help children pay attention to the Sensations, Images, Feelings, and Thoughts within them so that they can make better decisions and be more flexible. Connect Through Conflict: Use discord to encourage empathy and greater social success.",Health
11,"Jamie’s 15 Minute Meals is a classic cookbook meant to arm readers with the skills to create great meals quickly. In Jamie’s trademark style, the recipes are methodical, clever and fun-drawing on inspiration from all over the world; embracing the tastes that we all love; playing on classic chicken, steak and pasta dishes; looking at Asian-inspired street food and brilliant Moroccan flavours; putting together great salads and so much more. These are some of the quickest and easiest meals Jamie’s ever done.",Health
12,"Over 20 million copies sold! A perennial New York Times bestseller for over a decade! Falling in love is easy. Staying in love—that’s the challenge. How can you keep your relationship fresh and growing amid the demands, conflicts, and just plain boredom of everyday life? In the #1 New York Times international bestseller The 5 Love Languages, you’ll discover the secret that has transformed millions of relationships worldwide. Whether your relationship is flourishing or failing, Dr. Gary Chapman’s proven approach to showing and receiving love will help you experience deeper and richer levels of intimacy with your partner—starting today. The 5 Love Languages is as practical as it is insightful. Updated to reflect the complexities of relationships today, this new edition reveals intrinsic truths and applies relevant, actionable wisdom in ways that work. Includes the Couple's Personal Profile assessment so you can discover your love language and that of your loved one.",Health
13,"More and more of us are suffering from the stresses and strains of modern life. Mindfulness is an increasingly popular discipline that can not only help alleviate the symptoms of stress, anxiety and depression brought on by the pressures of our daily existence but can actually bring calm, joy and happiness into our lives. In The Little Book of Mindfulness Tiddy Rowan, herself a practitioner for over 30 years, has gathered together a seminal collection of over 150 techniques, tips, exercises, advice and guided meditations that will enable people at every level to follow the breath, still the mind and relax the body, whilst generating and boosting a feeling of well-being and contentment that will permeate every aspect of everyday life. The perfect little gift to bring lasting happiness and peace for friends and family.",Health
14,"Discover the groundbreaking method to defeat diabetes without drugs using the step-by-step diet plans and recipes from #1 New York Times bestselling author Dr. Michael Mosley. The 8-Week Blood Sugar Diet is a radical new approach to the biggest health epidemic threatening us today... Our modern diet, high in low-quality carbohydrates, is damaging our bodies—producing a constant overload of sugar in our bloodstream that clogs up our arteries and piles hidden fat into our internal organs. The result has been a doubling in the number of type 2 diabetics, as well as a surge in those with a potentially hazardous condition—prediabetes. It is now known that even moderately elevated blood sugar levels can trigger heart disease, stroke, dementia, and cancer. But scientists have recently demonstrated that you can prevent and even reverse type 2 diabetes with a simple change in diet and lifestyle. Drawing on the work of Dr. Roy Taylor—one of the UK’s foremost diabetes experts—and his own experience as a one-time diabetic, Dr. Michael Mosley presents a groundbreaking, science-based, 8-week plan for diabetics who want to reverse their condition (and then stay off medication). He also offers a more flexible regime for people interested in the extensive health benefits to be gained from lowering their blood sugar levels and shedding dangerous fat. As Dr. Mosley says, it is never too late to act.",Health
15,"Although we have been successful in our careers, they have not turned out quite as we expected. We both have changed positions several times-for all the right reasons-but there are no pension plans vesting on our behalf. Our retirement funds are growing only through our individual contributions. Michael and I have a wonderful marriage with three great children. As I write this, two are in college and one is just beginning high school. We have spent a fortune making sure our children have received the best education available. One day in 1996, one of my children came home disillusioned with school. He was bored and tired of studying. “Why should I put time into studying subjects I will never use in real life?” he protested. Without thinking, I responded, “Because if you don't get good grades, you won't get into college.” “Regardless of whether I go to college,” he replied, “I'm going to be rich.”",Health
16,"""From #1 New York Times bestselling author of The Fast Diet and The 8-Week Blood Sugar Diet comes a groundbreaking new book about your gut--known as the ""second brain"" of the body--that explains how taking care of its good bacteria can lead to optimal health and weight loss. People often joke about ""going with their gut"" but the truth is that this part of your body exercises an astonishing degree of control over your mood, hunger, and general health. Written with the latest research on the microbiome--the alien bacteria that lives in our guts--The Clever Gut Diet also clearly explains what goes on inside your stomach and intestines every day. Discover up-to-the-date science on hunger hormones and learn how our ""second brain"" communicates with the rest of the body, shaping our appetite and immune system. Although this is primarily a how-to book, Dr. Mosley uses his own body and experiences as a narrative, sharing his own personal journey of discovery. He explores prebiotics, probiotics, and the impact of antibiotics. The book also includes a comprehensive and delicious menu plan, provided by a leading dietician, which ensures that you will grow only the finest plants in your own internal garden. Finally, you can discover once and for all how to lead a life of optimal weight maintenance, improved physical health, and an overwhelming sense of balance and calm""--",Health
17,"The #1 New York Times bestseller! “Witty, wise, and tender. It's a marvel.” —Paula Hawkins, author of The Girl on the Train and A Slow Fire Burning “To say I love this book is an understatement. It’s a deep psychological mystery about the power of motherhood, the intensity of teenage love, and the danger of perfection. It moved me to tears.” —Reese Witherspoon From the bestselling author of Everything I Never Told You and Our Missing Hearts comes a riveting novel that traces the intertwined fates of the picture-perfect Richardson family and the enigmatic mother and daughter who upend their lives. In Shaker Heights, a placid, progressive suburb of Cleveland, everything is planned—from the layout of the winding roads, to the colors of the houses, to the successful lives its residents will go on to lead. And no one embodies this spirit more than Elena Richardson, whose guiding principle is playing by the rules. Enter Mia Warren—an enigmatic artist and single mother—who arrives in this idyllic bubble with her teenaged daughter Pearl, and rents a house from the Richardsons. Soon Mia and Pearl become more than tenants: all four Richardson children are drawn to the mother-daughter pair. But Mia carries with her a mysterious past and a disregard for the status quo that threatens to upend this carefully ordered community. When old family friends of the Richardsons attempt to adopt a Chinese-American baby, a custody battle erupts that dramatically divides the town—and puts Mia and Elena on opposing sides. Suspicious of Mia and her motives, Elena is determined to uncover the secrets in Mia’s past. But her obsession will come at unexpected and devastating costs. Little Fires Everywhere explores the weight of secrets, the nature of art and identity, and the ferocious pull of motherhood—and the danger of believing that following the rules can avert disaster. Named a Best Book of the Year by: People, The Washington Post, Bustle, Esquire, Southern Living, The Daily Beast, GQ, Entertainment Weekly, NPR, Amazon, Barnes & Noble, iBooks, Audible, Goodreads, Library Reads, Book of the Month, Paste, Kirkus Reviews, St. Louis Post-Dispatch, and many more... Perfect for book clubs! Visit celesteng.com for discussion guides and more.",Health
18,"The 10th anniversary edition of A New Earth with a new preface by Eckhart Tolle. With his bestselling spiritual guide The Power of Now, Eckhart Tolle inspired millions of readers to discover the freedom and joy of a life lived “in the now.” In A New Earth, Tolle expands on these powerful ideas to show how transcending our ego-based state of consciousness is not only essential to personal happiness, but also the key to ending conflict and suffering throughout the world. Tolle describes how our attachment to the ego creates the dysfunction that leads to anger, jealousy, and unhappiness, and shows readers how to awaken to a new state of consciousness and follow the path to a truly fulfilling existence. Illuminating, enlightening, and uplifting, A New Earth is a profoundly spiritual manifesto for a better way of life—and for building a better world.",Health
19,"The bestselling parents' guide towards happy, sleeping babies from birth to two years, from the international baby whisperer Tizzie Hall LAST UPDATED 2021 Tizzie Hall has gained an international reputation as a baby whisperer and miracle worker. Even from an early age, Tizzie knew how to read babies' body language and cries, and from that auspicious beginning she has developed a series of sleep routines that have provided parents and babies with a good night's sleep the world over. Save Our Sleep is the book that parents asked Tizzie to write, and with over 270,000 copies sold it has become the only book parents need to cure their own sleep deprivation! New material includes new routines, integrated feedback on routines, dummy use, express feeding, dealing with premature babies and twins, more information on teaching your baby to self-settle and brand new case studies and tips. Visit Tizzie's website Save Our Sleep for more products and information.",Health
20,"A new edition of the meal planner that has helped many parents to create tempting and nutritious food for their young children, from weaning onward. As well as recipes, it includes advice on nutrition, time-saving tips and menu charts.",Health
21,"As a creative force, student of the human heart and soul, and champion of living the life you want, Oprah Winfrey stands alone. Over the years, she has made history with a legendary talk show - the highest-rated program of its kind, launched her own television network, become the nation's only African-American billionaire, and been awarded both an honorary degree by Harvard University and the Presidential Medal of Freedom. From all her experiences, she has gleaned life lessons—which, for fourteen years, she's shared in O, The Oprah Magazine's widely popular ""What I Know For Sure"" column, a monthly source of inspiration and revelation. Now, for the first time, these thoughtful gems have been revised, updated, and collected in What I Know For Sure, a beautiful cloth bound book with a ribbon marker, packed with insight and revelation from Oprah Winfrey. Organized by theme—joy, resilience, connection, gratitude, possibility, awe, clarity, and power—these essays offer a rare, powerful and intimate glimpse into the heart and mind of one of the world's most extraordinary women—while providing readers a guide to becoming their best selves. Candid, moving, exhilarating, uplifting, and frequently humorous, the words Oprah shares in What I Know For Sure shimmer with the sort of truth that readers will turn to again and again.",Health
22,"The bestselling adult colouring book!Working with your hands is one of the best ways to soothe anxiety and eliminate stress. This stunning, pocket-sized colouring book offers a practical exercise in mindfulness that draws on your creativity and hones your focus.Beautifully illustrated, The Mindfulness Colouring Book is filled with templates for exquisite scenes and intricate, sophisticated patterns, prompting you to meditate on your artwork as you mindfully and creatively fill these pages with colour. Take a few minutes out of your day, wherever you are, and colour your way to peace and calm.",Health
23,"Peaceful Parent, Happy Kids",Health
24,"A prominent surgeon argues against modern medical practices that extend life at the expense of quality of life while isolating the dying, outlining suggestions for freer, more fulfilling approaches to death that enable more dignified and comfortable choices.",Health
25,"Our gut is almost as important to us as our brain and yet we know very little about how it works. Gut: The Inside Story is an entertaining, informative tour of the digestive system from the moment we raise a tasty morsel to our lips until the moment our body surrenders the remnants to the toilet bowl. No topic is too lowly for the author’s wonder and admiration, from the careful choreography of breaking wind to the precise internal communication required for a cleansing vomit. Along the way, the author provides practical advice such as the best ways to sit on the toilet to have a comfortable bowel movement, how clean your kitchen should be for optimum gut health, and how different laxatives work. She tells stories of gut bacteria that can lead to obesity, autoimmune diseases, or even suicide, and she discusses the benefits of dietary supplements such as probiotics. This book is a fascinating primer for anyone interested in how our ideas about the gut are changing in the light of cutting-edge scientific research. In the words of the author, “We live in an era in which we are just beginning to understand just how complex the connections are between us, our food, our pets and the microscopic world in, on, and around us. We are gradually decoding processes that we used to believe were part of our inescapable destiny.”",Health
26,"The #1 New York Times best-selling author and beloved healing authority reveals how taking your liver off overload can help resolve a wide range of symptoms and conditions--and transform your health in ways you've never imagined. What if you could focus on one aspect of your well-being to transform all the others--and at the same time prevent health problems you didn't even know were lurking beneath the surface? In today's world, we have no idea how many symptoms, conditions, and diseases are rooted in an overloaded liver. It's not only about liver cancer, cirrhosis, and hepatitis. Nearly every challenge--from pesky general health complaints to digestive issues to emotional struggles to weight gain to high blood pressure to heart problems to brain fog to skin conditions to autoimmune and other chronic illnesses--has an origin in an overloaded liver and can improve and heal when you harness the force of this humble organ. Medical Medium Liver Rescue offers the answers you should have had all along. With his signature compassion, Anthony William, the Medical Medium, shares unparalleled insights into undiscovered functions of our life-saving livers, explains what's behind dozens of health issues that hold us back, and offers detailed guidance on how to move forward so we can live our best lives. Find out for yourself what liver rescue is all about: being clearer-headed, more peaceful, happier, and better able to adapt to our fast-changing times. Learn how to sleep well, balance blood sugar, lower blood pressure, lose weight, and look and feel younger. A healthy liver is the ultimate de-stressor, anti-aging ally, and safeguard against a threatening world--if we give it the right support.",Health
27,"DON’T MISS SEASON 2 OF THE GOLDEN GLOBE AND EMMY AWARD-WINNING HBO® SERIES STARRING REESE WITHERSPOON, NICOLE KIDMAN, SHAILENE WOODLEY, LAURA DERN, ZOË KRAVITZ, AND MERYL STREEP From the author of Nine Perfect Strangers, Apples Never Fall, and The Husband’s Secret comes the #1 New York Times bestselling novel about the dangerous little lies we tell ourselves just to survive. A murder...A tragic accident...Or just parents behaving badly? What’s indisputable is that someone is dead. Madeline is a force to be reckoned with. She’s funny, biting, and passionate; she remembers everything and forgives no one. Celeste is the kind of beautiful woman who makes the world stop and stare but she is paying a price for the illusion of perfection. New to town, single mom Jane is so young that another mother mistakes her for a nanny. She comes with a mysterious past and a sadness beyond her years. These three women are at different crossroads, but they will all wind up in the same shocking place. Big Little Lies is a brilliant take on ex-husbands and second wives, mothers and daughters, schoolyard scandal, and the little lies that can turn lethal.",Health
28,"Meditation: it's not just a way to relax, or to deal with life's problems. Done correctly, it can be a way to radically encounter bliss and to begin - and sustain - real transformation in ourselves. In Mindfulness, Bliss, and Beyond, self-described meditation junkie Ajahn Brahm shares his knowledge and experience of the jhanas - a core part of the Buddha's original meditation teaching. Never before has this material been approached in such an empowering way, by a teacher of such authority and popularity. Full of surprises, delightfully goofy humor, and entertaining stories that inspire, instruct, and illuminate, Mindfulness, Bliss, and Beyond will encourage those new to meditation, and give a shot in the arm to more experienced practitioners as well.",Health
29,"This down-to-earth, respectful approach makes relationships with children of all ages less stressful and more rewarding.",Health
30,"#1 NEW YORK TIMES BESTSELLER • A special 25th anniversary edition of the beloved book that changed millions of lives—with a new afterword by the author “A wonderful book, a story of the heart told by a writer with soul.”—Los Angeles Times Maybe it was a grandparent, or a teacher, or a colleague. Someone older, patient and wise, who understood you when you were young and searching, helped you see the world as a more profound place, gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago. Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded, and the world seemed colder. Wouldn’t you like to see that person again, ask the bigger questions that still haunt you, receive wisdom for your busy life today the way you once did when you were younger? Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man’s life. Knowing he was dying, Morrie visited with Mitch in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final “class”: lessons in how to live. Tuesdays with Morrie is a magical chronicle of their time together, through which Mitch shares Morrie’s lasting gift with the world.",Health
31,Veg,Health
32,"Dr. Natasha Campbell-McBride set up The Cambridge Nutrition Clinic in 1998. As a parent of a child diagnosed with learning disabilities, she is acutely aware of the difficulties facing other parents like her, and she has devoted much of her time to helping these families. She realized that nutrition played a critical role in helping children and adults to overcome their disabilities, and has pioneered the use of probiotics in this field. Her willingness to share her knowledge has resulted in her contributing to many publications, as well as presenting at numerous seminars and conferences on the subjects of learning disabilities and digestive disorders. Her book Gut and Psychology Syndrome captures her experience and knowledge, incorporating her most recent work. She believes that the link between learning disabilities, the food and drink that we take, and the condition of our digestive system is absolute, and the results of her work have supported her position on this subject. In her clinic, parents discuss all aspects of their child's condition, confident in the knowledge that they are not only talking to a professional but to a parent who has lived their experience. Her deep understanding of the challenges they face puts her advice in a class of its own.",Health
33,"Do you want to write a non-fiction book but don't know where to start? Or perhaps you worry that you're not ‘the expert' or have enough authority in your niche to write a book on it? Are you ready to help other people and change your own life with your words? The first non-fiction book I wrote changed my life. Sure, it helped other people, but mostly it altered the course of my life – so much so that 10 years later, I make a living with my writing. I've written seven other non-fiction books and co-written two more and built a multi-six-figure income around my non-fiction eco-system. In this book, I'll share everything I've learned along the way and save you time, effort and frustration on your author journey. The book includes: PART 1. Before You Write: Mindset Why write a non-fiction book? Can I write a book if I'm not the expert? Originality. Or, there are so many other books on this topic Who are you? Personal stories and the writer's voice The day a non-fiction book changed my life Fear and self-doubt PART 2. Before You Write: Business Types of non-fiction books Business models for non-fiction books Who is your book for? Identify your target market Decide on the topic for your book Decide on your book title Your author name and pseudonyms How long does your book have to be? How long will it take to write the book? Your perspective on time Writing a book proposal PART 3. Writing and Editing Gather and organize existing material Research, interviews, surveys, and social listening Structure and organize the book How to write the first draft How to dictate your book Turn your blog/podcasts/videos/talks into a book Speed and quality Focus and shiny object syndrome Writer's block Co-writing a non-fiction book How to turn a boring book into an engaging read Elements of fiction in non-fiction Truth and perfectionism Legal issues: Using real people, quotes, lyrics, images, and citing sources Self-editing a book How to find and work with professional editors PART 4. Publishing and Product Creation Your publishing options The different formats for your book Non-fiction book covers Book formatting for non-fiction Pricing your book Your book sales description Categories and keywords Turn your non-fiction book into a multimedia course Updating your books over time PART 5. Marketing Non-Fiction Two models of marketing and the importance of mindset Book-centered marketing Paid advertising for non-fiction books Author-centered marketing. The power of a personal brand Build your author website Build an email list Integrate email marketing with your book Content marketing for non-fiction books My non-fiction marketing journey Conclusion and your next steps. It's time to (finally) write your non-fiction book. Download a sample or buy now and start writing.",Health
34,"Celery juice is everywhere for a reason: because it's saving lives as it restores people's health one symptom at a time. From celebrities posting about their daily celery juice routines to people from all walks of life sharing pictures and testimonials of their dramatic recovery stories, celery juice is revealing itself to ignite healing when all odds seem against it. What began decades ago as a quiet movement has become a global healing revolution. In Celery Juice: The Most Powerful Medicine of Our Time Healing Millions Worldwide, Anthony William, the originator of the global celery juice movement, introduces you to celery juice's incredible ability to create sweeping improvements on every level of our health: • Healing the gut and relieving digestive disorders • Balancing blood sugar, blood pressure, weight, and adrenal function • Neutralizing and flushing toxins from the liver and brain • Restoring health in people who suffer from a vast range of chronic and mystery illnesses and symptoms, among them fatigue, brain fog, acne, eczema, addiction, ADHD, thyroid disorders, diabetes, SIBO, eating disorders, autoimmune disorders, Lyme disease, and eye problems After revealing exactly how celery juice does its anti-inflammatory, alkalizing, life-changing work to provide these benefits and many more, he gives you the powerful, definitive guidelines to do your own celery juice cleanse correctly and successfully. You'll get instructions on how to make the juice, how much to drink, when to drink it, and what to expect as your body begins to detox, plus answers to FAQs such as ""Is it safe to drink celery juice while pregnant or breastfeeding?"", ""Is blending better than juicing?"", and ""Can I take my medications with it?"" Here is everything you need to know--from the original source--to receive the full gift of what Anthony calls ""one of the greatest healing tonics of all time.""",Health
35,"The must-have cookbook from the UK's most popular food blog, Americanized for a US audience! For breakfast, lunch, dinner, and desserts, Kate Allinson and Kay Featherstone's pinchofnom.com has helped millions of people cook delicious food and lose weight. With over 100 incredible recipes, the Pinch of Nom cookbook can help beginner and experienced home-cooks alike enjoy exciting, flavorful, and satisfying meals. From Chicken Fajita Pie and Vegetable Tagine to Cheesecake Stuffed Strawberries and Tiramisu, this food is so good you’ll never guess the calorie count. Each recipe is labeled with icons to guide you toward the ones to eat tonight—whether you’re looking for a vegetarian dish, hoping to create a takeout meal, want to feed a family of four or more, or have limited time to shop, prep, and cook. Pinch of Nom is the go-to home cookbook for mouthwatering meals that work for readers on diet plans like Weight Watchers, counting carbs and calories, or following any other goal-oriented eating program.",Health
36,"This New York Timesbestseller has sold over 50 million copies worldwide, including over 200,000 copies in Australia. Louise's key message in this powerful work is- oIf we are willing to do the mental work, almost anything can be healed.o Louise explains how limiting beliefs and ideas are often the cause of illness, and how you can change your thinkingaand improve the quality of your life! Packed with powerful information - you'll love this gem of a book! This special edition, released to mark Hay House's 30th anniversary,contains 16 pages of photographs.",Health
37,Nourishing Traditions,Health
